Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2012, тыс. рублей;Февраль, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
799;20;Европейский Экспресс;3449;Москва и обл.;658 341,00;559 742,00;98 599,00;17,62
800;4;Прохладный;874;Кабардино-Балкария;657 589,00;657 621,00;-32,00;-0,00
801;19;Банк ВВБ;1093;Ярославская обл.;656 274,00;556 928,00;99 346,00;17,84
802;-20;Русский Банк Сбережений;779;Ставропольский край;649 445,00;750 416,00;-100 971,00;-13,46
803;-3;Линк-Банк;2699;Москва и обл.;649 168,00;670 702,00;-21 534,00;-3,21
804;7;Центрально-Европейский Банк;2670;Москва и обл.;646 050,00;616 962,00;29 088,00;4,71
805;27;Народный Земельно-Промышленный Банк;2873;Алтайский край;645 590,00;518 261,00;127 329,00;24,57
806;-7;Газтрансбанк;665;Адыгея;641 725,00;684 714,00;-42 989,00;-6,28
807;1;Элекснет;3314;Москва и обл.;631 209,00;631 209,00;0,00;0
808;10;Алданзолотобанк;854;Саха (Якутия);627 381,00;575 001,00;52 380,00;9,11
809;-6;Москва;1661;Москва и обл.;612 483,00;663 211,00;-50 728,00;-7,65
810;13;Вестинтербанк;3398;Москва и обл.;607 866,00;548 333,00;59 533,00;10,86
812;-11;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;600 914,00;668 506,00;-67 592,00;-10,11
813;-1;Акция;927;Ивановская обл.;598 300,00;609 107,00;-10 807,00;-1,77
814;-1;РУБанк;2813;Ростовская обл.;586 018,00;598 380,00;-12 362,00;-2,07
815;-18;НСТ-Банк;1738;Оренбургская обл.;568 641,00;692 716,00;-124 075,00;-17,91
816;12;Вятич;2796;Рязанская обл.;566 191,00;525 034,00;41 157,00;7,84
817;-2;Стар Альянс;3433;Москва и обл.;563 814,00;583 288,00;-19 474,00;-3,34
818;-8;Агроинкомбанк;1946;Астраханская обл.;563 160,00;618 277,00;-55 117,00;-8,91
819;17;Ауэрбанк;3105;Москва и обл.;560 088,00;497 912,00;62 176,00;12,49
820;-11;Старый Кремль;2657;Москва и обл.;551 631,00;621 700,00;-70 069,00;-11,27
821;88;Межбанковский Расчетный Центр;3325;Приморский край;543 175,00;287 529,00;255 646,00;88,91
822;-5;Ипозембанк;3026;Самарская обл.;542 305,00;575 576,00;-33 271,00;-5,78
823;-7;Анджибанк;570;Дагестан;537 522,00;582 192,00;-44 670,00;-7,67
824;2;Русский Финансовый Альянс;2035;Москва и обл.;537 253,00;543 452,00;-6 199,00;-1,14
825;2;Платежный Сервисный Банк;1943;Башкортостан;529 185,00;541 174,00;-11 989,00;-2,22
826;8;Гефест;1046;Тверская обл.;526 789,00;512 815,00;13 974,00;2,72
827;-22;КБЦ;914;Тверская обл.;520 003,00;651 507,00;-131 504,00;-20,18
828;5;Северная Клиринговая Палата;3317;Архангельская обл.;518 217,00;513 494,00;4 723,00;0,92
829;1;Миръ;3089;Москва и обл.;516 429,00;520 805,00;-4 376,00;-0,84
830;5;Международный Строительный Банк;3484;Москва и обл.;512 040,00;508 339,00;3 701,00;0,73
831;18;Нафтабанк;715;Дагестан;509 194,00;468 953,00;40 241,00;8,58
832;-8;Объединенный Национальный Банк;2074;Москва и обл.;508 609,00;546 400,00;-37 791,00;-6,92
833;11;Принтбанк;546;Москва и обл.;502 776,00;478 111,00;24 665,00;5,16
834;6;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;494 308,00;488 507,00;5 801,00;1,19
835;-13;Российская Финансовая Корпорация;3099;Москва и обл.;493 789,00;554 412,00;-60 623,00;-10,93
836;14;Майский;1673;Кабардино-Балкария;486 284,00;468 673,00;17 611,00;3,76
837;-8;ИР-Кредит;1724;Москва и обл.;484 996,00;522 871,00;-37 875,00;-7,24
838;1;Сунжа;2023;Ингушетия;482 985,00;493 821,00;-10 836,00;-2,19
839;-8;Банк РСИ;3415;Москва и обл.;478 245,00;519 724,00;-41 479,00;-7,98
840;27;Тальменка-Банк;826;Алтайский край;476 274,00;423 741,00;52 533,00;12,40
841;-4;Вайлдберриз Банк;841;Адыгея;473 113,00;496 489,00;-23 376,00;-4,71
842;5;Надежность;2425;Курганская обл.;471 197,00;473 773,00;-2 576,00;-0,54
843;27;Камский Горизонт;2554;Татарстан;469 828,00;412 323,00;57 505,00;13,95
844;-23;Новый Коммерческий Банк;347;Дагестан;467 002,00;554 735,00;-87 733,00;-15,82
845;8;Имбанк;2098;Дагестан;461 751,00;453 614,00;8 137,00;1,79
846;17;Конгресс-Банк;2330;Москва и обл.;460 873,00;443 203,00;17 670,00;3,99
847;5;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;459 724,00;453 945,00;5 779,00;1,27
848;9;Капиталбанк;2547;Ростовская обл.;453 819,00;450 540,00;3 279,00;0,73
849;5;Внешфинбанк;3173;Дагестан;453 178,00;453 131,00;47,00;0,01
850;-5;Дружба;990;Тюменская обл.;451 375,00;476 179,00;-24 804,00;-5,21
851;8;Анталбанк;3115;Москва и обл.;450 261,00;449 256,00;1 005,00;0,22
852;-4;Банк Развития Бизнеса;1910;Кемеровская обл.;448 852,00;473 674,00;-24 822,00;-5,24
853;-7;Эко-Инвест;3116;Москва и обл.;445 774,00;473 925,00;-28 151,00;-5,94
854;10;Платежи и Расчеты;3324;Самарская обл.;443 412,00;435 142,00;8 270,00;1,90
855;-13;Евросиб Банк;594;Псковская обл.;436 483,00;485 109,00;-48 626,00;-10,02
856;6;К2 Банк;2851;Дагестан;434 712,00;444 555,00;-9 843,00;-2,21
857;19;Кредо Финанс;793;Дагестан;430 142,00;397 191,00;32 951,00;8,30
858;2;Заубер Банк;1614;Карачаево-Черкесия;429 651,00;448 967,00;-19 316,00;-4,30
859;21;Строительно-Коммерческий Банк;3050;Архангельская обл.;429 575,00;385 108,00;44 467,00;11,55
860;-4;Рингкомбанк;1909;Ингушетия;428 581,00;451 816,00;-23 235,00;-5,14
861;7;ЮМК Банк;3495;Краснодарский край;428 319,00;423 263,00;5 056,00;1,19
862;-7;АББ;2937;Москва и обл.;426 376,00;452 921,00;-26 545,00;-5,86
863;21;Далта-Банк;142;Приморский край;424 150,00;373 670,00;50 480,00;13,51
864;-3;Каспий;639;Дагестан;418 904,00;448 193,00;-29 289,00;-6,53
865;-24;Промсвязьинвест;2761;Дагестан;418 613,00;485 626,00;-67 013,00;-13,80
866;-1;НКБ;2942;Калмыкия;418 339,00;435 028,00;-16 689,00;-3,84
867;-1;Индустриальный Сберегательный Банк;3175;Москва и обл.;417 941,00;432 429,00;-14 488,00;-3,35
868;6;Трастовый Банк;2780;Дагестан;417 788,00;398 041,00;19 747,00;4,96
869;4;Кредпромбанк;1165;Ярославская обл.;412 518,00;398 100,00;14 418,00;3,62
870;7;Европейский Стандарт;3200;Кабардино-Балкария;406 486,00;395 423,00;11 063,00;2,80
871;-2;Басманный;2158;Москва и обл.;398 897,00;416 050,00;-17 153,00;-4,12
872;15;Южный Региональный Банк;3015;Ростовская обл.;397 662,00;367 560,00;30 102,00;8,19
873;15;Региональный Корпоративный Банк;1134;Ивановская обл.;397 119,00;364 092,00;33 027,00;9,07
874;5;Азия Банк;3183;Москва и обл.;393 217,00;390 783,00;2 434,00;0,62
875;6;АлтайБизнес-Банк;2388;Алтайский край;391 214,00;381 958,00;9 256,00;2,42
876;-4;Еврокапитал-Альянс;2672;Дагестан;380 697,00;400 725,00;-20 028,00;-5,00
877;1;Максимум;466;Ростовская обл.;378 909,00;391 062,00;-12 153,00;-3,11
878;-7;Информпрогресс;2166;Москва и обл.;374 914,00;407 788,00;-32 874,00;-8,06
879;-28;АвтоКредитБанк;1973;Татарстан;366 829,00;456 257,00;-89 428,00;-19,60
880;-22;Холдинвестбанк;2837;Москва и обл.;363 086,00;450 022,00;-86 936,00;-19,32
881;5;Энтузиастбанк;3048;Москва и обл.;361 652,00;371 105,00;-9 453,00;-2,55
882;23;ПрестижКредитБанк;2922;Дагестан;358 195,00;294 658,00;63 537,00;21,56
883;0;РИТЦ Банк;2677;Москва и обл.;345 774,00;378 895,00;-33 121,00;-8,74
884;-41;Народный Инвестиционный Банк;2876;Самарская обл.;343 657,00;479 658,00;-136 001,00;-28,35
885;5;Универсалтраст;3402;Москва и обл.;339 699,00;351 708,00;-12 009,00;-3,41
886;12;Дербент-Кредит;2090;Дагестан;332 669,00;310 492,00;22 177,00;7,14
887;4;МВС Банк;2407;Дагестан;331 557,00;349 600,00;-18 043,00;-5,16
888;8;Континенталь;3184;Ставропольский край;329 974,00;317 247,00;12 727,00;4,01
889;0;Трансинвестбанк;3238;Москва и обл.;329 903,00;351 747,00;-21 844,00;-6,21
890;25;Альтернатива;3452;Москва и обл.;318 078,00;271 340,00;46 738,00;17,22
891;6;Логос;3233;Москва и обл.;314 069,00;317 094,00;-3 025,00;-0,95
892;0;Таганрогбанк;3136;Ростовская обл.;308 944,00;331 784,00;-22 840,00;-6,88
893;-8;Регнум;3373;Москва и обл.;306 580,00;371 414,00;-64 834,00;-17,46
894;26;ГРиС-Банк;1928;Ставропольский край;304 185,00;257 142,00;47 043,00;18,29
895;8;Терра;3476;Москва и обл.;301 633,00;301 418,00;215,00;0,07
896;-2;Лидер;3304;Москва и обл.;301 125,00;319 715,00;-18 590,00;-5,81
897;7;1Банк;2896;Северная Осетия — Алания;301 022,00;298 373,00;2 649,00;0,89
898;-5;Невастройинвест;1926;Санкт-Петербург и обл.;300 551,00;325 162,00;-24 611,00;-7,57
899;-4;Онлайн Банк;2462;Москва и обл.;300 457,00;319 271,00;-18 814,00;-5,89
900;-1;Фреско Банк;1415;Ярославская обл.;293 555,00;308 935,00;-15 380,00;-4,98
901;11;Дорис Банк;1679;Москва и обл.;290 282,00;283 527,00;6 755,00;2,38
902;0;ТЭСТ;3440;Москва и обл.;286 849,00;303 921,00;-17 072,00;-5,62
903;-129;Сетевая Расчетная Палата;3332;Татарстан;285 582,00;772 112,00;-486 530,00;-63,01
904;4;Континент Финанс;149;Калужская обл.;285 531,00;289 184,00;-3 653,00;-1,26
905;-23;Эно;1988;Дагестан;280 147,00;379 292,00;-99 145,00;-26,14
906;-6;Соверен Банк;3206;Татарстан;279 326,00;306 314,00;-26 988,00;-8,81
907;3;Рента-Банк;3095;Москва и обл.;277 616,00;286 810,00;-9 194,00;-3,21
908;-1;Мигом;3323;Москва и обл.;277 568,00;291 065,00;-13 497,00;-4,64
909;5;Кошелев-Банк;3300;Нижегородская обл.;274 643,00;274 187,00;456,00;0,17
910;8;Алжан;2491;Дагестан;268 387,00;262 056,00;6 331,00;2,42
911;5;Межрегиональный Банк Реконструкции;2620;Москва и обл.;266 656,00;269 024,00;-2 368,00;-0,88
912;-74;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;263 070,00;494 865,00;-231 795,00;-46,84
913;19;Умут;2435;Дагестан;257 334,00;207 148,00;50 186,00;24,23
914;14;Народный Банк Тувы;1309;Тыва;246 068,00;223 578,00;22 490,00;10,06
915;10;Воронеж;654;Воронежская обл.;235 577,00;235 262,00;315,00;0,13
916;5;Тайдон;2085;Кемеровская обл.;235 563,00;244 322,00;-8 759,00;-3,59
917;6;Инстройбанк;2743;Москва и обл.;235 055,00;236 082,00;-1 027,00;-0,44
918;6;Первый Депозитный Банк;1244;Тверская обл.;234 968,00;236 060,00;-1 092,00;-0,46
919;-13;КредитАльянс;3472;Вологодская обл.;233 970,00;293 082,00;-59 112,00;-20,17
920;6;Лэнд Кредит;1478;Москва и обл.;233 437,00;231 522,00;1 915,00;0,83
921;1;Рунэтбанк;2829;Москва и обл.;232 368,00;240 941,00;-8 573,00;-3,56
922;-9;Городской Расчетный Центр;3346;Курганская обл.;230 554,00;274 835,00;-44 281,00;-16,11
923;4;Межрегиональный центр микрокредитования;3489;Воронежская обл.;228 941,00;228 640,00;301,00;0,13
924;11;Межбанковский Кредитный Союз;3242;Москва и обл.;217 585,00;187 341,00;30 244,00;16,14
925;6;Майма;1037;Республика Алтай;213 987,00;209 860,00;4 127,00;1,97
926;-9;Бизнесбанк;2862;Дагестан;212 244,00;263 548,00;-51 304,00;-19,47
927;2;Джаст Банк;3503;Москва и обл.;212 127,00;221 314,00;-9 187,00;-4,15
928;6;Банк Фридом Финанс;1143;Сахалинская обл.;203 177,00;197 919,00;5 258,00;2,66
929;4;Столичная расчетная палата;3419;Вологодская обл.;199 434,00;199 345,00;89,00;0,04
930;-11;Дальний Восток;3318;Тульская обл.;197 918,00;261 975,00;-64 057,00;-24,45
931;-1;Евроинвест;3383;Москва и обл.;194 087,00;211 287,00;-17 200,00;-8,14
932;-21;ЭнергоБизнес;3485;Москва и обл.;189 960,00;284 814,00;-94 854,00;-33,30
933;4;Паритет;1860;Москва и обл.;168 817,00;178 034,00;-9 217,00;-5,18
934;5;Интеррасчет;1618;Карачаево-Черкесия;157 778,00;169 014,00;-11 236,00;-6,65
935;1;Русское Финансовое Общество;3427;Москва и обл.;152 550,00;182 790,00;-30 240,00;-16,54
936;-61;Финчер;3486;Москва и обл.;141 033,00;397 794,00;-256 761,00;-64,55
937;4;Уральская Расчетная Палата;3326;Москва и обл.;120 261,00;130 741,00;-10 480,00;-8,02
938;0;Платежный Клиринговый Дом;3343;Москва и обл.;119 846,00;173 281,00;-53 435,00;-30,84
939;5;Фидбэк;3502;Воронежская обл.;116 114,00;115 669,00;445,00;0,38
940;3;Расчетный Банковский Центр;3487;Москва и обл.;115 333,00;117 371,00;-2 038,00;-1,74
941;-1;Зеленокумская;1239;Ставропольский край;114 618,00;137 664,00;-23 046,00;-16,74
942;0;Красноярский Краевой Расчетный Центр;3483;Красноярский край;114 300,00;124 224,00;-9 924,00;-7,99
943;2;Вест;2605;Москва и обл.;110 438,00;111 598,00;-1 160,00;-1,04
944;2;Финансовые Услуги;3496;Москва и обл.;109 026,00;104 883,00;4 143,00;3,95
945;2;Единая Расчетная Палата;384;Москва и обл.;82 416,00;89 534,00;-7 118,00;-7,95
946;2;Объединенная Расчетная Палата;3451;Москва и обл.;69 958,00;74 086,00;-4 128,00;-5,57
947;3;РИБ;2749;Москва и обл.;43 607,00;44 148,00;-541,00;-1,23
948;4;Сулак;749;Дагестан;38 850,00;33 737,00;5 113,00;15,16
949;4;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;32 098,00;28 020,00;4 078,00;14,55
950;-1;Транзит;2688;Дагестан;25 253,00;64 181,00;-38 928,00;-60,65
951;3;Первый Земельный Расчетный Центр;3381;Курская обл.;24 115,00;27 391,00;-3 276,00;-11,96
952;3;Тор Кредит;3497;Москва и обл.;23 881,00;23 847,00;34,00;0,14
953;4;Национальная Расчетная Компания;3386;Москва и обл.;20 936,00;19 510,00;1 426,00;7,31
954;5;Депозитный Кредитный Дом;3474;Москва и обл.;17 856,00;17 889,00;-33,00;-0,18
955;1;Инновационный Расчетный Центр;3447;Москва и обл.;14 529,00;19 911,00;-5 382,00;-27,03
956;2;Сибирский Расчетный Центр;3308;Новосибирская обл.;12 908,00;18 838,00;-5 930,00;-31,48
958;-7;Межрегиональный Клиринговый Центр;3424;Москва и обл.;6 324,00;35 181,00;-28 857,00;-82,02
959;2;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 075,00;4 057,00;18,00;0,44
960;2;АРБ-Инкасс;3353;Москва и обл.;2 884,00;2 879,00;5,00;0,17
961;2;Международная Уральская Расчетная Палата;3322;Москва и обл.;2 793,00;2 724,00;69,00;2,53
962;2;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 904,00;1 729,00;175,00;10,12
