Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Декабрь, 2010, тыс. рублей;Ноябрь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
810;-8;РУБанк;2813;Ростовская обл.;555 663,00;583 608,00;-27 945,00;-4,79
811;-24;Прохладный;874;Кабардино-Балкария;555 198,00;617 866,00;-62 668,00;-10,14
812;-3;Кузбассхимбанк;2868;Кемеровская обл.;555 154,00;542 649,00;12 505,00;2,30
813;74;Межбанковский Расчетный Центр;3325;Приморский край;552 360,00;337 458,00;214 902,00;63,68
814;-17;Космос;2245;Москва и обл.;551 415,00;597 325,00;-45 910,00;-7,69
815;-8;Вакобанк;1291;Псковская обл.;549 597,00;551 800,00;-2 203,00;-0,40
816;-54;Бизнес для Бизнеса;1060;Чувашия;545 980,00;710 372,00;-164 392,00;-23,14
817;8;Олма-Банк;3250;Москва и обл.;541 647,00;492 852,00;48 795,00;9,90
818;2;Кредитбанк;1035;Калмыкия;540 089,00;510 089,00;30 000,00;5,88
819;-26;НСТ-Банк;1738;Оренбургская обл.;540 075,00;603 759,00;-63 684,00;-10,55
820;-3;Классик Эконом Банк;3298;Северная Осетия — Алания;535 579,00;520 134,00;15 445,00;2,97
821;-25;Кутузовский;3190;Москва и обл.;533 995,00;598 579,00;-64 584,00;-10,79
822;12;Сетевая Расчетная Палата;3332;Татарстан;528 027,00;464 222,00;63 805,00;13,74
823;1;Алданзолотобанк;854;Саха (Якутия);526 683,00;498 439,00;28 244,00;5,67
824;40;Региональный Корпоративный Банк;1134;Ивановская обл.;524 841,00;384 409,00;140 432,00;36,53
825;2;Стар Альянс;3433;Москва и обл.;523 870,00;490 011,00;33 859,00;6,91
826;9;Америкэн Экспресс Банк;3460;Москва и обл.;517 113,00;461 696,00;55 417,00;12,00
827;14;Коммерческий Банк Развития;3364;Москва и обл.;516 477,00;448 966,00;67 511,00;15,04
828;-9;Славянбанк;804;Новгородская обл.;515 818,00;514 225,00;1 593,00;0,31
829;-19;Наш Банк;1340;Москва и обл.;513 310,00;540 104,00;-26 794,00;-4,96
830;-1;Южный Региональный Банк;3015;Ростовская обл.;507 328,00;482 374,00;24 954,00;5,17
831;20;ИстКом-Финанс;3435;Москва и обл.;502 113,00;417 191,00;84 922,00;20,36
832;;Рапида;3371;Москва и обл.;501 941,00;-;-;
833;-38;Витязь;2890;Москва и обл.;496 880,00;601 218,00;-104 338,00;-17,35
834;-20;Мострансбанк;2258;Москва и обл.;492 955,00;528 182,00;-35 227,00;-6,67
835;-9;Банк Глобус;2438;Москва и обл.;490 286,00;492 017,00;-1 731,00;-0,35
836;16;Азия Банк;3183;Москва и обл.;489 459,00;417 006,00;72 453,00;17,37
837;-9;Ростфинанс;481;Ростовская обл.;482 800,00;488 307,00;-5 507,00;-1,13
838;-7;Миръ;3089;Москва и обл.;480 412,00;478 817,00;1 595,00;0,33
839;10;Расчетный Дом;3350;Москва и обл.;467 640,00;428 600,00;39 040,00;9,11
840;0;Инвестиционный Республиканский Банк;2571;Москва и обл.;466 783,00;451 917,00;14 866,00;3,29
841;3;Вятич;2796;Рязанская обл.;466 557,00;438 015,00;28 542,00;6,52
842;-6;Эл Банк;1025;Республика Алтай;461 864,00;461 263,00;601,00;0,13
843;5;Ауэрбанк;3105;Москва и обл.;460 794,00;432 206,00;28 588,00;6,61
844;12;НКБ;2942;Калмыкия;458 411,00;407 516,00;50 895,00;12,49
845;-3;Паритет;1860;Москва и обл.;457 393,00;446 076,00;11 317,00;2,54
846;7;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;455 979,00;414 481,00;41 498,00;10,01
847;-4;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;450 678,00;442 652,00;8 026,00;1,81
848;10;Мурманский Расчетный Центр;3341;Мурманская обл.;450 659,00;400 560,00;50 099,00;12,51
849;-36;Телекоммерц Банк;3380;Тульская обл.;446 854,00;528 832,00;-81 978,00;-15,50
850;30;Промсвязьинвест;2761;Дагестан;439 708,00;352 963,00;86 745,00;24,58
851;-6;Банк ВВБ;1093;Ярославская обл.;439 152,00;435 610,00;3 542,00;0,81
852;59;Онлайн Банк;2462;Москва и обл.;437 898,00;286 308,00;151 590,00;52,95
853;2;ИР-Кредит;1724;Москва и обл.;437 840,00;412 447,00;25 393,00;6,16
854;-4;Плато-Банк;2071;Свердловская обл.;434 198,00;424 276,00;9 922,00;2,34
855;58;Рингкомбанк;1909;Ингушетия;433 927,00;282 950,00;150 977,00;53,36
856;3;Сунжа;2023;Ингушетия;432 118,00;399 521,00;32 597,00;8,16
857;-10;Анталбанк;3115;Москва и обл.;431 389,00;432 863,00;-1 474,00;-0,34
858;8;Максимум;466;Ростовская обл.;425 217,00;379 325,00;45 892,00;12,10
859;-5;Геобанк;2027;Москва и обл.;422 326,00;414 287,00;8 039,00;1,94
860;-22;Дагестан;543;Дагестан;407 910,00;456 675,00;-48 765,00;-10,68
861;-15;Далта-Банк;142;Приморский край;406 089,00;433 166,00;-27 077,00;-6,25
862;0;Принтбанк;546;Москва и обл.;403 690,00;386 467,00;17 223,00;4,46
863;4;РИТЦ Банк;2677;Москва и обл.;400 779,00;377 797,00;22 982,00;6,08
864;28;Международный Расчетный Банк;3028;Москва и обл.;399 599,00;330 926,00;68 673,00;20,75
865;9;Банк Развития Бизнеса;1910;Кемеровская обл.;398 328,00;366 503,00;31 825,00;8,68
866;50;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;397 148,00;280 187,00;116 961,00;41,74
867;-35;Платежи и Расчеты;3324;Самарская обл.;394 348,00;478 405,00;-84 057,00;-17,57
868;-8;Русский Финансовый Альянс;2035;Москва и обл.;392 738,00;398 336,00;-5 598,00;-1,41
869;-12;Техноком;2614;Москва и обл.;387 195,00;401 284,00;-14 089,00;-3,51
870;53;Идеалбанк;3491;Москва и обл.;382 529,00;268 562,00;113 967,00;42,44
871;2;Акция;927;Ивановская обл.;381 568,00;367 914,00;13 654,00;3,71
872;6;Адам Интернэшнл;2232;Дагестан;378 618,00;355 033,00;23 585,00;6,64
873;-10;Евросиб Банк;594;Псковская обл.;375 396,00;385 510,00;-10 114,00;-2,62
874;5;Платежный Сервисный Банк;1943;Башкортостан;373 912,00;353 729,00;20 183,00;5,71
875;-38;Региональный Коммерческий Банк;836;Ульяновская обл.;373 004,00;457 350,00;-84 346,00;-18,44
876;-15;Северная Клиринговая Палата;3317;Архангельская обл.;369 714,00;393 003,00;-23 289,00;-5,93
877;5;Анджибанк;570;Дагестан;369 520,00;349 163,00;20 357,00;5,83
878;-13;Народный Инвестиционный Банк;2876;Самарская обл.;368 771,00;379 903,00;-11 132,00;-2,93
879;-3;Си Ди Би Банк;3339;Краснодарский край;367 027,00;361 276,00;5 751,00;1,59
880;-8;Природа;3399;Москва и обл.;362 253,00;370 706,00;-8 453,00;-2,28
881;5;Басманный;2158;Москва и обл.;360 402,00;338 816,00;21 586,00;6,37
882;-1;РосинтерБанк;226;Москва и обл.;358 046,00;351 964,00;6 082,00;1,73
883;10;Соверен Банк;3206;Татарстан;355 306,00;328 976,00;26 330,00;8,00
884;5;Кредпромбанк;1165;Ярославская обл.;355 047,00;334 603,00;20 444,00;6,11
885;-15;Айви Банк;2055;Москва и обл.;351 881,00;371 083,00;-19 202,00;-5,17
886;-1;Таурус Банк;655;Челябинская обл.;348 837,00;342 381,00;6 456,00;1,89
887;-16;Удмуртинвестстройбанк;2447;Удмуртия;339 375,00;370 774,00;-31 399,00;-8,47
888;-19;Надежность;2425;Курганская обл.;338 254,00;371 788,00;-33 534,00;-9,02
889;-21;Конгресс-Банк;2330;Москва и обл.;333 953,00;375 287,00;-41 334,00;-11,01
890;-2;Дружба;990;Тюменская обл.;331 720,00;336 212,00;-4 492,00;-1,34
891;12;Еврорасчет;3498;Москва и обл.;331 111,00;305 933,00;25 178,00;8,23
892;-8;Логос;3233;Москва и обл.;331 020,00;344 352,00;-13 332,00;-3,87
893;-3;Международный Торгово-Промышленный Банк;1203;Тверская обл.;327 803,00;333 724,00;-5 921,00;-1,77
894;1;Заубер Банк;1614;Карачаево-Черкесия;326 120,00;325 310,00;810,00;0,25
895;5;Гефест;1046;Тверская обл.;322 378,00;310 080,00;12 298,00;3,97
896;6;Камский Горизонт;2554;Татарстан;321 166,00;306 201,00;14 965,00;4,89
897;4;Европейский Индустриальный Банк;2503;Москва и обл.;320 497,00;308 423,00;12 074,00;3,91
898;-7;КБЦ;914;Тверская обл.;319 247,00;331 240,00;-11 993,00;-3,62
899;-1;Народный Банк Тувы;1309;Тыва;317 060,00;314 415,00;2 645,00;0,84
900;-25;Ипозембанк;3026;Самарская обл.;315 840,00;366 121,00;-50 281,00;-13,73
901;29;ЮМК Банк;3495;Краснодарский край;307 607,00;250 042,00;57 565,00;23,02
902;3;Регнум;3373;Москва и обл.;307 136,00;301 456,00;5 680,00;1,88
903;48;Таганрогбанк;3136;Ростовская обл.;303 110,00;199 827,00;103 283,00;51,69
904;-10;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;299 211,00;328 269,00;-29 058,00;-8,85
905;-9;Имбанк;2098;Дагестан;296 372,00;321 902,00;-25 530,00;-7,93
906;-9;АвтоКредитБанк;1973;Татарстан;295 410,00;321 710,00;-26 300,00;-8,18
907;17;Банк РСИ;3415;Москва и обл.;288 692,00;267 376,00;21 316,00;7,97
908;-1;Женская Микрофинансовая Cеть;3458;Москва и обл.;286 984,00;295 266,00;-8 282,00;-2,80
909;0;Энтузиастбанк;3048;Москва и обл.;285 947,00;291 459,00;-5 512,00;-1,89
910;8;Майский;1673;Кабардино-Балкария;283 749,00;277 305,00;6 444,00;2,32
911;-123;ЭнергоБизнес;3485;Москва и обл.;282 955,00;617 624,00;-334 669,00;-54,19
912;3;Терра;3476;Москва и обл.;282 099,00;282 609,00;-510,00;-0,18
913;1;Идея Банк;430;Краснодарский край;281 044,00;282 871,00;-1 827,00;-0,65
914;13;Кредо Финанс;793;Дагестан;280 082,00;264 730,00;15 352,00;5,80
915;-7;Холдинвестбанк;2837;Москва и обл.;279 254,00;294 937,00;-15 683,00;-5,32
916;10;Альтернатива;3452;Москва и обл.;275 966,00;265 678,00;10 288,00;3,87
917;15;Сибирский Энергетический Банк;2604;Москва и обл.;274 669,00;245 755,00;28 914,00;11,77
918;-6;Дорис Банк;1679;Москва и обл.;272 093,00;283 507,00;-11 414,00;-4,03
919;3;Кошелев-Банк;3300;Нижегородская обл.;271 987,00;271 285,00;702,00;0,26
920;1;Универсалтраст;3402;Москва и обл.;271 389,00;272 764,00;-1 375,00;-0,50
921;-15;Объединенный Национальный Банк;2074;Москва и обл.;265 496,00;297 970,00;-32 474,00;-10,90
922;-39;Народный Земельно-Промышленный Банк;2873;Алтайский край;259 211,00;348 319,00;-89 108,00;-25,58
923;-13;Вайлдберриз Банк;841;Адыгея;256 576,00;289 493,00;-32 917,00;-11,37
924;25;Объединенная Расчетная Палата;3451;Москва и обл.;253 030,00;207 885,00;45 145,00;21,72
925;0;Рента-Банк;3095;Москва и обл.;251 016,00;266 736,00;-15 720,00;-5,89
926;34;Галабанк;3090;Адыгея;249 126,00;184 679,00;64 447,00;34,90
927;7;Международный Строительный Банк;3484;Москва и обл.;247 563,00;236 782,00;10 781,00;4,55
928;-8;Лидер;3304;Москва и обл.;246 386,00;274 012,00;-27 626,00;-10,08
929;-1;Континент Финанс;149;Калужская обл.;246 363,00;262 888,00;-16 525,00;-6,29
930;-53;Приватхолдингбанк;3372;Москва и обл.;245 580,00;356 535,00;-110 955,00;-31,12
931;-12;Новый Коммерческий Банк;347;Дагестан;245 467,00;276 073,00;-30 606,00;-11,09
932;-15;ФинТех;3499;Москва и обл.;244 266,00;277 598,00;-33 332,00;-12,01
933;4;Интеррасчет;1618;Карачаево-Черкесия;244 263,00;231 720,00;12 543,00;5,41
934;-5;Внешфинбанк;3173;Дагестан;242 840,00;259 595,00;-16 755,00;-6,45
935;-36;Информпрогресс;2166;Москва и обл.;242 137,00;314 051,00;-71 914,00;-22,90
936;7;Континенталь;3184;Дагестан;239 848,00;221 946,00;17 902,00;8,07
937;-6;Российская Финансовая Корпорация;3099;Москва и обл.;239 119,00;246 711,00;-7 592,00;-3,08
938;2;Тальменка-Банк;826;Алтайский край;238 514,00;224 556,00;13 958,00;6,22
939;6;АлтайБизнес-Банк;2388;Алтайский край;238 170,00;218 891,00;19 279,00;8,81
940;-1;Фреско Банк;1415;Ярославская обл.;237 986,00;224 830,00;13 156,00;5,85
941;-6;Леноблбанк;1003;Санкт-Петербург и обл.;236 435,00;234 648,00;1 787,00;0,76
942;-6;Воронеж;654;Воронежская обл.;234 137,00;233 632,00;505,00;0,22
943;-10;Линк-Банк;2699;Москва и обл.;227 872,00;240 763,00;-12 891,00;-5,35
944;13;Межрегиональный Банк Реконструкции;2620;Москва и обл.;224 472,00;193 285,00;31 187,00;16,14
945;-3;Межбанковский Кредитный Союз;3242;Москва и обл.;224 388,00;222 091,00;2 297,00;1,03
946;-5;Центральная Расчетная Палата;3313;Москва и обл.;223 180,00;222 822,00;358,00;0,16
947;-1;МВС Банк;2407;Дагестан;222 856,00;218 543,00;4 313,00;1,97
948;-4;АББ;2937;Москва и обл.;219 922,00;220 143,00;-221,00;-0,10
949;6;Дербент-Кредит;2090;Дагестан;218 851,00;195 266,00;23 585,00;12,08
950;-12;ПрестижКредитБанк;2922;Дагестан;218 635,00;226 137,00;-7 502,00;-3,32
951;-3;ТЭСТ;3440;Москва и обл.;214 195,00;208 466,00;5 729,00;2,75
952;-5;Строительно-Коммерческий Банк;3050;Архангельская обл.;213 819,00;209 477,00;4 342,00;2,07
953;0;Церих;3278;Орловская обл.;206 868,00;198 609,00;8 259,00;4,16
954;2;1Банк;2896;Северная Осетия — Алания;205 627,00;195 138,00;10 489,00;5,38
955;37;Транштрейд;2676;Дагестан;204 101,00;71 998,00;132 103,00;183,48
956;-2;Европейский Стандарт;3200;Кабардино-Балкария;202 395,00;196 480,00;5 915,00;3,01
957;1;Евросоюз;3411;Москва и обл.;197 235,00;192 592,00;4 643,00;2,41
959;-7;Эно;1988;Дагестан;190 154,00;198 971,00;-8 817,00;-4,43
960;;Столичная расчетная палата;3419;Вологодская обл.;185 240,00;-;-;
961;3;Инстройбанк;2743;Москва и обл.;184 553,00;160 888,00;23 665,00;14,71
962;0;Лэнд Кредит;1478;Москва и обл.;177 254,00;175 570,00;1 684,00;0,96
963;0;Невастройинвест;1926;Санкт-Петербург и обл.;175 639,00;172 346,00;3 293,00;1,91
964;-14;Уральская Расчетная Палата;3326;Москва и обл.;168 780,00;203 542,00;-34 762,00;-17,08
965;1;К2 Банк;2851;Дагестан;158 542,00;155 978,00;2 564,00;1,64
966;3;Дальний Восток;3318;Тульская обл.;153 736,00;148 724,00;5 012,00;3,37
967;5;Трастовый Банк;2780;Дагестан;150 735,00;145 561,00;5 174,00;3,55
968;12;ГРиС-Банк;1928;Ставропольский край;150 686,00;124 871,00;25 815,00;20,67
969;6;Капиталбанк;2547;Ростовская обл.;148 095,00;142 574,00;5 521,00;3,87
970;1;Зеленокумская;1239;Ставропольский край;146 656,00;146 272,00;384,00;0,26
971;7;Бизнесбанк;2862;Дагестан;141 815,00;128 304,00;13 511,00;10,53
972;4;Банк Фридом Финанс;1143;Сахалинская обл.;141 131,00;141 708,00;-577,00;-0,41
973;-6;КредитАльянс;3472;Вологодская обл.;134 262,00;152 783,00;-18 521,00;-12,12
974;14;Городской Расчетный Центр;3346;Курганская обл.;132 968,00;94 516,00;38 452,00;40,68
975;2;Алжан;2491;Дагестан;131 763,00;134 264,00;-2 501,00;-1,86
976;5;Нафтабанк;715;Дагестан;129 019,00;122 479,00;6 540,00;5,34
977;-18;Расчетный Банковский Центр;3487;Москва и обл.;126 551,00;184 865,00;-58 314,00;-31,54
978;4;Первый Депозитный Банк;1244;Тверская обл.;123 081,00;119 315,00;3 766,00;3,16
979;-5;Рунэтбанк;2829;Москва и обл.;122 837,00;143 503,00;-20 666,00;-14,40
980;-1;Платежный Клиринговый Дом;3343;Москва и обл.;121 078,00;127 422,00;-6 344,00;-4,98
981;5;Майма;1037;Республика Алтай;114 661,00;110 200,00;4 461,00;4,05
982;2;Каспий;639;Дагестан;113 865,00;112 912,00;953,00;0,84
983;-18;Умут;2435;Дагестан;111 483,00;159 143,00;-47 660,00;-29,95
984;1;Газтрансбанк;665;Адыгея;110 663,00;110 929,00;-266,00;-0,24
985;-15;Красноярский Краевой Расчетный Центр;3483;Красноярский край;103 770,00;147 903,00;-44 133,00;-29,84
986;-3;Финансовые Услуги;3496;Москва и обл.;98 644,00;114 516,00;-15 872,00;-13,86
987;7;Русское Финансовое Общество;3427;Москва и обл.;91 279,00;58 924,00;32 355,00;54,91
988;3;Евроинвест;3383;Москва и обл.;82 136,00;78 094,00;4 042,00;5,18
989;0;Мигом;3323;Москва и обл.;80 125,00;84 319,00;-4 194,00;-4,97
990;-17;Национальная Расчетная Компания;3386;Москва и обл.;78 552,00;144 882,00;-66 330,00;-45,78
991;-1;Единая Расчетная Палата;384;Москва и обл.;76 145,00;78 212,00;-2 067,00;-2,64
992;1;Тувакредит;1202;Тыва;71 391,00;70 157,00;1 234,00;1,76
993;-6;Вест;2605;Москва и обл.;62 686,00;109 859,00;-47 173,00;-42,94
994;1;РИБ;2749;Москва и обл.;48 922,00;58 866,00;-9 944,00;-16,89
995;1;Инновационный Расчетный Центр;3447;Москва и обл.;37 148,00;37 152,00;-4,00;-0,01
996;6;Транзит;2688;Дагестан;31 906,00;17 574,00;14 332,00;81,55
997;0;Первый Земельный Расчетный Центр;3381;Курская обл.;27 208,00;35 731,00;-8 523,00;-23,85
998;0;Межрегиональный центр микрокредитования;3489;Воронежская обл.;24 626,00;24 845,00;-219,00;-0,88
999;0;Тор Кредит;3497;Москва и обл.;21 704,00;21 463,00;241,00;1,12
1000;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;21 401,00;19 777,00;1 624,00;8,21
1001;0;Депозитный Кредитный Дом;3474;Москва и обл.;17 907,00;17 864,00;43,00;0,24
1003;1;Межрегиональный Клиринговый Центр;3424;Москва и обл.;13 679,00;13 850,00;-171,00;-1,23
1004;1;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 901,00;10 567,00;334,00;3,16
1005;1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 994,00;4 002,00;-8,00;-0,20
1006;1;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 052,00;1 991,00;61,00;3,06
1007;2;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 204,00;516,00;688,00;133,33
1008;0;АРБ-Инкасс;3353;Москва и обл.;1 186,00;1 114,00;72,00;6,46
