Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Август, 2010, тыс. рублей;Июль, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;-12;Нацпромбанк;2360;Москва и обл.;1 794 363,00;1 902 177,00;-107 814,00;-5,67
529;6;Банк Реалист;2646;Москва и обл.;1 786 873,00;1 716 378,00;70 495,00;4,11
530;-3;Россита-Банк;3257;Москва и обл.;1 772 170,00;1 805 086,00;-32 916,00;-1,82
531;-3;Вологжанин;1896;Вологодская обл.;1 771 810,00;1 788 444,00;-16 634,00;-0,93
532;12;Констанс-Банк;2228;Санкт-Петербург и обл.;1 740 738,00;1 656 130,00;84 608,00;5,11
533;-12;Кроссинвестбанк;2849;Москва и обл.;1 734 201,00;1 838 634,00;-104 433,00;-5,68
534;9;Костромаселькомбанк;1115;Костромская обл.;1 713 746,00;1 664 634,00;49 112,00;2,95
535;18;Милбанк;3256;Москва и обл.;1 709 310,00;1 611 231,00;98 079,00;6,09
536;13;Спецсетьстройбанк;3062;Москва и обл.;1 706 361,00;1 636 361,00;70 000,00;4,28
537;-3;Выборг-Банк;720;Санкт-Петербург и обл.;1 705 264,00;1 727 310,00;-22 046,00;-1,28
538;21;Финтрастбанк;3104;Москва и обл.;1 696 840,00;1 580 234,00;116 606,00;7,38
539;131;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 694 119,00;1 040 910,00;653 209,00;62,75
540;-32;Тендер-Банк;2252;Москва и обл.;1 686 155,00;1 979 801,00;-293 646,00;-14,83
541;99;Западный;2598;Москва и обл.;1 681 360,00;1 192 665,00;488 695,00;40,98
542;22;Клиентский;2324;Москва и обл.;1 670 511,00;1 538 743,00;131 768,00;8,56
543;14;Банк Пермь;875;Пермская обл.;1 667 259,00;1 594 767,00;72 492,00;4,55
544;17;Межтрастбанк;2493;Москва и обл.;1 657 621,00;1 567 663,00;89 958,00;5,74
545;-4;Межрегионбанк;1059;Москва и обл.;1 637 275,00;1 674 275,00;-37 000,00;-2,21
546;12;Регион;233;Ярославская обл.;1 632 837,00;1 580 284,00;52 553,00;3,33
547;4;Яринтербанк;2564;Ярославская обл.;1 622 419,00;1 627 951,00;-5 532,00;-0,34
548;-19;Профессионал Банк;2471;Москва и обл.;1 616 895,00;1 781 188,00;-164 293,00;-9,22
549;-1;Братский АНКБ;1144;Иркутская обл.;1 607 575,00;1 640 610,00;-33 035,00;-2,01
550;6;Газстройбанк;2919;Москва и обл.;1 601 173,00;1 596 481,00;4 692,00;0,29
551;-11;Новый Символ;370;Москва и обл.;1 598 067,00;1 675 176,00;-77 109,00;-4,60
552;3;Форус Банк;3457;Нижегородская обл.;1 596 742,00;1 603 673,00;-6 931,00;-0,43
553;15;Крыловский;456;Краснодарский край;1 590 279,00;1 516 144,00;74 135,00;4,89
554;-9;Новый Век;3417;Москва и обл.;1 584 325,00;1 652 465,00;-68 140,00;-4,12
555;-22;Банк Экономический Союз;2798;Москва и обл.;1 575 193,00;1 732 817,00;-157 624,00;-9,10
556;-6;Уральский Трастовый Банк;2523;Удмуртия;1 572 304,00;1 628 925,00;-56 621,00;-3,48
557;5;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 570 887,00;1 551 198,00;19 689,00;1,27
558;24;Резерв;2364;Челябинская обл.;1 554 766,00;1 439 557,00;115 209,00;8,00
559;-12;Агророс;2860;Саратовская обл.;1 544 741,00;1 643 142,00;-98 401,00;-5,99
560;5;Стелла-Банк;2948;Ростовская обл.;1 544 312,00;1 534 963,00;9 349,00;0,61
561;-19;ФорБанк;2063;Алтайский край;1 540 878,00;1 665 789,00;-124 911,00;-7,50
562;31;Юнистрим;3467;Москва и обл.;1 539 113,00;1 375 201,00;163 912,00;11,92
563;6;Газнефтьбанк;3223;Саратовская обл.;1 532 016,00;1 512 770,00;19 246,00;1,27
564;37;Мегаполис;3265;Чувашия;1 529 362,00;1 358 974,00;170 388,00;12,54
565;16;Иваново;1763;Ивановская обл.;1 518 261,00;1 446 496,00;71 765,00;4,96
566;0;Владпромбанк;870;Владимирская обл.;1 492 547,00;1 526 451,00;-33 904,00;-2,22
567;-15;Соколовский;2830;Москва и обл.;1 492 077,00;1 623 069,00;-130 992,00;-8,07
568;-5;Сервис Резерв;2034;Москва и обл.;1 486 105,00;1 544 157,00;-58 052,00;-3,76
569;5;Радиотехбанк;1166;Нижегородская обл.;1 482 455,00;1 495 660,00;-13 205,00;-0,88
570;2;Интеркапитал-Банк;2706;Мордовия;1 482 420,00;1 501 557,00;-19 137,00;-1,27
571;-11;КОР;2148;Волгоградская обл.;1 464 109,00;1 570 592,00;-106 483,00;-6,78
572;4;РСКБ;2050;Москва и обл.;1 462 324,00;1 474 551,00;-12 227,00;-0,83
573;37;Балтика;967;Санкт-Петербург и обл.;1 455 153,00;1 319 763,00;135 390,00;10,26
574;21;Венец;524;Ульяновская обл.;1 451 370,00;1 366 105,00;85 265,00;6,24
575;15;Кросна-Банк;2607;Москва и обл.;1 451 334,00;1 406 331,00;45 003,00;3,20
576;12;Еврокоммерц;1777;Москва и обл.;1 443 636,00;1 419 233,00;24 403,00;1,72
577;6;Липецкий Областной Банк;1794;Липецкая обл.;1 439 868,00;1 437 098,00;2 770,00;0,19
578;7;Бенифит-Банк;3229;Москва и обл.;1 436 286,00;1 426 322,00;9 964,00;0,70
579;0;Саратов;330;Саратовская обл.;1 435 928,00;1 456 559,00;-20 631,00;-1,42
580;4;Спиритбанк;2053;Тульская обл.;1 431 052,00;1 430 378,00;674,00;0,05
581;-35;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 426 935,00;1 645 626,00;-218 691,00;-13,29
582;4;Ринвестбанк;3262;Рязанская обл.;1 425 296,00;1 425 118,00;178,00;0,01
583;-6;Михайловский ПЖСБ;2961;Волгоградская обл.;1 423 356,00;1 467 665,00;-44 309,00;-3,02
584;32;Спутник;1071;Оренбургская обл.;1 415 590,00;1 283 446,00;132 144,00;10,30
585;4;Зираат Банк;2559;Москва и обл.;1 415 060,00;1 412 441,00;2 619,00;0,19
586;32;Новация;840;Адыгея;1 413 921,00;1 276 803,00;137 118,00;10,74
587;-14;Ренессанс;1939;Москва и обл.;1 408 951,00;1 500 091,00;-91 140,00;-6,08
588;19;МФБанк;3163;Москва и обл.;1 408 732,00;1 336 236,00;72 496,00;5,43
589;15;РЕСО Кредит;3450;Москва и обл.;1 403 047,00;1 338 862,00;64 185,00;4,79
590;9;Приско Капитал Банк;2537;Москва и обл.;1 399 874,00;1 360 595,00;39 279,00;2,89
591;43;Развитие;2729;Карачаево-Черкесия;1 399 835,00;1 209 296,00;190 539,00;15,76
592;56;Банк МБФИ;2073;Москва и обл.;1 397 584,00;1 169 552,00;228 032,00;19,50
593;-56;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 392 055,00;1 706 228,00;-314 173,00;-18,41
594;-89;Нейва;1293;Свердловская обл.;1 391 849,00;1 996 600,00;-604 751,00;-30,29
595;26;Сберинвестбанк;1743;Свердловская обл.;1 384 396,00;1 259 439,00;124 957,00;9,92
596;57;Эргобанк;2856;Москва и обл.;1 381 447,00;1 113 986,00;267 461,00;24,01
597;1;Кубанский Универсальный Банк;2898;Краснодарский край;1 362 273,00;1 362 278,00;-5,00;-0,00
598;-11;Таатта;1249;Саха (Якутия);1 359 523,00;1 421 973,00;-62 450,00;-4,39
599;-29;Торгово-Строительный Банк;1250;Москва и обл.;1 359 054,00;1 509 954,00;-150 900,00;-9,99
600;-20;Викинг;2;Санкт-Петербург и обл.;1 358 859,00;1 455 192,00;-96 333,00;-6,62
601;-5;Татагропромбанк;728;Татарстан;1 350 977,00;1 363 570,00;-12 593,00;-0,92
602;-10;Дом-Банк;3209;Москва и обл.;1 349 075,00;1 379 791,00;-30 716,00;-2,23
603;5;Северный Кредит;2398;Вологодская обл.;1 338 816,00;1 333 168,00;5 648,00;0,42
604;10;Пульс Столицы;3002;Москва и обл.;1 335 756,00;1 299 003,00;36 753,00;2,83
605;26;Метрополь;1639;Москва и обл.;1 333 374,00;1 216 292,00;117 082,00;9,63
606;-52;Арсенал;3000;Москва и обл.;1 330 147,00;1 605 602,00;-275 455,00;-17,16
607;-4;Йошкар-Ола;2802;Марий Эл;1 315 445,00;1 339 200,00;-23 755,00;-1,77
608;-254;Земкомбанк;574;Ростовская обл.;1 309 472,00;3 769 894,00;-2 460 422,00;-65,27
609;6;Эсидбанк;1991;Дагестан;1 298 064,00;1 294 830,00;3 234,00;0,25
610;32;Мираф-Банк;2244;Омская обл.;1 296 375,00;1 188 791,00;107 584,00;9,05
611;2;Рабобанк;3488;Москва и обл.;1 295 391,00;1 300 167,00;-4 776,00;-0,37
612;-7;Финансово-Промышленный Капитал;3295;Москва и обл.;1 289 497,00;1 338 601,00;-49 104,00;-3,67
613;-16;Вэлтон Банк;1105;Белгородская обл.;1 288 455,00;1 362 684,00;-74 229,00;-5,45
614;6;Объединенный Банк Республики;1016;Чувашия;1 285 927,00;1 265 304,00;20 623,00;1,63
615;10;Навигатор;2469;Москва и обл.;1 284 558,00;1 236 355,00;48 203,00;3,90
616;-22;Контраст-Банк;2857;Москва и обл.;1 278 605,00;1 373 143,00;-94 538,00;-6,88
617;-26;2Т Банк;625;Москва и обл.;1 277 695,00;1 403 182,00;-125 487,00;-8,94
618;4;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 268 779,00;1 247 544,00;21 235,00;1,70
619;-8;Нерюнгрибанк;825;Саха (Якутия);1 268 478,00;1 311 427,00;-42 949,00;-3,27
620;6;Ваш Личный Банк;1222;Иркутская обл.;1 268 234,00;1 233 470,00;34 764,00;2,82
621;11;Объединенный Резервный Банк;937;Москва и обл.;1 265 427,00;1 215 638,00;49 789,00;4,10
622;-22;Борский Коммерческий Банк;1303;Нижегородская обл.;1 258 870,00;1 359 333,00;-100 463,00;-7,39
623;-52;Банк РМП;2574;Москва и обл.;1 255 401,00;1 506 218,00;-250 817,00;-16,65
624;-22;Современные Стандарты Бизнеса;3397;Москва и обл.;1 253 698,00;1 353 890,00;-100 192,00;-7,40
625;-103;Новокиб;1747;Кемеровская обл.;1 252 607,00;1 835 764,00;-583 157,00;-31,77
626;12;Мобилбанк;532;Удмуртия;1 242 465,00;1 199 124,00;43 341,00;3,61
627;31;Тексбанк;2756;Карачаево-Черкесия;1 242 423,00;1 098 379,00;144 044,00;13,11
628;-1;Богородский Муниципальный Банк;2992;Москва и обл.;1 240 059,00;1 229 905,00;10 154,00;0,83
629;23;Элита;1399;Калужская обл.;1 233 697,00;1 127 278,00;106 419,00;9,44
630;11;Старооскольский Агропромбанк;1050;Белгородская обл.;1 232 761,00;1 191 188,00;41 573,00;3,49
631;8;Нальчик;695;Кабардино-Балкария;1 231 712,00;1 198 072,00;33 640,00;2,81
632;44;Геленджик-Банк;790;Краснодарский край;1 223 524,00;1 002 843,00;220 681,00;22,01
633;-27;УМ-Банк;1441;Свердловская обл.;1 221 365,00;1 337 239,00;-115 874,00;-8,67
634;-56;Далетбанк;3049;Москва и обл.;1 219 262,00;1 459 677,00;-240 415,00;-16,47
635;2;Гринфилдбанк;2711;Москва и обл.;1 214 089,00;1 202 639,00;11 450,00;0,95
636;10;УИК-Банк;1300;Челябинская обл.;1 206 488,00;1 184 156,00;22 332,00;1,89
637;-62;Банк Расчетов и Сбережений;2617;Москва и обл.;1 205 418,00;1 483 874,00;-278 456,00;-18,77
638;-14;Инбанк;1829;Москва и обл.;1 200 475,00;1 240 004,00;-39 529,00;-3,19
639;28;Национальный Корпоративный Банк;3422;Москва и обл.;1 189 760,00;1 058 458,00;131 302,00;12,41
640;4;Нарат;1902;Саратовская обл.;1 185 274,00;1 185 810,00;-536,00;-0,05
641;-11;Владбизнесбанк;903;Владимирская обл.;1 184 021,00;1 226 574,00;-42 553,00;-3,47
642;-9;Единственный;3187;Москва и обл.;1 174 122,00;1 210 356,00;-36 234,00;-2,99
643;-20;Тандем;1951;Москва и обл.;1 173 881,00;1 240 132,00;-66 251,00;-5,34
644;-25;Банк ИТБ;3128;Москва и обл.;1 167 291,00;1 266 364,00;-99 073,00;-7,82
645;29;Новое Время;3492;Москва и обл.;1 160 824,00;1 013 242,00;147 582,00;14,57
646;11;Приобье;537;Тюменская обл.;1 156 752,00;1 104 192,00;52 560,00;4,76
647;-35;Регионфинансбанк;3357;Москва и обл.;1 155 609,00;1 304 129,00;-148 520,00;-11,39
648;56;Арксбанк;1868;Москва и обл.;1 154 809,00;876 782,00;278 027,00;31,71
649;-13;Интеркоопбанк;2803;Москва и обл.;1 154 266,00;1 204 454,00;-50 188,00;-4,17
650;14;Соцэкономбанк;2917;Москва и обл.;1 152 478,00;1 067 458,00;85 020,00;7,96
651;26;Вологдабанк;992;Вологодская обл.;1 144 417,00;997 328,00;147 089,00;14,75
652;-7;Почта Банк;650;Брянская обл.;1 142 391,00;1 185 271,00;-42 880,00;-3,62
653;-10;Донбанк;2984;Ростовская обл.;1 133 345,00;1 187 542,00;-54 197,00;-4,56
654;-19;Новый Кредитный Союз;3139;Москва и обл.;1 122 131,00;1 204 541,00;-82 410,00;-6,84
655;-46;Инвестиционный Союз;637;Москва и обл.;1 108 341,00;1 329 144,00;-220 803,00;-16,61
656;-39;БСТ-Банк;2883;Кемеровская обл.;1 104 203,00;1 280 385,00;-176 182,00;-13,76
657;9;ГринКомБанк;1184;Иркутская обл.;1 103 669,00;1 059 569,00;44 100,00;4,16
658;-30;ИСБ;3010;Москва и обл.;1 101 901,00;1 229 016,00;-127 115,00;-10,34
659;0;Арт-Банк;2779;Северная Осетия — Алания;1 097 972,00;1 090 965,00;7 007,00;0,64
660;11;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 092 964,00;1 035 251,00;57 713,00;5,57
661;-10;Холмск;503;Сахалинская обл.;1 081 397,00;1 147 776,00;-66 379,00;-5,78
662;144;Татсоцбанк;480;Татарстан;1 081 342,00;548 854,00;532 488,00;97,02
663;-2;Русский Трастовый Банк;1139;Москва и обл.;1 075 718,00;1 072 498,00;3 220,00;0,30
664;25;Екатерининский;2167;Москва и обл.;1 073 172,00;929 457,00;143 715,00;15,46
665;-36;Трастовый Республиканский Банк;3404;Москва и обл.;1 071 653,00;1 227 277,00;-155 624,00;-12,68
666;-3;Сембанк;2606;Москва и обл.;1 069 715,00;1 067 597,00;2 118,00;0,20
667;1;Ноосфера;2650;Республика Алтай;1 064 101,00;1 056 196,00;7 905,00;0,75
668;-6;Яндекс Банк;3027;Москва и обл.;1 055 041,00;1 068 399,00;-13 358,00;-1,25
669;-22;Одинбанк;3197;Москва и обл.;1 053 487,00;1 172 701,00;-119 214,00;-10,17
670;-20;Златкомбанк;568;Москва и обл.;1 048 654,00;1 157 108,00;-108 454,00;-9,37
671;-17;Крона-Банк;2499;Иркутская обл.;1 047 482,00;1 110 590,00;-63 108,00;-5,68
672;-17;Мосуралбанк;2468;Москва и обл.;1 047 349,00;1 108 343,00;-60 994,00;-5,50
673;-1;Сибэс;208;Омская обл.;1 044 107,00;1 034 798,00;9 309,00;0,90
674;50;Местный Кредит;3370;Москва и обл.;1 034 906,00;811 129,00;223 777,00;27,59
675;26;Сетевая Расчетная Палата;3332;Татарстан;1 025 934,00;892 381,00;133 553,00;14,97
676;-20;Столичный Кредит;2853;Москва и обл.;1 012 127,00;1 106 986,00;-94 859,00;-8,57
677;-4;Флора-Москва;533;Москва и обл.;1 009 821,00;1 017 594,00;-7 773,00;-0,76
678;2;Азимут;3154;Москва и обл.;1 007 862,00;989 952,00;17 910,00;1,81
679;7;Алтынбанк;2070;Татарстан;1 004 299,00;963 004,00;41 295,00;4,29
680;3;Радиан;1675;Иркутская обл.;1 003 464,00;977 237,00;26 227,00;2,68
681;10;Диг-Банк;2423;Северная Осетия — Алания;998 114,00;924 661,00;73 453,00;7,94
682;-22;Пурпе;709;Тюменская обл.;992 623,00;1 080 613,00;-87 990,00;-8,14
683;4;РТС-Банк;3401;Самарская обл.;984 438,00;939 438,00;45 000,00;4,79
684;-5;Башпромбанк;1006;Башкортостан;982 846,00;995 223,00;-12 377,00;-1,24
685;-20;Невский Банк;1068;Санкт-Петербург и обл.;982 702,00;1 063 228,00;-80 526,00;-7,57
686;-11;Русский Национальный Банк;469;Ростовская обл.;977 651,00;1 006 387,00;-28 736,00;-2,86
687;-3;Канский;860;Красноярский край;970 198,00;975 168,00;-4 970,00;-0,51
688;7;Приполярком;507;Тюменская обл.;955 725,00;910 995,00;44 730,00;4,91
689;72;Объединенная Расчетная Система;3342;Москва и обл.;951 132,00;684 967,00;266 165,00;38,86
690;-2;Дон-Тексбанк;1818;Ростовская обл.;937 412,00;935 038,00;2 374,00;0,25
691;-6;Кредитинвест;1197;Дагестан;935 226,00;970 972,00;-35 746,00;-3,68
692;24;Агора;3231;Москва и обл.;929 826,00;828 404,00;101 422,00;12,24
693;3;Калуга;1151;Калужская обл.;929 137,00;910 119,00;19 018,00;2,09
694;36;Новый Промышленный Банк;930;Москва и обл.;920 444,00;788 228,00;132 216,00;16,77
695;-14;Московский Вексельный Банк;2697;Москва и обл.;919 602,00;982 178,00;-62 576,00;-6,37
696;12;Богородский;1277;Нижегородская обл.;915 604,00;852 692,00;62 912,00;7,38
697;14;Эльбин;2267;Дагестан;910 040,00;841 505,00;68 535,00;8,14
698;-20;Великие Луки Банк;598;Псковская обл.;906 809,00;995 718,00;-88 909,00;-8,93
699;7;Унифондбанк;3416;Москва и обл.;905 626,00;870 993,00;34 633,00;3,98
700;-7;Охотный Ряд;3375;Москва и обл.;903 219,00;915 595,00;-12 376,00;-1,35
701;8;Металлург;2877;Москва и обл.;902 891,00;848 092,00;54 799,00;6,46
702;-20;Жилкредит;1736;Москва и обл.;902 587,00;979 669,00;-77 082,00;-7,87
703;-34;Бумеранг;1002;Вологодская обл.;902 399,00;1 055 830,00;-153 431,00;-14,53
704;-6;Синергия;2884;Саратовская обл.;900 349,00;901 966,00;-1 617,00;-0,18
705;-6;Первоуральскбанк;965;Свердловская обл.;890 262,00;897 259,00;-6 997,00;-0,78
706;-14;Кредитимпэкс Банк;2037;Москва и обл.;890 248,00;923 781,00;-33 533,00;-3,63
707;18;Национальный Банк Сбережений;1949;Ивановская обл.;887 082,00;810 414,00;76 668,00;9,46
708;-8;Республиканский Кредитный Альянс;3017;Москва и обл.;872 525,00;894 463,00;-21 938,00;-2,45
709;1;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;866 428,00;844 577,00;21 851,00;2,59
710;11;МФТ-Банк;3356;Москва и обл.;859 857,00;814 165,00;45 692,00;5,61
711;-14;Проинвестбанк;784;Пермская обл.;853 600,00;905 731,00;-52 131,00;-5,76
712;-9;Межрегиональный Клиринговый Банк;2543;Москва и обл.;845 976,00;886 664,00;-40 688,00;-4,59
713;10;Промсельхозбанк;538;Москва и обл.;841 210,00;811 447,00;29 763,00;3,67
714;14;Торговый Городской Банк;3180;Тверская обл.;832 704,00;796 310,00;36 394,00;4,57
715;5;Динамичные Системы;3439;Москва и обл.;829 630,00;816 034,00;13 596,00;1,67
716;33;Русский Торговый Банк;2842;Москва и обл.;829 363,00;718 513,00;110 850,00;15,43
717;-15;Саммит Банк;85;Приморский край;827 098,00;891 273,00;-64 175,00;-7,20
718;-69;Северинвестбанк;2264;Белгородская обл.;820 621,00;1 158 096,00;-337 475,00;-29,14
719;-5;Максима;3379;Москва и обл.;818 293,00;830 363,00;-12 070,00;-1,45
720;-26;Аскания Траст;286;Москва и обл.;817 534,00;912 014,00;-94 480,00;-10,36
721;6;Аделантбанк;1835;Москва и обл.;814 040,00;800 171,00;13 869,00;1,73
722;0;Стройиндбанк;155;Москва и обл.;811 644,00;812 594,00;-950,00;-0,12
723;-4;Далта-Банк;142;Приморский край;809 206,00;819 412,00;-10 206,00;-1,25
724;-7;Москва-Сити;3247;Москва и обл.;809 168,00;824 112,00;-14 944,00;-1,81
725;-35;Мультибанк;2235;Москва и обл.;807 074,00;926 049,00;-118 975,00;-12,85
726;9;Церих;2627;Москва и обл.;804 677,00;767 954,00;36 723,00;4,78
727;-22;Жилстройбанк;2769;Москва и обл.;801 622,00;871 212,00;-69 590,00;-7,99
728;8;Сельмашбанк;106;Ростовская обл.;795 989,00;762 170,00;33 819,00;4,44
729;-3;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;795 921,00;804 610,00;-8 689,00;-1,08
730;8;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;783 734,00;755 550,00;28 184,00;3,73
731;-19;Спецстройбанк;236;Москва и обл.;782 799,00;839 485,00;-56 686,00;-6,75
732;1;Объединенный Капитал;2611;Санкт-Петербург и обл.;780 248,00;774 696,00;5 552,00;0,72
733;21;ИпоТек Банк — Северо-Западный филиал;0;Россия;779 997,00;711 244,00;68 753,00;9,67
734;16;Тайм Банк;3120;Москва и обл.;778 012,00;718 416,00;59 596,00;8,30
735;27;Ресурс-Траст;3122;Москва и обл.;775 536,00;680 149,00;95 387,00;14,02
736;-2;Примтеркомбанк;21;Приморский край;775 228,00;774 459,00;769,00;0,10
737;7;Банкирский Дом;2928;Санкт-Петербург и обл.;773 283,00;731 296,00;41 987,00;5,74
738;3;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;769 156,00;735 176,00;33 980,00;4,62
739;16;Бизнес для Бизнеса;1060;Чувашия;766 996,00;708 285,00;58 711,00;8,29
740;-25;Руна-Банк;3207;Москва и обл.;764 052,00;829 756,00;-65 704,00;-7,92
741;2;С банк;2581;Москва и обл.;761 959,00;732 568,00;29 391,00;4,01
742;-10;Онего;2484;Карелия;761 768,00;780 343,00;-18 575,00;-2,38
743;2;МС Банк Рус;2789;Москва и обл.;746 299,00;725 909,00;20 390,00;2,81
744;-5;Верхневолжский;1084;Ярославская обл.;740 830,00;745 059,00;-4 229,00;-0,57
745;-27;Содружество;2923;Москва и обл.;738 859,00;822 671,00;-83 812,00;-10,19
746;7;Рублевский;2192;Москва и обл.;737 804,00;713 033,00;24 771,00;3,47
747;-7;Бузулукбанк;1282;Оренбургская обл.;733 000,00;737 584,00;-4 584,00;-0,62
748;-6;Эко-Инвест;3116;Москва и обл.;731 448,00;734 294,00;-2 846,00;-0,39
749;10;Анелик РУ;3443;Москва и обл.;729 283,00;702 266,00;27 017,00;3,85
750;6;Риал-Кредит;3393;Москва и обл.;721 656,00;708 213,00;13 443,00;1,90
751;7;Месед;184;Дагестан;716 190,00;706 526,00;9 664,00;1,37
752;33;Финарс Банк;2938;Москва и обл.;709 986,00;604 065,00;105 921,00;17,53
753;-46;Финанс Бизнес Банк;520;Краснодарский край;707 897,00;860 453,00;-152 556,00;-17,73
754;9;Объединенный Кредитный Банк;1118;Владимирская обл.;707 380,00;672 266,00;35 114,00;5,22
755;-24;Далена Банк;1948;Москва и обл.;703 933,00;782 178,00;-78 245,00;-10,00
756;-43;Центрально-Европейский Банк;2670;Москва и обл.;692 640,00;838 620,00;-145 980,00;-17,41
757;-9;Первый Дортрансбанк;3271;Кировская обл.;692 071,00;719 751,00;-27 680,00;-3,85
758;53;Байкалкредобанк;2990;Иркутская обл.;691 834,00;535 174,00;156 660,00;29,27
759;25;Кемсоцинбанк;96;Кемеровская обл.;691 495,00;610 383,00;81 112,00;13,29
760;28;Трансинвестбанк;3238;Москва и обл.;688 383,00;593 296,00;95 087,00;16,03
761;-14;Почтобанк;1788;Пермская обл.;687 220,00;720 885,00;-33 665,00;-4,67
762;11;Майкопбанк;1136;Адыгея;682 904,00;657 058,00;25 846,00;3,93
763;-17;БВА Банк;1684;Москва и обл.;682 851,00;723 663,00;-40 812,00;-5,64
764;67;Военно-Промышленный Банк;3065;Москва и обл.;677 514,00;497 023,00;180 491,00;36,31
765;4;Балаково-Банк;444;Саратовская обл.;672 297,00;661 869,00;10 428,00;1,58
766;1;ЕАТП Банк;1765;Астраханская обл.;669 816,00;662 531,00;7 285,00;1,10
767;23;Инвест-Экобанк;1956;Санкт-Петербург и обл.;665 560,00;585 152,00;80 408,00;13,74
768;6;Вэлкомбанк;589;Ставропольский край;663 578,00;646 483,00;17 095,00;2,64
769;1;Взаимодействие;1704;Новосибирская обл.;659 217,00;660 398,00;-1 181,00;-0,18
770;29;МТИ Банк;1052;Москва и обл.;656 284,00;566 038,00;90 246,00;15,94
771;-19;Тревел Банк;531;Москва и обл.;653 577,00;716 798,00;-63 221,00;-8,82
772;-12;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;644 981,00;699 852,00;-54 871,00;-7,84
773;4;РФИ Банк;3351;Москва и обл.;644 737,00;636 154,00;8 583,00;1,35
774;4;Химик;1114;Нижегородская обл.;642 694,00;628 159,00;14 535,00;2,31
775;1;Русский Банк Сбережений;779;Ставропольский край;638 541,00;638 556,00;-15,00;-0,00
776;-39;КИП-Банк;2843;Москва и обл.;628 650,00;761 105,00;-132 455,00;-17,40
777;28;Русско-Германский Торговый Банк;2747;Москва и обл.;626 937,00;549 242,00;77 695,00;14,15
778;-27;НСТ-Банк;1738;Оренбургская обл.;623 842,00;718 171,00;-94 329,00;-13,13
779;29;Евразийский Банк;969;Забайкальский край;622 265,00;544 230,00;78 035,00;14,34
780;2;Первый Клиентский Банк;3436;Москва и обл.;622 221,00;612 381,00;9 840,00;1,61
781;-9;Прайм Финанс;2758;Санкт-Петербург и обл.;619 571,00;658 187,00;-38 616,00;-5,87
782;-16;Кредит Экспресс;3186;Ростовская обл.;619 440,00;665 004,00;-45 564,00;-6,85
783;-3;Симбирск;653;Ульяновская обл.;617 074,00;621 626,00;-4 552,00;-0,73
784;-13;Кетовский Коммерческий Банк;842;Курганская обл.;614 606,00;658 535,00;-43 929,00;-6,67
785;32;Вестинтербанк;3398;Москва и обл.;611 502,00;516 499,00;95 003,00;18,39
786;-18;Старый Кремль;2657;Москва и обл.;609 806,00;662 145,00;-52 339,00;-7,90
787;-1;Ратибор-Банк;2174;Москва и обл.;607 234,00;602 029,00;5 205,00;0,86
788;13;Мико-Банк;3195;Москва и обл.;604 246,00;562 157,00;42 089,00;7,49
789;11;Булгар Банк;1917;Татарстан;602 490,00;563 622,00;38 868,00;6,90
790;-15;Турбобанк;3203;Санкт-Петербург и обл.;598 934,00;642 568,00;-43 634,00;-6,79
791;7;РУБанк;2813;Ростовская обл.;598 504,00;566 706,00;31 798,00;5,61
792;5;Апабанк;2404;Москва и обл.;594 660,00;567 112,00;27 548,00;4,86
793;-6;Смолевич;1121;Смоленская обл.;594 101,00;598 281,00;-4 180,00;-0,70
794;-13;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;589 247,00;612 855,00;-23 608,00;-3,85
795;0;Акцент;696;Оренбургская обл.;585 411,00;568 966,00;16 445,00;2,89
796;14;Конфидэнс Банк;970;Костромская обл.;580 340,00;538 997,00;41 343,00;7,67
797;-32;Востокбизнесбанк;1342;Приморский край;573 112,00;665 109,00;-91 997,00;-13,83
798;-19;Академический Русский Банк;622;Москва и обл.;569 267,00;627 837,00;-58 570,00;-9,33
799;4;Кутузовский;3190;Москва и обл.;568 352,00;555 334,00;13 018,00;2,34
800;-4;Москва;1661;Москва и обл.;565 467,00;568 055,00;-2 588,00;-0,46
801;17;Народный Доверительный Банк;2374;Москва и обл.;562 807,00;515 711,00;47 096,00;9,13
802;-9;Региональный Банк Сбережений;3367;Москва и обл.;561 739,00;579 413,00;-17 674,00;-3,05
803;-20;Олма-Банк;3250;Москва и обл.;558 816,00;611 851,00;-53 035,00;-8,67
804;-47;Банк Долгосрочного Кредитования;3391;Москва и обл.;557 656,00;707 706,00;-150 050,00;-21,20
805;-11;Славянбанк;804;Новгородская обл.;552 800,00;569 226,00;-16 426,00;-2,89
