Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2010, тыс. рублей;Июнь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
810;-4;Конфидэнс Банк;970;Костромская обл.;538 997,00;518 172,00;20 825,00;4,02
811;8;Байкалкредобанк;2990;Иркутская обл.;535 174,00;493 272,00;41 902,00;8,49
812;-23;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;532 980,00;571 603,00;-38 623,00;-6,76
813;-2;Индустриальный Сберегательный Банк;3175;Москва и обл.;525 710,00;502 779,00;22 931,00;4,56
814;-14;Космос;2245;Москва и обл.;518 154,00;538 016,00;-19 862,00;-3,69
815;57;Народный Банк;2249;Карачаево-Черкесия;518 041,00;360 033,00;158 008,00;43,89
816;-4;Удмуртинвестстройбанк;2447;Удмуртия;517 520,00;501 429,00;16 091,00;3,21
817;29;Вестинтербанк;3398;Москва и обл.;516 499,00;407 718,00;108 781,00;26,68
818;-51;Народный Доверительный Банк;2374;Москва и обл.;515 711,00;648 017,00;-132 306,00;-20,42
819;4;Прохладный;874;Кабардино-Балкария;514 242,00;476 327,00;37 915,00;7,96
820;13;Стар Альянс;3433;Москва и обл.;510 803,00;443 295,00;67 508,00;15,23
821;7;Америкэн Экспресс Банк;3460;Москва и обл.;510 427,00;447 108,00;63 319,00;14,16
822;48;Наш Банк;1340;Москва и обл.;509 476,00;360 851,00;148 625,00;41,19
823;-5;Кузбассхимбанк;2868;Кемеровская обл.;507 979,00;497 614,00;10 365,00;2,08
824;-11;Камчатка;2966;Камчатская обл.;506 877,00;501 426,00;5 451,00;1,09
825;5;Центр Межбанковских Расчетов;3400;Москва и обл.;506 403,00;446 005,00;60 398,00;13,54
826;0;Вакобанк;1291;Псковская обл.;503 902,00;461 150,00;42 752,00;9,27
827;-7;Арзамас;1281;Нижегородская обл.;503 841,00;489 917,00;13 924,00;2,84
828;17;Дагестан;543;Дагестан;502 995,00;409 973,00;93 022,00;22,69
829;-15;Миръ;3089;Москва и обл.;502 170,00;500 647,00;1 523,00;0,30
830;-8;Агроинкомбанк;1946;Астраханская обл.;500 814,00;476 624,00;24 190,00;5,08
831;-41;Военно-Промышленный Банк;3065;Москва и обл.;497 023,00;567 926,00;-70 903,00;-12,48
832;-16;Телекоммерц Банк;3380;Тульская обл.;489 014,00;498 113,00;-9 099,00;-1,83
833;-2;Ганзакомбанк;1734;Санкт-Петербург и обл.;485 837,00;444 452,00;41 385,00;9,31
834;2;Техноком;2614;Москва и обл.;485 286,00;435 119,00;50 167,00;11,53
835;-10;Классик Эконом Банк;3298;Северная Осетия — Алания;483 841,00;469 071,00;14 770,00;3,15
836;-15;РусьРегионБанк;685;Москва и обл.;474 090,00;484 232,00;-10 142,00;-2,09
837;-10;Южный Региональный Банк;3015;Ростовская обл.;470 026,00;448 274,00;21 752,00;4,85
838;-196;Национальная Расчетная Компания;3386;Москва и обл.;459 593,00;1 116 634,00;-657 041,00;-58,84
839;4;ИстКом-Финанс;3435;Москва и обл.;445 266,00;415 881,00;29 385,00;7,07
840;13;Эл Банк;1025;Республика Алтай;443 616,00;390 196,00;53 420,00;13,69
841;-3;Инвестиционный Республиканский Банк;2571;Москва и обл.;442 168,00;420 021,00;22 147,00;5,27
842;-5;Банк Глобус;2438;Москва и обл.;440 666,00;430 613,00;10 053,00;2,33
843;38;Витязь;2890;Москва и обл.;438 802,00;345 879,00;92 923,00;26,87
844;-40;Элекснет;3314;Москва и обл.;435 206,00;529 834,00;-94 628,00;-17,86
845;2;Банк ВВБ;1093;Ярославская обл.;427 225,00;406 495,00;20 730,00;5,10
846;15;Логос;3233;Москва и обл.;426 954,00;376 047,00;50 907,00;13,54
847;13;Вятич;2796;Рязанская обл.;421 363,00;377 368,00;43 995,00;11,66
848;-6;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;418 171,00;416 231,00;1 940,00;0,47
849;-17;Прокоммерцбанк;2996;Москва и обл.;412 158,00;443 326,00;-31 168,00;-7,03
850;-10;Таурус Банк;655;Челябинская обл.;408 665,00;417 619,00;-8 954,00;-2,14
851;12;Плато-Банк;2071;Свердловская обл.;408 521,00;375 916,00;32 605,00;8,67
852;3;НКБ;2942;Калмыкия;404 893,00;388 969,00;15 924,00;4,09
853;-3;Анталбанк;3115;Москва и обл.;403 129,00;400 782,00;2 347,00;0,59
854;-2;Паритет;1860;Москва и обл.;398 341,00;391 353,00;6 988,00;1,79
855;-52;Ауэрбанк;3105;Москва и обл.;396 086,00;531 042,00;-134 956,00;-25,41
856;-100;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;395 385,00;691 911,00;-296 526,00;-42,86
857;-8;ИР-Кредит;1724;Москва и обл.;394 520,00;404 174,00;-9 654,00;-2,39
858;6;Ростфинанс;481;Ростовская обл.;394 486,00;374 950,00;19 536,00;5,21
859;17;Русский Финансовый Альянс;2035;Москва и обл.;393 072,00;355 596,00;37 476,00;10,54
860;-12;Алданзолотобанк;854;Саха (Якутия);392 896,00;404 623,00;-11 727,00;-2,90
861;10;Международный Торгово-Промышленный Банк;1203;Тверская обл.;389 538,00;360 075,00;29 463,00;8,18
862;-27;Банк РСИ;3415;Москва и обл.;387 752,00;436 774,00;-49 022,00;-11,22
863;14;Азия Банк;3183;Москва и обл.;384 792,00;349 855,00;34 937,00;9,99
864;-25;Кубаньторгбанк;478;Краснодарский край;383 080,00;419 354,00;-36 274,00;-8,65
865;-7;Расчетный Дом;3350;Москва и обл.;382 290,00;385 394,00;-3 104,00;-0,81
866;22;Заубер Банк;1614;Карачаево-Черкесия;379 807,00;314 611,00;65 196,00;20,72
867;-11;РИТЦ Банк;2677;Москва и обл.;378 234,00;388 298,00;-10 064,00;-2,59
868;52;Еврокапитал-Альянс;2672;Дагестан;374 727,00;250 047,00;124 680,00;49,86
869;-28;Первый Капитал;3201;Москва и обл.;374 614,00;416 740,00;-42 126,00;-10,11
870;13;Конгресс-Банк;2330;Москва и обл.;373 541,00;326 440,00;47 101,00;14,43
871;-9;Максимум;466;Ростовская обл.;372 718,00;375 974,00;-3 256,00;-0,87
872;8;Евросиб Банк;594;Псковская обл.;371 575,00;346 523,00;25 052,00;7,23
873;-7;Геобанк;2027;Москва и обл.;368 876,00;371 143,00;-2 267,00;-0,61
874;-23;Линк-Банк;2699;Москва и обл.;367 141,00;398 928,00;-31 787,00;-7,97
875;-16;Атлас Банк;3477;Москва и обл.;365 439,00;385 012,00;-19 573,00;-5,08
876;-1;Народный Инвестиционный Банк;2876;Самарская обл.;359 865,00;358 479,00;1 386,00;0,39
877;-8;Дружба;990;Тюменская обл.;357 925,00;364 044,00;-6 119,00;-1,68
878;-21;Платежи и Расчеты;3324;Самарская обл.;352 042,00;387 276,00;-35 234,00;-9,10
879;-35;Консервативный Коммерческий Банк;1087;Астраханская обл.;349 721,00;413 575,00;-63 854,00;-15,44
880;-6;Си Ди Би Банк;3339;Краснодарский край;348 163,00;358 752,00;-10 589,00;-2,95
881;28;Природа;3399;Москва и обл.;344 127,00;271 310,00;72 817,00;26,84
882;-17;КБЦ;914;Тверская обл.;339 613,00;373 548,00;-33 935,00;-9,08
883;20;Айви Банк;2055;Москва и обл.;338 490,00;279 075,00;59 415,00;21,29
884;7;Еврорасчет;3498;Москва и обл.;334 418,00;299 404,00;35 014,00;11,69
885;-31;Коммерческий Банк Развития;3364;Москва и обл.;331 209,00;389 771,00;-58 562,00;-15,02
886;0;Северная Клиринговая Палата;3317;Архангельская обл.;330 742,00;320 534,00;10 208,00;3,18
887;-8;Кредо Финанс;793;Дагестан;330 288,00;347 687,00;-17 399,00;-5,00
888;11;Промсвязьинвест;2761;Дагестан;328 224,00;285 263,00;42 961,00;15,06
889;-5;Банк Развития Бизнеса;1910;Кемеровская обл.;325 983,00;325 003,00;980,00;0,30
890;7;Региональный Коммерческий Банк;836;Ульяновская обл.;321 328,00;291 035,00;30 293,00;10,41
891;2;Энтузиастбанк;3048;Москва и обл.;320 654,00;296 260,00;24 394,00;8,23
892;6;Адам Интернэшнл;2232;Дагестан;319 637,00;287 829,00;31 808,00;11,05
893;-1;Соверен Банк;3206;Татарстан;316 599,00;297 797,00;18 802,00;6,31
894;-12;Приватхолдингбанк;3372;Москва и обл.;316 475,00;326 900,00;-10 425,00;-3,19
895;34;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;315 488,00;238 238,00;77 250,00;32,43
896;-6;Надежность;2425;Курганская обл.;314 212,00;300 141,00;14 071,00;4,69
897;-29;АвтоКредитБанк;1973;Татарстан;312 352,00;365 699,00;-53 347,00;-14,59
898;16;Объединенный Национальный Банк;2074;Москва и обл.;311 090,00;265 735,00;45 355,00;17,07
899;-4;Кредпромбанк;1165;Ярославская обл.;310 315,00;293 168,00;17 147,00;5,85
900;11;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;309 286,00;269 574,00;39 712,00;14,73
901;-14;Принтбанк;546;Москва и обл.;307 494,00;316 696,00;-9 202,00;-2,91
902;-13;Женская Микрофинансовая Cеть;3458;Москва и обл.;305 139,00;306 956,00;-1 817,00;-0,59
903;-2;Народный Земельно-Промышленный Банк;2873;Алтайский край;301 323,00;282 253,00;19 070,00;6,76
904;0;Акция;927;Ивановская обл.;296 914,00;278 443,00;18 471,00;6,63
905;8;Басманный;2158;Москва и обл.;292 051,00;266 194,00;25 857,00;9,71
906;24;Международный Расчетный Банк;3028;Москва и обл.;291 961,00;237 675,00;54 286,00;22,84
907;15;Платежный Сервисный Банк;1943;Башкортостан;290 149,00;248 600,00;41 549,00;16,71
908;-14;Онлайн Банк;2462;Москва и обл.;289 223,00;293 376,00;-4 153,00;-1,42
909;39;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;286 350,00;198 039,00;88 311,00;44,59
910;-10;Тайдон;2085;Кемеровская обл.;283 817,00;284 738,00;-921,00;-0,32
911;6;Мурманский Расчетный Центр;3341;Мурманская обл.;282 444,00;256 501,00;25 943,00;10,11
912;0;Регнум;3373;Москва и обл.;280 303,00;269 422,00;10 881,00;4,04
913;-28;Межбанковский Кредитный Союз;3242;Москва и обл.;279 887,00;323 592,00;-43 705,00;-13,51
914;-7;Дорис Банк;1679;Москва и обл.;278 538,00;274 618,00;3 920,00;1,43
915;-7;Терра;3476;Москва и обл.;276 140,00;273 747,00;2 393,00;0,87
916;-43;МВС Банк;2407;Дагестан;275 219,00;359 060,00;-83 841,00;-23,35
917;-7;Кошелев-Банк;3300;Нижегородская обл.;271 093,00;270 584,00;509,00;0,19
918;-22;Камский Горизонт;2554;Татарстан;269 055,00;292 155,00;-23 100,00;-7,91
919;-3;Имбанк;2098;Дагестан;267 234,00;259 682,00;7 552,00;2,91
920;-15;Европейский Индустриальный Банк;2503;Москва и обл.;266 380,00;277 127,00;-10 747,00;-3,88
921;2;Сибирский Энергетический Банк;2604;Москва и обл.;263 460,00;247 492,00;15 968,00;6,45
922;-7;Континент Финанс;149;Калужская обл.;257 958,00;259 784,00;-1 826,00;-0,70
923;53;Трансэнергобанк;3106;Дагестан;257 616,00;130 093,00;127 523,00;98,02
924;18;Межрегиональный Банк Реконструкции;2620;Москва и обл.;257 257,00;218 571,00;38 686,00;17,70
925;3;Гефест;1046;Тверская обл.;256 264,00;239 070,00;17 194,00;7,19
926;7;ЮМК Банк;3495;Краснодарский край;253 944,00;233 865,00;20 079,00;8,59
927;12;Региональный Корпоративный Банк;1134;Ивановская обл.;253 297,00;225 049,00;28 248,00;12,55
928;-3;Ипозембанк;3026;Самарская обл.;250 707,00;243 029,00;7 678,00;3,16
929;-27;Новый Коммерческий Банк;347;Дагестан;250 235,00;281 939,00;-31 704,00;-11,24
930;-4;Анджибанк;570;Дагестан;247 738,00;240 784,00;6 954,00;2,89
931;-25;Народный Банк Тувы;1309;Тыва;247 144,00;274 678,00;-27 534,00;-10,02
932;-11;Универсалтраст;3402;Москва и обл.;247 138,00;249 870,00;-2 732,00;-1,09
933;-2;Майский;1673;Кабардино-Балкария;239 625,00;235 295,00;4 330,00;1,84
934;2;АББ;2937;Москва и обл.;233 605,00;228 642,00;4 963,00;2,17
935;-8;Идея Банк;430;Краснодарский край;232 476,00;240 515,00;-8 039,00;-3,34
936;-12;Воронеж;654;Воронежская обл.;231 484,00;244 184,00;-12 700,00;-5,20
937;-59;Международный Строительный Банк;3484;Москва и обл.;231 430,00;347 883,00;-116 453,00;-33,47
938;-1;Тальменка-Банк;826;Алтайский край;228 788,00;227 353,00;1 435,00;0,63
939;21;Сунжа;2023;Ингушетия;227 735,00;171 069,00;56 666,00;33,12
940;13;ТЭСТ;3440;Москва и обл.;226 611,00;194 526,00;32 085,00;16,49
941;-7;Лидер;3304;Москва и обл.;222 456,00;233 379,00;-10 923,00;-4,68
942;2;Леноблбанк;1003;Санкт-Петербург и обл.;222 412,00;211 051,00;11 361,00;5,38
943;23;Внешфинбанк;3173;Дагестан;222 375,00;146 293,00;76 082,00;52,01
944;-6;Центральная Расчетная Палата;3313;Москва и обл.;222 054,00;225 132,00;-3 078,00;-1,37
945;17;РосинтерБанк;226;Москва и обл.;222 040,00;166 473,00;55 567,00;33,38
946;-27;Холдинвестбанк;2837;Москва и обл.;221 714,00;250 436,00;-28 722,00;-11,47
947;-7;Альтернатива;3452;Москва и обл.;221 189,00;223 364,00;-2 175,00;-0,97
948;-5;ПрестижКредитБанк;2922;Дагестан;215 565,00;213 049,00;2 516,00;1,18
949;0;Рента-Банк;3095;Москва и обл.;211 892,00;197 510,00;14 382,00;7,28
950;-9;Фреско Банк;1415;Ярославская обл.;208 629,00;220 785,00;-12 156,00;-5,51
951;1;АлтайБизнес-Банк;2388;Алтайский край;206 951,00;196 156,00;10 795,00;5,50
952;-6;Идеалбанк;3491;Москва и обл.;206 457,00;206 533,00;-76,00;-0,04
953;46;Умут;2435;Дагестан;204 007,00;64 748,00;139 259,00;215,08
954;-4;Церих;3278;Орловская обл.;199 043,00;196 842,00;2 201,00;1,12
955;-8;Строительно-Коммерческий Банк;3050;Архангельская обл.;198 982,00;198 845,00;137,00;0,07
956;9;Дербент-Кредит;2090;Дагестан;197 752,00;151 487,00;46 265,00;30,54
957;-6;Информпрогресс;2166;Москва и обл.;195 307,00;196 384,00;-1 077,00;-0,55
958;-4;Уральская Расчетная Палата;3326;Москва и обл.;194 311,00;191 150,00;3 161,00;1,65
959;-27;1Банк;2896;Северная Осетия — Алания;192 856,00;234 300,00;-41 444,00;-17,69
960;-2;Эно;1988;Дагестан;188 415,00;182 047,00;6 368,00;3,50
961;-5;ФинТех;3499;Москва и обл.;186 786,00;188 219,00;-1 433,00;-0,76
962;-5;Интеррасчет;1618;Карачаево-Черкесия;186 241,00;185 085,00;1 156,00;0,62
963;-18;Континенталь;3184;Дагестан;183 893,00;206 892,00;-22 999,00;-11,12
964;-5;Таганрогбанк;3136;Ростовская обл.;182 832,00;180 537,00;2 295,00;1,27
965;7;ЭнергоБизнес;3485;Москва и обл.;179 512,00;136 192,00;43 320,00;31,81
966;-5;Евросоюз;3411;Москва и обл.;178 965,00;168 466,00;10 499,00;6,23
967;-12;Российская Финансовая Корпорация;3099;Москва и обл.;173 304,00;189 489,00;-16 185,00;-8,54
968;-5;Инстройбанк;2743;Москва и обл.;166 889,00;162 082,00;4 807,00;2,97
969;0;Европейский Стандарт;3200;Кабардино-Балкария;157 801,00;140 285,00;17 516,00;12,49
970;-2;Трастовый Банк;2780;Дагестан;143 991,00;142 371,00;1 620,00;1,14
971;;Городской Расчетный Центр;3346;Курганская обл.;143 767,00;-;-;
972;-5;Капиталбанк;2547;Ростовская обл.;143 580,00;142 690,00;890,00;0,62
973;-3;Зеленокумская;1239;Ставропольский край;141 044,00;140 177,00;867,00;0,62
974;-10;Объединенная Расчетная Палата;3451;Москва и обл.;140 207,00;157 364,00;-17 157,00;-10,90
975;5;Лэнд Кредит;1478;Москва и обл.;139 998,00;120 759,00;19 239,00;15,93
976;-2;Банк Фридом Финанс;1143;Сахалинская обл.;135 453,00;134 608,00;845,00;0,63
977;-42;Тройка;2051;Москва и обл.;134 150,00;229 267,00;-95 117,00;-41,49
978;1;Рунэтбанк;2829;Москва и обл.;128 822,00;121 122,00;7 700,00;6,36
979;10;К2 Банк;2851;Дагестан;128 197,00;105 882,00;22 315,00;21,08
980;-2;Бизнесбанк;2862;Дагестан;126 841,00;121 613,00;5 228,00;4,30
981;0;Межбанковский Расчетный Центр;3325;Приморский край;125 969,00;120 085,00;5 884,00;4,90
982;-7;ГРиС-Банк;1928;Ставропольский край;124 946,00;133 332,00;-8 386,00;-6,29
984;20;Инновационный Расчетный Центр;3447;Москва и обл.;122 410,00;31 439,00;90 971,00;289,36
985;-12;КредитАльянс;3472;Вологодская обл.;119 606,00;136 133,00;-16 527,00;-12,14
986;-2;Первый Депозитный Банк;1244;Тверская обл.;118 576,00;117 541,00;1 035,00;0,88
987;-10;Алжан;2491;Дагестан;117 909,00;128 017,00;-10 108,00;-7,90
988;-3;Дальний Восток;3318;Тульская обл.;112 429,00;108 800,00;3 629,00;3,34
989;3;Невастройинвест;1926;Санкт-Петербург и обл.;112 237,00;100 650,00;11 587,00;11,51
990;-3;Каспий;639;Дагестан;108 518,00;107 894,00;624,00;0,58
991;-5;Газтрансбанк;665;Адыгея;108 338,00;108 452,00;-114,00;-0,11
992;-9;Русское Финансовое Общество;3427;Москва и обл.;107 116,00;118 479,00;-11 363,00;-9,59
993;-5;Майма;1037;Республика Алтай;107 102,00;105 994,00;1 108,00;1,05
994;0;Галабанк;3090;Адыгея;101 388,00;96 687,00;4 701,00;4,86
995;5;Финансовые Услуги;3496;Москва и обл.;99 991,00;59 116,00;40 875,00;69,14
996;0;Евроинвест;3383;Москва и обл.;98 621,00;92 016,00;6 605,00;7,18
997;-4;Нафтабанк;715;Дагестан;97 793,00;97 853,00;-60,00;-0,06
998;-7;Вайлдберриз Банк;841;Адыгея;96 419,00;101 185,00;-4 766,00;-4,71
999;-2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;94 692,00;90 750,00;3 942,00;4,34
1000;-5;Тувакредит;1202;Тыва;81 703,00;93 862,00;-12 159,00;-12,95
1001;-30;Платежный Клиринговый Дом;3343;Москва и обл.;79 156,00;137 717,00;-58 561,00;-42,52
1002;-4;Единая Расчетная Палата;384;Москва и обл.;75 333,00;72 670,00;2 663,00;3,66
1003;-1;РИБ;2749;Москва и обл.;59 454,00;46 822,00;12 632,00;26,98
1004;-3;Мигом;3323;Москва и обл.;52 322,00;53 084,00;-762,00;-1,44
1005;-2;Финчер;3486;Москва и обл.;37 024,00;35 513,00;1 511,00;4,25
1006;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;32 781,00;25 828,00;6 953,00;26,92
1007;;Межрегиональный центр микрокредитования;3489;Воронежская обл.;24 473,00;-;-;
1008;-1;Первый Земельный Расчетный Центр;3381;Курская обл.;23 713,00;25 117,00;-1 404,00;-5,59
1009;-4;Расчетный Банковский Центр;3487;Москва и обл.;23 057,00;27 254,00;-4 197,00;-15,40
1010;-2;Транштрейд;2676;Дагестан;22 730,00;22 909,00;-179,00;-0,78
1011;-2;Тор Кредит;3497;Москва и обл.;20 882,00;20 804,00;78,00;0,37
1012;-1;Транзит;2688;Дагестан;18 699,00;17 018,00;1 681,00;9,88
1013;-3;Депозитный Кредитный Дом;3474;Москва и обл.;18 029,00;17 851,00;178,00;1,00
1015;-2;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 293,00;10 260,00;33,00;0,32
1016;-1;Межрегиональный Клиринговый Центр;3424;Москва и обл.;5 786,00;3 657,00;2 129,00;58,22
1017;-3;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 970,00;3 980,00;-10,00;-0,25
1018;-2;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 040,00;1 961,00;79,00;4,03
1019;-2;АРБ-Инкасс;3353;Москва и обл.;1 551,00;1 729,00;-178,00;-10,29
1020;-2;Финансово-Расчетный Центр;3319;Нижегородская обл.;458,00;617,00;-159,00;-25,77
