Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июнь, 2011, тыс. рублей;Май, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
806;0;Элекснет;3314;Москва и обл.;579 103,00;567 195,00;11 908,00;2,10
807;-5;ИСБ;3010;Москва и обл.;575 322,00;588 417,00;-13 095,00;-2,23
808;2;Взаимодействие;1704;Новосибирская обл.;575 252,00;551 969,00;23 283,00;4,22
809;4;Славянбанк;804;Новгородская обл.;572 296,00;537 248,00;35 048,00;6,52
810;6;Прокоммерцбанк;2996;Москва и обл.;568 178,00;532 614,00;35 564,00;6,68
811;10;Вакобанк;1291;Псковская обл.;563 181,00;524 965,00;38 216,00;7,28
812;8;Си Ди Би Банк;3339;Краснодарский край;557 670,00;525 422,00;32 248,00;6,14
813;-61;Финчер;3486;Москва и обл.;557 116,00;780 759,00;-223 643,00;-28,64
814;-11;Прохладный;874;Кабардино-Балкария;553 534,00;585 771,00;-32 237,00;-5,50
815;-21;Москва;1661;Москва и обл.;548 299,00;614 180,00;-65 881,00;-10,73
816;7;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;544 096,00;514 103,00;29 993,00;5,83
817;-66;Первый Клиентский Банк;3436;Москва и обл.;543 948,00;786 489,00;-242 541,00;-30,84
818;0;Расчетный Дом;3350;Москва и обл.;543 762,00;528 307,00;15 455,00;2,93
819;-42;Ганзакомбанк;1734;Санкт-Петербург и обл.;541 647,00;674 217,00;-132 570,00;-19,66
820;-11;Старый Кремль;2657;Москва и обл.;541 004,00;560 848,00;-19 844,00;-3,54
821;4;Банк ВВБ;1093;Ярославская обл.;538 571,00;506 630,00;31 941,00;6,30
822;15;Идеалбанк;3491;Москва и обл.;530 384,00;466 223,00;64 161,00;13,76
823;3;РУБанк;2813;Ростовская обл.;530 033,00;501 958,00;28 075,00;5,59
824;18;Межбанковский Расчетный Центр;3325;Приморский край;529 780,00;446 939,00;82 841,00;18,54
825;-3;Тревел Банк;531;Москва и обл.;527 874,00;521 608,00;6 266,00;1,20
826;2;Акция;927;Ивановская обл.;522 995,00;498 661,00;24 334,00;4,88
827;34;Леноблбанк;1003;Санкт-Петербург и обл.;517 294,00;387 092,00;130 202,00;33,64
828;-14;Индустриальный Сберегательный Банк;3175;Москва и обл.;515 818,00;536 342,00;-20 524,00;-3,83
829;0;Ростфинанс;481;Ростовская обл.;510 101,00;498 176,00;11 925,00;2,39
830;6;НСТ-Банк;1738;Оренбургская обл.;503 281,00;474 239,00;29 042,00;6,12
831;-1;Кубаньторгбанк;478;Краснодарский край;501 896,00;493 037,00;8 859,00;1,80
832;-1;Геобанк;2027;Москва и обл.;501 692,00;489 513,00;12 179,00;2,49
833;-9;Инвестиционный Республиканский Банк;2571;Москва и обл.;498 781,00;509 855,00;-11 074,00;-2,17
834;-27;Северная Клиринговая Палата;3317;Архангельская обл.;498 747,00;563 248,00;-64 501,00;-11,45
835;14;Евросиб Банк;594;Псковская обл.;486 640,00;433 201,00;53 439,00;12,34
836;-31;Южный Региональный Банк;3015;Ростовская обл.;486 454,00;568 606,00;-82 152,00;-14,45
837;45;Онлайн Банк;2462;Москва и обл.;481 975,00;338 265,00;143 710,00;42,48
838;-4;Алданзолотобанк;854;Саха (Якутия);477 601,00;481 073,00;-3 472,00;-0,72
839;-1;Дагестан;543;Дагестан;473 316,00;464 268,00;9 048,00;1,95
840;3;Региональный Коммерческий Банк;836;Ульяновская обл.;470 746,00;444 935,00;25 811,00;5,80
841;-29;Стар Альянс;3433;Москва и обл.;462 769,00;537 485,00;-74 716,00;-13,90
842;-41;Сетевая Расчетная Палата;3332;Татарстан;462 320,00;590 805,00;-128 485,00;-21,75
843;-3;Плато-Банк;2071;Свердловская обл.;462 208,00;458 069,00;4 139,00;0,90
844;-5;Миръ;3089;Москва и обл.;461 100,00;462 614,00;-1 514,00;-0,33
845;7;Идея Банк;430;Краснодарский край;457 947,00;418 847,00;39 100,00;9,34
846;1;Ауэрбанк;3105;Москва и обл.;451 909,00;435 724,00;16 185,00;3,71
847;-14;Вайлдберриз Банк;841;Адыгея;448 615,00;485 462,00;-36 847,00;-7,59
848;7;Техноком;2614;Москва и обл.;447 632,00;410 717,00;36 915,00;8,99
849;-5;Паритет;1860;Москва и обл.;445 260,00;444 160,00;1 100,00;0,25
850;16;Заубер Банк;1614;Карачаево-Черкесия;442 696,00;371 054,00;71 642,00;19,31
851;-5;НКБ;2942;Калмыкия;442 427,00;439 208,00;3 219,00;0,73
852;-7;Надежность;2425;Курганская обл.;427 774,00;441 201,00;-13 427,00;-3,04
853;-3;Анталбанк;3115;Москва и обл.;426 675,00;428 508,00;-1 833,00;-0,43
854;5;Мурманский Расчетный Центр;3341;Мурманская обл.;425 787,00;399 127,00;26 660,00;6,68
855;-2;ИР-Кредит;1724;Москва и обл.;425 633,00;416 486,00;9 147,00;2,20
856;-8;Сунжа;2023;Ингушетия;421 576,00;433 949,00;-12 373,00;-2,85
857;-3;Вятич;2796;Рязанская обл.;421 261,00;416 193,00;5 068,00;1,22
858;0;Церих;3278;Орловская обл.;418 259,00;403 772,00;14 487,00;3,59
859;-8;Трансинвестбанк;3238;Москва и обл.;406 045,00;423 705,00;-17 660,00;-4,17
860;-4;Максимум;466;Ростовская обл.;398 023,00;407 131,00;-9 108,00;-2,24
861;1;Удмуртинвестстройбанк;2447;Удмуртия;392 541,00;384 749,00;7 792,00;2,03
862;1;РИТЦ Банк;2677;Москва и обл.;390 731,00;377 366,00;13 365,00;3,54
863;12;Платежный Сервисный Банк;1943;Башкортостан;389 740,00;355 684,00;34 056,00;9,57
864;46;КБЦ;914;Тверская обл.;388 661,00;280 892,00;107 769,00;38,37
865;-8;Промсвязьинвест;2761;Дагестан;387 558,00;406 229,00;-18 671,00;-4,60
866;-1;Дружба;990;Тюменская обл.;384 115,00;373 527,00;10 588,00;2,83
867;-26;Платежи и Расчеты;3324;Самарская обл.;379 960,00;449 040,00;-69 080,00;-15,38
868;2;Анджибанк;570;Дагестан;377 434,00;361 062,00;16 372,00;4,53
869;2;Природа;3399;Москва и обл.;374 926,00;358 774,00;16 152,00;4,50
870;15;Народный Инвестиционный Банк;2876;Самарская обл.;372 286,00;330 431,00;41 855,00;12,67
871;-4;Конгресс-Банк;2330;Москва и обл.;370 418,00;368 887,00;1 531,00;0,42
872;-12;Принтбанк;546;Москва и обл.;366 957,00;392 690,00;-25 733,00;-6,55
873;-4;Объединенный Национальный Банк;2074;Москва и обл.;362 236,00;363 860,00;-1 624,00;-0,45
874;3;Холдинвестбанк;2837;Москва и обл.;358 371,00;352 152,00;6 219,00;1,77
875;1;Внешфинбанк;3173;Дагестан;355 065,00;353 402,00;1 663,00;0,47
876;-4;Соверен Банк;3206;Татарстан;354 823,00;356 890,00;-2 067,00;-0,58
877;12;Информпрогресс;2166;Москва и обл.;352 995,00;321 522,00;31 473,00;9,79
878;0;Далта-Банк;142;Приморский край;352 424,00;348 632,00;3 792,00;1,09
879;21;Еврорасчет;3498;Москва и обл.;352 309,00;304 873,00;47 436,00;15,56
880;-16;Гефест;1046;Тверская обл.;350 870,00;375 792,00;-24 922,00;-6,63
881;-13;Ипозембанк;3026;Самарская обл.;350 238,00;366 711,00;-16 473,00;-4,49
882;-9;Имбанк;2098;Дагестан;349 985,00;356 484,00;-6 499,00;-1,82
883;-3;Кредпромбанк;1165;Ярославская обл.;348 542,00;344 521,00;4 021,00;1,17
884;-5;Банк Развития Бизнеса;1910;Кемеровская обл.;346 304,00;347 536,00;-1 232,00;-0,35
885;17;Азия Банк;3183;Москва и обл.;344 652,00;294 196,00;50 456,00;17,15
886;-2;Линк-Банк;2699;Москва и обл.;338 484,00;333 312,00;5 172,00;1,55
887;5;Камский Горизонт;2554;Татарстан;337 807,00;314 538,00;23 269,00;7,40
888;3;Газтрансбанк;665;Адыгея;336 319,00;314 955,00;21 364,00;6,78
889;7;АлтайБизнес-Банк;2388;Алтайский край;333 925,00;310 974,00;22 951,00;7,38
890;0;Майский;1673;Кабардино-Балкария;331 451,00;315 105,00;16 346,00;5,19
891;8;Русский Финансовый Альянс;2035;Москва и обл.;326 630,00;307 936,00;18 694,00;6,07
892;3;Народный Земельно-Промышленный Банк;2873;Алтайский край;325 333,00;310 978,00;14 355,00;4,62
893;-12;Российская Финансовая Корпорация;3099;Москва и обл.;324 050,00;341 914,00;-17 864,00;-5,22
894;12;Логос;3233;Москва и обл.;322 145,00;282 846,00;39 299,00;13,89
895;-12;Таурус Банк;655;Челябинская обл.;317 648,00;336 205,00;-18 557,00;-5,52
896;-22;Расчетный Банковский Центр;3487;Москва и обл.;315 332,00;355 739,00;-40 407,00;-11,36
897;-11;Энтузиастбанк;3048;Москва и обл.;314 529,00;327 111,00;-12 582,00;-3,85
898;0;ЮМК Банк;3495;Краснодарский край;314 338,00;309 226,00;5 112,00;1,65
899;-11;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;312 283,00;322 207,00;-9 924,00;-3,08
900;-13;Народный Банк Тувы;1309;Тыва;310 369,00;326 831,00;-16 462,00;-5,04
901;-7;Банк РСИ;3415;Москва и обл.;308 419,00;311 770,00;-3 351,00;-1,07
902;2;Тальменка-Банк;826;Алтайский край;304 135,00;286 390,00;17 745,00;6,20
903;-2;Кредо Финанс;793;Дагестан;300 010,00;299 257,00;753,00;0,25
904;15;Еврокапитал-Альянс;2672;Дагестан;292 010,00;248 567,00;43 443,00;17,48
905;-2;АвтоКредитБанк;1973;Татарстан;289 851,00;290 692,00;-841,00;-0,29
906;9;Континенталь;3184;Дагестан;288 262,00;261 588,00;26 674,00;10,20
907;-2;Дорис Банк;1679;Москва и обл.;286 026,00;284 383,00;1 643,00;0,58
908;53;Банк Фридом Финанс;1143;Сахалинская обл.;285 163,00;133 950,00;151 213,00;112,89
909;0;Терра;3476;Москва и обл.;284 247,00;281 855,00;2 392,00;0,85
910;6;Международный Строительный Банк;3484;Москва и обл.;280 022,00;259 304,00;20 718,00;7,99
911;-18;МВС Банк;2407;Дагестан;277 278,00;314 326,00;-37 048,00;-11,79
912;-5;Евроинвест;3383;Москва и обл.;274 163,00;282 696,00;-8 533,00;-3,02
913;-1;Кошелев-Банк;3300;Нижегородская обл.;271 800,00;272 305,00;-505,00;-0,19
914;-17;Айви Банк;2055;Москва и обл.;271 791,00;309 739,00;-37 948,00;-12,25
915;17;Региональный Корпоративный Банк;1134;Ивановская обл.;271 124,00;213 704,00;57 420,00;26,87
916;1;Альтернатива;3452;Москва и обл.;263 140,00;258 207,00;4 933,00;1,91
917;-3;Новый Коммерческий Банк;347;Дагестан;259 583,00;269 092,00;-9 509,00;-3,53
918;-7;Лидер;3304;Москва и обл.;256 969,00;275 689,00;-18 720,00;-6,79
919;1;Универсалтраст;3402;Москва и обл.;247 955,00;248 438,00;-483,00;-0,19
920;-2;Басманный;2158;Москва и обл.;247 234,00;253 208,00;-5 974,00;-2,36
921;7;Европейский Стандарт;3200;Кабардино-Балкария;243 763,00;217 210,00;26 553,00;12,22
922;0;Регнум;3373;Москва и обл.;243 167,00;237 797,00;5 370,00;2,26
923;-10;Европейский Индустриальный Банк;2503;Москва и обл.;237 405,00;271 850,00;-34 445,00;-12,67
924;-1;Воронеж;654;Воронежская обл.;233 810,00;233 304,00;506,00;0,22
925;-17;ЭнергоБизнес;3485;Москва и обл.;233 704,00;281 926,00;-48 222,00;-17,10
926;-5;Фреско Банк;1415;Ярославская обл.;232 104,00;245 320,00;-13 216,00;-5,39
927;27;Городской Расчетный Центр;3346;Курганская обл.;228 494,00;159 551,00;68 943,00;43,21
928;5;Континент Финанс;149;Калужская обл.;227 749,00;213 335,00;14 414,00;6,76
929;-2;1Банк;2896;Северная Осетия — Алания;223 899,00;218 827,00;5 072,00;2,32
930;-5;Центральная Расчетная Палата;3313;Москва и обл.;223 715,00;222 512,00;1 203,00;0,54
931;-5;Межрегиональный центр микрокредитования;3489;Воронежская обл.;221 868,00;220 908,00;960,00;0,43
932;-1;Евросоюз;3411;Москва и обл.;219 994,00;215 572,00;4 422,00;2,05
933;-4;АББ;2937;Москва и обл.;216 422,00;216 225,00;197,00;0,09
934;2;Таганрогбанк;3136;Ростовская обл.;215 288,00;207 066,00;8 222,00;3,97
935;-11;ПрестижКредитБанк;2922;Дагестан;214 064,00;223 200,00;-9 136,00;-4,09
936;-6;Интеррасчет;1618;Карачаево-Черкесия;212 447,00;216 138,00;-3 691,00;-1,71
937;-2;ТЭСТ;3440;Москва и обл.;209 911,00;210 416,00;-505,00;-0,24
938;5;Межрегиональный Банк Реконструкции;2620;Москва и обл.;208 265,00;193 831,00;14 434,00;7,45
939;1;Эно;1988;Дагестан;205 561,00;195 050,00;10 511,00;5,39
940;15;Капиталбанк;2547;Ростовская обл.;201 980,00;158 521,00;43 459,00;27,42
941;-7;Невастройинвест;1926;Санкт-Петербург и обл.;200 646,00;211 810,00;-11 164,00;-5,27
943;-5;Дербент-Кредит;2090;Дагестан;197 202,00;202 164,00;-4 962,00;-2,45
944;1;Алжан;2491;Дагестан;195 205,00;189 042,00;6 163,00;3,26
945;15;КредитАльянс;3472;Вологодская обл.;193 872,00;134 483,00;59 389,00;44,16
946;-2;Столичная расчетная палата;3419;Вологодская обл.;188 797,00;193 741,00;-4 944,00;-2,55
947;-5;Строительно-Коммерческий Банк;3050;Архангельская обл.;185 141,00;193 884,00;-8 743,00;-4,51
948;-7;Лэнд Кредит;1478;Москва и обл.;182 994,00;194 057,00;-11 063,00;-5,70
949;4;Мигом;3323;Москва и обл.;182 154,00;161 389,00;20 765,00;12,87
950;-4;Инстройбанк;2743;Москва и обл.;181 449,00;185 886,00;-4 437,00;-2,39
951;5;Нафтабанк;715;Дагестан;179 964,00;157 927,00;22 037,00;13,95
952;-4;ГРиС-Банк;1928;Ставропольский край;179 900,00;181 218,00;-1 318,00;-0,73
953;-6;Европейский Экспресс;3449;Москва и обл.;174 919,00;181 557,00;-6 638,00;-3,66
954;-4;Рента-Банк;3095;Москва и обл.;172 569,00;178 615,00;-6 046,00;-3,38
955;-4;Тайдон;2085;Кемеровская обл.;166 505,00;173 666,00;-7 161,00;-4,12
956;-4;К2 Банк;2851;Дагестан;163 320,00;161 799,00;1 521,00;0,94
957;2;Зеленокумская;1239;Ставропольский край;150 651,00;138 248,00;12 403,00;8,97
958;-1;Межбанковский Кредитный Союз;3242;Москва и обл.;146 772,00;147 995,00;-1 223,00;-0,83
959;-10;Каспий;639;Дагестан;146 126,00;178 666,00;-32 540,00;-18,21
960;-23;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;146 044,00;204 103,00;-58 059,00;-28,45
961;4;Дальний Восток;3318;Тульская обл.;131 324,00;124 580,00;6 744,00;5,41
962;2;Первый Депозитный Банк;1244;Тверская обл.;126 509,00;124 929,00;1 580,00;1,26
963;6;Объединенная Расчетная Палата;3451;Москва и обл.;124 950,00;98 439,00;26 511,00;26,93
964;-6;Бизнесбанк;2862;Дагестан;124 598,00;139 896,00;-15 298,00;-10,94
965;-2;Рунэтбанк;2829;Москва и обл.;120 952,00;129 619,00;-8 667,00;-6,69
966;5;Платежный Клиринговый Дом;3343;Москва и обл.;110 947,00;84 843,00;26 104,00;30,77
967;-5;Красноярский Краевой Расчетный Центр;3483;Красноярский край;106 873,00;132 174,00;-25 301,00;-19,14
968;-1;Майма;1037;Республика Алтай;104 843,00;105 288,00;-445,00;-0,42
969;-3;Финансовые Услуги;3496;Москва и обл.;103 932,00;112 540,00;-8 608,00;-7,65
970;6;Русское Финансовое Общество;3427;Москва и обл.;97 789,00;58 103,00;39 686,00;68,30
971;4;Единая Расчетная Палата;384;Москва и обл.;82 623,00;65 804,00;16 819,00;25,56
972;7;Вест;2605;Москва и обл.;77 791,00;50 889,00;26 902,00;52,86
973;-1;Женская Микрофинансовая Cеть;3458;Москва и обл.;73 318,00;78 850,00;-5 532,00;-7,02
974;-4;Умут;2435;Дагестан;66 694,00;93 750,00;-27 056,00;-28,86
975;-1;Национальная Расчетная Компания;3386;Москва и обл.;65 258,00;66 874,00;-1 616,00;-2,42
976;2;Тувакредит;1202;Тыва;62 896,00;54 268,00;8 628,00;15,90
977;-4;РИБ;2749;Москва и обл.;58 740,00;71 687,00;-12 947,00;-18,06
978;-1;Уральская Расчетная Палата;3326;Москва и обл.;52 014,00;56 061,00;-4 047,00;-7,22
979;-11;Транзит;2688;Дагестан;46 552,00;101 630,00;-55 078,00;-54,19
980;0;Сулак;749;Дагестан;34 248,00;35 523,00;-1 275,00;-3,59
981;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 945,00;25 800,00;3 145,00;12,19
982;0;Первый Земельный Расчетный Центр;3381;Курская обл.;26 358,00;25 706,00;652,00;2,54
983;0;Тор Кредит;3497;Москва и обл.;23 640,00;23 551,00;89,00;0,38
984;0;Инновационный Расчетный Центр;3447;Москва и обл.;23 091,00;22 756,00;335,00;1,47
985;1;Депозитный Кредитный Дом;3474;Москва и обл.;17 892,00;17 935,00;-43,00;-0,24
986;-1;Сибирский Расчетный Центр;3308;Новосибирская обл.;15 854,00;21 422,00;-5 568,00;-25,99
988;2;Международная Уральская Расчетная Палата;3322;Свердловская обл.;7 250,00;2 282,00;4 968,00;217,70
989;-1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 033,00;3 979,00;54,00;1,36
990;-1;Межрегиональный Клиринговый Центр;3424;Москва и обл.;3 386,00;3 826,00;-440,00;-11,50
991;0;АРБ-Инкасс;3353;Москва и обл.;1 352,00;1 246,00;106,00;8,51
992;0;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 111,00;1 148,00;-37,00;-3,22
