Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2014, тыс. рублей;Сентябрь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;4;Вкабанк;1027;Астраханская обл.;2 346 393,00;2 304 181,00;42 212,00;1,83
528;-1;Татагропромбанк;728;Татарстан;2 340 008,00;2 344 893,00;-4 885,00;-0,21
529;-3;Национальный Банк Сбережений;1949;Ивановская обл.;2 333 647,00;2 345 783,00;-12 136,00;-0,52
530;5;Газнефтьбанк;3223;Саратовская обл.;2 333 383,00;2 247 659,00;85 724,00;3,81
531;1;Йошкар-Ола;2802;Марий Эл;2 322 739,00;2 292 154,00;30 585,00;1,33
532;5;Стелла-Банк;2948;Ростовская обл.;2 320 670,00;2 234 633,00;86 037,00;3,85
533;7;Кросна-Банк;2607;Москва и обл.;2 295 938,00;2 226 078,00;69 860,00;3,14
534;2;Проинвестбанк;784;Пермская обл.;2 291 088,00;2 236 272,00;54 816,00;2,45
535;21;Алтынбанк;2070;Татарстан;2 265 480,00;2 042 150,00;223 330,00;10,94
536;16;Система;2846;Москва и обл.;2 246 897,00;2 073 484,00;173 413,00;8,36
537;14;Банк Пермь;875;Пермская обл.;2 240 485,00;2 082 129,00;158 356,00;7,61
538;-8;ЕвроАксис Банк;3273;Москва и обл.;2 238 081,00;2 311 158,00;-73 077,00;-3,16
539;15;Яринтербанк;2564;Ярославская обл.;2 231 282,00;2 071 139,00;160 143,00;7,73
540;15;Кредит Экспресс;3186;Ростовская обл.;2 219 758,00;2 047 211,00;172 547,00;8,43
541;-7;Первый Инвестиционный Банк;604;Москва и обл.;2 215 284,00;2 257 920,00;-42 636,00;-1,89
542;-4;Бум-Банк;1137;Кабардино-Балкария;2 206 260,00;2 234 398,00;-28 138,00;-1,26
543;3;Владбизнесбанк;903;Владимирская обл.;2 194 618,00;2 159 446,00;35 172,00;1,63
544;0;Спиритбанк;2053;Тульская обл.;2 188 611,00;2 179 129,00;9 482,00;0,44
545;24;Евразийский Банк;969;Москва и обл.;2 180 456,00;1 941 428,00;239 028,00;12,31
546;25;Риал-Кредит;3393;Москва и обл.;2 168 835,00;1 912 422,00;256 413,00;13,41
547;14;Банкирский Дом;2928;Санкт-Петербург и обл.;2 164 439,00;2 021 366,00;143 073,00;7,08
548;-20;Унифондбанк;3416;Москва и обл.;2 149 684,00;2 333 353,00;-183 669,00;-7,87
549;-1;Викинг;2;Санкт-Петербург и обл.;2 148 641,00;2 116 652,00;31 989,00;1,51
550;-7;Констанс-Банк;2228;Санкт-Петербург и обл.;2 146 218,00;2 196 330,00;-50 112,00;-2,28
551;42;Земкомбанк;574;Ростовская обл.;2 131 866,00;1 719 446,00;412 420,00;23,99
552;5;БСТ-Банк;2883;Кемеровская обл.;2 109 495,00;2 036 437,00;73 058,00;3,59
553;21;ЮMoney;3510;Россия;2 103 845,00;1 893 637,00;210 208,00;11,10
554;33;Н-Банк;3493;Москва и обл.;2 091 187,00;1 774 577,00;316 610,00;17,84
555;8;Россита-Банк;3257;Москва и обл.;2 085 379,00;1 998 663,00;86 716,00;4,34
556;9;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 083 691,00;1 988 545,00;95 146,00;4,78
557;1;Новация;840;Адыгея;2 055 899,00;2 032 759,00;23 140,00;1,14
558;14;ПК-Банк;2652;Нижегородская обл.;2 048 518,00;1 909 023,00;139 495,00;7,31
559;-12;Центрально-Европейский Банк;2670;Москва и обл.;2 044 862,00;2 140 417,00;-95 555,00;-4,46
560;0;Акцент;696;Оренбургская обл.;2 042 413,00;2 024 528,00;17 885,00;0,88
561;42;Максима;3379;Москва и обл.;2 034 228,00;1 633 307,00;400 921,00;24,55
562;2;Канский;860;Красноярский край;2 022 756,00;1 997 855,00;24 901,00;1,25
563;37;Московский Вексельный Банк;2697;Москва и обл.;1 998 272,00;1 666 762,00;331 510,00;19,89
564;-25;Смартбанк;3408;Москва и обл.;1 995 087,00;2 232 386,00;-237 299,00;-10,63
565;-12;Приско Капитал Банк;2537;Москва и обл.;1 966 887,00;2 072 369,00;-105 482,00;-5,09
566;-33;ИК Банк;1732;Татарстан;1 960 596,00;2 279 123,00;-318 527,00;-13,98
567;6;Нальчик;695;Кабардино-Балкария;1 949 054,00;1 901 836,00;47 218,00;2,48
568;-18;Михайловский ПЖСБ;2961;Волгоградская обл.;1 942 175,00;2 083 339,00;-141 164,00;-6,78
569;-7;КОР;2148;Волгоградская обл.;1 929 559,00;2 010 875,00;-81 316,00;-4,04
570;12;Международный Строительный Банк;3484;Москва и обл.;1 909 201,00;1 844 299,00;64 902,00;3,52
571;28;Златкомбанк;568;Москва и обл.;1 869 753,00;1 669 718,00;200 035,00;11,98
572;8;Старооскольский Агропромбанк;1050;Белгородская обл.;1 865 268,00;1 849 872,00;15 396,00;0,83
573;16;Екатерининский;2167;Москва и обл.;1 849 112,00;1 763 908,00;85 204,00;4,83
574;-15;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 838 996,00;2 027 256,00;-188 260,00;-9,29
575;16;Дом-Банк;3209;Москва и обл.;1 837 591,00;1 723 789,00;113 802,00;6,60
576;-6;Коммерческий Банк Развития;3364;Москва и обл.;1 826 582,00;1 912 797,00;-86 215,00;-4,51
577;-9;Социум-Банк;2881;Москва и обл.;1 810 369,00;1 949 335,00;-138 966,00;-7,13
578;54;Траст Капитал Банк;2741;Москва и обл.;1 803 433,00;1 446 474,00;356 959,00;24,68
579;4;Новый Символ;370;Москва и обл.;1 802 882,00;1 821 516,00;-18 634,00;-1,02
580;-4;Холмск;503;Сахалинская обл.;1 793 141,00;1 864 930,00;-71 789,00;-3,85
581;4;Вэлтон Банк;1105;Белгородская обл.;1 792 142,00;1 788 349,00;3 793,00;0,21
582;14;Прайм Финанс;2758;Санкт-Петербург и обл.;1 786 144,00;1 677 592,00;108 552,00;6,47
583;-16;Далена Банк;1948;Москва и обл.;1 781 320,00;1 954 547,00;-173 227,00;-8,86
584;11;Фреско Банк;1415;Москва и обл.;1 780 833,00;1 682 196,00;98 637,00;5,86
585;19;Региональный Коммерческий Банк;836;Ульяновская обл.;1 773 440,00;1 617 520,00;155 920,00;9,64
586;-9;Банк Реалист;2646;Москва и обл.;1 772 959,00;1 858 947,00;-85 988,00;-4,63
587;5;Тагилбанк;1635;Свердловская обл.;1 729 877,00;1 720 725,00;9 152,00;0,53
588;6;Еврокапитал-Альянс;3459;Ярославская обл.;1 718 924,00;1 691 964,00;26 960,00;1,59
589;21;Бумеранг;1002;Вологодская обл.;1 681 263,00;1 555 688,00;125 575,00;8,07
590;0;Инкаробанк;2696;Москва и обл.;1 673 278,00;1 726 179,00;-52 901,00;-3,06
591;-10;Современные Стандарты Бизнеса;3397;Москва и обл.;1 669 980,00;1 845 952,00;-175 972,00;-9,53
592;10;Геленджик-Банк;790;Краснодарский край;1 650 790,00;1 635 787,00;15 003,00;0,92
593;5;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 646 793,00;1 672 554,00;-25 761,00;-1,54
594;13;Объединенный Банк Республики;1016;Чувашия;1 639 300,00;1 581 307,00;57 993,00;3,67
595;74;Икано Банк;3519;Центр;1 638 039,00;1 137 316,00;500 723,00;44,03
596;-10;ИпоТек Банк;2794;Москва и обл.;1 635 340,00;1 784 298,00;-148 958,00;-8,35
597;17;Америкэн Экспресс Банк;3460;Москва и обл.;1 627 762,00;1 535 504,00;92 258,00;6,01
598;-19;Интеркапитал-Банк;2706;Мордовия;1 616 855,00;1 851 137,00;-234 282,00;-12,66
599;40;Бизнес для Бизнеса;1060;Чувашия;1 615 872,00;1 387 067,00;228 805,00;16,50
600;-22;Уралфинанс;1370;Свердловская обл.;1 615 570,00;1 858 019,00;-242 449,00;-13,05
601;-4;Банк ВВБ;1093;Ярославская обл.;1 613 747,00;1 674 774,00;-61 027,00;-3,64
602;-14;Банк Глобус;2438;Москва и обл.;1 611 810,00;1 771 775,00;-159 965,00;-9,03
603;8;К2 Банк;2851;Карачаево-Черкесия;1 610 742,00;1 549 345,00;61 397,00;3,96
604;9;Метрополь;1639;Москва и обл.;1 606 760,00;1 547 600,00;59 160,00;3,82
605;13;ГринКомБанк;1184;Иркутская обл.;1 582 429,00;1 521 127,00;61 302,00;4,03
606;3;Плато-Банк;2071;Свердловская обл.;1 581 561,00;1 569 360,00;12 201,00;0,78
607;-1;Единственный;3187;Москва и обл.;1 532 903,00;1 591 576,00;-58 673,00;-3,69
608;0;Кредитинвест;1197;Дагестан;1 523 548,00;1 581 109,00;-57 561,00;-3,64
609;12;Жилкредит;1736;Москва и обл.;1 520 159,00;1 507 607,00;12 552,00;0,83
610;12;Калуга;1151;Калужская обл.;1 514 761,00;1 505 343,00;9 418,00;0,63
611;14;Капиталбанк;2547;Ростовская обл.;1 510 029,00;1 486 434,00;23 595,00;1,59
612;0;Приобье;537;Ханты-Мансийский АО — Югра;1 506 803,00;1 548 666,00;-41 863,00;-2,70
613;-8;Соколовский;2830;Москва и обл.;1 505 595,00;1 608 431,00;-102 836,00;-6,39
614;20;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 494 430,00;1 441 363,00;53 067,00;3,68
615;21;Мосводоканалбанк;2863;Москва и обл.;1 489 823,00;1 418 457,00;71 366,00;5,03
616;3;Примтеркомбанк;21;Приморский край;1 484 224,00;1 515 516,00;-31 292,00;-2,06
617;-16;Пульс Столицы;3002;Москва и обл.;1 481 988,00;1 645 579,00;-163 591,00;-9,94
618;12;Новый Кредитный Союз;3139;Москва и обл.;1 480 497,00;1 452 220,00;28 277,00;1,95
619;-3;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 472 754,00;1 525 798,00;-53 044,00;-3,48
620;3;Тайм Банк;3120;Москва и обл.;1 471 366,00;1 490 332,00;-18 966,00;-1,27
621;6;Саратов;330;Саратовская обл.;1 469 480,00;1 471 220,00;-1 740,00;-0,12
622;6;Майкопбанк;1136;Адыгея;1 467 965,00;1 466 583,00;1 382,00;0,09
623;3;Арзамас;1281;Нижегородская обл.;1 457 226,00;1 481 864,00;-24 638,00;-1,66
624;-82;Банк РМП;2574;Москва и обл.;1 451 898,00;2 208 447,00;-756 549,00;-34,26
625;6;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 450 531,00;1 448 375,00;2 156,00;0,15
626;87;Интеркоопбанк;2803;Москва и обл.;1 443 379,00;884 290,00;559 089,00;63,22
627;-10;Почтобанк;1788;Пермская обл.;1 443 177,00;1 524 615,00;-81 438,00;-5,34
628;-8;Алданзолотобанк;854;Саха (Якутия);1 442 637,00;1 508 054,00;-65 417,00;-4,34
629;15;ЮМК Банк;3495;Краснодарский край;1 414 679,00;1 348 067,00;66 612,00;4,94
630;5;Кетовский Коммерческий Банк;842;Курганская обл.;1 409 411,00;1 425 172,00;-15 761,00;-1,11
631;16;Великие Луки Банк;598;Псковская обл.;1 400 947,00;1 334 511,00;66 436,00;4,98
632;13;Пурпе;709;Ханты-Мансийский АО — Югра;1 394 052,00;1 339 596,00;54 456,00;4,07
633;15;Спутник;1071;Оренбургская обл.;1 390 644,00;1 307 892,00;82 752,00;6,33
634;-1;Азимут;3154;Москва и обл.;1 390 598,00;1 443 364,00;-52 766,00;-3,66
635;29;Банк Премьер Кредит;1663;Москва и обл.;1 386 256,00;1 196 377,00;189 879,00;15,87
636;2;Кемсоцинбанк;96;Кемеровская обл.;1 371 924,00;1 388 279,00;-16 355,00;-1,18
637;13;Ростфинанс;481;Ростовская обл.;1 359 585,00;1 304 670,00;54 915,00;4,21
638;18;Руна-Банк;3207;Москва и обл.;1 350 725,00;1 232 849,00;117 876,00;9,56
639;13;Вологдабанк;992;Вологодская обл.;1 350 143,00;1 296 548,00;53 595,00;4,13
640;-16;Кредпромбанк;1165;Ярославская обл.;1 340 241,00;1 489 898,00;-149 657,00;-10,04
641;1;Синергия;2884;Саратовская обл.;1 325 981,00;1 362 031,00;-36 050,00;-2,65
642;7;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 323 019,00;1 305 798,00;17 221,00;1,32
643;14;Арксбанк;1868;Москва и обл.;1 315 417,00;1 226 895,00;88 522,00;7,22
644;-4;Мострансбанк;2258;Москва и обл.;1 306 035,00;1 371 801,00;-65 766,00;-4,79
645;-2;Агроинкомбанк;1946;Астраханская обл.;1 299 090,00;1 358 322,00;-59 232,00;-4,36
646;31;Ноосфера;2650;Республика Алтай;1 298 540,00;1 102 692,00;195 848,00;17,76
647;15;Первый Дортрансбанк;3271;Кировская обл.;1 292 698,00;1 204 703,00;87 995,00;7,30
648;5;Нерюнгрибанк;825;Саха (Якутия);1 260 013,00;1 292 268,00;-32 255,00;-2,50
649;12;Химик;1114;Нижегородская обл.;1 246 526,00;1 206 579,00;39 947,00;3,31
650;-35;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 243 717,00;1 528 916,00;-285 199,00;-18,65
651;4;Взаимодействие;1704;Новосибирская обл.;1 229 440,00;1 235 297,00;-5 857,00;-0,47
652;11;Озон Банк;3516;Москва и обл.;1 222 049,00;1 203 515,00;18 534,00;1,54
653;14;Булгар Банк;1917;Татарстан;1 211 848,00;1 165 223,00;46 625,00;4,00
654;24;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 198 610,00;1 100 931,00;97 679,00;8,87
655;4;Сельмашбанк;106;Ростовская обл.;1 197 309,00;1 217 960,00;-20 651,00;-1,70
656;-10;Эльбин;2267;Дагестан;1 192 636,00;1 337 356,00;-144 720,00;-10,82
657;8;Дон-Тексбанк;1818;Ростовская обл.;1 185 579,00;1 191 253,00;-5 674,00;-0,48
658;-4;Уралприватбанк;153;Свердловская обл.;1 183 781,00;1 280 150,00;-96 369,00;-7,53
659;15;Сталь Банк;2248;Москва и обл.;1 180 841,00;1 116 769,00;64 072,00;5,74
660;15;Саммит Банк;85;Приморский край;1 179 706,00;1 109 997,00;69 709,00;6,28
661;10;Смолевич;1121;Смоленская обл.;1 175 923,00;1 131 691,00;44 232,00;3,91
662;23;Джаст Банк;3503;Москва и обл.;1 169 449,00;1 058 465,00;110 984,00;10,49
663;3;Симбирск;653;Ульяновская обл.;1 160 589,00;1 181 544,00;-20 955,00;-1,77
664;45;Тальменка-Банк;826;Алтайский край;1 140 570,00;913 166,00;227 404,00;24,90
665;11;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 136 745,00;1 106 031,00;30 714,00;2,78
666;-6;Яндекс Банк;3027;Москва и обл.;1 132 096,00;1 207 694,00;-75 598,00;-6,26
667;-30;РФИ Банк;3351;Москва и обл.;1 131 252,00;1 396 189,00;-264 937,00;-18,98
668;22;Аделантбанк;1835;Москва и обл.;1 129 848,00;1 019 927,00;109 921,00;10,78
669;1;Новый Промышленный Банк;930;Москва и обл.;1 120 242,00;1 134 739,00;-14 497,00;-1,28
670;11;Регионфинансбанк;3357;Москва и обл.;1 113 358,00;1 087 242,00;26 116,00;2,40
671;11;Онего;2484;Карелия;1 107 085,00;1 079 474,00;27 611,00;2,56
672;8;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 097 983,00;1 091 421,00;6 562,00;0,60
673;0;Агора;3231;Москва и обл.;1 092 455,00;1 125 030,00;-32 575,00;-2,90
674;-6;Кредитбанк;1035;Калмыкия;1 091 375,00;1 142 874,00;-51 499,00;-4,51
675;30;Содружество;2923;Москва и обл.;1 084 262,00;925 209,00;159 053,00;17,19
676;-4;Сервис Резерв;2034;Москва и обл.;1 083 458,00;1 129 734,00;-46 276,00;-4,10
677;7;Академический Русский Банк;622;Москва и обл.;1 077 799,00;1 060 707,00;17 092,00;1,61
678;8;ЕАТП Банк;1765;Астраханская обл.;1 072 075,00;1 045 766,00;26 309,00;2,52
679;0;Металлург;2877;Москва и обл.;1 063 712,00;1 096 655,00;-32 943,00;-3,00
680;9;Миръ;3089;Москва и обл.;1 059 629,00;1 030 698,00;28 931,00;2,81
681;35;Южный Региональный Банк;3015;Ростовская обл.;1 056 484,00;862 267,00;194 217,00;22,52
682;6;1Банк;2896;Северная Осетия — Алания;1 053 818,00;1 031 189,00;22 629,00;2,19
683;25;Тетраполис;1586;Санкт-Петербург и обл.;1 050 381,00;913 410,00;136 971,00;15,00
684;30;Ипозембанк;3026;Самарская обл.;1 014 851,00;868 199,00;146 652,00;16,89
685;9;Тандем;1951;Москва и обл.;1 007 859,00;978 357,00;29 502,00;3,02
686;-3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 005 788,00;1 066 811,00;-61 023,00;-5,72
687;4;Республиканский Кредитный Альянс;3017;Москва и обл.;1 004 585,00;1 007 655,00;-3 070,00;-0,30
688;10;Байкалкредобанк;2990;Иркутская обл.;995 707,00;947 576,00;48 131,00;5,08
689;14;Инвест-Экобанк;1956;Санкт-Петербург и обл.;993 261,00;936 206,00;57 055,00;6,09
690;10;Турбобанк;3203;Санкт-Петербург и обл.;988 601,00;946 172,00;42 429,00;4,48
691;-4;Вятич;2796;Рязанская обл.;984 104,00;1 034 666,00;-50 562,00;-4,89
692;15;СМБ-Банк;3504;Санкт-Петербург и обл.;981 324,00;916 593,00;64 731,00;7,06
693;2;Си Ди Би Банк;3339;Краснодарский край;981 203,00;968 838,00;12 365,00;1,28
694;8;Объединенный Национальный Банк;2074;Нижегородская обл.;978 100,00;940 354,00;37 746,00;4,01
695;2;Новый Век;3417;Москва и обл.;952 419,00;950 213,00;2 206,00;0,23
696;3;Курган;2568;Курганская обл.;951 034,00;947 225,00;3 809,00;0,40
697;9;Финарс Банк;2938;Москва и обл.;950 356,00;916 790,00;33 566,00;3,66
698;-6;Платежный Сервисный Банк;1943;Башкортостан;949 208,00;1 003 080,00;-53 872,00;-5,37
699;19;Расчетный Дом;3350;Москва и обл.;948 283,00;859 413,00;88 870,00;10,34
700;1;Элекснет;3314;Москва и обл.;941 005,00;941 005,00;0,00;0
701;-50;Нарат;1902;Саратовская обл.;937 416,00;1 304 623,00;-367 207,00;-28,15
702;8;Тендер-Банк;2252;Москва и обл.;937 034,00;898 870,00;38 164,00;4,25
703;-7;Камский Горизонт;2554;Татарстан;919 408,00;966 639,00;-47 231,00;-4,89
704;11;Тексбанк;2756;Карачаево-Черкесия;904 098,00;867 736,00;36 362,00;4,19
705;-76;Лидер;3304;Москва и обл.;900 833,00;1 465 089,00;-564 256,00;-38,51
706;13;Акция;927;Ивановская обл.;896 852,00;859 130,00;37 722,00;4,39
707;42;ГРиС-Банк;1928;Ставропольский край;887 940,00;659 134,00;228 806,00;34,71
708;14;Соверен Банк;3206;Москва и обл.;882 004,00;845 882,00;36 122,00;4,27
709;2;Вакобанк;1291;Псковская обл.;876 442,00;897 096,00;-20 654,00;-2,30
710;18;Вайлдберриз Банк;841;Адыгея;874 890,00;793 460,00;81 430,00;10,26
711;1;РУБанк;2813;Москва и обл.;870 616,00;888 318,00;-17 702,00;-1,99
712;46;Межрегионбанк;1059;Москва и обл.;868 862,00;630 126,00;238 736,00;37,89
713;-9;Флора-Москва;533;Москва и обл.;867 116,00;935 239,00;-68 123,00;-7,28
714;-56;Европейский Экспресс;3449;Москва и обл.;865 414,00;1 223 451,00;-358 037,00;-29,26
715;10;Спецстройбанк;236;Москва и обл.;851 626,00;822 676,00;28 950,00;3,52
716;11;Центрально-Азиатский;3037;Хакасия;838 761,00;813 384,00;25 377,00;3,12
717;26;МТИ Банк;1052;Москва и обл.;831 057,00;711 359,00;119 698,00;16,83
718;2;Динамичные Системы;3439;Москва и обл.;828 254,00;857 474,00;-29 220,00;-3,41
719;4;Бузулукбанк;1282;Оренбургская обл.;823 080,00;838 881,00;-15 801,00;-1,88
720;9;Классик Эконом Банк;3298;Северная Осетия — Алания;814 894,00;783 830,00;31 064,00;3,96
721;5;Прохладный;874;Кабардино-Балкария;813 504,00;818 248,00;-4 744,00;-0,58
722;8;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;805 511,00;783 217,00;22 294,00;2,85
723;9;Русский Банк Сбережений;779;Ставропольский край;802 143,00;780 943,00;21 200,00;2,71
724;15;Русский Финансовый Альянс;2035;Москва и обл.;801 395,00;733 120,00;68 275,00;9,31
725;6;Космос;2245;Москва и обл.;799 589,00;781 452,00;18 137,00;2,32
726;27;Народный Земельно-Промышленный Банк;2873;Алтайский край;795 335,00;642 393,00;152 942,00;23,81
727;-86;Мико-Банк;3195;Москва и обл.;794 175,00;1 362 339,00;-568 164,00;-41,71
728;7;РусьРегионБанк;685;Москва и обл.;776 553,00;766 970,00;9 583,00;1,25
729;-5;Международный Расчетный Банк;3028;Москва и обл.;762 692,00;837 542,00;-74 850,00;-8,94
730;24;ПэйПал Ру;3517;Москва и обл.;753 741,00;642 092,00;111 649,00;17,39
731;15;Майский;1673;Кабардино-Балкария;743 209,00;704 385,00;38 824,00;5,51
732;27;Прокоммерцбанк;2996;Москва и обл.;732 268,00;616 711,00;115 557,00;18,74
733;7;Славянбанк;804;Новгородская обл.;731 909,00;728 033,00;3 876,00;0,53
734;0;Первоуральскбанк;965;Свердловская обл.;729 422,00;776 732,00;-47 310,00;-6,09
735;-2;Невастройинвест;1926;Санкт-Петербург и обл.;728 927,00;776 914,00;-47 987,00;-6,18
736;11;Дружба;990;Тюменская обл.;728 016,00;680 388,00;47 628,00;7,00
737;18;Москва;1661;Москва и обл.;727 781,00;638 488,00;89 293,00;13,99
738;6;Ресурс-Траст;3122;Москва и обл.;723 261,00;710 854,00;12 407,00;1,75
739;-22;Жилстройбанк;2769;Москва и обл.;720 752,00;859 451,00;-138 699,00;-16,14
740;2;Балаково-Банк;444;Саратовская обл.;712 338,00;713 515,00;-1 177,00;-0,16
741;-3;НСТ-Банк;1738;Оренбургская обл.;711 648,00;734 860,00;-23 212,00;-3,16
742;-6;Народный Инвестиционный Банк;2876;Самарская обл.;710 122,00;762 415,00;-52 293,00;-6,86
743;-2;Кузбассхимбанк;2868;Кемеровская обл.;701 620,00;720 105,00;-18 485,00;-2,57
744;1;Региональный Корпоративный Банк;1134;Москва и обл.;697 346,00;705 148,00;-7 802,00;-1,11
745;12;Континенталь;3184;Ставропольский край;694 447,00;633 034,00;61 413,00;9,70
746;6;Банк РСИ;3415;Москва и обл.;679 959,00;644 642,00;35 317,00;5,48
747;1;Старый Кремль;2657;Москва и обл.;678 791,00;666 859,00;11 932,00;1,79
748;14;Анелик РУ;3443;Москва и обл.;671 391,00;586 079,00;85 312,00;14,56
749;1;АлтайБизнес-Банк;2388;Алтайский край;626 740,00;658 032,00;-31 292,00;-4,76
750;1;Гефест;1046;Тверская обл.;616 450,00;652 659,00;-36 209,00;-5,55
751;27;Далта-Банк;142;Приморский край;614 616,00;486 905,00;127 711,00;26,23
752;37;РИТЦ Банк;2677;Москва и обл.;610 247,00;432 783,00;177 464,00;41,01
753;10;Холдинвестбанк;2837;Москва и обл.;584 004,00;575 238,00;8 766,00;1,52
754;11;АББ;2937;Москва и обл.;564 524,00;540 160,00;24 364,00;4,51
755;5;Вестинтербанк;3398;Москва и обл.;561 732,00;614 544,00;-52 812,00;-8,59
756;11;Геобанк;2027;Москва и обл.;540 784,00;527 466,00;13 318,00;2,52
757;18;Телекоммерц Банк;3380;Тульская обл.;540 783,00;495 703,00;45 080,00;9,09
758;-21;БВА Банк;1684;Москва и обл.;523 407,00;755 907,00;-232 500,00;-30,76
759;-252;Арсенал;3000;Москва и обл.;521 865,00;2 577 752,00;-2 055 887,00;-79,76
760;19;Рента-Банк;3095;Москва и обл.;516 411,00;481 895,00;34 516,00;7,16
761;13;Центр Межбанковских Расчетов;3400;Москва и обл.;504 501,00;495 790,00;8 711,00;1,76
762;7;АвтоКредитБанк;1973;Татарстан;503 674,00;522 209,00;-18 535,00;-3,55
763;18;Энтузиастбанк;3048;Москва и обл.;502 321,00;477 430,00;24 891,00;5,21
764;9;Башпромбанк;1006;Башкортостан;496 265,00;496 728,00;-463,00;-0,09
765;-4;Внешфинбанк;3173;Краснодарский край;492 621,00;588 367,00;-95 746,00;-16,27
766;5;Азия Банк;3183;Москва и обл.;491 017,00;501 332,00;-10 315,00;-2,06
767;1;Межрегиональный Банк Реконструкции;2620;Москва и обл.;486 767,00;527 175,00;-40 408,00;-7,67
768;16;Максимум;466;Ростовская обл.;485 208,00;456 684,00;28 524,00;6,25
769;8;Адам Интернэшнл;2232;Дагестан;481 748,00;489 769,00;-8 021,00;-1,64
770;-6;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;477 143,00;562 038,00;-84 895,00;-15,10
771;17;МВС Банк;2407;Дагестан;474 392,00;434 386,00;40 006,00;9,21
772;15;Промсвязьинвест;2761;Дагестан;472 827,00;440 173,00;32 654,00;7,42
773;3;Олма-Банк;3250;Москва и обл.;472 667,00;491 677,00;-19 010,00;-3,87
774;-2;Приполярком;507;Тюменская обл.;469 107,00;501 111,00;-32 004,00;-6,39
775;7;Новокиб;1747;Кемеровская обл.;468 113,00;476 017,00;-7 904,00;-1,66
776;4;Стар Альянс;3433;Москва и обл.;467 922,00;479 153,00;-11 231,00;-2,34
777;6;ФинТех;3499;Москва и обл.;464 751,00;462 374,00;2 377,00;0,51
778;7;Банк Берейт;3505;Санкт-Петербург и обл.;463 535,00;450 595,00;12 940,00;2,87
779;14;Эко-Инвест;3116;Москва и обл.;459 691,00;409 401,00;50 290,00;12,28
780;28;Финчер;3486;Москва и обл.;449 681,00;326 649,00;123 032,00;37,66
781;-11;Далетбанк;3049;Москва и обл.;441 787,00;516 108,00;-74 321,00;-14,40
782;4;Сургутский Центральный Коммерческий Банк;684;Ханты-Мансийский АО — Югра;438 308,00;446 592,00;-8 284,00;-1,85
783;-27;ТЭСТ;3440;Москва и обл.;430 796,00;636 139,00;-205 343,00;-32,28
784;6;Европейский Стандарт;3200;Кабардино-Балкария;421 347,00;419 867,00;1 480,00;0,35
785;11;ИР-Кредит;1724;Москва и обл.;415 320,00;399 628,00;15 692,00;3,93
786;5;Логос;3233;Москва и обл.;402 207,00;419 666,00;-17 459,00;-4,16
787;17;Альтернатива;3452;Москва и обл.;394 093,00;363 212,00;30 881,00;8,50
788;7;Информпрогресс;2166;Москва и обл.;391 142,00;405 614,00;-14 472,00;-3,57
789;14;Кредо Финанс;793;Дагестан;386 193,00;367 513,00;18 680,00;5,08
790;2;Лада-Кредит;2668;Москва и обл.;382 099,00;410 301,00;-28 202,00;-6,87
791;6;Алжан;2491;Дагестан;375 369,00;394 258,00;-18 889,00;-4,79
792;9;Таганрогбанк;3136;Ростовская обл.;371 828,00;369 022,00;2 806,00;0,76
793;6;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;369 630,00;379 020,00;-9 390,00;-2,48
794;6;Платежи и Расчеты;3324;Самарская обл.;364 411,00;375 805,00;-11 394,00;-3,03
795;10;НКБ;2942;Калмыкия;356 066,00;347 888,00;8 178,00;2,35
796;11;Лэнд Кредит;1478;Москва и обл.;343 455,00;329 368,00;14 087,00;4,28
797;9;Банк Фридом Финанс;1143;Сахалинская обл.;333 611,00;330 338,00;3 273,00;0,99
798;25;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;331 648,00;248 191,00;83 457,00;33,63
799;3;Народный Банк Тувы;1309;Тыва;330 853,00;368 132,00;-37 279,00;-10,13
800;9;Сетевая Расчетная Палата;3332;Татарстан;326 192,00;325 928,00;264,00;0,08
801;9;Дорис Банк;1679;Москва и обл.;322 028,00;322 128,00;-100,00;-0,03
802;15;Регнум;3373;Москва и обл.;317 235,00;271 612,00;45 623,00;16,80
803;-5;ПрестижКредитБанк;2922;Дагестан;315 248,00;389 297,00;-74 049,00;-19,02
804;8;Еврокапитал-Альянс;2672;Дагестан;313 547,00;299 730,00;13 817,00;4,61
