Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2010, тыс. рублей;Август, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
810;7;Камчатка;2966;Камчатская обл.;545 741,00;513 381,00;32 360,00;6,30
811;47;Элекснет;3314;Москва и обл.;544 689,00;396 211,00;148 478,00;37,47
812;-3;Кодекс;2746;Москва и обл.;542 535,00;541 865,00;670,00;0,12
813;-10;Олма-Банк;3250;Москва и обл.;542 329,00;558 816,00;-16 487,00;-2,95
814;-4;Космос;2245;Москва и обл.;540 980,00;541 466,00;-486,00;-0,09
815;52;Трансэнергобанк;3106;Дагестан;540 346,00;369 417,00;170 929,00;46,27
816;6;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;533 573,00;502 355,00;31 218,00;6,21
817;1;Техноком;2614;Москва и обл.;522 618,00;513 270,00;9 348,00;1,82
818;2;Центр Межбанковских Расчетов;3400;Москва и обл.;520 976,00;502 712,00;18 264,00;3,63
819;-11;Вакобанк;1291;Псковская обл.;518 765,00;546 519,00;-27 754,00;-5,08
820;25;Кубаньторгбанк;478;Краснодарский край;517 465,00;419 271,00;98 194,00;23,42
821;-8;Прохладный;874;Кабардино-Балкария;517 334,00;536 908,00;-19 574,00;-3,65
822;-7;Кузбассхимбанк;2868;Кемеровская обл.;514 817,00;522 896,00;-8 079,00;-1,55
823;-4;Кредитбанк;1035;Калмыкия;508 490,00;507 698,00;792,00;0,16
824;4;Ганзакомбанк;1734;Санкт-Петербург и обл.;508 075,00;479 038,00;29 037,00;6,06
825;-9;Удмуртинвестстройбанк;2447;Удмуртия;505 066,00;516 529,00;-11 463,00;-2,22
826;-1;Банк Глобус;2438;Москва и обл.;501 294,00;485 921,00;15 373,00;3,16
827;2;Классик Эконом Банк;3298;Северная Осетия — Алания;497 789,00;476 841,00;20 948,00;4,39
828;5;РусьРегионБанк;685;Москва и обл.;495 675,00;457 453,00;38 222,00;8,36
829;9;Стар Альянс;3433;Москва и обл.;494 322,00;438 728,00;55 594,00;12,67
830;-6;Прокоммерцбанк;2996;Москва и обл.;488 332,00;486 840,00;1 492,00;0,31
831;-8;Миръ;3089;Москва и обл.;486 933,00;492 838,00;-5 905,00;-1,20
832;-2;Телекоммерц Банк;3380;Тульская обл.;485 265,00;475 268,00;9 997,00;2,10
833;2;Агроинкомбанк;1946;Астраханская обл.;473 104,00;456 084,00;17 020,00;3,73
834;30;Наш Банк;1340;Москва и обл.;469 914,00;378 334,00;91 580,00;24,21
835;63;Сунжа;2023;Ингушетия;458 617,00;310 407,00;148 210,00;47,75
836;8;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;457 855,00;421 344,00;36 511,00;8,67
837;13;Ростфинанс;481;Ростовская обл.;457 845,00;414 152,00;43 693,00;10,55
838;-4;Южный Региональный Банк;3015;Ростовская обл.;457 405,00;457 184,00;221,00;0,05
839;3;Алданзолотобанк;854;Саха (Якутия);455 669,00;434 120,00;21 549,00;4,96
840;9;Паритет;1860;Москва и обл.;454 661,00;415 935,00;38 726,00;9,31
841;-5;ИстКом-Финанс;3435;Москва и обл.;454 329,00;454 473,00;-144,00;-0,03
842;-15;Дагестан;543;Дагестан;446 226,00;480 961,00;-34 735,00;-7,22
843;-6;Витязь;2890;Москва и обл.;446 057,00;454 468,00;-8 411,00;-1,85
844;-5;Инвестиционный Республиканский Банк;2571;Москва и обл.;445 880,00;438 679,00;7 201,00;1,64
845;8;Банк ВВБ;1093;Ярославская обл.;444 316,00;409 135,00;35 181,00;8,60
846;-15;Америкэн Экспресс Банк;3460;Москва и обл.;440 964,00;461 364,00;-20 400,00;-4,42
847;-41;Центрально-Азиатский;3037;Хакасия;438 131,00;551 241,00;-113 110,00;-20,52
848;-5;Эл Банк;1025;Республика Алтай;434 552,00;423 451,00;11 101,00;2,62
849;10;Ауэрбанк;3105;Москва и обл.;432 704,00;396 181,00;36 523,00;9,22
850;-3;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;431 737,00;418 189,00;13 548,00;3,24
851;0;НКБ;2942;Калмыкия;430 036,00;411 020,00;19 016,00;4,63
852;-6;Мострансбанк;2258;Москва и обл.;425 203,00;418 422,00;6 781,00;1,62
853;17;Расчетный Дом;3350;Москва и обл.;414 738,00;358 660,00;56 078,00;15,64
854;0;ИР-Кредит;1724;Москва и обл.;411 108,00;406 892,00;4 216,00;1,04
855;0;Вятич;2796;Рязанская обл.;407 936,00;401 796,00;6 140,00;1,53
856;-15;Народный Банк;2249;Карачаево-Черкесия;400 992,00;434 501,00;-33 509,00;-7,71
857;12;Русский Финансовый Альянс;2035;Москва и обл.;400 529,00;359 358,00;41 171,00;11,46
858;-2;Анталбанк;3115;Москва и обл.;399 827,00;401 553,00;-1 726,00;-0,43
859;-7;Плато-Банк;2071;Свердловская обл.;399 504,00;410 749,00;-11 245,00;-2,74
860;-3;Евросиб Банк;594;Псковская обл.;390 818,00;396 962,00;-6 144,00;-1,55
861;1;Максимум;466;Ростовская обл.;389 332,00;379 370,00;9 962,00;2,63
862;9;Дружба;990;Тюменская обл.;388 955,00;354 883,00;34 072,00;9,60
863;11;Международный Расчетный Банк;3028;Москва и обл.;386 444,00;350 129,00;36 315,00;10,37
864;-4;Народный Инвестиционный Банк;2876;Самарская обл.;385 893,00;391 186,00;-5 293,00;-1,35
865;7;Айви Банк;2055;Москва и обл.;383 447,00;353 582,00;29 865,00;8,45
866;114;Межбанковский Расчетный Центр;3325;Приморский край;382 316,00;127 328,00;254 988,00;200,26
867;1;Геобанк;2027;Москва и обл.;380 434,00;364 424,00;16 010,00;4,39
868;-36;Еврокапитал-Альянс;2672;Дагестан;377 973,00;458 153,00;-80 180,00;-17,50
869;-4;РИТЦ Банк;2677;Москва и обл.;375 938,00;375 400,00;538,00;0,14
870;-22;Платежи и Расчеты;3324;Самарская обл.;371 872,00;418 050,00;-46 178,00;-11,05
871;-10;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;370 423,00;384 685,00;-14 262,00;-3,71
872;-9;Конгресс-Банк;2330;Москва и обл.;368 550,00;379 337,00;-10 787,00;-2,84
873;4;Си Ди Би Банк;3339;Краснодарский край;363 497,00;345 848,00;17 649,00;5,10
874;-1;Принтбанк;546;Москва и обл.;361 105,00;353 322,00;7 783,00;2,20
875;0;Банк Развития Бизнеса;1910;Кемеровская обл.;356 668,00;349 188,00;7 480,00;2,14
876;13;АвтоКредитБанк;1973;Татарстан;354 614,00;331 943,00;22 671,00;6,83
877;8;Азия Банк;3183;Москва и обл.;352 459,00;337 346,00;15 113,00;4,48
878;1;Надежность;2425;Курганская обл.;347 887,00;344 845,00;3 042,00;0,88
879;1;Таурус Банк;655;Челябинская обл.;344 276,00;343 249,00;1 027,00;0,30
880;6;Заубер Банк;1614;Карачаево-Черкесия;340 867,00;335 425,00;5 442,00;1,62
881;16;Адам Интернэшнл;2232;Дагестан;339 490,00;313 299,00;26 191,00;8,36
882;11;Соверен Банк;3206;Татарстан;338 926,00;322 636,00;16 290,00;5,05
883;-5;Логос;3233;Москва и обл.;338 899,00;345 360,00;-6 461,00;-1,87
884;-2;Северная Клиринговая Палата;3317;Архангельская обл.;338 521,00;342 575,00;-4 054,00;-1,18
885;14;Платежный Сервисный Банк;1943;Башкортостан;336 826,00;308 901,00;27 925,00;9,04
886;1;Природа;3399;Москва и обл.;335 506,00;333 644,00;1 862,00;0,56
887;-6;Промсвязьинвест;2761;Дагестан;334 324,00;342 937,00;-8 613,00;-2,51
888;-48;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;333 343,00;438 021,00;-104 678,00;-23,90
889;15;Акция;927;Ивановская обл.;331 558,00;302 143,00;29 415,00;9,74
890;2;Консервативный Коммерческий Банк;1087;Астраханская обл.;331 543,00;324 554,00;6 989,00;2,15
891;-1;Кредо Финанс;793;Дагестан;320 277,00;331 655,00;-11 378,00;-3,43
892;16;Онлайн Банк;2462;Москва и обл.;319 565,00;285 171,00;34 394,00;12,06
893;2;Еврорасчет;3498;Москва и обл.;318 803,00;313 763,00;5 040,00;1,61
894;-10;Международный Торгово-Промышленный Банк;1203;Тверская обл.;317 457,00;337 407,00;-19 950,00;-5,91
895;21;Имбанк;2098;Дагестан;317 387,00;275 286,00;42 101,00;15,29
896;17;Регнум;3373;Москва и обл.;316 131,00;277 219,00;38 912,00;14,04
897;-14;Приватхолдингбанк;3372;Москва и обл.;312 634,00;340 700,00;-28 066,00;-8,24
898;-32;Альтернатива;3452;Москва и обл.;311 861,00;370 034,00;-58 173,00;-15,72
899;-5;Региональный Коммерческий Банк;836;Ульяновская обл.;309 835,00;317 910,00;-8 075,00;-2,54
900;1;КБЦ;914;Тверская обл.;307 873,00;305 690,00;2 183,00;0,71
901;6;Кредпромбанк;1165;Ярославская обл.;306 192,00;290 693,00;15 499,00;5,33
902;-11;Банк РСИ;3415;Москва и обл.;305 623,00;329 742,00;-24 119,00;-7,31
903;3;Энтузиастбанк;3048;Москва и обл.;302 492,00;295 654,00;6 838,00;2,31
904;5;Коммерческий Банк Развития;3364;Москва и обл.;301 346,00;284 796,00;16 550,00;5,81
905;-2;Женская Микрофинансовая Cеть;3458;Москва и обл.;300 468,00;304 272,00;-3 804,00;-1,25
906;-6;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;297 975,00;308 475,00;-10 500,00;-3,40
907;19;Камский Горизонт;2554;Татарстан;297 248,00;252 968,00;44 280,00;17,50
908;-32;Мурманский Расчетный Центр;3341;Мурманская обл.;296 443,00;348 767,00;-52 324,00;-15,00
909;1;Европейский Индустриальный Банк;2503;Москва и обл.;293 047,00;284 153,00;8 894,00;3,13
910;25;Рингкомбанк;1909;Ингушетия;289 989,00;233 514,00;56 475,00;24,18
911;7;Анджибанк;570;Дагестан;287 424,00;274 015,00;13 409,00;4,89
912;-7;Объединенный Национальный Банк;2074;Москва и обл.;281 188,00;299 037,00;-17 849,00;-5,97
913;2;Терра;3476;Москва и обл.;280 008,00;276 662,00;3 346,00;1,21
914;-18;Сибирский Энергетический Банк;2604;Москва и обл.;277 804,00;313 538,00;-35 734,00;-11,40
915;-27;Атлас Банк;3477;Москва и обл.;276 312,00;333 204,00;-56 892,00;-17,07
916;38;РосинтерБанк;226;Москва и обл.;272 787,00;194 501,00;78 286,00;40,25
917;3;Кошелев-Банк;3300;Нижегородская обл.;270 811,00;270 704,00;107,00;0,04
918;14;Универсалтраст;3402;Москва и обл.;270 255,00;243 435,00;26 820,00;11,02
919;2;Дорис Банк;1679;Москва и обл.;268 367,00;268 942,00;-575,00;-0,21
920;-18;Басманный;2158;Москва и обл.;264 978,00;305 099,00;-40 121,00;-13,15
921;-2;Гефест;1046;Тверская обл.;264 058,00;270 721,00;-6 663,00;-2,46
922;0;Континент Финанс;149;Калужская обл.;263 227,00;264 574,00;-1 347,00;-0,51
923;4;Ипозембанк;3026;Самарская обл.;262 288,00;252 688,00;9 600,00;3,80
924;-12;Народный Земельно-Промышленный Банк;2873;Алтайский край;260 788,00;279 183,00;-18 395,00;-6,59
925;37;Евросоюз;3411;Москва и обл.;260 002,00;175 076,00;84 926,00;48,51
926;10;Международный Строительный Банк;3484;Москва и обл.;259 567,00;231 659,00;27 908,00;12,05
927;4;ЮМК Банк;3495;Краснодарский край;258 884,00;246 464,00;12 420,00;5,04
928;0;Народный Банк Тувы;1309;Тыва;256 198,00;249 451,00;6 747,00;2,70
929;34;ЭнергоБизнес;3485;Москва и обл.;254 883,00;173 254,00;81 629,00;47,12
930;4;Холдинвестбанк;2837;Москва и обл.;254 204,00;237 114,00;17 090,00;7,21
931;-20;Линк-Банк;2699;Москва и обл.;253 505,00;282 657,00;-29 152,00;-10,31
932;12;Тальменка-Банк;826;Алтайский край;248 452,00;209 914,00;38 538,00;18,36
933;-4;Майский;1673;Кабардино-Балкария;248 160,00;247 789,00;371,00;0,15
934;27;Рента-Банк;3095;Москва и обл.;248 070,00;179 817,00;68 253,00;37,96
935;-2;Лидер;3304;Москва и обл.;246 948,00;240 861,00;6 087,00;2,53
936;-11;Новый Коммерческий Банк;347;Дагестан;242 708,00;253 206,00;-10 498,00;-4,15
937;23;ФинТех;3499;Москва и обл.;242 462,00;186 467,00;55 995,00;30,03
938;-14;Леноблбанк;1003;Санкт-Петербург и обл.;238 070,00;255 245,00;-17 175,00;-6,73
939;-16;МВС Банк;2407;Дагестан;236 961,00;258 551,00;-21 590,00;-8,35
940;-26;Региональный Корпоративный Банк;1134;Ивановская обл.;235 955,00;277 144,00;-41 189,00;-14,86
941;-11;Идея Банк;430;Краснодарский край;235 297,00;247 299,00;-12 002,00;-4,85
942;-5;Воронеж;654;Воронежская обл.;232 871,00;231 591,00;1 280,00;0,55
943;2;Внешфинбанк;3173;Дагестан;224 274,00;209 691,00;14 583,00;6,95
944;-4;Центральная Расчетная Палата;3313;Москва и обл.;222 822,00;222 607,00;215,00;0,10
945;-6;Межбанковский Кредитный Союз;3242;Москва и обл.;220 316,00;223 320,00;-3 004,00;-1,35
946;-3;Информпрогресс;2166;Москва и обл.;216 860,00;210 297,00;6 563,00;3,12
947;-9;Фреско Банк;1415;Ярославская обл.;216 095,00;228 419,00;-12 324,00;-5,40
948;-6;ПрестижКредитБанк;2922;Дагестан;216 047,00;211 616,00;4 431,00;2,09
949;7;Интеррасчет;1618;Карачаево-Черкесия;212 681,00;188 022,00;24 659,00;13,11
950;7;ТЭСТ;3440;Москва и обл.;211 220,00;187 935,00;23 285,00;12,39
951;4;Российская Финансовая Корпорация;3099;Москва и обл.;210 136,00;193 006,00;17 130,00;8,88
953;-36;АББ;2937;Москва и обл.;204 368,00;275 207,00;-70 839,00;-25,74
954;-7;Идеалбанк;3491;Москва и обл.;203 086,00;205 003,00;-1 917,00;-0,94
955;-7;Строительно-Коммерческий Банк;3050;Архангельская обл.;203 004,00;198 437,00;4 567,00;2,30
956;-6;АлтайБизнес-Банк;2388;Алтайский край;201 720,00;197 938,00;3 782,00;1,91
957;1;Таганрогбанк;3136;Ростовская обл.;201 555,00;187 775,00;13 780,00;7,34
958;-6;Континенталь;3184;Дагестан;200 952,00;196 053,00;4 899,00;2,50
959;-8;Церих;3278;Орловская обл.;198 826,00;197 353,00;1 473,00;0,75
960;-11;Эно;1988;Дагестан;194 854,00;198 132,00;-3 278,00;-1,65
961;-20;Межрегиональный Банк Реконструкции;2620;Москва и обл.;189 329,00;215 002,00;-25 673,00;-11,94
962;-3;1Банк;2896;Северная Осетия — Алания;187 588,00;187 637,00;-49,00;-0,03
963;1;Инстройбанк;2743;Москва и обл.;184 376,00;169 087,00;15 289,00;9,04
964;1;Дербент-Кредит;2090;Дагестан;181 468,00;163 810,00;17 658,00;10,78
965;19;Вайлдберриз Банк;841;Адыгея;179 045,00;122 252,00;56 793,00;46,46
966;23;Умут;2435;Дагестан;166 815,00;111 753,00;55 062,00;49,27
967;0;Лэнд Кредит;1478;Москва и обл.;153 236,00;155 821,00;-2 585,00;-1,66
968;-2;Европейский Стандарт;3200;Кабардино-Балкария;151 270,00;158 484,00;-7 214,00;-4,55
969;-23;Тайдон;2085;Кемеровская обл.;148 695,00;208 591,00;-59 896,00;-28,71
970;4;Объединенная Расчетная Палата;3451;Москва и обл.;148 504,00;137 773,00;10 731,00;7,79
971;0;Капиталбанк;2547;Ростовская обл.;143 639,00;140 480,00;3 159,00;2,25
972;9;ГРиС-Банк;1928;Ставропольский край;143 393,00;127 211,00;16 182,00;12,72
973;-5;Трастовый Банк;2780;Дагестан;142 906,00;148 935,00;-6 029,00;-4,05
974;-1;Зеленокумская;1239;Ставропольский край;142 492,00;138 664,00;3 828,00;2,76
975;-3;Банк Фридом Финанс;1143;Сахалинская обл.;140 377,00;139 526,00;851,00;0,61
976;-1;Бизнесбанк;2862;Дагестан;139 418,00;137 623,00;1 795,00;1,30
977;-7;Дальний Восток;3318;Тульская обл.;138 350,00;141 435,00;-3 085,00;-2,18
978;5;Галабанк;3090;Адыгея;138 348,00;123 342,00;15 006,00;12,17
979;0;Рунэтбанк;2829;Москва и обл.;134 499,00;128 863,00;5 636,00;4,37
980;6;Невастройинвест;1926;Санкт-Петербург и обл.;133 056,00;121 803,00;11 253,00;9,24
981;-28;Уральская Расчетная Палата;3326;Москва и обл.;129 951,00;194 688,00;-64 737,00;-33,25
982;0;К2 Банк;2851;Дагестан;129 532,00;126 434,00;3 098,00;2,45
983;5;Красноярский Краевой Расчетный Центр;3483;Красноярский край;127 431,00;118 922,00;8 509,00;7,16
984;-8;Тройка;2051;Москва и обл.;126 095,00;136 383,00;-10 288,00;-7,54
985;-16;КредитАльянс;3472;Вологодская обл.;126 036,00;147 425,00;-21 389,00;-14,51
986;-8;Первый Депозитный Банк;1244;Тверская обл.;122 834,00;130 203,00;-7 369,00;-5,66
987;-10;Алжан;2491;Дагестан;121 392,00;130 413,00;-9 021,00;-6,92
988;7;Русское Финансовое Общество;3427;Москва и обл.;116 517,00;93 869,00;22 648,00;24,13
989;;Вест;2605;Москва и обл.;109 859,00;-;-;
990;2;Майма;1037;Республика Алтай;109 354,00;106 794,00;2 560,00;2,40
991;0;Каспий;639;Дагестан;107 734,00;106 795,00;939,00;0,88
992;-2;Газтрансбанк;665;Адыгея;107 198,00;109 387,00;-2 189,00;-2,00
993;-8;Городской Расчетный Центр;3346;Курганская обл.;106 159,00;121 828,00;-15 669,00;-12,86
994;6;Нафтабанк;715;Дагестан;105 132,00;68 701,00;36 431,00;53,03
995;-2;Финансовые Услуги;3496;Москва и обл.;104 024,00;99 187,00;4 837,00;4,88
996;3;Платежный Клиринговый Дом;3343;Москва и обл.;93 214,00;72 487,00;20 727,00;28,59
997;-1;Единая Расчетная Палата;384;Москва и обл.;90 319,00;86 243,00;4 076,00;4,73
998;4;Финчер;3486;Москва и обл.;83 245,00;51 988,00;31 257,00;60,12
999;-2;Евроинвест;3383;Москва и обл.;82 484,00;83 181,00;-697,00;-0,84
1000;-6;Национальная Расчетная Компания;3386;Москва и обл.;78 226,00;94 579,00;-16 353,00;-17,29
1001;-3;Тувакредит;1202;Тыва;77 879,00;78 993,00;-1 114,00;-1,41
1002;4;Межрегиональный Клиринговый Центр;3424;Москва и обл.;74 104,00;28 560,00;45 544,00;159,47
1003;-2;Мигом;3323;Москва и обл.;64 559,00;52 268,00;12 291,00;23,52
1004;-1;РИБ;2749;Москва и обл.;48 453,00;51 654,00;-3 201,00;-6,20
1005;-1;Инновационный Расчетный Центр;3447;Москва и обл.;46 596,00;45 552,00;1 044,00;2,29
1006;-1;Первый Земельный Расчетный Центр;3381;Курская обл.;29 260,00;30 306,00;-1 046,00;-3,45
1007;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;25 906,00;26 199,00;-293,00;-1,12
1008;0;Межрегиональный центр микрокредитования;3489;Воронежская обл.;24 705,00;24 613,00;92,00;0,37
1009;2;Транштрейд;2676;Дагестан;23 243,00;22 266,00;977,00;4,39
1010;-1;Расчетный Банковский Центр;3487;Москва и обл.;23 036,00;22 628,00;408,00;1,80
1011;1;Тор Кредит;3497;Москва и обл.;21 054,00;20 994,00;60,00;0,29
1012;1;Транзит;2688;Дагестан;18 852,00;18 505,00;347,00;1,88
1013;1;Депозитный Кредитный Дом;3474;Москва и обл.;17 806,00;17 944,00;-138,00;-0,77
1015;0;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 419,00;10 202,00;217,00;2,13
1016;0;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 983,00;3 992,00;-9,00;-0,23
1017;0;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 057,00;2 053,00;4,00;0,19
1018;0;АРБ-Инкасс;3353;Москва и обл.;1 069,00;1 466,00;-397,00;-27,08
1019;0;Финансово-Расчетный Центр;3319;Нижегородская обл.;435,00;447,00;-12,00;-2,68
