Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2013, тыс. рублей;Январь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
794;25;Объединенный Национальный Банк;2074;Москва и обл.;665 129,00;583 906,00;81 223,00;13,91
795;7;Банк Развития Бизнеса;1910;Кемеровская обл.;661 974,00;673 743,00;-11 769,00;-1,75
796;14;Европейский Экспресс;3449;Москва и обл.;660 072,00;639 158,00;20 914,00;3,27
797;-3;Лада-Кредит;2668;Самарская обл.;658 340,00;714 529,00;-56 189,00;-7,86
798;6;Линк-Банк;2699;Москва и обл.;657 861,00;670 011,00;-12 150,00;-1,81
799;-30;ЮМК Банк;3495;Краснодарский край;655 729,00;845 509,00;-189 780,00;-22,45
800;12;Ипозембанк;3026;Самарская обл.;641 156,00;636 454,00;4 702,00;0,74
801;-1;Ресурс-Траст;3122;Москва и обл.;635 766,00;690 773,00;-55 007,00;-7,96
802;-25;Прокоммерцбанк;2996;Москва и обл.;624 963,00;778 854,00;-153 891,00;-19,76
803;-16;Дагестан;543;Дагестан;617 863,00;742 588,00;-124 725,00;-16,80
804;3;Промсвязьинвест;2761;Дагестан;616 815,00;662 693,00;-45 878,00;-6,92
805;-25;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;616 430,00;773 140,00;-156 710,00;-20,27
806;25;Кредпромбанк;1165;Ярославская обл.;615 641,00;550 530,00;65 111,00;11,83
807;11;Кубаньторгбанк;478;Краснодарский край;615 334,00;591 220,00;24 114,00;4,08
808;16;Центрально-Европейский Банк;2670;Москва и обл.;607 279,00;564 881,00;42 398,00;7,51
809;2;Одинбанк;3197;Москва и обл.;603 658,00;638 570,00;-34 912,00;-5,47
810;6;Майский;1673;Кабардино-Балкария;597 697,00;598 348,00;-651,00;-0,11
811;-8;Невастройинвест;1926;Санкт-Петербург и обл.;595 527,00;670 238,00;-74 711,00;-11,15
812;-4;Анджибанк;570;Дагестан;592 175,00;651 817,00;-59 642,00;-9,15
813;26;Стар Альянс;3433;Москва и обл.;584 601,00;527 234,00;57 367,00;10,88
814;1;Банк ВВБ;1093;Ярославская обл.;581 971,00;599 460,00;-17 489,00;-2,92
815;-34;Кутузовский;3190;Москва и обл.;568 699,00;767 055,00;-198 356,00;-25,86
816;7;Межотраслевая Банковская Корпорация;3471;Москва и обл.;564 832,00;569 721,00;-4 889,00;-0,86
817;13;СМБ-Банк;3504;Санкт-Петербург и обл.;555 247,00;555 427,00;-180,00;-0,03
818;64;ГРиС-Банк;1928;Ставропольский край;543 517,00;351 887,00;191 630,00;54,46
819;10;Тальменка-Банк;826;Алтайский край;542 599,00;557 547,00;-14 948,00;-2,68
820;56;Российская Финансовая Корпорация;3099;Москва и обл.;538 437,00;371 644,00;166 793,00;44,88
821;17;Ауэрбанк;3105;Москва и обл.;534 576,00;530 400,00;4 176,00;0,79
822;15;Старый Кремль;2657;Москва и обл.;534 562,00;532 532,00;2 030,00;0,38
823;18;РУБанк;2813;Ростовская обл.;530 938,00;518 869,00;12 069,00;2,33
824;9;Банк РСИ;3415;Москва и обл.;525 219,00;543 943,00;-18 724,00;-3,44
825;1;Имбанк;2098;Дагестан;524 046,00;564 496,00;-40 450,00;-7,17
826;-5;Алданзолотобанк;854;Саха (Якутия);518 558,00;582 540,00;-63 982,00;-10,98
827;13;Надежность;2425;Курганская обл.;518 131,00;524 517,00;-6 386,00;-1,22
828;6;Вайлдберриз Банк;841;Адыгея;510 338,00;543 770,00;-33 432,00;-6,15
829;-24;Народный Банк Тувы;1309;Тыва;507 914,00;668 810,00;-160 896,00;-24,06
830;-29;Холдинвестбанк;2837;Москва и обл.;505 763,00;679 178,00;-173 415,00;-25,53
831;-4;Европейский Стандарт;3200;Кабардино-Балкария;505 716,00;561 442,00;-55 726,00;-9,93
832;11;Внешфинбанк;3173;Краснодарский край;502 727,00;502 085,00;642,00;0,13
833;23;Вятич;2796;Рязанская обл.;500 102,00;462 479,00;37 623,00;8,14
834;-12;Гефест;1046;Тверская обл.;499 985,00;581 138,00;-81 153,00;-13,96
835;20;Еврокапитал-Альянс;3459;Ярославская обл.;498 156,00;464 157,00;33 999,00;7,32
836;45;ТЭСТ;3440;Москва и обл.;496 013,00;353 661,00;142 352,00;40,25
837;9;ИР-Кредит;1724;Москва и обл.;495 776,00;497 480,00;-1 704,00;-0,34
838;-2;Москва;1661;Москва и обл.;494 341,00;535 056,00;-40 715,00;-7,61
839;6;МВС Банк;2407;Дагестан;493 958,00;497 694,00;-3 736,00;-0,75
840;4;Северная Клиринговая Палата;3317;Архангельская обл.;493 556,00;500 856,00;-7 300,00;-1,46
841;-21;Азия Банк;3183;Москва и обл.;490 300,00;582 593,00;-92 293,00;-15,84
842;10;Дружба;990;Тюменская обл.;486 778,00;478 289,00;8 489,00;1,77
843;4;Алжан;2491;Дагестан;483 171,00;495 734,00;-12 563,00;-2,53
844;19;Басманный;2158;Москва и обл.;481 305,00;434 494,00;46 811,00;10,77
845;-39;Конгресс-Банк;2330;Москва и обл.;480 280,00;664 046,00;-183 766,00;-27,67
846;40;Джаст Банк;3503;Москва и обл.;469 839,00;322 667,00;147 172,00;45,61
847;15;Природа;3399;Москва и обл.;465 014,00;438 530,00;26 484,00;6,04
848;-13;Энтузиастбанк;3048;Москва и обл.;463 523,00;537 901,00;-74 378,00;-13,83
849;5;Ростфинанс;481;Ростовская обл.;463 276,00;466 554,00;-3 278,00;-0,70
850;7;Соверен Банк;3206;Москва и обл.;462 116,00;460 249,00;1 867,00;0,41
851;2;НКБ;2942;Калмыкия;457 453,00;476 508,00;-19 055,00;-4,00
852;-2;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;455 967,00;479 128,00;-23 161,00;-4,83
853;-65;Бизнесбанк;2862;Дагестан;450 376,00;731 831,00;-281 455,00;-38,46
854;-12;Принтбанк;546;Москва и обл.;449 101,00;518 294,00;-69 193,00;-13,35
855;13;Кошелев-Банк;3300;Самарская обл.;442 615,00;415 463,00;27 152,00;6,54
856;27;АвтоКредитБанк;1973;Татарстан;440 500,00;349 097,00;91 403,00;26,18
857;3;Далетбанк;3049;Москва и обл.;439 921,00;442 479,00;-2 558,00;-0,58
858;9;Максимум;466;Ростовская обл.;437 567,00;422 647,00;14 920,00;3,53
859;-1;РИТЦ Банк;2677;Москва и обл.;437 427,00;457 695,00;-20 268,00;-4,43
860;-1;Еврокапитал-Альянс;2672;Дагестан;435 615,00;446 389,00;-10 774,00;-2,41
861;9;ФинТех;3499;Москва и обл.;431 892,00;409 841,00;22 051,00;5,38
862;-30;Кредо Финанс;793;Дагестан;428 898,00;545 986,00;-117 088,00;-21,45
863;2;Русский Финансовый Альянс;2035;Москва и обл.;428 569,00;427 916,00;653,00;0,15
864;-39;Далта-Банк;142;Приморский край;426 326,00;564 545,00;-138 219,00;-24,48
865;4;1Банк;2896;Северная Осетия — Алания;421 274,00;414 343,00;6 931,00;1,67
866;-2;Южный Региональный Банк;3015;Ростовская обл.;421 027,00;431 913,00;-10 886,00;-2,52
867;4;АлтайБизнес-Банк;2388;Алтайский край;416 667,00;408 086,00;8 581,00;2,10
868;-73;Лидер;3304;Москва и обл.;415 843,00;711 193,00;-295 350,00;-41,53
869;-18;Сунжа;2023;Ингушетия;410 882,00;478 375,00;-67 493,00;-14,11
870;-22;Евросиб Банк;594;Псковская обл.;395 622,00;491 467,00;-95 845,00;-19,50
871;6;Народный Инвестиционный Банк;2876;Самарская обл.;394 988,00;370 236,00;24 752,00;6,69
872;2;Рента-Банк;3095;Москва и обл.;384 799,00;380 200,00;4 599,00;1,21
873;-59;Каспий;639;Дагестан;382 749,00;630 038,00;-247 289,00;-39,25
874;5;ПрестижКредитБанк;2922;Дагестан;376 773,00;360 253,00;16 520,00;4,59
875;-2;Вестинтербанк;3398;Москва и обл.;376 251,00;399 589,00;-23 338,00;-5,84
876;12;Таганрогбанк;3136;Ростовская обл.;371 491,00;318 383,00;53 108,00;16,68
877;1;КБЦ;914;Тверская обл.;370 977,00;368 355,00;2 622,00;0,71
878;-3;Межрегиональный Банк Реконструкции;2620;Москва и обл.;369 472,00;374 465,00;-4 993,00;-1,33
879;-13;Континенталь;3184;Ставропольский край;367 764,00;427 819,00;-60 055,00;-14,04
880;-116;ЭнергоБизнес;3485;Москва и обл.;360 559,00;857 638,00;-497 079,00;-57,96
881;4;Альтернатива;3452;Москва и обл.;334 742,00;325 978,00;8 764,00;2,69
882;8;Дорис Банк;1679;Москва и обл.;333 349,00;310 844,00;22 505,00;7,24
883;11;Русское Финансовое Общество;3427;Москва и обл.;330 897,00;287 257,00;43 640,00;15,19
885;-24;К2 Банк;2851;Дагестан;319 627,00;442 181,00;-122 554,00;-27,72
886;-6;Сетевая Расчетная Палата;3332;Татарстан;317 092,00;356 732,00;-39 640,00;-11,11
887;-15;Логос;3233;Москва и обл.;312 292,00;400 257,00;-87 965,00;-21,98
888;-4;Мигом;3323;Москва и обл.;294 303,00;340 776,00;-46 473,00;-13,64
889;4;Информпрогресс;2166;Москва и обл.;291 549,00;287 843,00;3 706,00;1,29
890;5;Терра;3476;Москва и обл.;290 000,00;286 209,00;3 791,00;1,32
891;-4;Эно;1988;Дагестан;288 506,00;319 867,00;-31 361,00;-9,80
892;4;Онлайн Банк;2462;Москва и обл.;282 064,00;279 210,00;2 854,00;1,02
893;-2;Регнум;3373;Москва и обл.;276 417,00;300 558,00;-24 141,00;-8,03
894;3;Континент Финанс;149;Калужская обл.;271 172,00;271 566,00;-394,00;-0,15
895;14;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;270 933,00;210 295,00;60 638,00;28,83
896;6;Банк Берейт;3505;Санкт-Петербург и обл.;259 036,00;231 935,00;27 101,00;11,68
897;7;Майма;1037;Республика Алтай;253 330,00;227 958,00;25 372,00;11,13
898;2;Лэнд Кредит;1478;Москва и обл.;249 816,00;240 312,00;9 504,00;3,95
899;4;Инстройбанк;2743;Москва и обл.;240 752,00;229 833,00;10 919,00;4,75
900;1;Тайдон;2085;Кемеровская обл.;237 090,00;235 127,00;1 963,00;0,83
901;-9;Платежи и Расчеты;3324;Самарская обл.;229 677,00;295 821,00;-66 144,00;-22,36
902;-53;Дальний Восток;3318;Тульская обл.;229 105,00;488 790,00;-259 685,00;-53,13
903;2;Рунэтбанк;2829;Москва и обл.;226 930,00;224 079,00;2 851,00;1,27
904;2;Фреско Банк;1415;Ярославская обл.;224 239,00;223 005,00;1 234,00;0,55
905;2;Первый Депозитный Банк;1244;Тверская обл.;218 367,00;217 937,00;430,00;0,20
906;16;Международная Уральская Расчетная Палата;3322;Москва и обл.;208 979,00;99 918,00;109 061,00;109,15
907;1;Банк Фридом Финанс;1143;Сахалинская обл.;208 359,00;213 811,00;-5 452,00;-2,55
908;2;Сириус;3506;Москва и обл.;203 352,00;202 853,00;499,00;0,25
909;2;КредитАльянс;3472;Вологодская обл.;193 070,00;179 386,00;13 684,00;7,63
910;-11;Красноярский Краевой Расчетный Центр;3483;Красноярский край;167 659,00;246 255,00;-78 596,00;-31,92
911;2;Финчер;3486;Москва и обл.;158 324,00;153 167,00;5 157,00;3,37
912;-14;Уральская Расчетная Палата;3326;Москва и обл.;148 871,00;256 508,00;-107 637,00;-41,96
913;15;Инновационный Расчетный Центр;3447;Москва и обл.;142 031,00;67 087,00;74 944,00;111,71
914;0;Интеррасчет;1618;Карачаево-Черкесия;134 311,00;147 116,00;-12 805,00;-8,70
915;1;Евроинвест;3383;Москва и обл.;124 023,00;127 680,00;-3 657,00;-2,86
916;1;Расчетный Банковский Центр;3487;Москва и обл.;124 018,00;121 936,00;2 082,00;1,71
917;1;Фидбэк;3502;Воронежская обл.;120 475,00;116 712,00;3 763,00;3,22
918;1;Зеленокумская;1239;Ставропольский край;115 497,00;114 720,00;777,00;0,68
919;-4;Умут;2435;Дагестан;113 891,00;139 590,00;-25 699,00;-18,41
920;0;Национальная Расчетная Компания;3386;Москва и обл.;109 588,00;107 291,00;2 297,00;2,14
921;-9;Финансовые Услуги;3496;Москва и обл.;100 143,00;162 122,00;-61 979,00;-38,23
922;1;Вест;2605;Москва и обл.;96 610,00;97 059,00;-449,00;-0,46
923;-2;Единая Расчетная Палата;384;Москва и обл.;89 238,00;102 525,00;-13 287,00;-12,96
924;0;Платежный Клиринговый Дом;3343;Москва и обл.;88 776,00;93 255,00;-4 479,00;-4,80
925;10;Финансово-Расчетный Центр;3319;Астраханская обл.;85 120,00;21 704,00;63 416,00;292,19
926;-1;Паритет;1860;Москва и обл.;81 350,00;80 726,00;624,00;0,77
927;2;РИБ;2749;Москва и обл.;69 907,00;62 960,00;6 947,00;11,03
928;-2;Межрегиональный центр микрокредитования;3489;Воронежская обл.;69 514,00;69 713,00;-199,00;-0,29
929;2;Первый Земельный Расчетный Центр;3381;Курская обл.;45 060,00;38 632,00;6 428,00;16,64
930;-3;Сулак;749;Дагестан;41 604,00;68 927,00;-27 323,00;-39,64
931;-1;Транзит;2688;Дагестан;37 102,00;39 282,00;-2 180,00;-5,55
932;2;Тор Кредит;3497;Москва и обл.;24 043,00;24 049,00;-6,00;-0,02
933;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;19 940,00;25 768,00;-5 828,00;-22,62
934;-2;Сибирский Расчетный Центр;3308;Новосибирская обл.;19 583,00;35 070,00;-15 487,00;-44,16
935;1;Депозитный Кредитный Дом;3474;Москва и обл.;19 175,00;19 521,00;-346,00;-1,77
936;1;Ассигнация;865;Ставропольский край;6 529,00;5 652,00;877,00;15,52
937;1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 133,00;4 125,00;8,00;0,19
938;1;АРБ-Инкасс;3353;Москва и обл.;3 127,00;2 969,00;158,00;5,32
