Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2013, тыс. рублей;Август, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
801;1;Эко-Инвест;3116;Москва и обл.;625 817,00;632 763,00;-6 946,00;-1,10
802;32;Первый Депозитный Банк;1244;Москва и обл.;604 519,00;491 221,00;113 298,00;23,06
803;-5;Арксбанк;1868;Воронежская обл.;602 993,00;639 021,00;-36 028,00;-5,64
804;5;Банк ВВБ;1093;Ярославская обл.;600 348,00;597 234,00;3 114,00;0,52
805;2;Лада-Кредит;2668;Самарская обл.;597 753,00;603 300,00;-5 547,00;-0,92
806;5;Русский Финансовый Альянс;2035;Москва и обл.;595 812,00;588 676,00;7 136,00;1,21
807;24;Олма-Банк;3250;Москва и обл.;594 239,00;502 358,00;91 881,00;18,29
808;-3;Джаст Банк;3503;Москва и обл.;592 728,00;613 577,00;-20 849,00;-3,40
809;65;ФинТех;3499;Москва и обл.;591 057,00;317 526,00;273 531,00;86,14
810;0;Лидер;3304;Москва и обл.;588 894,00;596 325,00;-7 431,00;-1,25
811;-18;Тальменка-Банк;826;Алтайский край;587 751,00;654 914,00;-67 163,00;-10,26
812;5;Новокиб;1747;Кемеровская обл.;586 625,00;569 041,00;17 584,00;3,09
813;0;Дружба;990;Тюменская обл.;579 535,00;586 063,00;-6 528,00;-1,11
814;4;Холдинвестбанк;2837;Москва и обл.;572 013,00;568 818,00;3 195,00;0,56
815;13;Старый Кремль;2657;Москва и обл.;571 940,00;521 112,00;50 828,00;9,75
816;-2;Ауэрбанк;3105;Москва и обл.;570 433,00;574 942,00;-4 509,00;-0,78
817;-1;1Банк;2896;Северная Осетия — Алания;562 197,00;573 921,00;-11 724,00;-2,04
818;12;Дагестан;543;Дагестан;555 881,00;505 936,00;49 945,00;9,87
819;-11;Внешфинбанк;3173;Краснодарский край;555 412,00;597 499,00;-42 087,00;-7,04
820;6;Объединенный Национальный Банк;2074;Нижегородская обл.;550 219,00;528 044,00;22 175,00;4,20
821;14;Рингкомбанк;1909;Ингушетия;548 549,00;487 729,00;60 820,00;12,47
822;-18;Кутузовский;3190;Москва и обл.;548 029,00;617 069,00;-69 040,00;-11,19
823;15;Промсвязьинвест;2761;Дагестан;543 255,00;477 449,00;65 806,00;13,78
824;-2;Банк РСИ;3415;Москва и обл.;540 648,00;538 178,00;2 470,00;0,46
825;-2;Надежность;2425;Курганская обл.;539 107,00;532 055,00;7 052,00;1,33
826;-1;Алданзолотобанк;854;Саха (Якутия);537 650,00;528 259,00;9 391,00;1,78
827;2;Северная Клиринговая Палата;3317;Архангельская обл.;530 550,00;513 768,00;16 782,00;3,27
828;-7;Центрально-Европейский Банк;2670;Москва и обл.;527 233,00;552 583,00;-25 350,00;-4,59
829;-5;Европейский Стандарт;3200;Кабардино-Балкария;526 886,00;530 780,00;-3 894,00;-0,73
830;-18;Стар Альянс;3433;Москва и обл.;522 661,00;588 269,00;-65 608,00;-11,15
831;8;Мигом;3323;Москва и обл.;519 240,00;477 344,00;41 896,00;8,78
832;1;Имбанк;2098;Дагестан;517 835,00;492 111,00;25 724,00;5,23
833;-30;Гефест;1046;Тверская обл.;510 645,00;628 806,00;-118 161,00;-18,79
834;3;АвтоКредитБанк;1973;Татарстан;505 589,00;480 229,00;25 360,00;5,28
835;1;НКБ;2942;Калмыкия;482 704,00;484 961,00;-2 257,00;-0,47
836;5;Рента-Банк;3095;Москва и обл.;472 024,00;460 448,00;11 576,00;2,51
837;22;Далетбанк;3049;Москва и обл.;468 002,00;405 156,00;62 846,00;15,51
838;8;Энтузиастбанк;3048;Москва и обл.;467 965,00;451 485,00;16 480,00;3,65
839;1;МВС Банк;2407;Дагестан;466 956,00;468 924,00;-1 968,00;-0,42
840;20;Южный Региональный Банк;3015;Ростовская обл.;463 301,00;404 054,00;59 247,00;14,66
841;8;Евросиб Банк;594;Псковская обл.;458 272,00;439 232,00;19 040,00;4,33
842;0;АлтайБизнес-Банк;2388;Алтайский край;454 513,00;457 739,00;-3 226,00;-0,70
843;5;Соверен Банк;3206;Москва и обл.;446 934,00;442 135,00;4 799,00;1,09
844;13;Еврокапитал-Альянс;2672;Дагестан;443 279,00;408 698,00;34 581,00;8,46
845;11;Максимум;466;Ростовская обл.;443 135,00;411 929,00;31 206,00;7,58
846;12;Народный Банк Тувы;1309;Тыва;435 833,00;406 289,00;29 544,00;7,27
847;7;Новый Коммерческий Банк;347;Дагестан;435 133,00;415 906,00;19 227,00;4,62
848;4;ИР-Кредит;1724;Москва и обл.;434 346,00;433 486,00;860,00;0,20
849;6;Алжан;2491;Дагестан;431 138,00;413 156,00;17 982,00;4,35
850;-3;Принтбанк;546;Москва и обл.;430 351,00;450 308,00;-19 957,00;-4,43
851;13;АББ;2937;Москва и обл.;426 932,00;377 484,00;49 448,00;13,10
852;-33;Невастройинвест;1926;Санкт-Петербург и обл.;421 567,00;565 593,00;-144 026,00;-25,46
853;-21;ГРиС-Банк;1928;Ставропольский край;417 654,00;495 505,00;-77 851,00;-15,71
854;-11;Вестинтербанк;3398;Москва и обл.;412 526,00;455 213,00;-42 687,00;-9,38
855;-10;Банк Премьер Кредит;1663;Москва и обл.;410 426,00;451 737,00;-41 311,00;-9,14
856;-12;Межрегиональный Банк Реконструкции;2620;Москва и обл.;408 410,00;452 535,00;-44 125,00;-9,75
857;16;ТЭСТ;3440;Москва и обл.;402 919,00;319 173,00;83 746,00;26,24
858;4;Таганрогбанк;3136;Ростовская обл.;395 054,00;387 975,00;7 079,00;1,82
859;-8;Далта-Банк;142;Приморский край;394 920,00;433 835,00;-38 915,00;-8,97
860;1;Кредо Финанс;793;Дагестан;381 702,00;401 461,00;-19 759,00;-4,92
861;2;РИТЦ Банк;2677;Москва и обл.;379 210,00;383 477,00;-4 267,00;-1,11
862;4;ПрестижКредитБанк;2922;Дагестан;378 729,00;362 927,00;15 802,00;4,35
863;8;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;373 466,00;330 474,00;42 992,00;13,01
864;3;Альтернатива;3452;Москва и обл.;359 869,00;360 893,00;-1 024,00;-0,28
865;4;Конгресс-Банк;2330;Москва и обл.;358 053,00;343 880,00;14 173,00;4,12
866;6;Эно;1988;Дагестан;353 741,00;319 831,00;33 910,00;10,60
867;23;Межотраслевая Банковская Корпорация;3471;Москва и обл.;353 543,00;265 123,00;88 420,00;33,35
868;16;Информпрогресс;2166;Москва и обл.;346 840,00;286 883,00;59 957,00;20,90
869;-4;Каспий;639;Дагестан;345 502,00;372 413,00;-26 911,00;-7,23
870;35;Уральская Расчетная Палата;3326;Москва и обл.;344 007,00;142 457,00;201 550,00;141,48
871;-21;Сунжа;2023;Ингушетия;338 686,00;437 311,00;-98 625,00;-22,55
872;9;Банк Берейт;3505;Санкт-Петербург и обл.;332 699,00;294 853,00;37 846,00;12,84
873;2;Российская Финансовая Корпорация;3099;Москва и обл.;327 915,00;317 209,00;10 706,00;3,38
874;-4;Континенталь;3184;Ставропольский край;324 420,00;337 284,00;-12 864,00;-3,81
875;-7;Логос;3233;Москва и обл.;320 002,00;348 076,00;-28 074,00;-8,07
876;0;Дорис Банк;1679;Москва и обл.;315 054,00;314 175,00;879,00;0,28
877;5;Финчер;3486;Москва и обл.;311 406,00;292 522,00;18 884,00;6,46
879;-1;Басманный;2158;Москва и обл.;305 494,00;302 717,00;2 777,00;0,92
880;-1;Терра;3476;Москва и обл.;304 431,00;298 790,00;5 641,00;1,89
881;-1;Сетевая Расчетная Палата;3332;Татарстан;290 208,00;298 235,00;-8 027,00;-2,69
882;11;Фреско Банк;1415;Москва и обл.;286 575,00;252 265,00;34 310,00;13,60
883;-30;Бизнесбанк;2862;Дагестан;282 170,00;431 149,00;-148 979,00;-34,55
884;3;Регнум;3373;Москва и обл.;278 323,00;275 476,00;2 847,00;1,03
885;-2;КБЦ;914;Тверская обл.;272 374,00;287 064,00;-14 690,00;-5,12
886;-1;Онлайн Банк;2462;Москва и обл.;270 378,00;281 022,00;-10 644,00;-3,79
887;1;Банк Фридом Финанс;1143;Сахалинская обл.;270 271,00;270 675,00;-404,00;-0,15
888;-2;Континент Финанс;149;Калужская обл.;267 792,00;275 648,00;-7 856,00;-2,85
889;0;Лэнд Кредит;1478;Москва и обл.;264 153,00;265 652,00;-1 499,00;-0,56
890;4;Майма;1037;Республика Алтай;244 250,00;243 765,00;485,00;0,20
891;4;Тайдон;2085;Кемеровская обл.;237 500,00;238 943,00;-1 443,00;-0,60
892;8;Дальний Восток;3318;Тульская обл.;228 274,00;193 142,00;35 132,00;18,19
893;9;Платежи и Расчеты;3324;Самарская обл.;224 963,00;181 513,00;43 450,00;23,94
894;4;Рунэтбанк;2829;Москва и обл.;205 760,00;207 213,00;-1 453,00;-0,70
895;-4;К2 Банк;2851;Дагестан;205 650,00;257 458,00;-51 808,00;-20,12
896;5;Северстройбанк;3507;Вологодская обл.;195 737,00;181 745,00;13 992,00;7,70
897;-1;Русское Финансовое Общество;3427;Москва и обл.;179 346,00;212 345,00;-32 999,00;-15,54
898;1;Международная Уральская Расчетная Палата;3322;Москва и обл.;175 107,00;204 171,00;-29 064,00;-14,24
899;-2;Евроинвест;3383;Москва и обл.;170 502,00;211 523,00;-41 021,00;-19,39
900;3;Красноярский Краевой Расчетный Центр;3483;Красноярский край;169 606,00;154 130,00;15 476,00;10,04
901;9;Фидбэк;3502;Москва и обл.;159 267,00;126 744,00;32 523,00;25,66
902;4;Национальная Расчетная Компания;3386;Москва и обл.;155 504,00;140 901,00;14 603,00;10,36
903;1;Расчетный Банковский Центр;3487;Москва и обл.;142 883,00;145 722,00;-2 839,00;-1,95
904;3;Монета.ру;3508;Марий Эл;134 864,00;131 782,00;3 082,00;2,34
905;10;Умут;2435;Дагестан;116 402,00;98 175,00;18 227,00;18,57
906;5;Зеленокумская;1239;Ставропольский край;115 308,00;114 857,00;451,00;0,39
907;5;КредитАльянс;3472;Вологодская обл.;115 175,00;106 629,00;8 546,00;8,01
908;1;Платежный Клиринговый Дом;3343;Москва и обл.;114 719,00;127 593,00;-12 874,00;-10,09
909;-1;РИБ;2749;Москва и обл.;107 493,00;131 135,00;-23 642,00;-18,03
910;7;Интеррасчет;1618;Карачаево-Черкесия;102 015,00;86 734,00;15 281,00;17,62
911;5;Финансовые Услуги;3496;Москва и обл.;99 706,00;94 493,00;5 213,00;5,52
912;1;Инновационный Расчетный Центр;3447;Москва и обл.;83 312,00;104 206,00;-20 894,00;-20,05
913;6;Деньги.Мэйл.Ру;3511;Москва и обл.;82 417,00;82 417,00;0,00;0
914;0;ЭнергоБизнес;3485;Москва и обл.;79 197,00;100 667,00;-21 470,00;-21,33
915;5;Вест;2605;Москва и обл.;76 358,00;82 357,00;-5 999,00;-7,28
916;2;Единая Расчетная Палата;384;Москва и обл.;67 018,00;83 381,00;-16 363,00;-19,62
917;5;Первый Земельный Расчетный Центр;3381;Курская обл.;50 870,00;43 920,00;6 950,00;15,82
918;5;Межрегиональный центр микрокредитования;3489;Воронежская обл.;42 848,00;42 872,00;-24,00;-0,06
919;5;Транзит;2688;Дагестан;34 727,00;29 663,00;5 064,00;17,07
920;8;Финансово-Расчетный Центр;3319;Астраханская обл.;32 415,00;6 451,00;25 964,00;402,48
921;5;Сибирский Расчетный Центр;3308;Новосибирская обл.;29 335,00;22 353,00;6 982,00;31,24
922;3;Тор Кредит;3497;Москва и обл.;24 279,00;24 192,00;87,00;0,36
923;-2;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;22 724,00;48 087,00;-25 363,00;-52,74
924;5;Ассигнация;865;Ставропольский край;11 855,00;5 650,00;6 205,00;109,82
925;5;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 151,00;4 150,00;1,00;0,02
926;5;АРБ-Инкасс;3353;Москва и обл.;2 690,00;2 630,00;60,00;2,28
