Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2012, тыс. рублей;Апрель, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
801;3;Ауэрбанк;3105;Москва и обл.;613 251,00;620 513,00;-7 262,00;-1,17
802;66;Межбанковский Кредитный Союз;3242;Москва и обл.;608 855,00;405 320,00;203 535,00;50,22
803;9;Кузбассхимбанк;2868;Кемеровская обл.;605 774,00;590 756,00;15 018,00;2,54
804;5;Акция;927;Ивановская обл.;601 831,00;602 134,00;-303,00;-0,05
805;6;НСТ-Банк;1738;Оренбургская обл.;600 271,00;595 778,00;4 493,00;0,75
806;2;РУБанк;2813;Ростовская обл.;597 135,00;604 271,00;-7 136,00;-1,18
807;18;Ипозембанк;3026;Самарская обл.;597 120,00;534 600,00;62 520,00;11,69
808;10;Капиталбанк;2547;Ростовская обл.;595 213,00;563 809,00;31 404,00;5,57
809;-2;Анджибанк;570;Дагестан;592 565,00;604 815,00;-12 250,00;-2,03
810;4;Геобанк;2027;Москва и обл.;588 585,00;584 955,00;3 630,00;0,62
811;9;Банк ВВБ;1093;Ярославская обл.;575 972,00;560 303,00;15 669,00;2,80
812;25;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;571 679,00;492 977,00;78 702,00;15,96
813;45;Далта-Банк;142;Приморский край;568 117,00;431 221,00;136 896,00;31,75
814;-8;Ресурс-Траст;3122;Москва и обл.;561 696,00;606 561,00;-44 865,00;-7,40
815;31;Платежи и Расчеты;3324;Самарская обл.;555 195,00;475 319,00;79 876,00;16,80
816;22;Нафтабанк;715;Дагестан;554 532,00;491 073,00;63 459,00;12,92
817;11;Народный Земельно-Промышленный Банк;2873;Алтайский край;548 577,00;525 041,00;23 536,00;4,48
818;-1;Старый Кремль;2657;Москва и обл.;545 106,00;566 058,00;-20 952,00;-3,70
819;13;Международный Строительный Банк;3484;Москва и обл.;543 924,00;506 329,00;37 595,00;7,43
820;2;Конгресс-Банк;2330;Москва и обл.;537 569,00;549 313,00;-11 744,00;-2,14
821;6;Русский Финансовый Альянс;2035;Москва и обл.;537 017,00;525 802,00;11 215,00;2,13
822;9;Северная Клиринговая Палата;3317;Архангельская обл.;532 941,00;507 049,00;25 892,00;5,11
823;-4;Далетбанк;3049;Москва и обл.;530 084,00;563 601,00;-33 517,00;-5,95
824;-26;Ростфинанс;481;Ростовская обл.;527 726,00;640 938,00;-113 212,00;-17,66
825;-2;Объединенный Национальный Банк;2074;Москва и обл.;526 000,00;543 793,00;-17 793,00;-3,27
826;27;Дружба;990;Тюменская обл.;522 957,00;456 074,00;66 883,00;14,66
827;28;Эко-Инвест;3116;Москва и обл.;522 230,00;450 325,00;71 905,00;15,97
828;19;Строительно-Коммерческий Банк;3050;Архангельская обл.;517 917,00;471 452,00;46 465,00;9,86
829;-16;Европейский Экспресс;3449;Москва и обл.;517 261,00;590 343,00;-73 082,00;-12,38
830;3;Алданзолотобанк;854;Саха (Якутия);516 883,00;502 635,00;14 248,00;2,83
831;-7;Тальменка-Банк;826;Алтайский край;516 459,00;540 926,00;-24 467,00;-4,52
832;-3;Платежный Сервисный Банк;1943;Башкортостан;511 859,00;522 158,00;-10 299,00;-1,97
833;9;Майский;1673;Кабардино-Балкария;501 969,00;479 568,00;22 401,00;4,67
834;7;Надежность;2425;Курганская обл.;501 454,00;480 408,00;21 046,00;4,38
836;0;Камский Горизонт;2554;Татарстан;497 839,00;497 333,00;506,00;0,10
837;6;Внешфинбанк;3173;Дагестан;496 886,00;478 510,00;18 376,00;3,84
838;7;Сунжа;2023;Ингушетия;486 008,00;478 001,00;8 007,00;1,68
839;-23;Москва;1661;Москва и обл.;484 835,00;568 208,00;-83 373,00;-14,67
840;-14;Стар Альянс;3433;Москва и обл.;483 781,00;531 395,00;-47 614,00;-8,96
841;-11;Банк РСИ;3415;Москва и обл.;483 386,00;508 291,00;-24 905,00;-4,90
842;-21;Линк-Банк;2699;Москва и обл.;478 032,00;553 763,00;-75 731,00;-13,68
843;5;Банк Развития Бизнеса;1910;Кемеровская обл.;476 730,00;471 142,00;5 588,00;1,19
844;12;Имбанк;2098;Дагестан;471 490,00;449 372,00;22 118,00;4,92
845;14;Российская Финансовая Корпорация;3099;Москва и обл.;458 007,00;430 175,00;27 832,00;6,47
846;18;Вайлдберриз Банк;841;Адыгея;457 973,00;412 071,00;45 902,00;11,14
847;29;Региональный Корпоративный Банк;1134;Ивановская обл.;454 507,00;382 881,00;71 626,00;18,71
848;25;Басманный;2158;Москва и обл.;453 402,00;395 581,00;57 821,00;14,62
849;-10;ИР-Кредит;1724;Москва и обл.;453 028,00;481 987,00;-28 959,00;-6,01
850;1;ЮМК Банк;3495;Краснодарский край;452 661,00;458 997,00;-6 336,00;-1,38
851;-11;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;452 414,00;480 606,00;-28 192,00;-5,87
852;13;Европейский Стандарт;3200;Кабардино-Балкария;446 645,00;412 023,00;34 622,00;8,40
853;-18;Заубер Банк;1614;Карачаево-Черкесия;446 008,00;497 351,00;-51 343,00;-10,32
854;-4;Каспий;639;Дагестан;443 846,00;464 609,00;-20 763,00;-4,47
855;5;Кредпромбанк;1165;Ярославская обл.;436 548,00;429 174,00;7 374,00;1,72
856;10;Гефест;1046;Тверская обл.;436 522,00;412 020,00;24 502,00;5,95
857;5;Евросиб Банк;594;Псковская обл.;435 931,00;419 114,00;16 817,00;4,01
858;-4;Принтбанк;546;Москва и обл.;434 871,00;454 764,00;-19 893,00;-4,37
859;47;Сетевая Расчетная Палата;3332;Татарстан;430 647,00;289 755,00;140 892,00;48,62
860;1;НКБ;2942;Калмыкия;428 266,00;424 299,00;3 967,00;0,93
861;-9;Кредо Финанс;793;Дагестан;418 801,00;457 779,00;-38 978,00;-8,51
862;29;Логос;3233;Москва и обл.;418 235,00;327 115,00;91 120,00;27,86
863;22;Азия Банк;3183;Москва и обл.;417 580,00;348 714,00;68 866,00;19,75
864;-15;Индустриальный Сберегательный Банк;3175;Москва и обл.;411 397,00;470 943,00;-59 546,00;-12,64
865;-8;Рингкомбанк;1909;Ингушетия;408 812,00;444 024,00;-35 212,00;-7,93
866;3;К2 Банк;2851;Дагестан;408 261,00;400 815,00;7 446,00;1,86
867;8;Энтузиастбанк;3048;Москва и обл.;406 148,00;388 359,00;17 789,00;4,58
868;-66;Межбанковский Расчетный Центр;3325;Приморский край;405 172,00;624 520,00;-219 348,00;-35,12
869;-2;Новый Коммерческий Банк;347;Дагестан;400 971,00;409 371,00;-8 400,00;-2,05
870;0;Промсвязьинвест;2761;Дагестан;399 594,00;399 374,00;220,00;0,06
871;6;АлтайБизнес-Банк;2388;Алтайский край;390 105,00;375 132,00;14 973,00;3,99
872;20;Лидер;3304;Москва и обл.;388 384,00;316 213,00;72 171,00;22,82
873;1;АББ;2937;Москва и обл.;382 931,00;392 533,00;-9 602,00;-2,45
874;-2;Максимум;466;Ростовская обл.;379 417,00;397 734,00;-18 317,00;-4,61
875;-4;ЭнергоБизнес;3485;Москва и обл.;377 073,00;398 355,00;-21 282,00;-5,34
876;20;Таганрогбанк;3136;Ростовская обл.;373 538,00;307 468,00;66 070,00;21,49
877;47;Джаст Банк;3503;Москва и обл.;362 834,00;225 453,00;137 381,00;60,94
878;0;МВС Банк;2407;Дагестан;362 418,00;371 968,00;-9 550,00;-2,57
879;-35;Холдинвестбанк;2837;Москва и обл.;355 664,00;478 238,00;-122 574,00;-25,63
880;0;Информпрогресс;2166;Москва и обл.;355 537,00;359 428,00;-3 891,00;-1,08
881;18;ТЭСТ;3440;Москва и обл.;353 219,00;299 939,00;53 280,00;17,76
882;-3;Южный Региональный Банк;3015;Ростовская обл.;352 869,00;369 295,00;-16 426,00;-4,45
883;3;РИТЦ Банк;2677;Москва и обл.;350 859,00;345 687,00;5 172,00;1,50
884;-2;АвтоКредитБанк;1973;Татарстан;350 856,00;354 184,00;-3 328,00;-0,94
885;-22;КБЦ;914;Тверская обл.;346 588,00;414 026,00;-67 438,00;-16,29
886;7;Межрегиональный Банк Реконструкции;2620;Москва и обл.;345 389,00;312 409,00;32 980,00;10,56
887;1;Народный Инвестиционный Банк;2876;Самарская обл.;343 017,00;336 506,00;6 511,00;1,93
888;-7;ПрестижКредитБанк;2922;Дагестан;329 693,00;358 622,00;-28 929,00;-8,07
889;0;Мигом;3323;Москва и обл.;328 259,00;335 445,00;-7 186,00;-2,14
890;-6;Невастройинвест;1926;Санкт-Петербург и обл.;326 588,00;349 406,00;-22 818,00;-6,53
891;-8;Трастовый Банк;2780;Дагестан;317 122,00;349 754,00;-32 632,00;-9,33
892;28;Соверен Банк;3206;Татарстан;316 312,00;232 978,00;83 334,00;35,77
893;21;Алжан;2491;Дагестан;304 315,00;259 101,00;45 214,00;17,45
894;13;Эно;1988;Дагестан;301 855,00;283 137,00;18 718,00;6,61
895;5;Народный Банк Тувы;1309;Тыва;299 701,00;299 231,00;470,00;0,16
896;15;Онлайн Банк;2462;Москва и обл.;299 582,00;274 466,00;25 116,00;9,15
897;8;Альтернатива;3452;Москва и обл.;297 599,00;290 656,00;6 943,00;2,39
898;0;Континенталь;3184;Ставропольский край;296 627,00;301 701,00;-5 074,00;-1,68
899;-5;Регнум;3373;Москва и обл.;296 513,00;310 637,00;-14 124,00;-4,55
900;2;Дербент-Кредит;2090;Дагестан;292 949,00;294 887,00;-1 938,00;-0,66
901;2;Терра;3476;Москва и обл.;291 992,00;292 973,00;-981,00;-0,33
902;7;Дорис Банк;1679;Москва и обл.;290 257,00;276 782,00;13 475,00;4,87
903;-2;1Банк;2896;Северная Осетия — Алания;288 286,00;297 911,00;-9 625,00;-3,23
904;0;Континент Финанс;149;Калужская обл.;285 250,00;290 664,00;-5 414,00;-1,86
905;3;Кошелев-Банк;3300;Нижегородская обл.;282 724,00;282 051,00;673,00;0,24
906;4;Городской Расчетный Центр;3346;Курганская обл.;278 414,00;274 749,00;3 665,00;1,33
907;-12;Еврокапитал-Альянс;2672;Дагестан;274 641,00;307 875,00;-33 234,00;-10,79
908;14;Бизнесбанк;2862;Дагестан;272 028,00;230 294,00;41 734,00;18,12
909;3;Рента-Банк;3095;Москва и обл.;268 878,00;272 628,00;-3 750,00;-1,38
910;3;ГРиС-Банк;1928;Ставропольский край;261 905,00;270 027,00;-8 122,00;-3,01
911;-14;Фреско Банк;1415;Ярославская обл.;261 573,00;301 815,00;-40 242,00;-13,33
912;5;Тайдон;2085;Кемеровская обл.;240 282,00;235 377,00;4 905,00;2,08
913;8;Майма;1037;Республика Алтай;236 919,00;232 285,00;4 634,00;1,99
914;1;Лэнд Кредит;1478;Москва и обл.;236 674,00;247 816,00;-11 142,00;-4,50
915;1;Воронеж;654;Воронежская обл.;235 560,00;235 454,00;106,00;0,05
916;3;Межрегиональный центр микрокредитования;3489;Воронежская обл.;235 371,00;233 672,00;1 699,00;0,73
917;1;Первый Депозитный Банк;1244;Тверская обл.;232 128,00;233 809,00;-1 681,00;-0,72
918;7;Рунэтбанк;2829;Москва и обл.;224 560,00;214 096,00;10 464,00;4,89
919;4;Инстройбанк;2743;Москва и обл.;223 303,00;229 162,00;-5 859,00;-2,56
920;15;Русское Финансовое Общество;3427;Москва и обл.;210 977,00;149 802,00;61 175,00;40,84
921;5;Дальний Восток;3318;Тульская обл.;207 034,00;210 809,00;-3 775,00;-1,79
922;;Еврокапитал-Альянс;3459;Ярославская обл.;203 134,00;-;-;
923;4;Банк Фридом Финанс;1143;Сахалинская обл.;201 487,00;207 025,00;-5 538,00;-2,68
924;5;Столичная расчетная палата;3419;Вологодская обл.;191 464,00;198 195,00;-6 731,00;-3,40
925;3;Евроинвест;3383;Москва и обл.;188 182,00;203 475,00;-15 293,00;-7,52
926;4;КредитАльянс;3472;Вологодская обл.;186 557,00;196 892,00;-10 335,00;-5,25
927;4;Умут;2435;Дагестан;181 922,00;187 019,00;-5 097,00;-2,73
928;10;Фидбэк;3502;Воронежская обл.;161 198,00;127 161,00;34 037,00;26,77
929;3;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;159 018,00;173 912,00;-14 894,00;-8,56
930;7;Финансовые Услуги;3496;Москва и обл.;150 310,00;146 784,00;3 526,00;2,40
931;3;Интеррасчет;1618;Карачаево-Черкесия;141 920,00;149 980,00;-8 060,00;-5,37
932;4;Паритет;1860;Москва и обл.;139 682,00;147 424,00;-7 742,00;-5,25
933;7;Красноярский Краевой Расчетный Центр;3483;Красноярский край;136 494,00;114 692,00;21 802,00;19,01
934;8;Уральская Расчетная Палата;3326;Москва и обл.;125 699,00;107 262,00;18 437,00;17,19
935;4;Расчетный Банковский Центр;3487;Москва и обл.;115 480,00;115 354,00;126,00;0,11
936;5;Зеленокумская;1239;Ставропольский край;110 456,00;112 475,00;-2 019,00;-1,80
937;8;Вест;2605;Москва и обл.;100 996,00;102 099,00;-1 103,00;-1,08
938;6;Платежный Клиринговый Дом;3343;Москва и обл.;100 451,00;103 771,00;-3 320,00;-3,20
939;-6;Финчер;3486;Москва и обл.;98 237,00;150 580,00;-52 343,00;-34,76
940;8;РИБ;2749;Москва и обл.;70 273,00;42 681,00;27 592,00;64,65
941;5;Единая Расчетная Палата;384;Москва и обл.;60 551,00;86 961,00;-26 410,00;-30,37
942;5;Объединенная Расчетная Палата;3451;Москва и обл.;55 443,00;56 949,00;-1 506,00;-2,64
943;0;Транзит;2688;Дагестан;31 814,00;105 456,00;-73 642,00;-69,83
944;5;Сулак;749;Дагестан;27 330,00;39 635,00;-12 305,00;-31,05
945;6;Первый Земельный Расчетный Центр;3381;Курская обл.;23 891,00;26 622,00;-2 731,00;-10,26
946;6;Тор Кредит;3497;Москва и обл.;23 704,00;23 812,00;-108,00;-0,45
947;7;Депозитный Кредитный Дом;3474;Москва и обл.;18 884,00;18 485,00;399,00;2,16
948;5;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;15 358,00;18 507,00;-3 149,00;-17,02
949;1;Национальная Расчетная Компания;3386;Москва и обл.;14 751,00;35 436,00;-20 685,00;-58,37
950;6;Инновационный Расчетный Центр;3447;Москва и обл.;14 613,00;14 901,00;-288,00;-1,93
951;6;Сибирский Расчетный Центр;3308;Новосибирская обл.;12 050,00;13 371,00;-1 321,00;-9,88
953;2;Межрегиональный Клиринговый Центр;3424;Москва и обл.;5 812,00;17 915,00;-12 103,00;-67,56
954;5;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 027,00;4 011,00;16,00;0,40
955;6;АРБ-Инкасс;3353;Москва и обл.;2 833,00;2 676,00;157,00;5,87
956;4;Международная Уральская Расчетная Палата;3322;Москва и обл.;2 700,00;2 721,00;-21,00;-0,77
957;5;Финансово-Расчетный Центр;3319;Нижегородская обл.;2 244,00;1 979,00;265,00;13,39
