Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2014, тыс. рублей;Февраль, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
798;0;Новокиб;1747;Кемеровская обл.;561 630,00;570 966,00;-9 336,00;-1,64
799;-2;АББ;2937;Москва и обл.;557 701,00;570 996,00;-13 295,00;-2,33
800;34;Первый Депозитный Банк;1244;Москва и обл.;554 800,00;413 937,00;140 863,00;34,03
801;-32;Центр Межбанковских Расчетов;3400;Москва и обл.;553 234,00;744 889,00;-191 655,00;-25,73
802;0;Промсвязьинвест;2761;Дагестан;540 315,00;553 508,00;-13 193,00;-2,38
803;-9;Башпромбанк;1006;Башкортостан;538 769,00;583 543,00;-44 774,00;-7,67
804;23;Аскания Траст;286;Москва и обл.;527 130,00;435 564,00;91 566,00;21,02
805;7;Северная Клиринговая Палата;3317;Архангельская обл.;518 713,00;515 508,00;3 205,00;0,62
806;9;Дружба;990;Тюменская обл.;517 204,00;496 167,00;21 037,00;4,24
807;3;ФинТех;3499;Москва и обл.;515 734,00;518 035,00;-2 301,00;-0,44
808;11;Южный Региональный Банк;3015;Ростовская обл.;507 165,00;484 125,00;23 040,00;4,76
809;-2;АвтоКредитБанк;1973;Татарстан;500 709,00;526 175,00;-25 466,00;-4,84
810;1;Олма-Банк;3250;Москва и обл.;490 025,00;516 469,00;-26 444,00;-5,12
811;6;Кутузовский;3190;Москва и обл.;484 936,00;487 703,00;-2 767,00;-0,57
812;-4;Рента-Банк;3095;Москва и обл.;480 248,00;520 738,00;-40 490,00;-7,78
813;5;Европейский Стандарт;3200;Кабардино-Балкария;478 899,00;487 210,00;-8 311,00;-1,71
814;7;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;460 173,00;475 589,00;-15 416,00;-3,24
815;-6;Центрально-Европейский Банк;2670;Москва и обл.;457 836,00;520 692,00;-62 856,00;-12,07
816;6;НКБ;2942;Калмыкия;446 956,00;467 455,00;-20 499,00;-4,39
817;-3;Эко-Инвест;3116;Москва и обл.;446 589,00;500 301,00;-53 712,00;-10,74
818;-15;Межрегиональный Банк Реконструкции;2620;Москва и обл.;443 841,00;545 701,00;-101 860,00;-18,67
819;-18;ГРиС-Банк;1928;Ставропольский край;443 472,00;562 584,00;-119 112,00;-21,17
820;6;МВС Банк;2407;Дагестан;432 819,00;440 223,00;-7 404,00;-1,68
821;19;РИТЦ Банк;2677;Москва и обл.;431 746,00;391 738,00;40 008,00;10,21
822;3;Энтузиастбанк;3048;Москва и обл.;431 441,00;443 741,00;-12 300,00;-2,77
823;-3;Идеалбанк;3491;Москва и обл.;427 606,00;482 409,00;-54 803,00;-11,36
824;-11;Банк Берейт;3505;Санкт-Петербург и обл.;425 733,00;503 118,00;-77 385,00;-15,38
825;3;Платежи и Расчеты;3324;Самарская обл.;423 195,00;435 194,00;-11 999,00;-2,76
826;-2;Алжан;2491;Дагестан;420 138,00;459 625,00;-39 487,00;-8,59
827;3;Далта-Банк;142;Приморский край;419 484,00;419 942,00;-458,00;-0,11
828;4;Мигом;3323;Москва и обл.;414 374,00;416 656,00;-2 282,00;-0,55
829;-6;ИР-Кредит;1724;Москва и обл.;412 010,00;461 983,00;-49 973,00;-10,82
830;14;Объединенный Национальный Банк;2074;Нижегородская обл.;400 336,00;368 285,00;32 051,00;8,70
831;6;Таганрогбанк;3136;Ростовская обл.;400 025,00;393 825,00;6 200,00;1,57
832;-3;Логос;3233;Москва и обл.;398 785,00;431 591,00;-32 806,00;-7,60
833;9;Далетбанк;3049;Москва и обл.;394 443,00;384 384,00;10 059,00;2,62
834;1;Максимум;466;Ростовская обл.;390 371,00;413 068,00;-22 697,00;-5,49
835;-4;Народный Банк Тувы;1309;Тыва;388 097,00;419 089,00;-30 992,00;-7,40
836;5;Кредо Финанс;793;Дагестан;383 655,00;387 077,00;-3 422,00;-0,88
837;2;Новый Коммерческий Банк;347;Дагестан;378 108,00;392 351,00;-14 243,00;-3,63
838;5;Информпрогресс;2166;Москва и обл.;377 242,00;382 306,00;-5 064,00;-1,32
839;-3;ПрестижКредитБанк;2922;Дагестан;355 193,00;411 662,00;-56 469,00;-13,72
840;10;Онлайн Банк;2462;Москва и обл.;354 517,00;318 637,00;35 880,00;11,26
841;5;Альтернатива;3452;Москва и обл.;343 048,00;351 275,00;-8 227,00;-2,34
842;3;Эно;1988;Дагестан;336 759,00;362 397,00;-25 638,00;-7,07
843;6;Еврокапитал-Альянс;2672;Дагестан;331 714,00;337 767,00;-6 053,00;-1,79
844;;Икано Банк;3519;Москва и обл.;331 239,00;-;-;
845;-12;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;329 845,00;414 622,00;-84 777,00;-20,45
846;2;Дорис Банк;1679;Москва и обл.;319 717,00;341 161,00;-21 444,00;-6,29
847;4;Лэнд Кредит;1478;Москва и обл.;314 038,00;317 664,00;-3 626,00;-1,14
848;5;Сетевая Расчетная Палата;3332;Татарстан;312 363,00;309 559,00;2 804,00;0,91
849;6;Терра;3476;Москва и обл.;295 950,00;301 558,00;-5 608,00;-1,86
850;11;ТЭСТ;3440;Москва и обл.;286 301,00;269 987,00;16 314,00;6,04
851;8;Банк Фридом Финанс;1143;Сахалинская обл.;282 794,00;276 039,00;6 755,00;2,45
852;6;Континент Финанс;149;Калужская обл.;275 000,00;283 553,00;-8 553,00;-3,02
853;-6;Дагестан;543;Дагестан;274 399,00;344 033,00;-69 634,00;-20,24
854;2;Регнум;3373;Москва и обл.;267 424,00;296 559,00;-29 135,00;-9,82
855;5;Рунэтбанк;2829;Москва и обл.;264 225,00;274 991,00;-10 766,00;-3,92
856;7;Конгресс-Банк;2330;Москва и обл.;261 123,00;255 540,00;5 583,00;2,18
857;-3;Финчер;3486;Москва и обл.;260 947,00;303 214,00;-42 267,00;-13,94
859;3;Каспий;639;Дагестан;248 741,00;260 200,00;-11 459,00;-4,40
860;4;Тайдон;2085;Кемеровская обл.;238 638,00;248 440,00;-9 802,00;-3,95
861;14;Русское Финансовое Общество;3427;Москва и обл.;238 629,00;135 621,00;103 008,00;75,95
862;4;Майма;1037;Республика Алтай;206 492,00;209 712,00;-3 220,00;-1,54
863;5;Деньги.Мэйл.Ру;3511;Москва и обл.;203 787,00;203 787,00;0,00;0
864;5;Северстройбанк;3507;Вологодская обл.;203 217,00;202 951,00;266,00;0,13
865;2;Фидбэк;3502;Москва и обл.;193 816,00;209 669,00;-15 853,00;-7,56
866;-28;Расчетный Банковский Центр;3487;Москва и обл.;187 865,00;392 941,00;-205 076,00;-52,19
867;14;ЭнергоБизнес;3485;Москва и обл.;183 519,00;96 453,00;87 066,00;90,27
868;3;Красноярский Краевой Расчетный Центр;3483;Красноярский край;174 927,00;170 666,00;4 261,00;2,50
869;1;Евроинвест;3383;Москва и обл.;149 533,00;173 911,00;-24 378,00;-14,02
870;-5;КредитАльянс;3472;Вологодская обл.;146 306,00;247 151,00;-100 845,00;-40,80
871;2;Монета.ру;3508;Марий Эл;145 948,00;145 948,00;0,00;0
872;5;Дальний Восток;3318;Тульская обл.;134 540,00;125 137,00;9 403,00;7,51
873;3;РИБ;2749;Москва и обл.;132 869,00;128 231,00;4 638,00;3,62
874;4;Зеленокумская;1239;Ставропольский край;117 865,00;117 764,00;101,00;0,09
875;-1;Умут;2435;Дагестан;116 915,00;138 503,00;-21 588,00;-15,59
876;6;Финансовые Услуги;3496;Москва и обл.;94 053,00;94 088,00;-35,00;-0,04
877;3;Международная Уральская Расчетная Палата;3322;Москва и обл.;85 957,00;102 894,00;-16 937,00;-16,46
878;1;Платежный Клиринговый Дом;3343;Москва и обл.;80 925,00;108 122,00;-27 197,00;-25,15
879;4;Вест;2605;Москва и обл.;80 924,00;80 584,00;340,00;0,42
880;4;Интеррасчет;1618;Карачаево-Черкесия;66 747,00;69 136,00;-2 389,00;-3,46
881;-9;Уральская Расчетная Палата;3326;Москва и обл.;57 170,00;152 944,00;-95 774,00;-62,62
882;4;Единая Расчетная Палата;384;Москва и обл.;50 635,00;50 166,00;469,00;0,93
883;2;Сибирский Расчетный Центр;3308;Новосибирская обл.;48 377,00;55 330,00;-6 953,00;-12,57
884;3;Первый Земельный Расчетный Центр;3381;Курская обл.;33 676,00;43 216,00;-9 540,00;-22,08
885;4;Инновационный Расчетный Центр;3447;Москва и обл.;33 579,00;33 238,00;341,00;1,03
886;2;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 691,00;41 046,00;-12 355,00;-30,10
887;3;Тор Кредит;3497;Москва и обл.;24 394,00;24 244,00;150,00;0,62
888;3;Транзит;2688;Дагестан;24 027,00;22 713,00;1 314,00;5,79
889;4;Финансово-Расчетный Центр;3319;Астраханская обл.;4 716,00;13 209,00;-8 493,00;-64,30
890;4;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 263,00;4 257,00;6,00;0,14
891;4;АРБ-Инкасс;3353;Москва и обл.;2 936,00;2 867,00;69,00;2,41
