Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2013, тыс. рублей;Апрель, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
796;-17;Региональный Корпоративный Банк;1134;Москва и обл.;628 055,00;725 788,00;-97 733,00;-13,47
797;-5;Народный Земельно-Промышленный Банк;2873;Алтайский край;627 326,00;684 539,00;-57 213,00;-8,36
798;-7;Балаково-Банк;444;Саратовская обл.;626 942,00;686 213,00;-59 271,00;-8,64
799;1;Майский;1673;Кабардино-Балкария;621 381,00;634 300,00;-12 919,00;-2,04
800;-17;Олма-Банк;3250;Москва и обл.;614 746,00;709 432,00;-94 686,00;-13,35
801;7;Банк ВВБ;1093;Ярославская обл.;614 329,00;605 045,00;9 284,00;1,53
802;3;Лада-Кредит;2668;Самарская обл.;598 096,00;615 033,00;-16 937,00;-2,75
803;11;Холдинвестбанк;2837;Москва и обл.;595 401,00;578 019,00;17 382,00;3,01
804;14;Азия Банк;3183;Москва и обл.;594 329,00;552 049,00;42 280,00;7,66
805;7;РУБанк;2813;Ростовская обл.;592 190,00;596 421,00;-4 231,00;-0,71
806;5;Ресурс-Траст;3122;Москва и обл.;585 849,00;596 993,00;-11 144,00;-1,87
807;8;Одинбанк;3197;Москва и обл.;584 009,00;561 960,00;22 049,00;3,92
808;24;Вятич;2796;Рязанская обл.;582 659,00;496 524,00;86 135,00;17,35
809;-10;Кутузовский;3190;Москва и обл.;582 046,00;635 780,00;-53 734,00;-8,45
810;18;Банк РСИ;3415;Москва и обл.;571 201,00;516 349,00;54 852,00;10,62
811;9;Ауэрбанк;3105;Москва и обл.;562 833,00;533 463,00;29 370,00;5,51
812;-3;Внешфинбанк;3173;Краснодарский край;560 318,00;603 256,00;-42 938,00;-7,12
813;16;Джаст Банк;3503;Москва и обл.;553 578,00;515 734,00;37 844,00;7,34
814;31;Лидер;3304;Москва и обл.;545 044,00;455 302,00;89 742,00;19,71
815;21;Дружба;990;Тюменская обл.;544 230,00;482 452,00;61 778,00;12,81
816;-3;Объединенный Национальный Банк;2074;Москва и обл.;540 676,00;588 307,00;-47 631,00;-8,10
817;-7;Тальменка-Банк;826;Алтайский край;534 187,00;598 097,00;-63 910,00;-10,69
818;-1;Анджибанк;570;Дагестан;533 423,00;560 271,00;-26 848,00;-4,79
819;6;Старый Кремль;2657;Москва и обл.;530 201,00;520 457,00;9 744,00;1,87
820;2;Еврокапитал-Альянс;3459;Ярославская обл.;527 307,00;528 500,00;-1 193,00;-0,23
821;6;ЭнергоБизнес;3485;Москва и обл.;524 883,00;516 636,00;8 247,00;1,60
822;-3;Центрально-Европейский Банк;2670;Москва и обл.;518 415,00;536 926,00;-18 511,00;-3,45
823;-26;Алданзолотобанк;854;Саха (Якутия);513 776,00;669 370,00;-155 594,00;-23,24
824;-8;Европейский Стандарт;3200;Кабардино-Балкария;510 725,00;560 582,00;-49 857,00;-8,89
825;-2;Гефест;1046;Тверская обл.;501 684,00;527 918,00;-26 234,00;-4,97
826;28;Сириус;3506;Москва и обл.;496 826,00;440 085,00;56 741,00;12,89
827;14;Промсвязьинвест;2761;Дагестан;495 534,00;466 159,00;29 375,00;6,30
828;28;НКБ;2942;Калмыкия;493 501,00;434 830,00;58 671,00;13,49
829;4;Надежность;2425;Курганская обл.;493 225,00;492 512,00;713,00;0,14
830;10;Невастройинвест;1926;Санкт-Петербург и обл.;489 637,00;468 121,00;21 516,00;4,60
831;6;Северная Клиринговая Палата;3317;Архангельская обл.;486 271,00;477 390,00;8 881,00;1,86
832;-29;Вайлдберриз Банк;841;Адыгея;483 415,00;620 769,00;-137 354,00;-22,13
833;-3;Дагестан;543;Дагестан;482 409,00;510 007,00;-27 598,00;-5,41
834;-3;Стар Альянс;3433;Москва и обл.;480 452,00;502 492,00;-22 040,00;-4,39
835;-11;Имбанк;2098;Дагестан;469 849,00;520 573,00;-50 724,00;-9,74
836;-43;Банк Премьер Кредит;1663;Москва и обл.;466 136,00;683 864,00;-217 728,00;-31,84
837;12;Соверен Банк;3206;Москва и обл.;462 773,00;447 487,00;15 286,00;3,42
838;10;Рингкомбанк;1909;Ингушетия;461 011,00;448 377,00;12 634,00;2,82
839;18;Русский Финансовый Альянс;2035;Москва и обл.;460 996,00;434 054,00;26 942,00;6,21
840;-14;Новый Коммерческий Банк;347;Дагестан;454 778,00;518 722,00;-63 944,00;-12,33
841;45;Мигом;3323;Москва и обл.;454 015,00;318 830,00;135 185,00;42,40
842;25;Народный Инвестиционный Банк;2876;Самарская обл.;453 877,00;401 768,00;52 109,00;12,97
843;4;Далта-Банк;142;Приморский край;451 241,00;449 171,00;2 070,00;0,46
844;-9;Энтузиастбанк;3048;Москва и обл.;451 151,00;486 726,00;-35 575,00;-7,31
845;1;Москва;1661;Москва и обл.;450 208,00;454 017,00;-3 809,00;-0,84
846;-12;Ростфинанс;481;Ростовская обл.;449 221,00;486 734,00;-37 513,00;-7,71
847;5;ИР-Кредит;1724;Москва и обл.;445 635,00;442 581,00;3 054,00;0,69
848;2;Принтбанк;546;Москва и обл.;444 157,00;446 247,00;-2 090,00;-0,47
849;22;Кредо Финанс;793;Дагестан;438 007,00;395 239,00;42 768,00;10,82
850;5;1Банк;2896;Северная Осетия — Алания;436 858,00;438 582,00;-1 724,00;-0,39
851;-13;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;436 056,00;473 618,00;-37 562,00;-7,93
852;7;РИТЦ Банк;2677;Москва и обл.;434 321,00;427 163,00;7 158,00;1,68
853;0;МВС Банк;2407;Дагестан;433 140,00;440 266,00;-7 126,00;-1,62
854;7;Природа;3399;Москва и обл.;432 102,00;423 314,00;8 788,00;2,08
855;-48;СМБ-Банк;3504;Санкт-Петербург и обл.;424 727,00;607 090,00;-182 363,00;-30,04
856;7;Максимум;466;Ростовская обл.;423 965,00;411 527,00;12 438,00;3,02
857;17;Каспий;639;Дагестан;422 011,00;389 511,00;32 500,00;8,34
858;2;Далетбанк;3049;Москва и обл.;419 064,00;423 865,00;-4 801,00;-1,13
859;-17;Сунжа;2023;Ингушетия;410 934,00;462 771,00;-51 837,00;-11,20
860;-16;Народный Банк Тувы;1309;Тыва;409 287,00;455 835,00;-46 548,00;-10,21
861;4;Рента-Банк;3095;Москва и обл.;405 129,00;407 008,00;-1 879,00;-0,46
862;4;Межрегиональный Банк Реконструкции;2620;Москва и обл.;403 867,00;404 221,00;-354,00;-0,09
863;-76;АББ;2937;Москва и обл.;402 661,00;692 028,00;-289 367,00;-41,81
864;4;Алжан;2491;Дагестан;400 243,00;401 449,00;-1 206,00;-0,30
865;8;Южный Региональный Банк;3015;Ростовская обл.;397 225,00;389 700,00;7 525,00;1,93
866;-8;Конгресс-Банк;2330;Москва и обл.;397 114,00;427 492,00;-30 378,00;-7,11
867;3;АлтайБизнес-Банк;2388;Алтайский край;392 350,00;397 941,00;-5 591,00;-1,40
868;7;Таганрогбанк;3136;Ростовская обл.;383 220,00;375 233,00;7 987,00;2,13
869;-7;ПрестижКредитБанк;2922;Дагестан;375 358,00;421 635,00;-46 277,00;-10,98
870;2;ГРиС-Банк;1928;Ставропольский край;372 559,00;394 016,00;-21 457,00;-5,45
871;5;ФинТех;3499;Москва и обл.;370 262,00;373 469,00;-3 207,00;-0,86
872;-29;Бизнесбанк;2862;Дагестан;365 834,00;456 576,00;-90 742,00;-19,87
873;-52;Вестинтербанк;3398;Москва и обл.;360 790,00;531 952,00;-171 162,00;-32,18
874;5;АвтоКредитБанк;1973;Татарстан;359 476,00;347 823,00;11 653,00;3,35
875;27;Финчер;3486;Москва и обл.;355 772,00;216 664,00;139 108,00;64,20
876;6;Евросиб Банк;594;Псковская обл.;350 200,00;335 223,00;14 977,00;4,47
877;-26;Межотраслевая Банковская Корпорация;3471;Москва и обл.;348 374,00;444 038,00;-95 664,00;-21,54
878;6;Логос;3233;Москва и обл.;343 373,00;324 190,00;19 183,00;5,92
879;-10;Еврокапитал-Альянс;2672;Дагестан;336 681,00;400 443,00;-63 762,00;-15,92
880;5;Онлайн Банк;2462;Москва и обл.;336 531,00;321 510,00;15 021,00;4,67
881;-4;Дорис Банк;1679;Москва и обл.;323 250,00;357 766,00;-34 516,00;-9,65
882;-18;Российская Финансовая Корпорация;3099;Москва и обл.;321 447,00;408 080,00;-86 633,00;-21,23
883;0;Сетевая Расчетная Палата;3332;Татарстан;319 634,00;324 634,00;-5 000,00;-1,54
884;-6;Альтернатива;3452;Москва и обл.;315 361,00;352 204,00;-36 843,00;-10,46
885;4;Эно;1988;Дагестан;314 408,00;293 895,00;20 513,00;6,98
886;-5;Континенталь;3184;Ставропольский край;313 590,00;336 527,00;-22 937,00;-6,82
887;5;Информпрогресс;2166;Москва и обл.;312 590,00;281 041,00;31 549,00;11,23
889;-50;Басманный;2158;Москва и обл.;294 469,00;469 830,00;-175 361,00;-37,32
890;1;Терра;3476;Москва и обл.;287 795,00;287 902,00;-107,00;-0,04
891;-4;КБЦ;914;Тверская обл.;278 997,00;312 442,00;-33 445,00;-10,70
892;1;Континент Финанс;149;Калужская обл.;268 840,00;278 906,00;-10 066,00;-3,61
893;2;Регнум;3373;Москва и обл.;264 904,00;257 228,00;7 676,00;2,98
894;-4;К2 Банк;2851;Дагестан;261 089,00;291 126,00;-30 037,00;-10,32
895;3;Банк Берейт;3505;Санкт-Петербург и обл.;241 653,00;249 242,00;-7 589,00;-3,04
896;1;Инстройбанк;2743;Москва и обл.;237 613,00;252 447,00;-14 834,00;-5,88
897;3;Тайдон;2085;Кемеровская обл.;237 174,00;238 196,00;-1 022,00;-0,43
898;-4;Майма;1037;Республика Алтай;228 806,00;261 139,00;-32 333,00;-12,38
899;-3;Лэнд Кредит;1478;Москва и обл.;223 608,00;256 833,00;-33 225,00;-12,94
900;-12;ТЭСТ;3440;Москва и обл.;214 979,00;303 755,00;-88 776,00;-29,23
901;5;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;214 020,00;208 262,00;5 758,00;2,76
902;3;Рунэтбанк;2829;Москва и обл.;212 372,00;208 269,00;4 103,00;1,97
903;0;Банк Фридом Финанс;1143;Сахалинская обл.;208 691,00;211 567,00;-2 876,00;-1,36
904;3;Фреско Банк;1415;Москва и обл.;204 593,00;207 736,00;-3 143,00;-1,51
905;-1;Русское Финансовое Общество;3427;Москва и обл.;200 948,00;210 126,00;-9 178,00;-4,37
906;4;Северстройбанк;3507;Вологодская обл.;199 889,00;178 199,00;21 690,00;12,17
907;-8;Платежи и Расчеты;3324;Самарская обл.;197 139,00;245 930,00;-48 791,00;-19,84
908;6;Евроинвест;3383;Москва и обл.;193 396,00;157 361,00;36 035,00;22,90
909;-8;Первый Депозитный Банк;1244;Москва и обл.;191 111,00;221 432,00;-30 321,00;-13,69
910;-2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;183 257,00;191 233,00;-7 976,00;-4,17
911;-2;Дальний Восток;3318;Тульская обл.;169 855,00;190 335,00;-20 480,00;-10,76
912;13;Финансово-Расчетный Центр;3319;Астраханская обл.;169 704,00;96 168,00;73 536,00;76,47
913;5;Расчетный Банковский Центр;3487;Москва и обл.;141 333,00;125 352,00;15 981,00;12,75
914;-2;КредитАльянс;3472;Вологодская обл.;124 914,00;159 299,00;-34 385,00;-21,59
915;4;Фидбэк;3502;Воронежская обл.;118 847,00;121 787,00;-2 940,00;-2,41
916;7;Уральская Расчетная Палата;3326;Москва и обл.;118 319,00;101 088,00;17 231,00;17,05
917;-6;Платежный Клиринговый Дом;3343;Москва и обл.;118 239,00;165 314,00;-47 075,00;-28,48
918;-3;Международная Уральская Расчетная Палата;3322;Москва и обл.;117 337,00;139 835,00;-22 498,00;-16,09
919;1;Интеррасчет;1618;Карачаево-Черкесия;116 860,00;120 703,00;-3 843,00;-3,18
920;1;Финансовые Услуги;3496;Москва и обл.;116 779,00;119 746,00;-2 967,00;-2,48
921;-8;Инновационный Расчетный Центр;3447;Москва и обл.;115 373,00;157 525,00;-42 152,00;-26,76
922;0;Зеленокумская;1239;Ставропольский край;114 346,00;116 230,00;-1 884,00;-1,62
923;3;Паритет;1860;Москва и обл.;86 252,00;87 142,00;-890,00;-1,02
924;4;РИБ;2749;Москва и обл.;81 775,00;79 562,00;2 213,00;2,78
925;2;Вест;2605;Москва и обл.;75 606,00;81 399,00;-5 793,00;-7,12
926;-10;Умут;2435;Дагестан;71 327,00;136 772,00;-65 445,00;-47,85
927;-3;Единая Расчетная Палата;384;Москва и обл.;68 737,00;97 297,00;-28 560,00;-29,35
928;1;Межрегиональный центр микрокредитования;3489;Воронежская обл.;63 881,00;64 347,00;-466,00;-0,72
929;-12;Национальная Расчетная Компания;3386;Москва и обл.;53 573,00;126 520,00;-72 947,00;-57,66
930;0;Первый Земельный Расчетный Центр;3381;Курская обл.;45 013,00;40 824,00;4 189,00;10,26
931;0;Транзит;2688;Дагестан;36 891,00;34 534,00;2 357,00;6,83
932;2;Сибирский Расчетный Центр;3308;Новосибирская обл.;30 008,00;20 529,00;9 479,00;46,17
933;-1;Тор Кредит;3497;Москва и обл.;24 041,00;24 058,00;-17,00;-0,07
934;1;Депозитный Кредитный Дом;3474;Москва и обл.;20 011,00;18 934,00;1 077,00;5,69
935;-2;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;18 468,00;22 298,00;-3 830,00;-17,18
936;1;Ассигнация;865;Ставропольский край;4 549,00;4 116,00;433,00;10,52
937;-1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 997,00;4 136,00;-139,00;-3,36
938;0;АРБ-Инкасс;3353;Москва и обл.;2 370,00;2 885,00;-515,00;-17,85
