Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2012, тыс. рублей;Январь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
523;7;Таатта;1249;Саха (Якутия);2 392 633,00;2 398 945,00;-6 312,00;-0,26
524;-2;Вологжанин;1896;Вологодская обл.;2 389 687,00;2 488 689,00;-99 002,00;-3,98
525;43;Объединенный Резервный Банк;937;Москва и обл.;2 385 301,00;2 018 328,00;366 973,00;18,18
526;8;Совинком;2302;Москва и обл.;2 384 934,00;2 370 865,00;14 069,00;0,59
527;13;Смартбанк;3408;Москва и обл.;2 355 976,00;2 298 292,00;57 684,00;2,51
528;-27;Бум-Банк;1137;Кабардино-Балкария;2 349 837,00;2 639 508,00;-289 671,00;-10,97
529;6;Аксонбанк;680;Костромская обл.;2 349 360,00;2 365 073,00;-15 713,00;-0,66
530;-13;Кредитинвест;1197;Дагестан;2 335 312,00;2 527 338,00;-192 026,00;-7,60
531;-12;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 327 491,00;2 503 758,00;-176 267,00;-7,04
532;15;Братский АНКБ;1144;Иркутская обл.;2 287 542,00;2 197 572,00;89 970,00;4,09
533;8;Банк ИТБ;3128;Москва и обл.;2 287 277,00;2 289 426,00;-2 149,00;-0,09
534;15;Финтрастбанк;3104;Москва и обл.;2 262 622,00;2 183 980,00;78 642,00;3,60
535;9;Русский Трастовый Банк;1139;Москва и обл.;2 248 850,00;2 220 710,00;28 140,00;1,27
536;0;Коммерческий Индо Банк;3446;Москва и обл.;2 246 973,00;2 362 807,00;-115 834,00;-4,90
537;-19;Социум-Банк;2881;Москва и обл.;2 224 547,00;2 516 935,00;-292 388,00;-11,62
538;17;Банк Пермь;875;Пермская обл.;2 211 137,00;2 112 681,00;98 456,00;4,66
539;-1;Констанс-Банк;2228;Санкт-Петербург и обл.;2 210 706,00;2 332 375,00;-121 669,00;-5,22
540;11;Вэлтон Банк;1105;Белгородская обл.;2 194 329,00;2 156 903,00;37 426,00;1,74
541;9;Яринтербанк;2564;Ярославская обл.;2 189 939,00;2 168 502,00;21 437,00;0,99
542;-9;Новый Символ;370;Москва и обл.;2 185 786,00;2 372 767,00;-186 981,00;-7,88
543;-34;Тагилбанк;1635;Свердловская обл.;2 184 347,00;2 579 282,00;-394 935,00;-15,31
544;-40;Объединенный Банк Развития;3345;Москва и обл.;2 174 183,00;2 629 584,00;-455 401,00;-17,32
545;-17;Консервативный Коммерческий Банк;1087;Астраханская обл.;2 173 966,00;2 425 386,00;-251 420,00;-10,37
546;11;Богородский;1277;Нижегородская обл.;2 168 421,00;2 107 782,00;60 639,00;2,88
547;-47;Союзпромбанк;2965;Москва и обл.;2 157 983,00;2 644 446,00;-486 463,00;-18,40
548;8;Диг-Банк;2423;Северная Осетия — Алания;2 146 792,00;2 109 363,00;37 429,00;1,77
549;15;Эсидбанк;1991;Дагестан;2 144 328,00;2 047 463,00;96 865,00;4,73
550;-18;Финансово-Промышленный Капитал;3295;Москва и обл.;2 125 523,00;2 391 681,00;-266 158,00;-11,13
551;20;Эл Банк;1025;Республика Алтай;2 107 903,00;1 987 218,00;120 685,00;6,07
552;13;Дом-Банк;3209;Москва и обл.;2 100 425,00;2 046 901,00;53 524,00;2,61
553;5;Мегаполис;3265;Чувашия;2 088 159,00;2 106 023,00;-17 864,00;-0,85
554;-9;ИК Банк;1732;Татарстан;2 073 877,00;2 202 226,00;-128 349,00;-5,83
555;-1;Элита;1399;Калужская обл.;2 056 500,00;2 116 233,00;-59 733,00;-2,82
556;13;Мираф-Банк;2244;Омская обл.;2 054 128,00;2 006 411,00;47 717,00;2,38
557;-217;Объединенная Расчетная Система;3342;Москва и обл.;2 053 042,00;5 568 235,00;-3 515 193,00;-63,13
558;-37;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 027 536,00;2 497 552,00;-470 016,00;-18,82
559;40;Навигатор;2469;Москва и обл.;1 987 627,00;1 743 718,00;243 909,00;13,99
560;20;Липецкий Областной Банк;1794;Липецкая обл.;1 953 170,00;1 885 124,00;68 046,00;3,61
561;9;Пульс Столицы;3002;Москва и обл.;1 952 102,00;2 002 094,00;-49 992,00;-2,50
562;-102;Новое Время;3492;Москва и обл.;1 948 532,00;3 081 008,00;-1 132 476,00;-36,76
563;-4;МФБанк;3163;Москва и обл.;1 946 619,00;2 096 536,00;-149 917,00;-7,15
564;-65;Республиканский Кредитный Альянс;3017;Москва и обл.;1 946 475,00;2 649 681,00;-703 206,00;-26,54
565;12;Кубанский Универсальный Банк;2898;Краснодарский край;1 936 987,00;1 920 030,00;16 957,00;0,88
566;9;Апабанк;2404;Москва и обл.;1 936 941,00;1 927 263,00;9 678,00;0,50
567;-7;ФорБанк;2063;Алтайский край;1 936 569,00;2 079 697,00;-143 128,00;-6,88
568;-7;Донхлеббанк;2285;Ростовская обл.;1 935 526,00;2 059 283,00;-123 757,00;-6,01
569;9;Выборг-Банк;720;Санкт-Петербург и обл.;1 916 714,00;1 917 940,00;-1 226,00;-0,06
570;13;Ваш Личный Банк;1222;Иркутская обл.;1 916 646,00;1 864 179,00;52 467,00;2,81
571;10;Владпромбанк;870;Владимирская обл.;1 911 092,00;1 872 453,00;38 639,00;2,06
572;10;Резерв;2364;Челябинская обл.;1 910 032,00;1 868 046,00;41 986,00;2,25
573;-10;Кроссинвестбанк;2849;Москва и обл.;1 872 266,00;2 048 336,00;-176 070,00;-8,60
574;19;Компания Розничного Кредитования;3385;Москва и обл.;1 864 972,00;1 787 508,00;77 464,00;4,33
575;-2;Кросна-Банк;2607;Москва и обл.;1 864 902,00;1 945 070,00;-80 168,00;-4,12
576;3;Газнефтьбанк;3223;Саратовская обл.;1 844 190,00;1 914 959,00;-70 769,00;-3,70
577;-24;Евразийский Банк;969;Москва и обл.;1 840 334,00;2 119 757,00;-279 423,00;-13,18
578;31;Россита-Банк;3257;Москва и обл.;1 836 322,00;1 693 838,00;142 484,00;8,41
579;-5;Новация;840;Адыгея;1 835 091,00;1 934 244,00;-99 153,00;-5,13
580;11;Приско Капитал Банк;2537;Москва и обл.;1 828 495,00;1 796 785,00;31 710,00;1,76
581;3;Новый Век;3417;Москва и обл.;1 819 327,00;1 862 839,00;-43 512,00;-2,34
582;-76;Далетбанк;3049;Москва и обл.;1 809 200,00;2 623 654,00;-814 454,00;-31,04
583;3;Старооскольский Агропромбанк;1050;Белгородская обл.;1 806 429,00;1 823 819,00;-17 390,00;-0,95
584;20;Зираат Банк;2559;Москва и обл.;1 793 439,00;1 724 520,00;68 919,00;4,00
585;26;Ринвестбанк;3262;Рязанская обл.;1 785 781,00;1 688 009,00;97 772,00;5,79
586;3;Радиотехбанк;1166;Нижегородская обл.;1 781 155,00;1 808 148,00;-26 993,00;-1,49
587;20;Михайловский ПЖСБ;2961;Волгоградская обл.;1 774 727,00;1 701 816,00;72 911,00;4,28
588;-12;Стелла-Банк;2948;Ростовская обл.;1 773 637,00;1 921 400,00;-147 763,00;-7,69
589;49;Уралфинанс;1370;Свердловская обл.;1 765 242,00;1 491 685,00;273 557,00;18,34
590;6;Йошкар-Ола;2802;Марий Эл;1 760 742,00;1 755 194,00;5 548,00;0,32
591;-6;НБК-Банк;3283;Москва и обл.;1 739 197,00;1 859 288,00;-120 091,00;-6,46
592;28;Сервис Резерв;2034;Москва и обл.;1 731 474,00;1 614 098,00;117 376,00;7,27
593;7;Верхневолжский;1084;Ярославская обл.;1 730 105,00;1 739 729,00;-9 624,00;-0,55
594;-2;Иваново;1763;Ивановская обл.;1 719 505,00;1 789 645,00;-70 140,00;-3,92
595;-7;Мобилбанк;532;Удмуртия;1 707 185,00;1 815 547,00;-108 362,00;-5,97
596;-6;КОР;2148;Волгоградская обл.;1 701 673,00;1 800 066,00;-98 393,00;-5,47
597;-54;Юнистрим;3467;Москва и обл.;1 697 511,00;2 260 855,00;-563 344,00;-24,92
598;4;Татагропромбанк;728;Татарстан;1 696 358,00;1 733 705,00;-37 347,00;-2,15
599;17;Спиритбанк;2053;Тульская обл.;1 682 924,00;1 649 352,00;33 572,00;2,04
600;25;Саммит Банк;85;Приморский край;1 680 518,00;1 551 300,00;129 218,00;8,33
601;14;Церих;3278;Орловская обл.;1 678 884,00;1 658 128,00;20 756,00;1,25
602;-15;Нальчик;695;Кабардино-Балкария;1 672 231,00;1 820 643,00;-148 412,00;-8,15
603;64;Земкомбанк;574;Ростовская обл.;1 657 922,00;1 363 459,00;294 463,00;21,60
604;9;Проинвестбанк;784;Пермская обл.;1 634 953,00;1 667 932,00;-32 979,00;-1,98
605;12;Финанс Бизнес Банк;520;Краснодарский край;1 615 411,00;1 646 519,00;-31 108,00;-1,89
606;2;Великие Луки Банк;598;Псковская обл.;1 614 415,00;1 698 562,00;-84 147,00;-4,95
607;20;Эльбин;2267;Дагестан;1 613 665,00;1 540 105,00;73 560,00;4,78
608;21;Мострансбанк;2258;Москва и обл.;1 600 637,00;1 535 121,00;65 516,00;4,27
609;17;Саратов;330;Саратовская обл.;1 594 228,00;1 549 093,00;45 135,00;2,91
610;2;Соколовский;2830;Москва и обл.;1 587 381,00;1 686 640,00;-99 259,00;-5,89
611;10;Владбизнесбанк;903;Владимирская обл.;1 568 811,00;1 611 070,00;-42 259,00;-2,62
612;-15;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 567 426,00;1 747 232,00;-179 806,00;-10,29
613;21;Свенска Хандельсбанкен;3455;Москва и обл.;1 561 494,00;1 510 441,00;51 053,00;3,38
614;-223;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 558 149,00;4 436 014,00;-2 877 865,00;-64,88
615;27;Геленджик-Банк;790;Краснодарский край;1 550 289,00;1 474 781,00;75 508,00;5,12
616;-21;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 548 083,00;1 761 201,00;-213 118,00;-12,10
617;11;РТС-Банк;3401;Самарская обл.;1 547 383,00;1 537 697,00;9 686,00;0,63
618;5;Нерюнгрибанк;825;Саха (Якутия);1 545 805,00;1 559 970,00;-14 165,00;-0,91
619;29;Приобье;537;Тюменская обл.;1 542 171,00;1 448 085,00;94 086,00;6,50
620;-15;Объединенный Банк Республики;1016;Чувашия;1 535 900,00;1 706 506,00;-170 606,00;-10,00
621;18;КИП-Банк;2843;Москва и обл.;1 535 019,00;1 490 587,00;44 432,00;2,98
622;-60;Современные Стандарты Бизнеса;3397;Москва и обл.;1 527 870,00;2 048 843,00;-520 973,00;-25,43
623;-13;Викинг;2;Санкт-Петербург и обл.;1 523 449,00;1 691 442,00;-167 993,00;-9,93
624;13;Конфидэнс Банк;970;Костромская обл.;1 520 922,00;1 496 639,00;24 283,00;1,62
625;-1;Промсельхозбанк;538;Москва и обл.;1 512 975,00;1 554 361,00;-41 386,00;-2,66
626;-20;Новокиб;1747;Кемеровская обл.;1 511 509,00;1 701 986,00;-190 477,00;-11,19
627;-33;Национальный Корпоративный Банк;3422;Москва и обл.;1 505 952,00;1 762 483,00;-256 531,00;-14,56
628;-9;Лайтбанк;3177;Москва и обл.;1 502 212,00;1 614 940,00;-112 728,00;-6,98
629;11;Новый Кредитный Союз;3139;Москва и обл.;1 496 883,00;1 486 789,00;10 094,00;0,68
630;14;Нарат;1902;Саратовская обл.;1 495 454,00;1 471 398,00;24 056,00;1,63
631;113;Объединенный Капитал;2611;Санкт-Петербург и обл.;1 493 186,00;918 527,00;574 659,00;62,56
632;9;Бинбанк Столица;3052;Москва и обл.;1 482 813,00;1 478 209,00;4 604,00;0,31
633;-3;Арт-Банк;2779;Северная Осетия — Алания;1 472 821,00;1 534 629,00;-61 808,00;-4,03
634;-16;Интеркоопбанк;2803;Москва и обл.;1 470 859,00;1 626 465,00;-155 606,00;-9,57
635;-21;Новый Промышленный Банк;930;Москва и обл.;1 465 973,00;1 665 517,00;-199 544,00;-11,98
636;-1;Единственный;3187;Москва и обл.;1 459 864,00;1 508 431,00;-48 567,00;-3,22
637;34;Национальный Республиканский Банк;3359;Москва и обл.;1 445 574,00;1 327 513,00;118 061,00;8,89
638;-7;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 439 862,00;1 530 707,00;-90 845,00;-5,93
639;-7;Холмск;503;Сахалинская обл.;1 433 441,00;1 525 711,00;-92 270,00;-6,05
640;6;Металлург;2877;Москва и обл.;1 404 531,00;1 464 377,00;-59 846,00;-4,09
641;43;Московский Вексельный Банк;2697;Москва и обл.;1 400 500,00;1 237 791,00;162 709,00;13,15
642;7;Екатерининский;2167;Москва и обл.;1 398 817,00;1 447 539,00;-48 722,00;-3,37
643;-7;Пурпе;709;Тюменская обл.;1 396 609,00;1 508 205,00;-111 596,00;-7,40
644;17;Кемсоцинбанк;96;Кемеровская обл.;1 396 305,00;1 388 188,00;8 117,00;0,58
645;-12;Крона-Банк;2499;Иркутская обл.;1 394 070,00;1 515 266,00;-121 196,00;-8,00
646;-3;ВЕБРР;3418;Москва и обл.;1 382 524,00;1 474 327,00;-91 803,00;-6,23
647;9;Уральский Трастовый Банк;2523;Удмуртия;1 375 444,00;1 408 082,00;-32 638,00;-2,32
648;33;Эргобанк;2856;Москва и обл.;1 371 710,00;1 265 520,00;106 190,00;8,39
649;11;БСТ-Банк;2883;Кемеровская обл.;1 371 204,00;1 399 399,00;-28 195,00;-2,01
650;4;Торговый Городской Банк;3180;Тверская обл.;1 371 201,00;1 409 942,00;-38 741,00;-2,75
651;22;Бумеранг;1002;Вологодская обл.;1 369 299,00;1 303 009,00;66 290,00;5,09
652;14;Банк Реалист;2646;Москва и обл.;1 367 043,00;1 366 198,00;845,00;0,06
653;-1;Спутник;1071;Оренбургская обл.;1 361 538,00;1 426 255,00;-64 717,00;-4,54
654;21;Инбанк;1829;Москва и обл.;1 361 277,00;1 298 234,00;63 043,00;4,86
655;27;Байкалкредобанк;2990;Иркутская обл.;1 359 784,00;1 263 659,00;96 125,00;7,61
656;110;МС Банк Рус;2789;Москва и обл.;1 354 518,00;821 272,00;533 246,00;64,93
657;-4;Примтеркомбанк;21;Приморский край;1 346 529,00;1 416 036,00;-69 507,00;-4,91
658;37;Охотный Ряд;3375;Москва и обл.;1 346 365,00;1 188 703,00;157 662,00;13,26
659;17;БВА Банк;1684;Москва и обл.;1 344 186,00;1 294 430,00;49 756,00;3,84
660;-136;Витязь;2890;Москва и обл.;1 340 696,00;2 464 751,00;-1 124 055,00;-45,61
661;16;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 332 069,00;1 291 886,00;40 183,00;3,11
662;-15;Кредит Экспресс;3186;Ростовская обл.;1 325 468,00;1 451 856,00;-126 388,00;-8,71
663;23;Вологдабанк;992;Вологодская обл.;1 319 670,00;1 229 981,00;89 689,00;7,29
664;-9;Тандем;1951;Москва и обл.;1 314 069,00;1 409 144,00;-95 075,00;-6,75
665;-7;Приполярком;507;Тюменская обл.;1 310 057,00;1 402 672,00;-92 615,00;-6,60
666;-9;Азимут;3154;Москва и обл.;1 309 833,00;1 402 825,00;-92 992,00;-6,63
667;-4;Богородский Муниципальный Банк;2992;Москва и обл.;1 294 753,00;1 374 053,00;-79 300,00;-5,77
668;-9;Столичный Кредит;2853;Москва и обл.;1 291 689,00;1 402 615,00;-110 926,00;-7,91
669;-19;Флора-Москва;533;Москва и обл.;1 288 579,00;1 437 259,00;-148 680,00;-10,34
670;49;Сельмашбанк;106;Ростовская обл.;1 276 264,00;1 058 086,00;218 178,00;20,62
671;-2;ГринКомБанк;1184;Иркутская обл.;1 267 869,00;1 339 042,00;-71 173,00;-5,32
672;-50;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 256 881,00;1 590 778,00;-333 897,00;-20,99
673;59;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 254 964,00;975 475,00;279 489,00;28,65
674;19;Онего;2484;Карелия;1 252 932,00;1 193 322,00;59 610,00;5,00
675;-7;Радиан;1675;Иркутская обл.;1 249 526,00;1 341 405,00;-91 879,00;-6,85
676;26;Вэлкомбанк;589;Ставропольский край;1 249 098,00;1 144 674,00;104 424,00;9,12
677;28;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 237 552,00;1 122 992,00;114 560,00;10,20
678;-14;Кредитимпэкс Банк;2037;Москва и обл.;1 234 432,00;1 373 291,00;-138 859,00;-10,11
679;13;Межрегионбанк;1059;Москва и обл.;1 230 451,00;1 193 594,00;36 857,00;3,09
680;-6;Агора;3231;Москва и обл.;1 227 621,00;1 299 989,00;-72 368,00;-5,57
681;-30;Златкомбанк;568;Москва и обл.;1 223 569,00;1 428 748,00;-205 179,00;-14,36
682;8;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 223 303,00;1 211 041,00;12 262,00;1,01
683;-13;Регионфинансбанк;3357;Москва и обл.;1 222 003,00;1 331 798,00;-109 795,00;-8,24
684;34;Русский Национальный Банк;469;Ростовская обл.;1 220 010,00;1 063 108,00;156 902,00;14,76
685;28;Стройиндбанк;155;Москва и обл.;1 219 425,00;1 094 786,00;124 639,00;11,38
686;-85;РФИ Банк;3351;Москва и обл.;1 219 171,00;1 736 247,00;-517 076,00;-29,78
687;67;Рублевский;2192;Москва и обл.;1 213 015,00;866 981,00;346 034,00;39,91
688;3;Тайм Банк;3120;Москва и обл.;1 212 909,00;1 201 861,00;11 048,00;0,92
689;18;Северинвестбанк;2264;Белгородская обл.;1 203 581,00;1 119 074,00;84 507,00;7,55
690;14;Трастовый Республиканский Банк;3404;Москва и обл.;1 190 513,00;1 128 409,00;62 104,00;5,50
691;31;Далена Банк;1948;Москва и обл.;1 185 210,00;1 031 622,00;153 588,00;14,89
692;-3;Сибэс;208;Омская обл.;1 180 726,00;1 213 150,00;-32 424,00;-2,67
693;-8;Идеалбанк;3491;Москва и обл.;1 171 341,00;1 236 710,00;-65 369,00;-5,29
694;12;Сибирский Энергетический Банк;2604;Москва и обл.;1 169 245,00;1 119 809,00;49 436,00;4,41
695;1;Содружество;2923;Москва и обл.;1 149 675,00;1 174 581,00;-24 906,00;-2,12
696;-8;Сембанк;2606;Москва и обл.;1 146 396,00;1 216 615,00;-70 219,00;-5,77
697;3;Дон-Тексбанк;1818;Ростовская обл.;1 139 335,00;1 156 207,00;-16 872,00;-1,46
698;-4;Синергия;2884;Саратовская обл.;1 133 881,00;1 193 311,00;-59 430,00;-4,98
699;10;Метрополь;1639;Москва и обл.;1 120 211,00;1 112 485,00;7 726,00;0,69
700;-21;Жилкредит;1736;Москва и обл.;1 114 137,00;1 273 626,00;-159 489,00;-12,52
701;13;Америкэн Экспресс Банк;3460;Москва и обл.;1 109 294,00;1 094 670,00;14 624,00;1,34
702;-1;Калуга;1151;Калужская обл.;1 107 663,00;1 146 250,00;-38 587,00;-3,37
703;14;Канский;860;Красноярский край;1 106 812,00;1 068 651,00;38 161,00;3,57
704;-5;Майкопбанк;1136;Адыгея;1 106 310,00;1 160 783,00;-54 473,00;-4,69
705;19;Смолевич;1121;Смоленская обл.;1 093 661,00;1 022 007,00;71 654,00;7,01
706;-3;Академический Русский Банк;622;Москва и обл.;1 088 611,00;1 133 112,00;-44 501,00;-3,93
707;9;Унифондбанк;3416;Москва и обл.;1 071 270,00;1 089 882,00;-18 612,00;-1,71
708;41;Банк Глобус;2438;Москва и обл.;1 062 415,00;897 933,00;164 482,00;18,32
709;-111;Центрально-Азиатский;3037;Хакасия;1 061 250,00;1 745 267,00;-684 017,00;-39,19
710;-158;Сталь Банк;2248;Москва и обл.;1 060 196,00;2 139 759,00;-1 079 563,00;-50,45
711;41;Айви Банк;2055;Москва и обл.;1 056 074,00;884 623,00;171 451,00;19,38
712;3;Региональный Банк Сбережений;3367;Москва и обл.;1 054 052,00;1 090 996,00;-36 944,00;-3,39
713;14;Симбирск;653;Ульяновская обл.;1 035 490,00;1 007 012,00;28 478,00;2,83
714;9;Бест Эффортс Банк;435;Москва и обл.;1 035 354,00;1 029 333,00;6 021,00;0,58
715;-37;Максима;3379;Москва и обл.;1 028 776,00;1 284 140,00;-255 364,00;-19,89
716;-36;Народный Банк;2249;Карачаево-Черкесия;1 023 540,00;1 269 171,00;-245 631,00;-19,35
717;46;Прайм Финанс;2758;Санкт-Петербург и обл.;1 022 101,00;837 648,00;184 453,00;22,02
718;52;Расчетный Дом;3350;Москва и обл.;1 020 534,00;804 871,00;215 663,00;26,79
719;-21;Бизнес для Бизнеса;1060;Чувашия;1 019 306,00;1 165 768,00;-146 462,00;-12,56
720;15;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 007 891,00;970 309,00;37 582,00;3,87
721;10;Турбобанк;3203;Санкт-Петербург и обл.;1 002 309,00;985 968,00;16 341,00;1,66
722;-150;Трансэнергобанк;3106;Дагестан;996 997,00;1 964 758,00;-967 761,00;-49,26
723;14;Алтынбанк;2070;Татарстан;989 830,00;956 184,00;33 646,00;3,52
724;2;Банкирский Дом;2928;Санкт-Петербург и обл.;989 459,00;1 007 032,00;-17 573,00;-1,75
725;-38;Анелик РУ;3443;Москва и обл.;988 498,00;1 228 410,00;-239 912,00;-19,53
726;24;Первоуральскбанк;965;Свердловская обл.;980 914,00;892 527,00;88 387,00;9,90
727;73;Динамичные Системы;3439;Москва и обл.;980 089,00;697 771,00;282 318,00;40,46
728;30;Тетраполис;1586;Санкт-Петербург и обл.;980 005,00;847 479,00;132 526,00;15,64
729;72;Жилстройбанк;2769;Москва и обл.;974 823,00;695 242,00;279 581,00;40,21
730;0;Первый Дортрансбанк;3271;Кировская обл.;969 813,00;988 339,00;-18 526,00;-1,87
731;-59;РЕСО Кредит;3450;Москва и обл.;969 124,00;1 323 291,00;-354 167,00;-26,76
732;-21;Атлас Банк;3477;Москва и обл.;965 351,00;1 100 022,00;-134 671,00;-12,24
733;-5;Кетовский Коммерческий Банк;842;Курганская обл.;964 327,00;1 006 035,00;-41 708,00;-4,15
734;-24;РН Банк;170;Омская обл.;961 436,00;1 106 180,00;-144 744,00;-13,09
735;-23;Международный Расчетный Банк;3028;Москва и обл.;961 205,00;1 097 546,00;-136 341,00;-12,42
736;24;РусьРегионБанк;685;Москва и обл.;959 131,00;843 757,00;115 374,00;13,67
737;-29;Яндекс Банк;3027;Москва и обл.;952 715,00;1 113 357,00;-160 642,00;-14,43
738;-55;Адам Интернэшнл;2232;Дагестан;950 357,00;1 238 273,00;-287 916,00;-23,25
739;-14;Финарс Банк;2938;Москва и обл.;929 725,00;1 020 195,00;-90 470,00;-8,87
740;3;Ноосфера;2650;Республика Алтай;926 723,00;919 224,00;7 499,00;0,82
741;-8;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;922 724,00;973 409,00;-50 685,00;-5,21
742;4;Аделантбанк;1835;Москва и обл.;922 027,00;916 870,00;5 157,00;0,56
743;51;Прокоммерцбанк;2996;Москва и обл.;911 649,00;724 820,00;186 829,00;25,78
744;-15;Народный Доверительный Банк;2374;Москва и обл.;910 891,00;1 004 392,00;-93 501,00;-9,31
745;3;ЕАТП Банк;1765;Астраханская обл.;905 934,00;910 462,00;-4 528,00;-0,50
746;-26;Булгар Банк;1917;Татарстан;896 378,00;1 041 094,00;-144 716,00;-13,90
747;-26;Си Ди Би Банк;3339;Краснодарский край;894 022,00;1 038 798,00;-144 776,00;-13,94
748;-8;Инвест-Экобанк;1956;Санкт-Петербург и обл.;888 329,00;929 249,00;-40 920,00;-4,40
749;7;Бузулукбанк;1282;Оренбургская обл.;882 665,00;850 792,00;31 873,00;3,75
750;11;Курган;2568;Курганская обл.;881 662,00;842 455,00;39 207,00;4,65
751;-13;Олма-Банк;3250;Москва и обл.;877 444,00;946 771,00;-69 327,00;-7,32
752;31;Центр Межбанковских Расчетов;3400;Москва и обл.;871 960,00;761 110,00;110 850,00;14,56
753;11;Вакобанк;1291;Псковская обл.;869 176,00;835 449,00;33 727,00;4,04
754;-20;Телекоммерц Банк;3380;Тульская обл.;865 185,00;972 026,00;-106 841,00;-10,99
755;-110;Космос;2245;Москва и обл.;863 547,00;1 469 592,00;-606 045,00;-41,24
756;-3;Башпромбанк;1006;Башкортостан;860 142,00;877 587,00;-17 445,00;-1,99
757;0;Почтобанк;1788;Пермская обл.;852 808,00;849 523,00;3 285,00;0,39
758;9;Леноблбанк;1003;Санкт-Петербург и обл.;847 255,00;818 214,00;29 041,00;3,55
759;12;Спецстройбанк;236;Москва и обл.;841 659,00;801 551,00;40 108,00;5,00
760;2;Идея Банк;430;Краснодарский край;841 247,00;837 682,00;3 565,00;0,43
761;-2;МТИ Банк;1052;Москва и обл.;839 499,00;846 094,00;-6 595,00;-0,78
762;-100;Рапида;3371;Москва и обл.;838 110,00;1 380 179,00;-542 069,00;-39,28
763;-24;Аскания Траст;286;Москва и обл.;834 967,00;933 576,00;-98 609,00;-10,56
764;5;Арзамас;1281;Нижегородская обл.;834 621,00;812 225,00;22 396,00;2,76
765;0;Ганзакомбанк;1734;Санкт-Петербург и обл.;831 553,00;825 815,00;5 738,00;0,69
766;-11;Мурманский Расчетный Центр;3341;Мурманская обл.;831 093,00;858 962,00;-27 869,00;-3,24
767;-26;Химик;1114;Нижегородская обл.;823 453,00;927 531,00;-104 078,00;-11,22
768;6;Балаково-Банк;444;Саратовская обл.;810 102,00;784 729,00;25 373,00;3,23
769;16;Природа;3399;Москва и обл.;806 631,00;752 251,00;54 380,00;7,23
770;-34;Местный Кредит;3370;Москва и обл.;800 958,00;958 248,00;-157 290,00;-16,41
771;39;Таурус Банк;655;Челябинская обл.;788 777,00;660 662,00;128 115,00;19,39
772;-4;ИСБ;3010;Москва и обл.;787 703,00;817 994,00;-30 291,00;-3,70
773;4;Месед;184;Дагестан;780 068,00;779 927,00;141,00;0,02
774;82;Сетевая Расчетная Палата;3332;Татарстан;772 112,00;474 258,00;297 854,00;62,80
775;-33;Ресурс-Траст;3122;Москва и обл.;771 759,00;923 771,00;-152 012,00;-16,46
776;-25;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;768 628,00;888 204,00;-119 576,00;-13,46
777;5;Почта Банк;650;Брянская обл.;767 600,00;766 446,00;1 154,00;0,15
778;9;Тексбанк;2756;Карачаево-Черкесия;758 219,00;745 422,00;12 797,00;1,72
779;-7;Первый Клиентский Банк;3436;Москва и обл.;757 424,00;800 311,00;-42 887,00;-5,36
780;4;Классик Эконом Банк;3298;Северная Осетия — Алания;752 459,00;752 323,00;136,00;0,02
781;12;Региональный Коммерческий Банк;836;Ульяновская обл.;751 406,00;729 036,00;22 370,00;3,07
782;20;Русский Банк Сбережений;779;Ставропольский край;750 416,00;693 256,00;57 160,00;8,25
783;15;Взаимодействие;1704;Новосибирская обл.;747 228,00;708 329,00;38 899,00;5,49
784;20;Славянбанк;804;Новгородская обл.;745 241,00;692 781,00;52 460,00;7,57
785;-7;Геобанк;2027;Москва и обл.;743 389,00;779 522,00;-36 133,00;-4,64
786;17;Мико-Банк;3195;Москва и обл.;742 918,00;693 104,00;49 814,00;7,19
787;-12;Кузбассхимбанк;2868;Кемеровская обл.;732 027,00;784 256,00;-52 229,00;-6,66
788;-41;Ростфинанс;481;Ростовская обл.;731 861,00;914 306,00;-182 445,00;-19,95
789;3;Акцент;696;Оренбургская обл.;731 413,00;732 638,00;-1 225,00;-0,17
790;-4;Камчатка;2966;Камчатская обл.;728 424,00;751 847,00;-23 423,00;-3,12
791;8;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;723 314,00;703 308,00;20 006,00;2,84
792;-47;ИстКом-Финанс;3435;Москва и обл.;717 666,00;917 663,00;-199 997,00;-21,79
793;-2;Кредитбанк;1035;Калмыкия;714 909,00;737 233,00;-22 324,00;-3,03
794;1;Кубаньторгбанк;478;Краснодарский край;703 790,00;717 461,00;-13 671,00;-1,91
