Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2014, тыс. рублей;Январь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
524;-9;Унифондбанк;3416;Москва и обл.;2 587 062,00;2 762 509,00;-175 447,00;-6,35
525;7;Банк РМП;2574;Москва и обл.;2 578 592,00;2 518 692,00;59 900,00;2,38
526;46;Заубер Банк;1614;Санкт-Петербург и обл.;2 550 251,00;2 200 656,00;349 595,00;15,89
527;-4;Братский АНКБ;1144;Иркутская обл.;2 538 957,00;2 622 271,00;-83 314,00;-3,18
528;2;Индустриальный Сберегательный Банк;3175;Москва и обл.;2 537 702,00;2 544 999,00;-7 297,00;-0,29
529;-7;Иваново;1763;Ивановская обл.;2 532 555,00;2 623 529,00;-90 974,00;-3,47
530;-3;Радиотехбанк;1166;Нижегородская обл.;2 523 164,00;2 578 003,00;-54 839,00;-2,13
531;8;ИРС;272;Москва и обл.;2 511 194,00;2 470 130,00;41 064,00;1,66
532;-6;Таурус Банк;655;Челябинская обл.;2 502 849,00;2 594 303,00;-91 454,00;-3,53
533;-25;Инкаробанк;2696;Москва и обл.;2 495 143,00;2 837 089,00;-341 946,00;-12,05
534;19;Российская Финансовая Корпорация;3099;Москва и обл.;2 489 291,00;2 376 830,00;112 461,00;4,73
535;8;Финтрастбанк;3104;Москва и обл.;2 488 600,00;2 450 165,00;38 435,00;1,57
536;2;Газтрансбанк;665;Адыгея;2 480 589,00;2 480 904,00;-315,00;-0,01
537;86;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;2 476 085,00;1 719 847,00;756 238,00;43,97
538;-17;Проинвестбанк;784;Пермская обл.;2 459 866,00;2 633 902,00;-174 036,00;-6,61
539;-10;Йошкар-Ола;2802;Марий Эл;2 457 291,00;2 565 297,00;-108 006,00;-4,21
540;-5;МФБанк;3163;Москва и обл.;2 456 904,00;2 494 973,00;-38 069,00;-1,53
541;1;Кубанский Универсальный Банк;2898;Краснодарский край;2 452 385,00;2 452 729,00;-344,00;-0,01
542;80;Банк МБФИ;2073;Москва и обл.;2 448 964,00;1 759 256,00;689 708,00;39,20
543;-2;Национальный Банк Сбережений;1949;Ивановская обл.;2 433 743,00;2 459 166,00;-25 423,00;-1,03
544;-10;Пурпе;709;Тюменская обл.;2 429 819,00;2 503 644,00;-73 825,00;-2,95
545;-14;Вкабанк;1027;Астраханская обл.;2 428 766,00;2 535 612,00;-106 846,00;-4,21
546;11;Пульс Столицы;3002;Москва и обл.;2 405 422,00;2 344 528,00;60 894,00;2,60
547;-11;Богородский Муниципальный Банк;2992;Москва и обл.;2 388 852,00;2 493 255,00;-104 403,00;-4,19
548;-39;Витязь;2890;Москва и обл.;2 388 458,00;2 834 764,00;-446 306,00;-15,74
549;2;РСКБ;2050;Москва и обл.;2 376 418,00;2 390 437,00;-14 019,00;-0,59
550;-17;Богородский;1277;Нижегородская обл.;2 370 498,00;2 513 458,00;-142 960,00;-5,69
551;-1;Столичный Кредит;2853;Москва и обл.;2 362 962,00;2 401 114,00;-38 152,00;-1,59
552;-7;Ринвестбанк;3262;Рязанская обл.;2 349 788,00;2 427 479,00;-77 691,00;-3,20
553;-9;Резерв;2364;Челябинская обл.;2 340 139,00;2 444 150,00;-104 011,00;-4,26
554;31;Межбанковский Кредитный Союз;3242;Москва и обл.;2 321 971,00;2 083 141,00;238 830,00;11,46
555;28;Евразийский Банк;969;Москва и обл.;2 311 554,00;2 084 902,00;226 652,00;10,87
556;25;Союзпромбанк;2965;Москва и обл.;2 311 077,00;2 097 650,00;213 427,00;10,17
557;45;Сибэс;208;Омская обл.;2 307 266,00;1 977 093,00;330 173,00;16,70
558;-21;Яринтербанк;2564;Ярославская обл.;2 283 649,00;2 481 723,00;-198 074,00;-7,98
559;-3;Крона-Банк;2499;Иркутская обл.;2 274 380,00;2 354 089,00;-79 709,00;-3,39
560;8;Кросна-Банк;2607;Москва и обл.;2 268 203,00;2 265 885,00;2 318,00;0,10
561;-3;Объединенный Резервный Банк;937;Москва и обл.;2 265 308,00;2 336 200,00;-70 892,00;-3,03
562;-8;Выборг-Банк;720;Санкт-Петербург и обл.;2 235 817,00;2 367 446,00;-131 629,00;-5,56
563;11;Банкирский Дом;2928;Санкт-Петербург и обл.;2 231 750,00;2 180 505,00;51 245,00;2,35
564;5;Аспект;608;Москва и обл.;2 209 036,00;2 246 199,00;-37 163,00;-1,65
565;-3;ФорБанк;2063;Алтайский край;2 187 203,00;2 322 380,00;-135 177,00;-5,82
566;14;КОР;2148;Волгоградская обл.;2 182 004,00;2 107 546,00;74 458,00;3,53
567;146;Европейский Экспресс;3449;Москва и обл.;2 174 093,00;1 083 373,00;1 090 720,00;100,68
568;27;Московский Вексельный Банк;2697;Москва и обл.;2 170 973,00;2 039 557,00;131 416,00;6,44
569;-2;Бум-Банк;1137;Кабардино-Балкария;2 168 354,00;2 271 209,00;-102 855,00;-4,53
570;-11;Донхлеббанк;2285;Ростовская обл.;2 166 713,00;2 325 872,00;-159 159,00;-6,84
571;-8;Банк Пермь;875;Пермская обл.;2 161 342,00;2 313 300,00;-151 958,00;-6,57
572;4;Спиритбанк;2053;Тульская обл.;2 156 586,00;2 162 518,00;-5 932,00;-0,27
573;-9;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 141 185,00;2 293 851,00;-152 666,00;-6,66
574;22;Стелла-Банк;2948;Ростовская обл.;2 139 800,00;2 037 262,00;102 538,00;5,03
575;-15;Новый Символ;370;Москва и обл.;2 132 017,00;2 323 239,00;-191 222,00;-8,23
576;2;ИК Банк;1732;Татарстан;2 126 793,00;2 128 177,00;-1 384,00;-0,07
577;5;Тульский Промышленник;2382;Тульская обл.;2 097 368,00;2 093 495,00;3 873,00;0,19
578;-12;Новация;840;Адыгея;2 093 571,00;2 272 926,00;-179 355,00;-7,89
579;19;Мурманский Расчетный Центр;3341;Мурманская обл.;2 086 985,00;1 994 981,00;92 004,00;4,61
580;14;Единственный;3187;Москва и обл.;2 084 112,00;2 055 830,00;28 282,00;1,38
581;9;Татагропромбанк;728;Татарстан;2 071 353,00;2 069 262,00;2 091,00;0,10
582;-12;Риал-Кредит;3393;Москва и обл.;2 064 977,00;2 214 107,00;-149 130,00;-6,74
583;-35;Юнистрим;3467;Москва и обл.;2 055 929,00;2 404 299,00;-348 370,00;-14,49
584;2;Дом-Банк;3209;Москва и обл.;2 055 562,00;2 082 338,00;-26 776,00;-1,29
585;-60;Эльбин;2267;Дагестан;2 025 045,00;2 617 728,00;-592 683,00;-22,64
586;1;Владбизнесбанк;903;Владимирская обл.;2 017 267,00;2 081 446,00;-64 179,00;-3,08
587;29;Далена Банк;1948;Москва и обл.;2 015 680,00;1 801 108,00;214 572,00;11,91
588;9;Кредит Экспресс;3186;Ростовская обл.;2 012 571,00;2 033 358,00;-20 787,00;-1,02
589;10;Национальный Банк Взаимного Кредита;3214;Москва и обл.;2 003 463,00;1 983 824,00;19 639,00;0,99
590;-13;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 999 528,00;2 135 613,00;-136 085,00;-6,37
591;0;Холмск;503;Сахалинская обл.;1 990 700,00;2 068 434,00;-77 734,00;-3,76
592;-17;Сириус;3506;Омская обл.;1 990 268,00;2 176 615,00;-186 347,00;-8,56
593;-32;Бест Эффортс Банк;435;Москва и обл.;1 982 190,00;2 322 903,00;-340 713,00;-14,67
594;13;Интеркапитал-Банк;2706;Мордовия;1 973 465,00;1 927 560,00;45 905,00;2,38
595;14;БСТ-Банк;2883;Кемеровская обл.;1 958 536,00;1 920 856,00;37 680,00;1,96
596;12;Канский;860;Красноярский край;1 955 200,00;1 926 846,00;28 354,00;1,47
597;-9;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 947 491,00;2 071 629,00;-124 138,00;-5,99
598;-104;Рапида;3371;Москва и обл.;1 926 659,00;3 075 590,00;-1 148 931,00;-37,36
599;2;Викинг;2;Санкт-Петербург и обл.;1 921 494,00;1 981 837,00;-60 343,00;-3,04
600;5;Газнефтьбанк;3223;Саратовская обл.;1 918 341,00;1 937 705,00;-19 364,00;-1,00
601;2;Нарат;1902;Саратовская обл.;1 915 407,00;1 960 806,00;-45 399,00;-2,32
602;-10;Современные Стандарты Бизнеса;3397;Москва и обл.;1 911 595,00;2 062 438,00;-150 843,00;-7,31
603;-56;Мострансбанк;2258;Москва и обл.;1 900 396,00;2 419 586,00;-519 190,00;-21,46
604;11;Приобье;537;Тюменская обл.;1 893 772,00;1 837 160,00;56 612,00;3,08
605;7;Приско Капитал Банк;2537;Москва и обл.;1 878 440,00;1 862 070,00;16 370,00;0,88
606;-13;Сталь Банк;2248;Москва и обл.;1 868 262,00;2 056 366,00;-188 104,00;-9,15
607;3;Банк Реалист;2646;Москва и обл.;1 857 164,00;1 897 444,00;-40 280,00;-2,12
608;5;ЮMoney;3510;Россия;1 856 100,00;1 856 100,00;0,00;0
609;-44;Кредитинвест;1197;Дагестан;1 853 399,00;2 282 978,00;-429 579,00;-18,82
610;23;Кетовский Коммерческий Банк;842;Курганская обл.;1 844 838,00;1 643 888,00;200 950,00;12,22
611;-5;РНКБ;1354;Москва и обл.;1 843 988,00;1 930 058,00;-86 070,00;-4,46
612;-12;Нальчик;695;Кабардино-Балкария;1 842 168,00;1 982 235,00;-140 067,00;-7,07
613;1;Ростфинанс;481;Ростовская обл.;1 819 116,00;1 845 470,00;-26 354,00;-1,43
614;4;Вэлтон Банк;1105;Белгородская обл.;1 790 997,00;1 795 394,00;-4 397,00;-0,24
615;33;Алтынбанк;2070;Татарстан;1 781 209,00;1 492 542,00;288 667,00;19,34
616;-12;Тагилбанк;1635;Свердловская обл.;1 778 568,00;1 959 999,00;-181 431,00;-9,26
617;3;Социум-Банк;2881;Москва и обл.;1 777 592,00;1 783 485,00;-5 893,00;-0,33
618;-1;Старооскольский Агропромбанк;1050;Белгородская обл.;1 765 320,00;1 797 958,00;-32 638,00;-1,82
619;-35;Кредпромбанк;1165;Ярославская обл.;1 759 259,00;2 083 906,00;-324 647,00;-15,58
620;-31;Екатерининский;2167;Москва и обл.;1 756 113,00;2 070 347,00;-314 234,00;-15,18
621;10;Максима;3379;Москва и обл.;1 723 703,00;1 678 009,00;45 694,00;2,72
622;15;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 722 979,00;1 632 145,00;90 834,00;5,57
623;4;Почтобанк;1788;Пермская обл.;1 705 745,00;1 703 322,00;2 423,00;0,14
624;14;Соколовский;2830;Москва и обл.;1 694 581,00;1 628 234,00;66 347,00;4,07
625;-6;Геленджик-Банк;790;Краснодарский край;1 690 920,00;1 791 480,00;-100 560,00;-5,61
626;14;Уралприватбанк;153;Свердловская обл.;1 686 612,00;1 614 055,00;72 557,00;4,50
627;-2;Златкомбанк;568;Москва и обл.;1 677 825,00;1 716 267,00;-38 442,00;-2,24
628;74;Объединенный Банк Республики;1016;Чувашия;1 659 587,00;1 146 996,00;512 591,00;44,69
629;-1;Бумеранг;1002;Вологодская обл.;1 658 760,00;1 699 406,00;-40 646,00;-2,39
630;9;РФИ Банк;3351;Москва и обл.;1 652 131,00;1 618 437,00;33 694,00;2,08
631;29;Академический Русский Банк;622;Москва и обл.;1 619 506,00;1 436 500,00;183 006,00;12,74
632;10;Акцент;696;Оренбургская обл.;1 619 284,00;1 561 513,00;57 771,00;3,70
633;43;КИП-Банк;2843;Москва и обл.;1 611 606,00;1 287 620,00;323 986,00;25,16
634;2;Агора;3231;Москва и обл.;1 608 254,00;1 634 016,00;-25 762,00;-1,58
635;-5;Примтеркомбанк;21;Приморский край;1 608 236,00;1 688 255,00;-80 019,00;-4,74
636;5;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 591 361,00;1 568 392,00;22 969,00;1,46
637;6;Калуга;1151;Калужская обл.;1 591 041,00;1 558 231,00;32 810,00;2,11
638;-27;Америкэн Экспресс Банк;3460;Москва и обл.;1 581 949,00;1 895 918,00;-313 969,00;-16,56
639;-4;Земкомбанк;574;Ростовская обл.;1 572 591,00;1 636 292,00;-63 701,00;-3,89
640;-6;Михайловский ПЖСБ;2961;Волгоградская обл.;1 557 827,00;1 642 816,00;-84 989,00;-5,17
641;-9;Банк Глобус;2438;Москва и обл.;1 555 727,00;1 656 588,00;-100 861,00;-6,09
642;3;Яндекс Банк;3027;Москва и обл.;1 553 840,00;1 554 137,00;-297,00;-0,02
643;31;Тайм Банк;3120;Москва и обл.;1 547 470,00;1 301 172,00;246 298,00;18,93
644;11;Региональный Коммерческий Банк;836;Ульяновская обл.;1 509 522,00;1 470 126,00;39 396,00;2,68
645;-19;Майкопбанк;1136;Адыгея;1 504 177,00;1 706 685,00;-202 508,00;-11,87
646;51;Интеркоопбанк;2803;Москва и обл.;1 502 645,00;1 171 556,00;331 089,00;28,26
647;4;Мосводоканалбанк;2863;Москва и обл.;1 496 764,00;1 483 198,00;13 566,00;0,91
648;13;Уралфинанс;1370;Свердловская обл.;1 493 535,00;1 424 120,00;69 415,00;4,87
649;4;Саратов;330;Саратовская обл.;1 484 151,00;1 478 159,00;5 992,00;0,41
650;-3;ГринКомБанк;1184;Иркутская обл.;1 471 131,00;1 492 731,00;-21 600,00;-1,45
651;-22;Жилкредит;1736;Москва и обл.;1 468 170,00;1 688 987,00;-220 817,00;-13,07
652;-2;Нерюнгрибанк;825;Саха (Якутия);1 454 173,00;1 486 468,00;-32 295,00;-2,17
653;3;Бизнес для Бизнеса;1060;Чувашия;1 453 489,00;1 446 964,00;6 525,00;0,45
654;-10;Кемсоцинбанк;96;Кемеровская обл.;1 451 582,00;1 557 919,00;-106 337,00;-6,83
655;14;ИстКом-Финанс;3435;Москва и обл.;1 436 757,00;1 339 211,00;97 546,00;7,28
656;2;Арт-Банк;2779;Северная Осетия — Алания;1 412 104,00;1 444 110,00;-32 006,00;-2,22
657;-33;Новый Кредитный Союз;3139;Москва и обл.;1 407 067,00;1 717 513,00;-310 446,00;-18,08
658;5;Плато-Банк;2071;Свердловская обл.;1 400 192,00;1 414 860,00;-14 668,00;-1,04
659;5;Онего;2484;Карелия;1 379 275,00;1 375 727,00;3 548,00;0,26
660;-81;Тендер-Банк;2252;Москва и обл.;1 366 901,00;2 116 686,00;-749 785,00;-35,42
661;34;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 362 743,00;1 178 293,00;184 450,00;15,65
662;8;Капиталбанк;2547;Ростовская обл.;1 360 990,00;1 316 073,00;44 917,00;3,41
663;-14;Эсидбанк;1991;Дагестан;1 349 696,00;1 492 411,00;-142 715,00;-9,56
664;11;Метрополь;1639;Москва и обл.;1 347 237,00;1 294 302,00;52 935,00;4,09
665;12;Арзамас;1281;Нижегородская обл.;1 338 852,00;1 286 469,00;52 383,00;4,07
666;-14;Сервис Резерв;2034;Москва и обл.;1 326 643,00;1 478 309,00;-151 666,00;-10,26
667;22;Новый Промышленный Банк;930;Москва и обл.;1 324 745,00;1 216 217,00;108 528,00;8,92
668;-14;Международный Строительный Банк;3484;Москва и обл.;1 319 747,00;1 472 559,00;-152 812,00;-10,38
669;10;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 317 750,00;1 274 842,00;42 908,00;3,37
670;-2;Великие Луки Банк;598;Псковская обл.;1 303 304,00;1 355 954,00;-52 650,00;-3,88
671;-14;Народный Банк;2249;Карачаево-Черкесия;1 296 641,00;1 445 344,00;-148 703,00;-10,29
672;-5;Расчетная Палата РТС;3335;Москва и обл.;1 293 372,00;1 367 027,00;-73 655,00;-5,39
673;81;ЮМК Банк;3495;Краснодарский край;1 291 572,00;820 864,00;470 708,00;57,34
674;-1;Спутник;1071;Оренбургская обл.;1 287 247,00;1 304 113,00;-16 866,00;-1,29
675;24;Первый Клиентский Банк;3436;Москва и обл.;1 285 708,00;1 159 167,00;126 541,00;10,92
676;-11;Азимут;3154;Москва и обл.;1 283 013,00;1 372 110,00;-89 097,00;-6,49
677;21;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 279 346,00;1 160 075,00;119 271,00;10,28
678;-57;Руна-Банк;3207;Москва и обл.;1 275 449,00;1 774 239,00;-498 790,00;-28,11
679;1;Вологдабанк;992;Вологодская обл.;1 266 967,00;1 269 814,00;-2 847,00;-0,22
680;-14;БВА Банк;1684;Москва и обл.;1 259 697,00;1 368 645,00;-108 948,00;-7,96
681;3;Еврокапитал-Альянс;3459;Ярославская обл.;1 259 132,00;1 252 881,00;6 251,00;0,50
682;0;Евросиб Банк;594;Санкт-Петербург и обл.;1 228 653,00;1 268 961,00;-40 308,00;-3,18
683;4;Саммит Банк;85;Приморский край;1 224 531,00;1 247 159,00;-22 628,00;-1,81
684;25;Химик;1114;Нижегородская обл.;1 222 965,00;1 109 170,00;113 795,00;10,26
685;7;Синергия;2884;Саратовская обл.;1 222 821,00;1 195 537,00;27 284,00;2,28
686;2;Симбирск;653;Ульяновская обл.;1 214 674,00;1 242 782,00;-28 108,00;-2,26
687;7;Тандем;1951;Москва и обл.;1 209 786,00;1 182 630,00;27 156,00;2,30
688;3;Первый Дортрансбанк;3271;Кировская обл.;1 208 919,00;1 199 364,00;9 555,00;0,80
689;-27;Булгар Банк;1917;Татарстан;1 199 466,00;1 423 723,00;-224 257,00;-15,75
690;-4;Смолевич;1121;Смоленская обл.;1 194 715,00;1 247 515,00;-52 800,00;-4,23
691;-32;Совинком;2302;Москва и обл.;1 183 900,00;1 443 816,00;-259 916,00;-18,00
692;-9;Агроинкомбанк;1946;Астраханская обл.;1 178 051,00;1 268 668,00;-90 617,00;-7,14
693;0;Дон-Тексбанк;1818;Ростовская обл.;1 163 013,00;1 184 945,00;-21 932,00;-1,85
694;-9;Флора-Москва;533;Москва и обл.;1 161 809,00;1 250 876,00;-89 067,00;-7,12
695;-14;Си Ди Би Банк;3339;Краснодарский край;1 158 363,00;1 269 749,00;-111 386,00;-8,77
696;-50;Республиканский Кредитный Альянс;3017;Москва и обл.;1 157 396,00;1 518 453,00;-361 057,00;-23,78
697;7;Банк Премьер Кредит;1663;Москва и обл.;1 154 983,00;1 138 498,00;16 485,00;1,45
698;-26;Содружество;2923;Москва и обл.;1 150 122,00;1 306 223,00;-156 101,00;-11,95
699;4;Элекснет;3314;Москва и обл.;1 142 158,00;1 142 158,00;0,00;0
700;1;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 141 183,00;1 150 345,00;-9 162,00;-0,80
701;-30;Тексбанк;2756;Карачаево-Черкесия;1 130 120,00;1 308 343,00;-178 223,00;-13,62
702;15;Сельмашбанк;106;Ростовская обл.;1 129 229,00;1 054 513,00;74 716,00;7,09
703;5;Регионфинансбанк;3357;Москва и обл.;1 123 524,00;1 111 042,00;12 482,00;1,12
704;-14;Расчетный Дом;3350;Москва и обл.;1 109 100,00;1 204 742,00;-95 642,00;-7,94
705;-5;Радиан;1675;Иркутская обл.;1 107 199,00;1 150 824,00;-43 625,00;-3,79
706;4;Ноосфера;2650;Республика Алтай;1 101 507,00;1 103 917,00;-2 410,00;-0,22
707;7;Местный Кредит;3370;Москва и обл.;1 074 734,00;1 068 277,00;6 457,00;0,60
708;15;ЕАТП Банк;1765;Астраханская обл.;1 071 538,00;1 013 595,00;57 943,00;5,72
709;62;Прокоммерцбанк;2996;Москва и обл.;1 061 543,00;754 408,00;307 135,00;40,71
710;1;Мико-Банк;3195;Москва и обл.;1 057 303,00;1 086 106,00;-28 803,00;-2,65
711;5;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 053 482,00;1 063 587,00;-10 105,00;-0,95
712;0;Миръ;3089;Москва и обл.;1 048 830,00;1 084 482,00;-35 652,00;-3,29
713;6;Прайм Финанс;2758;Санкт-Петербург и обл.;1 047 997,00;1 044 438,00;3 559,00;0,34
714;4;Новый Век;3417;Москва и обл.;1 028 060,00;1 047 522,00;-19 462,00;-1,86
715;36;Динамичные Системы;3439;Москва и обл.;1 026 491,00;834 370,00;192 121,00;23,03
716;10;Камский Горизонт;2554;Татарстан;1 004 708,00;988 891,00;15 817,00;1,60
717;16;Турбобанк;3203;Санкт-Петербург и обл.;1 003 284,00;925 611,00;77 673,00;8,39
718;7;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 000 680,00;998 956,00;1 724,00;0,17
719;3;Взаимодействие;1704;Новосибирская обл.;998 041,00;1 018 814,00;-20 773,00;-2,04
720;19;Фреско Банк;1415;Москва и обл.;984 389,00;904 421,00;79 968,00;8,84
721;11;Байкалкредобанк;2990;Иркутская обл.;980 894,00;938 463,00;42 431,00;4,52
722;15;Платежный Сервисный Банк;1943;Башкортостан;977 888,00;911 324,00;66 564,00;7,30
723;-8;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;977 179,00;1 067 410,00;-90 231,00;-8,45
724;3;Азия Банк;3183;Москва и обл.;976 063,00;976 187,00;-124,00;-0,01
725;3;Жилстройбанк;2769;Москва и обл.;972 815,00;971 625,00;1 190,00;0,12
726;-6;Тетраполис;1586;Санкт-Петербург и обл.;966 115,00;1 024 161,00;-58 046,00;-5,67
727;-20;Финарс Банк;2938;Москва и обл.;965 860,00;1 116 561,00;-150 701,00;-13,50
728;-50;Вестинтербанк;3398;Москва и обл.;959 668,00;1 280 936,00;-321 268,00;-25,08
729;13;Инвест-Экобанк;1956;Санкт-Петербург и обл.;958 755,00;893 187,00;65 568,00;7,34
730;-34;Курган;2568;Курганская обл.;957 408,00;1 174 239,00;-216 831,00;-18,47
731;12;Бузулукбанк;1282;Оренбургская обл.;955 619,00;888 691,00;66 928,00;7,53
732;-3;МТИ Банк;1052;Москва и обл.;947 253,00;968 276,00;-21 023,00;-2,17
733;28;Алданзолотобанк;854;Саха (Якутия);944 554,00;803 082,00;141 472,00;17,62
734;-4;Вакобанк;1291;Псковская обл.;942 840,00;944 298,00;-1 458,00;-0,15
735;12;Космос;2245;Москва и обл.;938 321,00;856 873,00;81 448,00;9,51
736;-5;Спецстройбанк;236;Москва и обл.;935 880,00;943 098,00;-7 218,00;-0,77
737;-3;Металлург;2877;Москва и обл.;931 985,00;924 694,00;7 291,00;0,79
738;-14;1Банк;2896;Северная Осетия — Алания;923 123,00;998 963,00;-75 840,00;-7,59
739;-3;Региональный Банк Сбережений;3367;Москва и обл.;915 750,00;911 360,00;4 390,00;0,48
740;16;Кредитбанк;1035;Калмыкия;913 782,00;820 227,00;93 555,00;11,41
741;0;Месед;184;Дагестан;902 256,00;903 435,00;-1 179,00;-0,13
742;-37;Рингкомбанк;1909;Ингушетия;899 408,00;1 127 399,00;-227 991,00;-20,22
743;-37;Приполярком;507;Тюменская обл.;897 998,00;1 125 621,00;-227 623,00;-20,22
744;5;Атлас Банк;3477;Москва и обл.;873 865,00;851 809,00;22 056,00;2,59
745;-5;Центрально-Азиатский;3037;Хакасия;860 545,00;904 249,00;-43 704,00;-4,83
746;-2;Северинвестбанк;2264;Белгородская обл.;855 980,00;885 965,00;-29 985,00;-3,38
747;5;Москва;1661;Москва и обл.;851 761,00;823 681,00;28 080,00;3,41
748;7;Ипозембанк;3026;Самарская обл.;845 948,00;820 431,00;25 517,00;3,11
749;17;Банк ВВБ;1093;Ярославская обл.;842 866,00;768 185,00;74 681,00;9,72
750;-4;Акция;927;Ивановская обл.;841 076,00;861 618,00;-20 542,00;-2,38
751;-13;Международный Расчетный Банк;3028;Москва и обл.;838 882,00;906 209,00;-67 327,00;-7,43
752;10;Невастройинвест;1926;Санкт-Петербург и обл.;838 871,00;779 408,00;59 463,00;7,63
753;31;Региональный Корпоративный Банк;1134;Москва и обл.;829 416,00;684 395,00;145 021,00;21,19
754;-6;Кузбассхимбанк;2868;Кемеровская обл.;823 024,00;855 203,00;-32 179,00;-3,76
755;13;Ресурс-Траст;3122;Москва и обл.;822 412,00;763 675,00;58 737,00;7,69
756;47;Народный Земельно-Промышленный Банк;2873;Алтайский край;811 122,00;601 426,00;209 696,00;34,87
757;-12;Классик Эконом Банк;3298;Северная Осетия — Алания;808 252,00;875 633,00;-67 381,00;-7,70
758;-37;Аделантбанк;1835;Москва и обл.;803 373,00;1 020 531,00;-217 158,00;-21,28
759;15;Вятич;2796;Рязанская обл.;792 094,00;729 753,00;62 341,00;8,54
760;10;Русский Финансовый Альянс;2035;Москва и обл.;787 794,00;755 964,00;31 830,00;4,21
761;-2;Прохладный;874;Кабардино-Балкария;786 405,00;807 230,00;-20 825,00;-2,58
762;15;Трастовый Республиканский Банк;3404;Москва и обл.;782 981,00;721 146,00;61 835,00;8,57
763;-13;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;779 709,00;843 346,00;-63 637,00;-7,55
764;-6;СМБ-Банк;3504;Санкт-Петербург и обл.;764 314,00;807 432,00;-43 118,00;-5,34
765;17;РусьРегионБанк;685;Москва и обл.;756 917,00;688 420,00;68 497,00;9,95
766;-1;Арсенал;3000;Москва и обл.;756 080,00;771 099,00;-15 019,00;-1,95
767;30;Кредитимпэкс Банк;2037;Москва и обл.;755 243,00;638 811,00;116 432,00;18,23
768;1;НСТ-Банк;1738;Оренбургская обл.;747 915,00;760 121,00;-12 206,00;-1,61
769;4;Центр Межбанковских Расчетов;3400;Москва и обл.;744 889,00;744 487,00;402,00;0,05
770;-6;Славянбанк;804;Новгородская обл.;742 001,00;772 547,00;-30 546,00;-3,95
771;22;Ауэрбанк;3105;Москва и обл.;739 865,00;641 039,00;98 826,00;15,42
772;-12;Русский Банк Сбережений;779;Ставропольский край;737 568,00;805 483,00;-67 915,00;-8,43
773;6;РУБанк;2813;Ростовская обл.;735 768,00;712 139,00;23 629,00;3,32
774;2;Джаст Банк;3503;Москва и обл.;725 101,00;727 700,00;-2 599,00;-0,36
775;-12;Линк-Банк;2699;Москва и обл.;709 428,00;777 907,00;-68 479,00;-8,80
776;-1;Балаково-Банк;444;Саратовская обл.;702 754,00;729 436,00;-26 682,00;-3,66
777;-20;Анелик РУ;3443;Москва и обл.;700 618,00;808 612,00;-107 994,00;-13,36
778;-11;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;699 029,00;767 629,00;-68 600,00;-8,94
779;-1;Адам Интернэшнл;2232;Дагестан;687 123,00;721 089,00;-33 966,00;-4,71
780;3;Межрегионбанк;1059;Москва и обл.;686 524,00;685 678,00;846,00;0,12
781;-9;Первоуральскбанк;965;Свердловская обл.;685 583,00;748 618,00;-63 035,00;-8,42
782;5;Майский;1673;Кабардино-Балкария;683 533,00;672 899,00;10 634,00;1,58
783;12;Тальменка-Банк;826;Алтайский край;671 959,00;639 135,00;32 824,00;5,14
784;15;Вайлдберриз Банк;841;Адыгея;658 267,00;625 959,00;32 308,00;5,16
785;1;Континенталь;3184;Ставропольский край;658 027,00;675 601,00;-17 574,00;-2,60
786;5;Банк Развития Бизнеса;1910;Кемеровская обл.;653 046,00;652 961,00;85,00;0,01
787;-2;Банк РСИ;3415;Москва и обл.;648 719,00;682 535,00;-33 816,00;-4,95
788;4;К2 Банк;2851;Карачаево-Черкесия;647 426,00;647 252,00;174,00;0,03
789;12;Внешфинбанк;3173;Краснодарский край;620 093,00;623 294,00;-3 201,00;-0,51
790;-10;Геобанк;2027;Москва и обл.;619 610,00;695 939,00;-76 329,00;-10,97
791;3;Народный Инвестиционный Банк;2876;Самарская обл.;596 220,00;640 318,00;-44 098,00;-6,89
792;4;Холдинвестбанк;2837;Москва и обл.;590 603,00;639 046,00;-48 443,00;-7,58
793;7;Гефест;1046;Тверская обл.;585 327,00;624 182,00;-38 855,00;-6,22
794;-6;Башпромбанк;1006;Башкортостан;583 543,00;657 014,00;-73 471,00;-11,18
795;-6;Телекоммерц Банк;3380;Тульская обл.;583 309,00;656 298,00;-72 989,00;-11,12
