Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2012, тыс. рублей;Октябрь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
804;4;Рингкомбанк;1909;Ингушетия;600 212,00;555 770,00;44 442,00;8,00
805;-7;Кубаньторгбанк;478;Краснодарский край;600 069,00;615 142,00;-15 073,00;-2,45
806;16;Холдинвестбанк;2837;Москва и обл.;598 809,00;514 273,00;84 536,00;16,44
807;17;ФинТех;3499;Москва и обл.;596 220,00;500 728,00;95 492,00;19,07
808;-49;Прокоммерцбанк;2996;Москва и обл.;595 551,00;790 658,00;-195 107,00;-24,68
809;-6;Строительно-Коммерческий Банк;3050;Архангельская обл.;592 941,00;600 009,00;-7 068,00;-1,18
810;-28;Центр Межбанковских Расчетов;3400;Москва и обл.;591 461,00;684 425,00;-92 964,00;-13,58
811;-27;Ресурс-Траст;3122;Москва и обл.;586 852,00;677 928,00;-91 076,00;-13,43
812;-7;Банк Развития Бизнеса;1910;Кемеровская обл.;578 401,00;594 776,00;-16 375,00;-2,75
813;-7;Элекснет;3314;Москва и обл.;575 829,00;575 829,00;0,00;0
814;-25;Межотраслевая Банковская Корпорация;3471;Москва и обл.;568 654,00;653 921,00;-85 267,00;-13,04
815;-3;Майский;1673;Кабардино-Балкария;562 914,00;539 876,00;23 038,00;4,27
816;1;Старый Кремль;2657;Москва и обл.;555 219,00;529 452,00;25 767,00;4,87
817;-25;Далетбанк;3049;Москва и обл.;550 718,00;632 310,00;-81 592,00;-12,90
818;2;Центрально-Европейский Банк;2670;Москва и обл.;543 910,00;525 121,00;18 789,00;3,58
819;-4;Внешфинбанк;3173;Краснодарский край;542 075,00;538 585,00;3 490,00;0,65
820;-11;Имбанк;2098;Дагестан;539 794,00;552 092,00;-12 298,00;-2,23
821;-27;Дагестан;543;Дагестан;538 602,00;630 398,00;-91 796,00;-14,56
822;-6;Тальменка-Банк;826;Алтайский край;535 594,00;530 106,00;5 488,00;1,04
823;13;Евросиб Банк;594;Псковская обл.;520 771,00;460 186,00;60 585,00;13,17
824;-5;Надежность;2425;Курганская обл.;509 444,00;525 635,00;-16 191,00;-3,08
825;6;Европейский Экспресс;3449;Москва и обл.;505 343,00;472 824,00;32 519,00;6,88
826;18;Алданзолотобанк;854;Саха (Якутия);501 355,00;437 302,00;64 053,00;14,65
827;-16;Ауэрбанк;3105;Москва и обл.;497 012,00;543 567,00;-46 555,00;-8,56
828;-21;РУБанк;2813;Ростовская обл.;496 083,00;564 359,00;-68 276,00;-12,10
829;0;Природа;3399;Москва и обл.;490 619,00;481 484,00;9 135,00;1,90
830;-3;Европейский Стандарт;3200;Кабардино-Балкария;483 025,00;487 569,00;-4 544,00;-0,93
831;-3;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;482 991,00;486 046,00;-3 055,00;-0,63
832;3;Конгресс-Банк;2330;Москва и обл.;478 755,00;461 225,00;17 530,00;3,80
833;17;Индустриальный Сберегательный Банк;3175;Москва и обл.;474 127,00;427 813,00;46 314,00;10,83
834;25;Южный Региональный Банк;3015;Ростовская обл.;472 585,00;401 847,00;70 738,00;17,60
835;-36;Дружба;990;Тюменская обл.;471 943,00;613 315,00;-141 372,00;-23,05
836;-22;Новый Коммерческий Банк;347;Дагестан;469 299,00;538 781,00;-69 482,00;-12,90
837;3;Северная Клиринговая Палата;3317;Архангельская обл.;469 039,00;452 432,00;16 607,00;3,67
838;16;Принтбанк;546;Москва и обл.;468 506,00;424 736,00;43 770,00;10,31
839;-6;Москва;1661;Москва и обл.;464 192,00;465 199,00;-1 007,00;-0,22
840;-1;Кредпромбанк;1165;Ярославская обл.;463 797,00;453 912,00;9 885,00;2,18
841;-15;Банк РСИ;3415;Москва и обл.;462 712,00;494 908,00;-32 196,00;-6,51
842;-1;Ростфинанс;481;Ростовская обл.;459 941,00;452 191,00;7 750,00;1,71
843;17;Бизнесбанк;2862;Дагестан;459 301,00;397 711,00;61 590,00;15,49
844;26;АвтоКредитБанк;1973;Татарстан;452 340,00;352 641,00;99 699,00;28,27
845;2;МВС Банк;2407;Дагестан;444 763,00;434 531,00;10 232,00;2,35
846;-1;ИР-Кредит;1724;Москва и обл.;444 753,00;436 758,00;7 995,00;1,83
847;-17;Гефест;1046;Тверская обл.;442 734,00;480 718,00;-37 984,00;-7,90
848;0;Энтузиастбанк;3048;Москва и обл.;442 340,00;431 408,00;10 932,00;2,53
849;-39;АББ;2937;Москва и обл.;438 390,00;544 674,00;-106 284,00;-19,51
850;-18;Русский Финансовый Альянс;2035;Москва и обл.;435 930,00;466 553,00;-30 623,00;-6,56
851;-9;РИТЦ Банк;2677;Москва и обл.;432 519,00;439 801,00;-7 282,00;-1,66
852;3;НКБ;2942;Калмыкия;428 767,00;424 240,00;4 527,00;1,07
853;-2;Промсвязьинвест;2761;Дагестан;426 500,00;426 429,00;71,00;0,02
854;-11;Линк-Банк;2699;Москва и обл.;425 143,00;438 657,00;-13 514,00;-3,08
855;-18;АлтайБизнес-Банк;2388;Алтайский край;416 188,00;459 596,00;-43 408,00;-9,44
856;2;Российская Финансовая Корпорация;3099;Москва и обл.;413 483,00;404 287,00;9 196,00;2,27
857;-8;Максимум;466;Ростовская обл.;410 266,00;431 087,00;-20 821,00;-4,83
858;-5;Далта-Банк;142;Приморский край;403 779,00;424 888,00;-21 109,00;-4,97
859;-7;Басманный;2158;Москва и обл.;398 908,00;425 849,00;-26 941,00;-6,33
860;1;Сунжа;2023;Ингушетия;398 321,00;387 342,00;10 979,00;2,83
861;-23;Межрегиональный Банк Реконструкции;2620;Москва и обл.;389 374,00;456 405,00;-67 031,00;-14,69
862;-5;Народный Инвестиционный Банк;2876;Самарская обл.;387 699,00;409 435,00;-21 736,00;-5,31
863;1;Кредо Финанс;793;Дагестан;386 640,00;376 636,00;10 004,00;2,66
864;5;КБЦ;914;Тверская обл.;384 784,00;354 590,00;30 194,00;8,52
865;3;ГРиС-Банк;1928;Ставропольский край;383 941,00;361 721,00;22 220,00;6,14
866;-3;Еврокапитал-Альянс;3459;Ярославская обл.;381 757,00;380 544,00;1 213,00;0,32
867;55;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;377 195,00;102 323,00;274 872,00;268,63
868;-1;Народный Банк Тувы;1309;Тыва;369 227,00;365 648,00;3 579,00;0,98
869;47;КредитАльянс;3472;Вологодская обл.;365 460,00;147 209,00;218 251,00;148,26
870;3;1Банк;2896;Северная Осетия — Алания;364 394,00;346 344,00;18 050,00;5,21
872;-7;Невастройинвест;1926;Санкт-Петербург и обл.;358 484,00;369 487,00;-11 003,00;-2,98
873;3;Алжан;2491;Дагестан;356 755,00;336 265,00;20 490,00;6,09
874;-12;ПрестижКредитБанк;2922;Дагестан;352 158,00;387 301,00;-35 143,00;-9,07
875;0;Лидер;3304;Москва и обл.;344 754,00;338 866,00;5 888,00;1,74
876;5;Логос;3233;Москва и обл.;338 831,00;305 102,00;33 729,00;11,05
877;2;Таганрогбанк;3136;Ростовская обл.;329 075,00;314 783,00;14 292,00;4,54
878;-1;Альтернатива;3452;Москва и обл.;326 966,00;332 738,00;-5 772,00;-1,73
879;14;Соверен Банк;3206;Москва и обл.;323 221,00;281 660,00;41 561,00;14,76
880;-8;Вестинтербанк;3398;Москва и обл.;322 923,00;347 857,00;-24 934,00;-7,17
881;1;Рента-Банк;3095;Москва и обл.;321 975,00;303 983,00;17 992,00;5,92
882;-16;Сетевая Расчетная Палата;3332;Татарстан;316 555,00;365 716,00;-49 161,00;-13,44
883;0;Эно;1988;Дагестан;316 422,00;303 598,00;12 824,00;4,22
884;2;Континенталь;3184;Ставропольский край;311 284,00;300 928,00;10 356,00;3,44
885;-7;ТЭСТ;3440;Москва и обл.;304 022,00;316 049,00;-12 027,00;-3,81
886;-2;Информпрогресс;2166;Москва и обл.;302 964,00;303 521,00;-557,00;-0,18
887;23;Банк Берейт;3505;Санкт-Петербург и обл.;301 396,00;215 380,00;86 016,00;39,94
888;3;Дербент-Кредит;2090;Дагестан;294 735,00;286 253,00;8 482,00;2,96
889;3;К2 Банк;2851;Дагестан;291 691,00;283 031,00;8 660,00;3,06
890;-10;Дорис Банк;1679;Москва и обл.;288 743,00;308 064,00;-19 321,00;-6,27
891;-3;Терра;3476;Москва и обл.;287 273,00;290 538,00;-3 265,00;-1,12
892;-36;ЭнергоБизнес;3485;Москва и обл.;282 063,00;419 056,00;-136 993,00;-32,69
893;-4;Трастовый Банк;2780;Дагестан;280 872,00;289 153,00;-8 281,00;-2,86
894;15;Русское Финансовое Общество;3427;Москва и обл.;276 643,00;219 868,00;56 775,00;25,82
895;-10;Онлайн Банк;2462;Москва и обл.;273 092,00;301 604,00;-28 512,00;-9,45
896;2;Континент Финанс;149;Калужская обл.;272 545,00;275 950,00;-3 405,00;-1,23
897;-23;Мигом;3323;Москва и обл.;269 366,00;342 275,00;-72 909,00;-21,30
898;-8;Джаст Банк;3503;Москва и обл.;268 297,00;286 891,00;-18 594,00;-6,48
899;-2;Кошелев-Банк;3300;Нижегородская обл.;267 849,00;276 176,00;-8 327,00;-3,02
900;-1;Майма;1037;Республика Алтай;252 528,00;263 071,00;-10 543,00;-4,01
901;1;Воронеж;654;Воронежская обл.;247 825,00;246 977,00;848,00;0,34
902;-6;Лэнд Кредит;1478;Москва и обл.;245 971,00;278 726,00;-32 755,00;-11,75
903;-2;Тайдон;2085;Кемеровская обл.;245 857,00;249 182,00;-3 325,00;-1,33
904;8;Дальний Восток;3318;Тульская обл.;232 162,00;191 444,00;40 718,00;21,27
905;-2;Инстройбанк;2743;Москва и обл.;231 416,00;233 248,00;-1 832,00;-0,79
906;0;Рунэтбанк;2829;Москва и обл.;220 803,00;223 585,00;-2 782,00;-1,24
907;-3;Первый Депозитный Банк;1244;Тверская обл.;219 503,00;230 777,00;-11 274,00;-4,89
908;-3;Банк Фридом Финанс;1143;Сахалинская обл.;217 654,00;224 859,00;-7 205,00;-3,20
909;-1;Фреско Банк;1415;Ярославская обл.;216 695,00;221 966,00;-5 271,00;-2,37
910;-23;Платежи и Расчеты;3324;Самарская обл.;214 777,00;300 315,00;-85 538,00;-28,48
911;0;Сириус;3506;Москва и обл.;201 189,00;200 769,00;420,00;0,21
912;2;Финчер;3486;Москва и обл.;175 572,00;179 228,00;-3 656,00;-2,04
913;0;Красноярский Краевой Расчетный Центр;3483;Красноярский край;161 894,00;183 683,00;-21 789,00;-11,86
914;1;Умут;2435;Дагестан;157 178,00;151 758,00;5 420,00;3,57
915;-21;Уральская Расчетная Палата;3326;Москва и обл.;149 554,00;280 771,00;-131 217,00;-46,73
916;10;Международная Уральская Расчетная Палата;3322;Москва и обл.;135 454,00;81 208,00;54 246,00;66,80
917;-10;Фидбэк;3502;Воронежская обл.;131 600,00;222 673,00;-91 073,00;-40,90
918;5;Сулак;749;Дагестан;126 619,00;97 591,00;29 028,00;29,74
919;-1;Расчетный Банковский Центр;3487;Москва и обл.;125 234,00;130 861,00;-5 627,00;-4,30
920;-3;Финансовые Услуги;3496;Москва и обл.;113 529,00;141 881,00;-28 352,00;-19,98
921;-1;Зеленокумская;1239;Ставропольский край;113 498,00;112 838,00;660,00;0,58
922;-1;Интеррасчет;1618;Карачаево-Черкесия;108 080,00;105 555,00;2 525,00;2,39
923;9;Инновационный Расчетный Центр;3447;Москва и обл.;97 507,00;50 459,00;47 048,00;93,24
924;5;Платежный Клиринговый Дом;3343;Москва и обл.;94 806,00;78 797,00;16 009,00;20,32
925;14;Межрегиональный Клиринговый Центр;3424;Москва и обл.;94 089,00;20 900,00;73 189,00;350,19
926;-1;Паритет;1860;Москва и обл.;85 554,00;87 177,00;-1 623,00;-1,86
927;-3;Единая Расчетная Палата;384;Москва и обл.;84 651,00;89 285,00;-4 634,00;-5,19
928;0;Вест;2605;Москва и обл.;78 545,00;80 436,00;-1 891,00;-2,35
929;2;Транзит;2688;Дагестан;78 074,00;63 515,00;14 559,00;22,92
930;-11;Евроинвест;3383;Москва и обл.;72 358,00;117 432,00;-45 074,00;-38,38
931;-31;Городской Расчетный Центр;3346;Курганская обл.;69 972,00;260 978,00;-191 006,00;-73,19
932;-2;Межрегиональный центр микрокредитования;3489;Воронежская обл.;69 347,00;69 960,00;-613,00;-0,88
933;-6;Национальная Расчетная Компания;3386;Москва и обл.;65 192,00;80 804,00;-15 612,00;-19,32
934;-1;РИБ;2749;Москва и обл.;61 922,00;50 177,00;11 745,00;23,41
935;0;Первый Земельный Расчетный Центр;3381;Курская обл.;29 535,00;33 190,00;-3 655,00;-11,01
936;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 377,00;25 988,00;2 389,00;9,19
937;0;Тор Кредит;3497;Москва и обл.;23 893,00;23 866,00;27,00;0,11
938;4;Сибирский Расчетный Центр;3308;Новосибирская обл.;20 641,00;14 120,00;6 521,00;46,18
939;1;Депозитный Кредитный Дом;3474;Москва и обл.;19 348,00;19 644,00;-296,00;-1,51
940;1;Межбанковский Расчетный Центр;3325;Приморский край;16 979,00;19 251,00;-2 272,00;-11,80
941;2;Ассигнация;865;Ставропольский край;5 808,00;6 702,00;-894,00;-13,34
942;2;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 188,00;4 176,00;12,00;0,29
943;-5;Финансово-Расчетный Центр;3319;Астраханская обл.;3 872,00;21 172,00;-17 300,00;-81,71
944;1;АРБ-Инкасс;3353;Москва и обл.;2 897,00;2 893,00;4,00;0,14
