Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2010, тыс. рублей;Март, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
808;42;Ганзакомбанк;1734;Санкт-Петербург и обл.;516 347,00;377 325,00;139 022,00;36,84
809;-6;Курган;2568;Курганская обл.;516 224,00;505 794,00;10 430,00;2,06
810;-8;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;514 703,00;506 275,00;8 428,00;1,66
811;2;Прохладный;874;Кабардино-Балкария;513 402,00;474 656,00;38 746,00;8,16
812;-18;Миръ;3089;Москва и обл.;511 913,00;522 068,00;-10 155,00;-1,95
813;-36;РусьРегионБанк;685;Москва и обл.;511 643,00;561 536,00;-49 893,00;-8,89
814;5;Камчатка;2966;Камчатская обл.;509 501,00;453 244,00;56 257,00;12,41
815;-10;Старый Кремль;2657;Москва и обл.;508 697,00;499 844,00;8 853,00;1,77
816;5;КБЦ;914;Тверская обл.;508 654,00;445 428,00;63 226,00;14,19
817;-45;Прокоммерцбанк;2996;Москва и обл.;506 404,00;577 303,00;-70 899,00;-12,28
818;-11;Агроинкомбанк;1946;Астраханская обл.;504 967,00;489 473,00;15 494,00;3,17
819;-21;Востокбизнесбанк;1342;Приморский край;502 841,00;516 835,00;-13 994,00;-2,71
820;-4;Центрально-Азиатский;3037;Хакасия;493 458,00;459 491,00;33 967,00;7,39
821;-13;Апабанк;2404;Москва и обл.;492 796,00;488 423,00;4 373,00;0,90
822;-37;Банк Долгосрочного Кредитования;3391;Москва и обл.;491 675,00;544 501,00;-52 826,00;-9,70
823;9;Телекоммерц Банк;3380;Тульская обл.;490 433,00;427 383,00;63 050,00;14,75
824;13;ИстКом-Финанс;3435;Москва и обл.;486 977,00;410 187,00;76 790,00;18,72
825;-14;Мико-Банк;3195;Москва и обл.;486 233,00;479 488,00;6 745,00;1,41
826;-8;Татсоцбанк;480;Татарстан;484 013,00;457 354,00;26 659,00;5,83
827;-41;Космос;2245;Москва и обл.;482 794,00;543 354,00;-60 560,00;-11,15
828;7;Классик Эконом Банк;3298;Северная Осетия — Алания;479 075,00;421 783,00;57 292,00;13,58
829;-6;Конфидэнс Банк;970;Костромская обл.;475 136,00;440 499,00;34 637,00;7,86
830;;Ауэрбанк;3105;Москва и обл.;475 004,00;-;-;
831;-21;Дагестан;543;Дагестан;472 077,00;484 420,00;-12 343,00;-2,55
832;6;Удмуртинвестстройбанк;2447;Удмуртия;464 285,00;409 673,00;54 612,00;13,33
833;14;Расчетный Дом;3350;Москва и обл.;463 954,00;386 478,00;77 476,00;20,05
834;-1;Вакобанк;1291;Псковская обл.;463 046,00;426 945,00;36 101,00;8,46
835;-9;Центр Межбанковских Расчетов;3400;Москва и обл.;457 304,00;437 444,00;19 860,00;4,54
836;-43;Консервативный Коммерческий Банк;1087;Астраханская обл.;453 738,00;522 080,00;-68 342,00;-13,09
837;-22;Кредитбанк;1035;Калмыкия;450 099,00;470 787,00;-20 688,00;-4,39
838;6;Южный Региональный Банк;3015;Ростовская обл.;446 989,00;396 759,00;50 230,00;12,66
839;0;Алданзолотобанк;854;Саха (Якутия);446 874,00;405 314,00;41 560,00;10,25
840;-23;Америкэн Экспресс Банк;3460;Москва и обл.;444 909,00;458 252,00;-13 343,00;-2,91
841;5;Банк Глобус;2438;Москва и обл.;443 955,00;389 962,00;53 993,00;13,85
842;105;Тайдон;2085;Кемеровская обл.;439 471,00;182 342,00;257 129,00;141,01
843;29;Платежи и Расчеты;3324;Самарская обл.;437 795,00;316 372,00;121 423,00;38,38
844;-16;Инвестиционный Республиканский Банк;2571;Москва и обл.;436 046,00;436 970,00;-924,00;-0,21
845;-11;Банк ВВБ;1093;Ярославская обл.;436 007,00;423 231,00;12 776,00;3,02
846;-21;Анталбанк;3115;Москва и обл.;435 767,00;437 729,00;-1 962,00;-0,45
847;15;Приватхолдингбанк;3372;Москва и обл.;422 921,00;331 919,00;91 002,00;27,42
848;-8;НКБ;2942;Калмыкия;415 792,00;404 328,00;11 464,00;2,84
849;-13;Таурус Банк;655;Челябинская обл.;415 671,00;419 693,00;-4 022,00;-0,96
850;-5;Кузбассхимбанк;2868;Кемеровская обл.;414 516,00;391 418,00;23 098,00;5,90
851;-9;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;410 543,00;402 583,00;7 960,00;1,98
852;-21;ИР-Кредит;1724;Москва и обл.;407 303,00;427 663,00;-20 360,00;-4,76
853;-84;Коммерческий Банк Развития;3364;Москва и обл.;406 832,00;583 860,00;-177 028,00;-30,32
854;13;Военно-Промышленный Банк;3065;Москва и обл.;406 500,00;322 371,00;84 129,00;26,10
855;-25;Эко-Инвест;3116;Москва и обл.;405 201,00;431 828,00;-26 627,00;-6,17
856;7;Витязь;2890;Москва и обл.;398 694,00;330 891,00;67 803,00;20,49
857;-5;Арзамас;1281;Нижегородская обл.;394 636,00;375 668,00;18 968,00;5,05
858;-17;РИТЦ Банк;2677;Москва и обл.;390 893,00;403 819,00;-12 926,00;-3,20
859;20;Далта-Банк;142;Приморский край;389 110,00;304 695,00;84 415,00;27,70
860;-12;Геобанк;2027;Москва и обл.;388 585,00;381 110,00;7 475,00;1,96
861;-18;Банк РСИ;3415;Москва и обл.;385 196,00;401 249,00;-16 053,00;-4,00
862;-9;Конгресс-Банк;2330;Москва и обл.;385 188,00;367 606,00;17 582,00;4,78
863;-36;Кубаньторгбанк;478;Краснодарский край;382 493,00;437 434,00;-54 941,00;-12,56
864;-8;Логос;3233;Москва и обл.;376 154,00;361 296,00;14 858,00;4,11
865;;Еврорасчет;3498;Москва и обл.;372 596,00;-;-;
866;-108;Русско-Германский Торговый Банк;2747;Москва и обл.;372 455,00;642 415,00;-269 960,00;-42,02
867;-13;Плато-Банк;2071;Свердловская обл.;370 903,00;366 111,00;4 792,00;1,31
868;38;Максимум;466;Ростовская обл.;370 573,00;253 443,00;117 130,00;46,22
869;-69;Элекснет;3314;Москва и обл.;369 857,00;509 105,00;-139 248,00;-27,35
870;-21;Русский Финансовый Альянс;2035;Москва и обл.;365 028,00;379 735,00;-14 707,00;-3,87
871;-14;Дружба;990;Тюменская обл.;362 839,00;358 593,00;4 246,00;1,18
872;-43;Народный Инвестиционный Банк;2876;Самарская обл.;358 473,00;432 709,00;-74 236,00;-17,16
873;13;Наш Банк;1340;Москва и обл.;354 494,00;295 003,00;59 491,00;20,17
874;-13;Вятич;2796;Рязанская обл.;349 624,00;334 069,00;15 555,00;4,66
875;-15;Си Ди Би Банк;3339;Краснодарский край;348 911,00;334 888,00;14 023,00;4,19
876;-21;Заубер Банк;1614;Карачаево-Черкесия;348 761,00;365 258,00;-16 497,00;-4,52
877;-18;МВС Банк;2407;Дагестан;344 932,00;343 662,00;1 270,00;0,37
878;-13;АвтоКредитБанк;1973;Татарстан;344 344,00;327 601,00;16 743,00;5,11
879;-8;Мурманский Расчетный Центр;3341;Мурманская обл.;342 331,00;318 467,00;23 864,00;7,49
880;-14;Паритет;1860;Москва и обл.;335 801,00;326 713,00;9 088,00;2,78
881;-17;Народный Банк;2249;Карачаево-Черкесия;332 242,00;327 929,00;4 313,00;1,32
882;-1;Азия Банк;3183;Москва и обл.;331 075,00;302 935,00;28 140,00;9,29
883;-5;Соверен Банк;3206;Татарстан;321 635,00;306 588,00;15 047,00;4,91
884;-26;Промсвязьинвест;2761;Дагестан;319 552,00;347 270,00;-27 718,00;-7,98
885;-15;Тройка;2051;Москва и обл.;318 269,00;319 702,00;-1 433,00;-0,45
886;-2;Международный Торгово-Промышленный Банк;1203;Тверская обл.;314 247,00;298 873,00;15 374,00;5,14
887;-10;Евросиб Банк;594;Псковская обл.;313 520,00;307 158,00;6 362,00;2,07
888;-13;Женская Микрофинансовая Cеть;3458;Москва и обл.;311 600,00;311 191,00;409,00;0,13
889;-65;Эл Банк;1025;Республика Алтай;311 588,00;438 431,00;-126 843,00;-28,93
890;-7;Уральская Расчетная Палата;3326;Москва и обл.;309 734,00;299 976,00;9 758,00;3,25
891;-1;Энтузиастбанк;3048;Москва и обл.;309 392,00;287 831,00;21 561,00;7,49
892;-10;Мострансбанк;2258;Москва и обл.;306 103,00;301 980,00;4 123,00;1,37
893;9;Айви Банк;2055;Москва и обл.;304 199,00;267 871,00;36 328,00;13,56
894;-14;Кредпромбанк;1165;Ярославская обл.;299 986,00;303 160,00;-3 174,00;-1,05
895;-22;Северная Клиринговая Палата;3317;Архангельская обл.;299 629,00;316 308,00;-16 679,00;-5,27
896;-7;Банк Развития Бизнеса;1910;Кемеровская обл.;297 867,00;292 932,00;4 935,00;1,68
897;28;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;295 641,00;222 544,00;73 097,00;32,85
898;9;Акция;927;Ивановская обл.;293 931,00;251 568,00;42 363,00;16,84
899;-6;Адам Интернэшнл;2232;Дагестан;293 914,00;286 027,00;7 887,00;2,76
900;-24;Имбанк;2098;Дагестан;292 872,00;309 128,00;-16 256,00;-5,26
901;-7;Региональный Коммерческий Банк;836;Ульяновская обл.;291 442,00;282 297,00;9 145,00;3,24
902;-33;Принтбанк;546;Москва и обл.;288 728,00;319 866,00;-31 138,00;-9,73
903;-16;Континент Финанс;149;Калужская обл.;282 697,00;294 492,00;-11 795,00;-4,01
904;0;Онлайн Банк;2462;Москва и обл.;282 500,00;260 856,00;21 644,00;8,30
905;19;Европейский Индустриальный Банк;2503;Москва и обл.;282 151,00;222 556,00;59 595,00;26,78
906;-18;Природа;3399;Москва и обл.;275 271,00;293 572,00;-18 301,00;-6,23
907;8;Ростфинанс;481;Ростовская обл.;274 625,00;236 426,00;38 199,00;16,16
908;-9;Терра;3476;Москва и обл.;273 990,00;273 528,00;462,00;0,17
909;-58;Еврокапитал-Альянс;2672;Дагестан;273 458,00;375 939,00;-102 481,00;-27,26
910;;Дорис Банк;1679;Москва и обл.;272 107,00;-;-;
911;-11;Кошелев-Банк;3300;Нижегородская обл.;272 044,00;273 389,00;-1 345,00;-0,49
912;-7;Надежность;2425;Курганская обл.;269 371,00;260 098,00;9 273,00;3,57
913;-91;Байкалкредобанк;2990;Иркутская обл.;268 202,00;441 221,00;-173 019,00;-39,21
914;-5;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;267 638,00;248 323,00;19 315,00;7,78
915;-14;Объединенный Национальный Банк;2074;Москва и обл.;267 066,00;268 989,00;-1 923,00;-0,71
916;-6;Международный Расчетный Банк;3028;Москва и обл.;266 722,00;244 570,00;22 152,00;9,06
917;-43;Атлас Банк;3477;Москва и обл.;264 663,00;314 020,00;-49 357,00;-15,72
918;-22;Региональный Корпоративный Банк;1134;Ивановская обл.;262 595,00;276 294,00;-13 699,00;-4,96
919;-1;Платежный Сервисный Банк;1943;Башкортостан;259 835,00;231 082,00;28 753,00;12,44
920;19;Рента-Банк;3095;Москва и обл.;258 859,00;200 086,00;58 773,00;29,37
921;-24;Анджибанк;570;Дагестан;255 695,00;275 605,00;-19 910,00;-7,22
922;-37;Кредо Финанс;793;Дагестан;255 316,00;297 458,00;-42 142,00;-14,17
923;-55;Балтсоцкомбанк;2545;Калининградская обл.;254 787,00;321 569,00;-66 782,00;-20,77
924;-10;1Банк;2896;Северная Осетия — Алания;250 332,00;239 584,00;10 748,00;4,49
925;-33;Басманный;2158;Москва и обл.;250 044,00;286 106,00;-36 062,00;-12,60
926;-9;АББ;2937;Москва и обл.;248 891,00;232 780,00;16 111,00;6,92
927;-19;Народный Банк Тувы;1309;Тыва;245 791,00;248 457,00;-2 666,00;-1,07
928;-16;Воронеж;654;Воронежская обл.;243 019,00;243 197,00;-178,00;-0,07
929;-10;Международный Строительный Банк;3484;Москва и обл.;240 677,00;228 479,00;12 198,00;5,34
930;-8;Камский Горизонт;2554;Татарстан;239 937,00;224 076,00;15 861,00;7,08
931;;ЮМК Банк;3495;Краснодарский край;238 145,00;-;-;
932;-16;Центральная Расчетная Палата;3313;Москва и обл.;232 335,00;234 730,00;-2 395,00;-1,02
933;-35;Регнум;3373;Москва и обл.;229 863,00;274 914,00;-45 051,00;-16,39
934;3;Фреско Банк;1415;Ярославская обл.;229 312,00;200 322,00;28 990,00;14,47
935;-7;Универсалтраст;3402;Москва и обл.;229 294,00;213 589,00;15 705,00;7,35
936;-25;Банк ПСА Финанс Рус;3481;Москва и обл.;225 332,00;243 946,00;-18 614,00;-7,63
937;-17;Новый Коммерческий Банк;347;Дагестан;222 198,00;226 527,00;-4 329,00;-1,91
938;-12;Рингкомбанк;1909;Ингушетия;222 044,00;221 363,00;681,00;0,31
939;-12;Майский;1673;Кабардино-Балкария;221 447,00;220 048,00;1 399,00;0,64
940;-5;Тальменка-Банк;826;Алтайский край;219 327,00;202 204,00;17 123,00;8,47
941;-20;Гефест;1046;Тверская обл.;216 377,00;224 829,00;-8 452,00;-3,76
942;-47;Сибирский Энергетический Банк;2604;Москва и обл.;214 928,00;278 354,00;-63 426,00;-22,79
943;-40;Идея Банк;430;Краснодарский край;213 811,00;262 752,00;-48 941,00;-18,63
944;-1;Сунжа;2023;Ингушетия;212 650,00;188 883,00;23 767,00;12,58
945;-1;Строительно-Коммерческий Банк;3050;Архангельская обл.;211 510,00;187 394,00;24 116,00;12,87
946;-17;Ипозембанк;3026;Самарская обл.;209 515,00;213 483,00;-3 968,00;-1,86
947;-34;Информпрогресс;2166;Москва и обл.;207 446,00;241 181,00;-33 735,00;-13,99
948;-7;Холдинвестбанк;2837;Москва и обл.;205 419,00;192 032,00;13 387,00;6,97
949;-7;Интеррасчет;1618;Карачаево-Черкесия;204 969,00;189 604,00;15 365,00;8,10
950;-14;Идеалбанк;3491;Москва и обл.;202 681,00;202 140,00;541,00;0,27
951;22;Объединенная Расчетная Палата;3451;Москва и обл.;200 361,00;115 294,00;85 067,00;73,78
952;-7;Российская Финансовая Корпорация;3099;Москва и обл.;200 167,00;187 264,00;12 903,00;6,89
953;-13;Лидер;3304;Москва и обл.;198 861,00;194 493,00;4 368,00;2,25
954;;ФинТех;3499;Москва и обл.;198 678,00;-;-;
955;-17;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;198 431,00;200 102,00;-1 671,00;-0,84
956;8;Церих;3278;Орловская обл.;191 518,00;128 820,00;62 698,00;48,67
957;-26;ТЭСТ;3440;Москва и обл.;191 174,00;210 513,00;-19 339,00;-9,19
958;-10;Дербент-Кредит;2090;Дагестан;190 392,00;175 161,00;15 231,00;8,70
959;-36;Линк-Банк;2699;Москва и обл.;188 442,00;223 539,00;-35 097,00;-15,70
960;-9;ПрестижКредитБанк;2922;Дагестан;187 098,00;168 826,00;18 272,00;10,82
961;-11;Леноблбанк;1003;Санкт-Петербург и обл.;184 802,00;170 288,00;14 514,00;8,52
962;-10;Межрегиональный Банк Реконструкции;2620;Москва и обл.;184 363,00;168 216,00;16 147,00;9,60
963;-31;Эно;1988;Дагестан;183 700,00;208 181,00;-24 481,00;-11,76
964;-18;Таганрогбанк;3136;Ростовская обл.;183 397,00;182 797,00;600,00;0,33
965;-11;Хоум-Банк;2397;Москва и обл.;168 088,00;162 514,00;5 574,00;3,43
966;-32;Альтернатива;3452;Москва и обл.;167 418,00;204 111,00;-36 693,00;-17,98
967;-18;АлтайБизнес-Банк;2388;Алтайский край;166 773,00;171 670,00;-4 897,00;-2,85
968;-13;Евросоюз;3411;Москва и обл.;163 094,00;161 117,00;1 977,00;1,23
969;-36;РосинтерБанк;226;Москва и обл.;159 578,00;207 888,00;-48 310,00;-23,24
970;-14;Инстройбанк;2743;Москва и обл.;157 442,00;155 595,00;1 847,00;1,19
971;-9;Рунэтбанк;2829;Москва и обл.;151 525,00;130 876,00;20 649,00;15,78
972;-1;КредитАльянс;3472;Вологодская обл.;147 420,00;118 561,00;28 859,00;24,34
973;-15;Зеленокумская;1239;Ставропольский край;142 772,00;149 796,00;-7 024,00;-4,69
974;-14;Трастовый Банк;2780;Дагестан;142 481,00;134 064,00;8 417,00;6,28
975;-16;Капиталбанк;2547;Ростовская обл.;141 094,00;139 395,00;1 699,00;1,22
976;-8;ГРиС-Банк;1928;Ставропольский край;140 159,00;121 929,00;18 230,00;14,95
977;-12;Лэнд Кредит;1478;Москва и обл.;139 115,00;128 441,00;10 674,00;8,31
978;-17;Банк Фридом Финанс;1143;Сахалинская обл.;137 609,00;133 087,00;4 522,00;3,40
979;-88;Межбанковский Расчетный Центр;3325;Приморский край;137 527,00;286 195,00;-148 668,00;-51,95
980;-13;Континенталь;3184;Дагестан;136 507,00;121 983,00;14 524,00;11,91
981;13;Трансэнергобанк;3106;Дагестан;135 439,00;43 881,00;91 558,00;208,65
982;-7;Внешфинбанк;3173;Дагестан;128 581,00;112 487,00;16 094,00;14,31
983;-17;Первый Депозитный Банк;1244;Тверская обл.;123 791,00;126 676,00;-2 885,00;-2,28
984;-27;Европейский Стандарт;3200;Кабардино-Балкария;122 077,00;151 287,00;-29 210,00;-19,31
985;-16;Бизнесбанк;2862;Дагестан;118 231,00;119 607,00;-1 376,00;-1,15
986;-14;Алжан;2491;Дагестан;116 801,00;116 103,00;698,00;0,60
987;-11;К2 Банк;2851;Дагестан;116 338,00;109 499,00;6 839,00;6,25
988;7;Инновационный Расчетный Центр;3447;Москва и обл.;115 918,00;40 115,00;75 803,00;188,96
990;-7;Дальний Восток;3318;Тульская обл.;110 152,00;99 916,00;10 236,00;10,24
991;-17;Платежный Клиринговый Дом;3343;Москва и обл.;109 431,00;114 502,00;-5 071,00;-4,43
992;-13;Каспий;639;Дагестан;108 634,00;106 755,00;1 879,00;1,76
993;-12;Невастройинвест;1926;Санкт-Петербург и обл.;108 326,00;102 763,00;5 563,00;5,41
994;-17;Майма;1037;Республика Алтай;107 861,00;107 033,00;828,00;0,77
995;-13;Вайлдберриз Банк;841;Адыгея;106 188,00;100 697,00;5 491,00;5,45
996;-33;Тувакредит;1202;Тыва;106 153,00;129 141,00;-22 988,00;-17,80
997;-19;Газтрансбанк;665;Адыгея;105 984,00;106 773,00;-789,00;-0,74
998;-14;Галабанк;3090;Адыгея;103 961,00;99 263,00;4 698,00;4,73
999;-19;Русское Финансовое Общество;3427;Москва и обл.;103 567,00;104 441,00;-874,00;-0,84
1000;-15;Национальная Расчетная Компания;3386;Москва и обл.;98 762,00;98 646,00;116,00;0,12
1001;-14;Единая Расчетная Палата;384;Москва и обл.;90 090,00;96 941,00;-6 851,00;-7,07
1002;-16;Евроинвест;3383;Москва и обл.;86 122,00;97 432,00;-11 310,00;-11,61
1003;-14;ЭнергоБизнес;3485;Москва и обл.;81 272,00;58 856,00;22 416,00;38,09
1004;-51;Умут;2435;Дагестан;80 387,00;162 961,00;-82 574,00;-50,67
1005;-17;Нафтабанк;715;Дагестан;77 762,00;77 212,00;550,00;0,71
1006;-13;Красноярский Краевой Расчетный Центр;3483;Красноярский край;63 955,00;44 374,00;19 581,00;44,13
1007;-17;Мигом;3323;Москва и обл.;52 637,00;52 202,00;435,00;0,83
1008;-17;РИБ;2749;Москва и обл.;49 024,00;47 161,00;1 863,00;3,95
1009;-8;Финансовые Услуги;3496;Москва и обл.;43 313,00;20 267,00;23 046,00;113,71
1010;-18;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;35 898,00;44 462,00;-8 564,00;-19,26
1011;-15;Финчер;3486;Москва и обл.;34 808,00;34 033,00;775,00;2,28
1012;-15;Первый Земельный Расчетный Центр;3381;Курская обл.;32 136,00;31 612,00;524,00;1,66
1013;-15;Транштрейд;2676;Дагестан;22 722,00;29 816,00;-7 094,00;-23,79
1014;-15;Расчетный Банковский Центр;3487;Москва и обл.;21 330,00;22 688,00;-1 358,00;-5,99
1015;-15;Тор Кредит;3497;Москва и обл.;20 700,00;20 609,00;91,00;0,44
1016;-14;Транзит;2688;Дагестан;19 123,00;19 627,00;-504,00;-2,57
1017;-14;Депозитный Кредитный Дом;3474;Москва и обл.;17 717,00;17 699,00;18,00;0,10
1019;-14;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 371,00;10 584,00;-213,00;-2,01
1020;-13;Межрегиональный Клиринговый Центр;3424;Москва и обл.;4 185,00;3 620,00;565,00;15,61
1021;-15;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 929,00;3 938,00;-9,00;-0,23
1022;;АРБ-Инкасс;3353;Москва и обл.;2 140,00;-;-;
1023;-15;Международная Уральская Расчетная Палата;3322;Свердловская обл.;1 976,00;1 908,00;68,00;3,56
1024;-15;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 678,00;1 742,00;-64,00;-3,67
