Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2010, тыс. рублей;Октябрь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
808;6;Банк Долгосрочного Кредитования;3391;Москва и обл.;550 950,00;555 548,00;-4 598,00;-0,83
809;11;Кузбассхимбанк;2868;Кемеровская обл.;542 649,00;533 993,00;8 656,00;1,62
810;50;Наш Банк;1340;Москва и обл.;540 104,00;388 521,00;151 583,00;39,02
811;10;Прокоммерцбанк;2996;Москва и обл.;538 460,00;530 466,00;7 994,00;1,51
812;-7;Объединенный Кредитный Банк;1118;Владимирская обл.;535 771,00;575 373,00;-39 602,00;-6,88
813;-15;Телекоммерц Банк;3380;Тульская обл.;528 832,00;598 256,00;-69 424,00;-11,60
814;-32;Мострансбанк;2258;Москва и обл.;528 182,00;626 587,00;-98 405,00;-15,70
815;-29;Москва;1661;Москва и обл.;527 986,00;620 519,00;-92 533,00;-14,91
816;7;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;524 942,00;512 922,00;12 020,00;2,34
817;5;Классик Эконом Банк;3298;Северная Осетия — Алания;520 134,00;527 843,00;-7 709,00;-1,46
818;21;Агроинкомбанк;1946;Астраханская обл.;517 120,00;473 594,00;43 526,00;9,19
819;-18;Славянбанк;804;Новгородская обл.;514 225,00;587 029,00;-72 804,00;-12,40
820;13;Кредитбанк;1035;Калмыкия;510 089,00;481 351,00;28 738,00;5,97
821;-48;Ганзакомбанк;1734;Санкт-Петербург и обл.;510 067,00;648 949,00;-138 882,00;-21,40
822;-37;Академический Русский Банк;622;Москва и обл.;507 212,00;621 198,00;-113 986,00;-18,35
823;51;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;503 261,00;358 565,00;144 696,00;40,35
824;-17;Алданзолотобанк;854;Саха (Якутия);498 439,00;567 353,00;-68 914,00;-12,15
825;11;Олма-Банк;3250;Москва и обл.;492 852,00;477 063,00;15 789,00;3,31
826;2;Банк Глобус;2438;Москва и обл.;492 017,00;503 660,00;-11 643,00;-2,31
827;-1;Стар Альянс;3433;Москва и обл.;490 011,00;506 938,00;-16 927,00;-3,34
828;12;Ростфинанс;481;Ростовская обл.;488 307,00;465 796,00;22 511,00;4,83
829;8;Южный Региональный Банк;3015;Ростовская обл.;482 374,00;476 616,00;5 758,00;1,21
830;-124;Тревел Банк;531;Москва и обл.;479 679,00;916 712,00;-437 033,00;-47,67
831;4;Миръ;3089;Москва и обл.;478 817,00;478 804,00;13,00;0,00
832;39;Платежи и Расчеты;3324;Самарская обл.;478 405,00;373 168,00;105 237,00;28,20
833;-4;Кубаньторгбанк;478;Краснодарский край;472 578,00;502 200,00;-29 622,00;-5,90
834;-169;Сетевая Расчетная Палата;3332;Татарстан;464 222,00;1 096 029,00;-631 807,00;-57,65
835;-4;Америкэн Экспресс Банк;3460;Москва и обл.;461 696,00;498 820,00;-37 124,00;-7,44
836;11;Эл Банк;1025;Республика Алтай;461 263,00;438 815,00;22 448,00;5,12
837;43;Региональный Коммерческий Банк;836;Ульяновская обл.;457 350,00;347 140,00;110 210,00;31,75
838;-6;Дагестан;543;Дагестан;456 675,00;485 060,00;-28 385,00;-5,85
839;7;Элекснет;3314;Москва и обл.;452 590,00;447 277,00;5 313,00;1,19
840;2;Инвестиционный Республиканский Банк;2571;Москва и обл.;451 917,00;463 064,00;-11 147,00;-2,41
841;4;Коммерческий Банк Развития;3364;Москва и обл.;448 966,00;453 456,00;-4 490,00;-0,99
842;-63;Паритет;1860;Москва и обл.;446 076,00;633 569,00;-187 493,00;-29,59
843;-5;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;442 652,00;473 747,00;-31 095,00;-6,56
844;13;Вятич;2796;Рязанская обл.;438 015,00;392 529,00;45 486,00;11,59
845;4;Банк ВВБ;1093;Ярославская обл.;435 610,00;429 953,00;5 657,00;1,32
846;-82;Далта-Банк;142;Приморский край;433 166,00;691 782,00;-258 616,00;-37,38
847;4;Анталбанк;3115;Москва и обл.;432 863,00;418 525,00;14 338,00;3,43
848;-49;Ауэрбанк;3105;Москва и обл.;432 206,00;593 978,00;-161 772,00;-27,24
849;-6;Расчетный Дом;3350;Москва и обл.;428 600,00;461 012,00;-32 412,00;-7,03
850;4;Плато-Банк;2071;Свердловская обл.;424 276,00;410 579,00;13 697,00;3,34
851;-17;ИстКом-Финанс;3435;Москва и обл.;417 191,00;479 662,00;-62 471,00;-13,02
852;0;Азия Банк;3183;Москва и обл.;417 006,00;412 966,00;4 040,00;0,98
853;-9;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;414 481,00;454 906,00;-40 425,00;-8,89
854;5;Геобанк;2027;Москва и обл.;414 287,00;389 697,00;24 590,00;6,31
855;1;ИР-Кредит;1724;Москва и обл.;412 447,00;404 623,00;7 824,00;1,93
856;-6;НКБ;2942;Калмыкия;407 516,00;420 121,00;-12 605,00;-3,00
857;-41;Техноком;2614;Москва и обл.;401 284,00;554 448,00;-153 164,00;-27,62
858;11;Мурманский Расчетный Центр;3341;Мурманская обл.;400 560,00;376 404,00;24 156,00;6,42
859;-18;Сунжа;2023;Ингушетия;399 521,00;464 095,00;-64 574,00;-13,91
860;-7;Русский Финансовый Альянс;2035;Москва и обл.;398 336,00;410 921,00;-12 585,00;-3,06
861;0;Северная Клиринговая Палата;3317;Архангельская обл.;393 003,00;386 634,00;6 369,00;1,65
862;5;Принтбанк;546;Москва и обл.;386 467,00;377 330,00;9 137,00;2,42
863;3;Евросиб Банк;594;Псковская обл.;385 510,00;380 035,00;5 475,00;1,44
864;31;Региональный Корпоративный Банк;1134;Ивановская обл.;384 409,00;318 057,00;66 352,00;20,86
865;5;Народный Инвестиционный Банк;2876;Самарская обл.;379 903,00;375 126,00;4 777,00;1,27
866;-8;Максимум;466;Ростовская обл.;379 325,00;389 993,00;-10 668,00;-2,74
867;-3;РИТЦ Банк;2677;Москва и обл.;377 797,00;382 535,00;-4 738,00;-1,24
868;0;Конгресс-Банк;2330;Москва и обл.;375 287,00;376 987,00;-1 700,00;-0,45
869;6;Надежность;2425;Курганская обл.;371 788,00;356 679,00;15 109,00;4,24
870;21;Айви Банк;2055;Москва и обл.;371 083,00;330 905,00;40 178,00;12,14
871;-6;Удмуртинвестстройбанк;2447;Удмуртия;370 774,00;382 410,00;-11 636,00;-3,04
872;14;Природа;3399;Москва и обл.;370 706,00;340 073,00;30 633,00;9,01
873;4;Акция;927;Ивановская обл.;367 914,00;347 980,00;19 934,00;5,73
874;-11;Банк Развития Бизнеса;1910;Кемеровская обл.;366 503,00;383 964,00;-17 461,00;-4,55
875;28;Ипозембанк;3026;Самарская обл.;366 121,00;307 098,00;59 023,00;19,22
876;0;Си Ди Би Банк;3339;Краснодарский край;361 276,00;353 165,00;8 111,00;2,30
877;31;Приватхолдингбанк;3372;Москва и обл.;356 535,00;295 372,00;61 163,00;20,71
878;9;Адам Интернэшнл;2232;Дагестан;355 033,00;335 804,00;19 229,00;5,73
879;6;Платежный Сервисный Банк;1943;Башкортостан;353 729,00;343 174,00;10 555,00;3,08
880;18;Промсвязьинвест;2761;Дагестан;352 963,00;313 899,00;39 064,00;12,44
881;7;РосинтерБанк;226;Москва и обл.;351 964,00;334 263,00;17 701,00;5,30
882;0;Анджибанк;570;Дагестан;349 163,00;344 572,00;4 591,00;1,33
883;6;Народный Земельно-Промышленный Банк;2873;Алтайский край;348 319,00;332 729,00;15 590,00;4,69
884;-3;Логос;3233;Москва и обл.;344 352,00;346 960,00;-2 608,00;-0,75
885;-2;Таурус Банк;655;Челябинская обл.;342 381,00;343 623,00;-1 242,00;-0,36
886;29;Басманный;2158;Москва и обл.;338 816,00;281 571,00;57 245,00;20,33
887;-63;Межбанковский Расчетный Центр;3325;Приморский край;337 458,00;509 894,00;-172 436,00;-33,82
888;-26;Дружба;990;Тюменская обл.;336 212,00;384 653,00;-48 441,00;-12,59
889;7;Кредпромбанк;1165;Ярославская обл.;334 603,00;316 455,00;18 148,00;5,73
890;7;Международный Торгово-Промышленный Банк;1203;Тверская обл.;333 724,00;314 298,00;19 426,00;6,18
891;1;КБЦ;914;Тверская обл.;331 240,00;330 256,00;984,00;0,30
892;1;Международный Расчетный Банк;3028;Москва и обл.;330 926,00;320 896,00;10 030,00;3,13
893;-9;Соверен Банк;3206;Татарстан;328 976,00;343 304,00;-14 328,00;-4,17
894;23;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;328 269,00;279 026,00;49 243,00;17,65
895;-23;Заубер Банк;1614;Карачаево-Черкесия;325 310,00;367 590,00;-42 280,00;-11,50
896;-18;Имбанк;2098;Дагестан;321 902,00;347 937,00;-26 035,00;-7,48
897;5;АвтоКредитБанк;1973;Татарстан;321 710,00;307 841,00;13 869,00;4,51
898;3;Народный Банк Тувы;1309;Тыва;314 415,00;308 894,00;5 521,00;1,79
899;41;Информпрогресс;2166;Москва и обл.;314 051,00;224 072,00;89 979,00;40,16
900;29;Гефест;1046;Тверская обл.;310 080,00;247 838,00;62 242,00;25,11
901;3;Европейский Индустриальный Банк;2503;Москва и обл.;308 423,00;306 316,00;2 107,00;0,69
902;-2;Камский Горизонт;2554;Татарстан;306 201,00;310 692,00;-4 491,00;-1,45
903;-13;Еврорасчет;3498;Москва и обл.;305 933,00;331 582,00;-25 649,00;-7,74
904;7;Атлас Банк;3477;Москва и обл.;303 011,00;287 986,00;15 025,00;5,22
905;0;Регнум;3373;Москва и обл.;301 456,00;299 981,00;1 475,00;0,49
906;8;Объединенный Национальный Банк;2074;Москва и обл.;297 970,00;283 131,00;14 839,00;5,24
907;2;Женская Микрофинансовая Cеть;3458;Москва и обл.;295 266,00;294 334,00;932,00;0,32
908;4;Холдинвестбанк;2837;Москва и обл.;294 937,00;284 700,00;10 237,00;3,60
909;-15;Энтузиастбанк;3048;Москва и обл.;291 459,00;318 797,00;-27 338,00;-8,58
910;46;Вайлдберриз Банк;841;Адыгея;289 493,00;195 774,00;93 719,00;47,87
911;-5;Онлайн Банк;2462;Москва и обл.;286 308,00;297 625,00;-11 317,00;-3,80
912;-5;Дорис Банк;1679;Москва и обл.;283 507,00;296 068,00;-12 561,00;-4,24
913;-34;Рингкомбанк;1909;Ингушетия;282 950,00;347 682,00;-64 732,00;-18,62
914;4;Идея Банк;430;Краснодарский край;282 871,00;277 790,00;5 081,00;1,83
915;-2;Терра;3476;Москва и обл.;282 609,00;283 773,00;-1 164,00;-0,41
916;-17;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;280 187,00;311 765,00;-31 578,00;-10,13
917;10;ФинТех;3499;Москва и обл.;277 598,00;255 901,00;21 697,00;8,48
918;6;Майский;1673;Кабардино-Балкария;277 305,00;261 773,00;15 532,00;5,93
919;11;Новый Коммерческий Банк;347;Дагестан;276 073,00;247 809,00;28 264,00;11,41
920;3;Лидер;3304;Москва и обл.;274 012,00;262 350,00;11 662,00;4,45
921;0;Универсалтраст;3402;Москва и обл.;272 764,00;269 529,00;3 235,00;1,20
922;-2;Кошелев-Банк;3300;Нижегородская обл.;271 285,00;271 615,00;-330,00;-0,12
923;9;Идеалбанк;3491;Москва и обл.;268 562,00;240 755,00;27 807,00;11,55
924;-51;Банк РСИ;3415;Москва и обл.;267 376,00;365 426,00;-98 050,00;-26,83
925;-15;Рента-Банк;3095;Москва и обл.;266 736,00;288 245,00;-21 509,00;-7,46
926;-10;Альтернатива;3452;Москва и обл.;265 678,00;279 508,00;-13 830,00;-4,95
927;-5;Кредо Финанс;793;Дагестан;264 730,00;266 822,00;-2 092,00;-0,78
928;-3;Континент Финанс;149;Калужская обл.;262 888,00;258 530,00;4 358,00;1,69
929;7;Внешфинбанк;3173;Дагестан;259 595,00;231 985,00;27 610,00;11,90
930;-112;ЮМК Банк;3495;Краснодарский край;250 042,00;546 272,00;-296 230,00;-54,23
931;16;Российская Финансовая Корпорация;3099;Москва и обл.;246 711,00;213 865,00;32 846,00;15,36
932;-4;Сибирский Энергетический Банк;2604;Москва и обл.;245 755,00;248 107,00;-2 352,00;-0,95
933;0;Линк-Банк;2699;Москва и обл.;240 763,00;239 607,00;1 156,00;0,48
934;-8;Международный Строительный Банк;3484;Москва и обл.;236 782,00;256 685,00;-19 903,00;-7,75
935;9;Леноблбанк;1003;Санкт-Петербург и обл.;234 648,00;215 832,00;18 816,00;8,72
936;-1;Воронеж;654;Воронежская обл.;233 632,00;233 412,00;220,00;0,09
937;11;Интеррасчет;1618;Карачаево-Черкесия;231 720,00;208 236,00;23 484,00;11,28
938;4;ПрестижКредитБанк;2922;Дагестан;226 137,00;216 398,00;9 739,00;4,50
939;10;Фреско Банк;1415;Ярославская обл.;224 830,00;206 115,00;18 715,00;9,08
940;-6;Тальменка-Банк;826;Алтайский край;224 556,00;239 603,00;-15 047,00;-6,28
941;0;Центральная Расчетная Палата;3313;Москва и обл.;222 822,00;223 099,00;-277,00;-0,12
942;1;Межбанковский Кредитный Союз;3242;Москва и обл.;222 091,00;216 085,00;6 006,00;2,78
943;-5;Континенталь;3184;Дагестан;221 946,00;231 222,00;-9 276,00;-4,01
944;-13;АББ;2937;Москва и обл.;220 143,00;243 420,00;-23 277,00;-9,56
945;-8;АлтайБизнес-Банк;2388;Алтайский край;218 891,00;231 814,00;-12 923,00;-5,57
946;-1;МВС Банк;2407;Дагестан;218 543,00;214 727,00;3 816,00;1,78
947;3;Строительно-Коммерческий Банк;3050;Архангельская обл.;209 477,00;205 373,00;4 104,00;2,00
948;-2;ТЭСТ;3440;Москва и обл.;208 466,00;214 652,00;-6 186,00;-2,88
949;3;Объединенная Расчетная Палата;3451;Москва и обл.;207 885,00;202 641,00;5 244,00;2,59
950;23;Уральская Расчетная Палата;3326;Москва и обл.;203 542,00;137 070,00;66 472,00;48,49
951;4;Таганрогбанк;3136;Ростовская обл.;199 827,00;198 343,00;1 484,00;0,75
952;6;Эно;1988;Дагестан;198 971,00;190 771,00;8 200,00;4,30
953;7;Церих;3278;Орловская обл.;198 609,00;187 804,00;10 805,00;5,75
954;0;Европейский Стандарт;3200;Кабардино-Балкария;196 480,00;198 424,00;-1 944,00;-0,98
955;2;Дербент-Кредит;2090;Дагестан;195 266,00;193 831,00;1 435,00;0,74
956;-3;1Банк;2896;Северная Осетия — Алания;195 138,00;199 070,00;-3 932,00;-1,98
957;-6;Межрегиональный Банк Реконструкции;2620;Москва и обл.;193 285,00;204 956,00;-11 671,00;-5,69
958;-19;Евросоюз;3411;Москва и обл.;192 592,00;230 508,00;-37 916,00;-16,45
959;44;Расчетный Банковский Центр;3487;Москва и обл.;184 865,00;22 276,00;162 589,00;729,88
960;5;Галабанк;3090;Адыгея;184 679,00;157 622,00;27 057,00;17,17
962;0;Лэнд Кредит;1478;Москва и обл.;175 570,00;179 853,00;-4 283,00;-2,38
963;8;Невастройинвест;1926;Санкт-Петербург и обл.;172 346,00;140 340,00;32 006,00;22,81
964;-1;Инстройбанк;2743;Москва и обл.;160 888,00;165 267,00;-4 379,00;-2,65
965;20;Умут;2435;Дагестан;159 143,00;115 739,00;43 404,00;37,50
966;11;К2 Банк;2851;Дагестан;155 978,00;125 847,00;30 131,00;23,94
967;16;КредитАльянс;3472;Вологодская обл.;152 783,00;119 209,00;33 574,00;28,16
968;-2;Тайдон;2085;Кемеровская обл.;150 757,00;156 531,00;-5 774,00;-3,69
969;-5;Дальний Восток;3318;Тульская обл.;148 724,00;162 079,00;-13 355,00;-8,24
970;11;Красноярский Краевой Расчетный Центр;3483;Красноярский край;147 903,00;120 747,00;27 156,00;22,49
971;-3;Зеленокумская;1239;Ставропольский край;146 272,00;148 787,00;-2 515,00;-1,69
972;-5;Трастовый Банк;2780;Дагестан;145 561,00;151 904,00;-6 343,00;-4,18
973;23;Национальная Расчетная Компания;3386;Москва и обл.;144 882,00;62 834,00;82 048,00;130,58
974;6;Рунэтбанк;2829;Москва и обл.;143 503,00;120 819,00;22 684,00;18,78
975;-1;Капиталбанк;2547;Ростовская обл.;142 574,00;134 712,00;7 862,00;5,84
976;-7;Банк Фридом Финанс;1143;Сахалинская обл.;141 708,00;144 897,00;-3 189,00;-2,20
977;1;Алжан;2491;Дагестан;134 264,00;123 631,00;10 633,00;8,60
978;4;Бизнесбанк;2862;Дагестан;128 304,00;119 975,00;8 329,00;6,94
979;12;Платежный Клиринговый Дом;3343;Москва и обл.;127 422,00;88 963,00;38 459,00;43,23
980;-4;ГРиС-Банк;1928;Ставропольский край;124 871,00;128 970,00;-4 099,00;-3,18
981;8;Нафтабанк;715;Дагестан;122 479,00;105 717,00;16 762,00;15,86
982;-3;Первый Депозитный Банк;1244;Тверская обл.;119 315,00;121 986,00;-2 671,00;-2,19
983;7;Финансовые Услуги;3496;Москва и обл.;114 516,00;96 688,00;17 828,00;18,44
984;0;Каспий;639;Дагестан;112 912,00;116 567,00;-3 655,00;-3,14
985;2;Газтрансбанк;665;Адыгея;110 929,00;111 900,00;-971,00;-0,87
986;0;Майма;1037;Республика Алтай;110 200,00;114 006,00;-3 806,00;-3,34
987;1;Вест;2605;Москва и обл.;109 859,00;109 859,00;0,00;0
988;-18;Городской Расчетный Центр;3346;Курганская обл.;94 516,00;143 311,00;-48 795,00;-34,05
989;6;Мигом;3323;Москва и обл.;84 319,00;68 071,00;16 248,00;23,87
990;3;Единая Расчетная Палата;384;Москва и обл.;78 212,00;84 989,00;-6 777,00;-7,97
991;1;Евроинвест;3383;Москва и обл.;78 094,00;85 198,00;-7 104,00;-8,34
992;10;Транштрейд;2676;Дагестан;71 998,00;23 870,00;48 128,00;201,63
993;1;Тувакредит;1202;Тыва;70 157,00;77 485,00;-7 328,00;-9,46
994;-22;Русское Финансовое Общество;3427;Москва и обл.;58 924,00;140 020,00;-81 096,00;-57,92
995;2;РИБ;2749;Москва и обл.;58 866,00;58 145,00;721,00;1,24
996;3;Инновационный Расчетный Центр;3447;Москва и обл.;37 152,00;49 521,00;-12 369,00;-24,98
997;1;Первый Земельный Расчетный Центр;3381;Курская обл.;35 731,00;56 217,00;-20 486,00;-36,44
998;3;Межрегиональный центр микрокредитования;3489;Воронежская обл.;24 845,00;24 810,00;35,00;0,14
999;5;Тор Кредит;3497;Москва и обл.;21 463,00;21 242,00;221,00;1,04
1000;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;19 777,00;31 186,00;-11 409,00;-36,58
1001;5;Депозитный Кредитный Дом;3474;Москва и обл.;17 864,00;17 752,00;112,00;0,63
1002;3;Транзит;2688;Дагестан;17 574,00;18 949,00;-1 375,00;-7,26
1004;5;Межрегиональный Клиринговый Центр;3424;Москва и обл.;13 850,00;4 477,00;9 373,00;209,36
1005;3;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 567,00;10 193,00;374,00;3,67
1006;4;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 002,00;3 984,00;18,00;0,45
1007;4;Международная Уральская Расчетная Палата;3322;Свердловская обл.;1 991,00;2 009,00;-18,00;-0,90
1008;4;АРБ-Инкасс;3353;Москва и обл.;1 114,00;1 065,00;49,00;4,60
1009;4;Финансово-Расчетный Центр;3319;Нижегородская обл.;516,00;490,00;26,00;5,31
