Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2013, тыс. рублей;Октябрь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
797;14;Эко-Инвест;3116;Москва и обл.;648 709,00;605 652,00;43 057,00;7,11
798;1;Башпромбанк;1006;Башкортостан;640 863,00;642 373,00;-1 510,00;-0,24
799;-11;Народный Инвестиционный Банк;2876;Самарская обл.;635 772,00;680 970,00;-45 198,00;-6,64
800;-30;Телекоммерц Банк;3380;Тульская обл.;633 826,00;792 509,00;-158 683,00;-20,02
801;30;Рингкомбанк;1909;Ингушетия;621 375,00;509 808,00;111 567,00;21,88
802;3;Джаст Банк;3503;Москва и обл.;616 737,00;624 587,00;-7 850,00;-1,26
803;-1;Внешфинбанк;3173;Краснодарский край;613 670,00;631 393,00;-17 723,00;-2,81
804;-20;РУБанк;2813;Ростовская обл.;612 163,00;701 504,00;-89 341,00;-12,74
805;-18;Вайлдберриз Банк;841;Адыгея;607 737,00;683 768,00;-76 031,00;-11,12
806;2;Народный Земельно-Промышленный Банк;2873;Алтайский край;605 677,00;612 311,00;-6 634,00;-1,08
807;-15;Аскания Траст;286;Москва и обл.;596 944,00;662 274,00;-65 330,00;-9,86
808;32;ГРиС-Банк;1928;Ставропольский край;588 469,00;481 962,00;106 507,00;22,10
809;5;Дружба;990;Тюменская обл.;588 266,00;590 909,00;-2 643,00;-0,45
810;27;Банк Премьер Кредит;1663;Москва и обл.;585 085,00;493 529,00;91 556,00;18,55
811;30;АББ;2937;Москва и обл.;580 585,00;481 809,00;98 776,00;20,50
812;9;Первый Депозитный Банк;1244;Москва и обл.;579 518,00;545 884,00;33 634,00;6,16
813;-20;Холдинвестбанк;2837;Москва и обл.;571 376,00;659 275,00;-87 899,00;-13,33
814;1;Лада-Кредит;2668;Москва и обл.;570 890,00;581 788,00;-10 898,00;-1,87
815;-15;Лидер;3304;Москва и обл.;559 502,00;638 824,00;-79 322,00;-12,42
816;-4;Новокиб;1747;Кемеровская обл.;559 479,00;605 617,00;-46 138,00;-7,62
817;-31;Арксбанк;1868;Воронежская обл.;558 872,00;684 600,00;-125 728,00;-18,37
818;-1;Банк РСИ;3415;Москва и обл.;551 733,00;576 700,00;-24 967,00;-4,33
819;4;Стар Альянс;3433;Москва и обл.;542 174,00;542 075,00;99,00;0,02
820;2;ФинТех;3499;Москва и обл.;540 980,00;544 192,00;-3 212,00;-0,59
821;-14;Природа;3399;Москва и обл.;539 743,00;619 901,00;-80 158,00;-12,93
822;-9;Старый Кремль;2657;Москва и обл.;538 370,00;592 291,00;-53 921,00;-9,10
823;-3;Гефест;1046;Тверская обл.;533 014,00;554 116,00;-21 102,00;-3,81
824;3;Южный Региональный Банк;3015;Ростовская обл.;526 525,00;520 523,00;6 002,00;1,15
825;14;Олма-Банк;3250;Москва и обл.;523 258,00;488 492,00;34 766,00;7,12
826;9;Рента-Банк;3095;Москва и обл.;519 590,00;501 526,00;18 064,00;3,60
827;-66;Кутузовский;3190;Москва и обл.;514 798,00;842 709,00;-327 911,00;-38,91
828;1;Имбанк;2098;Дагестан;514 751,00;517 498,00;-2 747,00;-0,53
829;-1;Европейский Стандарт;3200;Кабардино-Балкария;505 451,00;520 349,00;-14 898,00;-2,86
830;0;Северная Клиринговая Палата;3317;Архангельская обл.;498 996,00;516 777,00;-17 781,00;-3,44
831;-5;Дагестан;543;Дагестан;489 402,00;526 984,00;-37 582,00;-7,13
832;0;Надежность;2425;Курганская обл.;488 756,00;508 132,00;-19 376,00;-3,81
833;-9;Мигом;3323;Москва и обл.;486 032,00;532 625,00;-46 593,00;-8,75
834;16;Вестинтербанк;3398;Москва и обл.;477 690,00;428 588,00;49 102,00;11,46
835;-1;Центрально-Европейский Банк;2670;Москва и обл.;475 867,00;502 912,00;-27 045,00;-5,38
836;0;АвтоКредитБанк;1973;Татарстан;475 300,00;497 222,00;-21 922,00;-4,41
837;1;Энтузиастбанк;3048;Москва и обл.;474 154,00;490 163,00;-16 009,00;-3,27
838;4;НКБ;2942;Калмыкия;465 207,00;474 907,00;-9 700,00;-2,04
839;4;Новый Коммерческий Банк;347;Дагестан;463 284,00;471 246,00;-7 962,00;-1,69
840;4;МВС Банк;2407;Дагестан;460 505,00;466 774,00;-6 269,00;-1,34
841;39;ТЭСТ;3440;Москва и обл.;452 136,00;292 332,00;159 804,00;54,67
842;6;Соверен Банк;3206;Москва и обл.;444 922,00;449 740,00;-4 818,00;-1,07
843;3;ИР-Кредит;1724;Москва и обл.;437 419,00;457 145,00;-19 726,00;-4,32
844;1;АлтайБизнес-Банк;2388;Алтайский край;429 028,00;465 468,00;-36 440,00;-7,83
845;11;Далта-Банк;142;Приморский край;423 437,00;389 085,00;34 352,00;8,83
846;8;Далетбанк;3049;Москва и обл.;416 942,00;398 516,00;18 426,00;4,62
847;2;Межрегиональный Банк Реконструкции;2620;Москва и обл.;411 640,00;446 086,00;-34 446,00;-7,72
848;4;Народный Банк Тувы;1309;Тыва;407 418,00;421 788,00;-14 370,00;-3,41
849;20;Континенталь;3184;Ставропольский край;403 893,00;338 149,00;65 744,00;19,44
850;-69;Еврокапитал-Альянс;2672;Дагестан;400 858,00;720 961,00;-320 103,00;-44,40
851;10;РИТЦ Банк;2677;Москва и обл.;395 895,00;363 112,00;32 783,00;9,03
852;3;Таганрогбанк;3136;Ростовская обл.;390 962,00;395 238,00;-4 276,00;-1,08
853;11;ПрестижКредитБанк;2922;Дагестан;390 105,00;355 614,00;34 491,00;9,70
854;17;Информпрогресс;2166;Москва и обл.;389 052,00;332 890,00;56 162,00;16,87
855;-2;Максимум;466;Ростовская обл.;385 577,00;410 307,00;-24 730,00;-6,03
856;1;Кредо Финанс;793;Дагестан;371 843,00;385 480,00;-13 637,00;-3,54
857;-6;Алжан;2491;Дагестан;371 800,00;424 430,00;-52 630,00;-12,40
858;2;Альтернатива;3452;Москва и обл.;366 074,00;363 602,00;2 472,00;0,68
859;8;Логос;3233;Москва и обл.;354 964,00;342 325,00;12 639,00;3,69
860;19;Фреско Банк;1415;Москва и обл.;350 289,00;297 381,00;52 908,00;17,79
861;9;Конгресс-Банк;2330;Москва и обл.;345 845,00;333 095,00;12 750,00;3,83
862;1;Российская Финансовая Корпорация;3099;Москва и обл.;344 384,00;356 490,00;-12 106,00;-3,40
863;2;Сунжа;2023;Ингушетия;341 351,00;354 851,00;-13 500,00;-3,80
864;17;Лэнд Кредит;1478;Москва и обл.;333 823,00;284 151,00;49 672,00;17,48
865;3;Эно;1988;Дагестан;323 140,00;339 351,00;-16 211,00;-4,78
866;0;Дорис Банк;1679;Москва и обл.;321 632,00;351 113,00;-29 481,00;-8,40
867;-5;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;320 813,00;358 222,00;-37 409,00;-10,44
868;-9;Платежи и Расчеты;3324;Самарская обл.;319 070,00;378 310,00;-59 240,00;-15,66
870;8;Онлайн Банк;2462;Москва и обл.;304 663,00;297 703,00;6 960,00;2,34
871;1;Банк Берейт;3505;Санкт-Петербург и обл.;303 793,00;322 475,00;-18 682,00;-5,79
872;5;Терра;3476;Москва и обл.;299 290,00;302 775,00;-3 485,00;-1,15
873;3;Сетевая Расчетная Палата;3332;Татарстан;298 388,00;304 480,00;-6 092,00;-2,00
874;0;Каспий;639;Дагестан;296 990,00;308 895,00;-11 905,00;-3,85
875;8;Банк Фридом Финанс;1143;Сахалинская обл.;277 994,00;271 024,00;6 970,00;2,57
876;9;Регнум;3373;Москва и обл.;271 689,00;268 182,00;3 507,00;1,31
877;7;Континент Финанс;149;Калужская обл.;267 455,00;268 418,00;-963,00;-0,36
878;8;Тайдон;2085;Кемеровская обл.;245 208,00;241 307,00;3 901,00;1,62
879;-4;Финчер;3486;Москва и обл.;243 871,00;307 589,00;-63 718,00;-20,72
880;-22;Уральская Расчетная Палата;3326;Москва и обл.;236 511,00;379 586,00;-143 075,00;-37,69
881;6;Майма;1037;Республика Алтай;220 650,00;238 774,00;-18 124,00;-7,59
882;8;Рунэтбанк;2829;Москва и обл.;206 377,00;201 161,00;5 216,00;2,59
883;5;Северстройбанк;3507;Вологодская обл.;204 283,00;204 436,00;-153,00;-0,07
884;5;К2 Банк;2851;Дагестан;202 193,00;203 153,00;-960,00;-0,47
885;12;Русское Финансовое Общество;3427;Москва и обл.;180 634,00;140 401,00;40 233,00;28,66
886;8;Расчетный Банковский Центр;3487;Москва и обл.;180 422,00;157 964,00;22 458,00;14,22
887;6;Международная Уральская Расчетная Палата;3322;Москва и обл.;173 047,00;159 696,00;13 351,00;8,36
888;4;Красноярский Краевой Расчетный Центр;3483;Красноярский край;165 437,00;161 825,00;3 612,00;2,23
889;10;Национальная Расчетная Компания;3386;Москва и обл.;148 701,00;134 629,00;14 072,00;10,45
890;5;Фидбэк;3502;Москва и обл.;136 493,00;148 253,00;-11 760,00;-7,93
891;5;Евроинвест;3383;Москва и обл.;135 093,00;146 736,00;-11 643,00;-7,93
892;-1;Дальний Восток;3318;Тульская обл.;133 857,00;182 534,00;-48 677,00;-26,67
893;7;КредитАльянс;3472;Вологодская обл.;133 775,00;119 185,00;14 590,00;12,24
894;8;Зеленокумская;1239;Ставропольский край;116 933,00;116 375,00;558,00;0,48
895;6;РИБ;2749;Москва и обл.;114 769,00;116 577,00;-1 808,00;-1,55
896;2;Монета.ру;3508;Марий Эл;110 387,00;137 315,00;-26 928,00;-19,61
897;6;Умут;2435;Дагестан;102 293,00;105 801,00;-3 508,00;-3,32
898;7;Финансовые Услуги;3496;Москва и обл.;96 078,00;96 967,00;-889,00;-0,92
899;8;Платежный Клиринговый Дом;3343;Москва и обл.;94 377,00;79 231,00;15 146,00;19,12
900;4;Интеррасчет;1618;Карачаево-Черкесия;93 736,00;99 359,00;-5 623,00;-5,66
901;5;Деньги.Мэйл.Ру;3511;Москва и обл.;82 417,00;82 417,00;0,00;0
902;6;Вест;2605;Москва и обл.;78 201,00;75 697,00;2 504,00;3,31
903;6;ЭнергоБизнес;3485;Москва и обл.;56 151,00;67 121,00;-10 970,00;-16,34
904;6;Единая Расчетная Палата;384;Москва и обл.;53 127,00;58 251,00;-5 124,00;-8,80
905;10;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;48 563,00;35 064,00;13 499,00;38,50
906;13;Ассигнация;865;Ставропольский край;44 491,00;8 755,00;35 736,00;408,18
907;7;Межрегиональный центр микрокредитования;3489;Воронежская обл.;42 635,00;42 614,00;21,00;0,05
908;4;Первый Земельный Расчетный Центр;3381;Курская обл.;42 579,00;51 755,00;-9 176,00;-17,73
909;2;Инновационный Расчетный Центр;3447;Москва и обл.;41 170,00;53 387,00;-12 217,00;-22,88
910;3;Сибирский Расчетный Центр;3308;Новосибирская обл.;40 371,00;44 834,00;-4 463,00;-9,95
911;5;Транзит;2688;Дагестан;27 590,00;34 421,00;-6 831,00;-19,85
912;5;Тор Кредит;3497;Москва и обл.;24 255,00;24 237,00;18,00;0,07
913;5;Финансово-Расчетный Центр;3319;Астраханская обл.;14 088,00;16 881,00;-2 793,00;-16,55
914;6;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 280,00;4 169,00;111,00;2,66
915;6;АРБ-Инкасс;3353;Москва и обл.;2 603,00;2 788,00;-185,00;-6,64
