Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2011, тыс. рублей;Сентябрь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
530;-8;Банк ИТБ;3128;Москва и обл.;2 185 425,00;2 192 881,00;-7 456,00;-0,34
531;4;Коммерческий Индо Банк;3446;Москва и обл.;2 180 798,00;2 067 543,00;113 255,00;5,48
532;-3;Бум-Банк;1137;Кабардино-Балкария;2 168 515,00;2 107 558,00;60 957,00;2,89
533;-7;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 166 032,00;2 139 999,00;26 033,00;1,22
534;-6;РН Банк;170;Омская обл.;2 142 464,00;2 120 288,00;22 176,00;1,05
535;-8;Агророс;2860;Саратовская обл.;2 141 600,00;2 122 029,00;19 571,00;0,92
536;15;Мой Банк. Новосибирск;2787;Новосибирская обл.;2 139 851,00;1 937 373,00;202 478,00;10,45
537;-4;Донхлеббанк;2285;Ростовская обл.;2 123 713,00;2 077 636,00;46 077,00;2,22
538;-7;Городской Ипотечный Банк;1627;Москва и обл.;2 111 120,00;2 089 716,00;21 404,00;1,02
539;-2;ИРС;272;Москва и обл.;2 109 673,00;2 040 908,00;68 765,00;3,37
540;-15;Союзпромбанк;2965;Москва и обл.;2 106 166,00;2 148 794,00;-42 628,00;-1,98
541;-17;НБК-Банк;3283;Москва и обл.;2 102 411,00;2 157 345,00;-54 934,00;-2,55
542;0;Финтрастбанк;3104;Москва и обл.;2 100 417,00;2 022 702,00;77 715,00;3,84
543;13;Михайловский ПЖСБ;2961;Волгоградская обл.;2 089 146,00;1 907 056,00;182 090,00;9,55
544;-14;Братский АНКБ;1144;Иркутская обл.;2 086 489,00;2 094 988,00;-8 499,00;-0,41
545;27;Мобилбанк;532;Удмуртия;2 068 398,00;1 813 329,00;255 069,00;14,07
546;-12;Яринтербанк;2564;Ярославская обл.;2 053 612,00;2 074 326,00;-20 714,00;-1,00
547;-7;Банк Экономический Союз;2798;Москва и обл.;2 037 974,00;2 031 360,00;6 614,00;0,33
548;10;Банк Пермь;875;Пермская обл.;2 021 951,00;1 898 803,00;123 148,00;6,49
549;4;Объединенный Банк Республики;1016;Чувашия;2 016 834,00;1 924 821,00;92 013,00;4,78
550;-2;Мой Банк. Ипотека;2436;Башкортостан;2 006 298,00;1 943 930,00;62 368,00;3,21
551;1;Русский Трастовый Банк;1139;Москва и обл.;2 002 997,00;1 933 560,00;69 437,00;3,59
552;-7;Мегаполис;3265;Чувашия;2 002 220,00;1 991 562,00;10 658,00;0,54
553;-12;Таатта;1249;Саха (Якутия);1 996 163,00;2 026 742,00;-30 579,00;-1,51
554;19;Интеркапитал-Банк;2706;Мордовия;1 993 280,00;1 805 821,00;187 459,00;10,38
555;-11;Финансово-Промышленный Капитал;3295;Москва и обл.;1 988 782,00;1 998 093,00;-9 311,00;-0,47
556;-20;Уралфинанс;1370;Свердловская обл.;1 955 883,00;2 054 119,00;-98 236,00;-4,78
557;89;Объединенная Расчетная Система;3342;Москва и обл.;1 955 339,00;1 358 462,00;596 877,00;43,94
558;-9;Банк МБФИ;2073;Москва и обл.;1 946 830,00;1 942 558,00;4 272,00;0,22
559;1;ФорБанк;2063;Алтайский край;1 929 133,00;1 874 174,00;54 959,00;2,93
560;-5;Смартбанк;3408;Москва и обл.;1 912 930,00;1 911 912,00;1 018,00;0,05
561;6;Выборг-Банк;720;Санкт-Петербург и обл.;1 912 246,00;1 836 221,00;76 025,00;4,14
562;-1;Богородский;1277;Нижегородская обл.;1 909 504,00;1 870 077,00;39 427,00;2,11
563;0;Липецкий Областной Банк;1794;Липецкая обл.;1 905 571,00;1 866 685,00;38 886,00;2,08
564;1;Кроссинвестбанк;2849;Москва и обл.;1 901 621,00;1 850 265,00;51 356,00;2,78
565;4;Невский Банк;1068;Санкт-Петербург и обл.;1 893 497,00;1 833 482,00;60 015,00;3,27
566;-7;Кубанский Универсальный Банк;2898;Краснодарский край;1 892 958,00;1 877 556,00;15 402,00;0,82
567;19;Апабанк;2404;Москва и обл.;1 883 800,00;1 720 838,00;162 962,00;9,47
568;-14;Юнистрим;3467;Москва и обл.;1 882 855,00;1 919 840,00;-36 985,00;-1,93
569;-1;МФБанк;3163;Москва и обл.;1 882 774,00;1 835 471,00;47 303,00;2,58
570;-20;Кросна-Банк;2607;Москва и обл.;1 878 257,00;1 942 276,00;-64 019,00;-3,30
571;-9;РСКБ;2050;Москва и обл.;1 860 342,00;1 868 697,00;-8 355,00;-0,45
572;10;Россита-Банк;3257;Москва и обл.;1 857 714,00;1 741 718,00;115 996,00;6,66
573;3;Новый Век;3417;Москва и обл.;1 855 756,00;1 779 618,00;76 138,00;4,28
574;4;Компания Розничного Кредитования;3385;Москва и обл.;1 837 667,00;1 777 536,00;60 131,00;3,38
575;-5;Банк РМП;2574;Москва и обл.;1 817 718,00;1 827 107,00;-9 389,00;-0,51
576;7;Дом-Банк;3209;Москва и обл.;1 808 035,00;1 733 487,00;74 548,00;4,30
577;-13;Далетбанк;3049;Москва и обл.;1 804 583,00;1 853 837,00;-49 254,00;-2,66
578;-7;Новокиб;1747;Кемеровская обл.;1 778 570,00;1 817 651,00;-39 081,00;-2,15
579;-5;Приско Капитал Банк;2537;Москва и обл.;1 761 752,00;1 801 606,00;-39 854,00;-2,21
580;-1;Ваш Личный Банк;1222;Иркутская обл.;1 757 345,00;1 768 576,00;-11 231,00;-0,64
581;17;Владпромбанк;870;Владимирская обл.;1 751 009,00;1 616 868,00;134 141,00;8,30
582;-1;Радиотехбанк;1166;Нижегородская обл.;1 744 023,00;1 750 144,00;-6 121,00;-0,35
583;106;Новый Промышленный Банк;930;Москва и обл.;1 740 022,00;1 130 377,00;609 645,00;53,93
584;-7;Новое Время;3492;Москва и обл.;1 739 277,00;1 778 361,00;-39 084,00;-2,20
585;18;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;1 734 667,00;1 594 387,00;140 280,00;8,80
586;13;Фольксваген Банк Рус;3500;Москва и обл.;1 733 728,00;1 607 002,00;126 726,00;7,89
587;-21;Зираат Банк;2559;Москва и обл.;1 730 269,00;1 841 036,00;-110 767,00;-6,02
588;0;Йошкар-Ола;2802;Марий Эл;1 720 294,00;1 707 103,00;13 191,00;0,77
589;-2;КОР;2148;Волгоградская обл.;1 715 575,00;1 717 108,00;-1 533,00;-0,09
590;-6;Газнефтьбанк;3223;Саратовская обл.;1 713 301,00;1 721 729,00;-8 428,00;-0,49
591;-148;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 710 471,00;3 007 326,00;-1 296 855,00;-43,12
592;-17;Соколовский;2830;Москва и обл.;1 708 324,00;1 786 102,00;-77 778,00;-4,35
593;-4;Старооскольский Агропромбанк;1050;Белгородская обл.;1 698 899,00;1 671 391,00;27 508,00;1,65
594;2;Новация;840;Адыгея;1 680 806,00;1 617 969,00;62 837,00;3,88
595;0;Стелла-Банк;2948;Ростовская обл.;1 679 672,00;1 625 921,00;53 751,00;3,31
596;6;Спиритбанк;2053;Тульская обл.;1 664 123,00;1 599 753,00;64 370,00;4,02
597;3;Иваново;1763;Ивановская обл.;1 660 472,00;1 605 068,00;55 404,00;3,45
598;-4;Тандем;1951;Москва и обл.;1 650 530,00;1 627 053,00;23 477,00;1,44
599;59;Мострансбанк;2258;Москва и обл.;1 647 145,00;1 281 421,00;365 724,00;28,54
600;10;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 643 756,00;1 548 907,00;94 849,00;6,12
601;6;Пульс Столицы;3002;Москва и обл.;1 639 767,00;1 555 571,00;84 196,00;5,41
602;49;Современные Стандарты Бизнеса;3397;Москва и обл.;1 634 534,00;1 342 342,00;292 192,00;21,77
603;9;Диг-Банк;2423;Северная Осетия — Алания;1 633 354,00;1 517 218,00;116 136,00;7,65
604;4;Сервис Резерв;2034;Москва и обл.;1 623 702,00;1 553 524,00;70 178,00;4,52
605;-4;Ринвестбанк;3262;Рязанская обл.;1 622 857,00;1 600 731,00;22 126,00;1,38
606;0;Татагропромбанк;728;Татарстан;1 614 822,00;1 562 534,00;52 288,00;3,35
607;-10;Объединенный Резервный Банк;937;Москва и обл.;1 613 402,00;1 617 431,00;-4 029,00;-0,25
608;-17;УМ-Банк;1441;Свердловская обл.;1 607 453,00;1 654 785,00;-47 332,00;-2,86
609;-5;Нальчик;695;Кабардино-Балкария;1 593 479,00;1 593 674,00;-195,00;-0,01
610;-17;Эсидбанк;1991;Дагестан;1 590 894,00;1 634 925,00;-44 031,00;-2,69
611;-19;Мираф-Банк;2244;Омская обл.;1 587 215,00;1 642 733,00;-55 518,00;-3,38
612;-1;Элита;1399;Калужская обл.;1 564 914,00;1 535 439,00;29 475,00;1,92
613;12;Межрегионбанк;1059;Москва и обл.;1 561 675,00;1 438 714,00;122 961,00;8,55
614;24;Финанс Бизнес Банк;520;Краснодарский край;1 552 191,00;1 404 134,00;148 057,00;10,54
615;-2;Нерюнгрибанк;825;Саха (Якутия);1 546 194,00;1 514 183,00;32 011,00;2,11
616;18;Национальный Корпоративный Банк;3422;Москва и обл.;1 543 319,00;1 408 151,00;135 168,00;9,60
617;1;Интеркоопбанк;2803;Москва и обл.;1 536 866,00;1 485 184,00;51 682,00;3,48
618;18;Промсельхозбанк;538;Москва и обл.;1 512 050,00;1 406 423,00;105 627,00;7,51
619;18;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 511 426,00;1 405 394,00;106 032,00;7,54
620;-40;Верхневолжский;1084;Ярославская обл.;1 505 350,00;1 756 419,00;-251 069,00;-14,29
621;35;Риал-Кредит;3393;Москва и обл.;1 504 005,00;1 316 190,00;187 815,00;14,27
622;-2;Единственный;3187;Москва и обл.;1 503 828,00;1 479 862,00;23 966,00;1,62
623;9;Байкалкредобанк;2990;Иркутская обл.;1 497 136,00;1 423 573,00;73 563,00;5,17
624;21;Саммит Банк;85;Приморский край;1 496 689,00;1 362 750,00;133 939,00;9,83
625;-4;Евразийский Банк;969;Забайкальский край;1 491 163,00;1 470 726,00;20 437,00;1,39
626;16;Холмск;503;Сахалинская обл.;1 482 963,00;1 379 923,00;103 040,00;7,47
627;-4;Владбизнесбанк;903;Владимирская обл.;1 478 694,00;1 449 054,00;29 640,00;2,05
628;-23;Уральский Трастовый Банк;2523;Удмуртия;1 475 144,00;1 580 735,00;-105 591,00;-6,68
629;-44;Объединенный Кредитный Банк;1118;Владимирская обл.;1 475 076,00;1 721 117,00;-246 041,00;-14,30
630;-21;Проинвестбанк;784;Пермская обл.;1 474 885,00;1 551 240,00;-76 355,00;-4,92
631;-5;Арт-Банк;2779;Северная Осетия — Алания;1 471 504,00;1 437 359,00;34 145,00;2,38
632;-10;Викинг;2;Санкт-Петербург и обл.;1 465 608,00;1 461 562,00;4 046,00;0,28
633;-18;Саратов;330;Саратовская обл.;1 463 591,00;1 507 822,00;-44 231,00;-2,93
634;-6;ВЕБРР;3418;Москва и обл.;1 457 988,00;1 433 381,00;24 607,00;1,72
635;9;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 445 368,00;1 366 041,00;79 327,00;5,81
636;16;Пурпе;709;Тюменская обл.;1 441 469,00;1 340 478,00;100 991,00;7,53
637;-18;Приобье;537;Тюменская обл.;1 437 905,00;1 480 686,00;-42 781,00;-2,89
638;15;Кредитинвест;1197;Дагестан;1 434 796,00;1 335 754,00;99 042,00;7,41
639;-25;Великие Луки Банк;598;Псковская обл.;1 434 460,00;1 514 066,00;-79 606,00;-5,26
640;1;РЕСО Кредит;3450;Москва и обл.;1 424 564,00;1 386 046,00;38 518,00;2,78
641;-11;Столичный Кредит;2853;Москва и обл.;1 418 014,00;1 428 855,00;-10 841,00;-0,76
642;6;БСТ-Банк;2883;Кемеровская обл.;1 416 769,00;1 357 776,00;58 993,00;4,34
643;-10;Геленджик-Банк;790;Краснодарский край;1 416 318,00;1 408 850,00;7 468,00;0,53
644;-9;Бинбанк Столица;3052;Москва и обл.;1 414 353,00;1 406 967,00;7 386,00;0,52
645;-14;Навигатор;2469;Москва и обл.;1 413 402,00;1 428 592,00;-15 190,00;-1,06
646;14;Эл Банк;1025;Республика Алтай;1 397 178,00;1 264 746,00;132 432,00;10,47
647;2;Крона-Банк;2499;Иркутская обл.;1 396 464,00;1 348 483,00;47 981,00;3,56
648;-5;Нарат;1902;Саратовская обл.;1 392 886,00;1 377 927,00;14 959,00;1,09
649;-25;Витязь;2890;Москва и обл.;1 380 992,00;1 448 842,00;-67 850,00;-4,68
650;-3;РТС-Банк;3401;Самарская обл.;1 379 147,00;1 358 217,00;20 930,00;1,54
651;-22;Охотный Ряд;3375;Москва и обл.;1 377 327,00;1 429 044,00;-51 717,00;-3,62
652;-36;Спутник;1071;Оренбургская обл.;1 370 506,00;1 500 907,00;-130 401,00;-8,69
653;9;Республиканский Кредитный Альянс;3017;Москва и обл.;1 370 301,00;1 250 704,00;119 597,00;9,56
654;13;Кредит Экспресс;3186;Ростовская обл.;1 363 359,00;1 236 586,00;126 773,00;10,25
655;11;ГринКомБанк;1184;Иркутская обл.;1 342 324,00;1 239 502,00;102 822,00;8,30
656;28;Богородский Муниципальный Банк;2992;Москва и обл.;1 336 156,00;1 165 536,00;170 620,00;14,64
657;51;КИП-Банк;2843;Москва и обл.;1 313 080,00;1 037 632,00;275 448,00;26,55
658;-8;УИК-Банк;1300;Челябинская обл.;1 307 100,00;1 342 792,00;-35 692,00;-2,66
659;0;Церих;3278;Орловская обл.;1 304 566,00;1 270 293,00;34 273,00;2,70
660;3;Регионфинансбанк;3357;Москва и обл.;1 302 708,00;1 250 639,00;52 069,00;4,16
661;8;Эргобанк;2856;Москва и обл.;1 301 542,00;1 233 588,00;67 954,00;5,51
662;-23;Банк Реалист;2646;Москва и обл.;1 291 693,00;1 398 844,00;-107 151,00;-7,66
663;15;Примтеркомбанк;21;Приморский край;1 284 651,00;1 186 008,00;98 643,00;8,32
664;4;Канский;860;Красноярский край;1 279 032,00;1 235 977,00;43 055,00;3,48
665;-8;Национальный Республиканский Банк;3359;Москва и обл.;1 278 008,00;1 314 536,00;-36 528,00;-2,78
666;10;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 264 091,00;1 193 064,00;71 027,00;5,95
667;-3;Екатерининский;2167;Москва и обл.;1 257 578,00;1 247 590,00;9 988,00;0,80
668;3;Инбанк;1829;Москва и обл.;1 254 339,00;1 225 893,00;28 446,00;2,32
669;4;Радиан;1675;Иркутская обл.;1 249 486,00;1 210 881,00;38 605,00;3,19
670;-30;Вологдабанк;992;Вологодская обл.;1 245 933,00;1 392 631,00;-146 698,00;-10,53
671;-16;Азимут;3154;Москва и обл.;1 244 394,00;1 321 035,00;-76 641,00;-5,80
672;-45;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 231 011,00;1 437 016,00;-206 005,00;-14,34
673;-12;Тайм Банк;3120;Москва и обл.;1 221 878,00;1 257 846,00;-35 968,00;-2,86
674;11;Конфидэнс Банк;970;Костромская обл.;1 215 211,00;1 149 388,00;65 823,00;5,73
675;-21;Кемсоцинбанк;96;Кемеровская обл.;1 210 684,00;1 328 072,00;-117 388,00;-8,84
676;11;Метрополь;1639;Москва и обл.;1 203 402,00;1 142 116,00;61 286,00;5,37
677;121;Центрально-Азиатский;3037;Хакасия;1 203 311,00;605 890,00;597 421,00;98,60
678;2;Приполярком;507;Тюменская обл.;1 201 914,00;1 177 124,00;24 790,00;2,11
679;-14;Новый Кредитный Союз;3139;Москва и обл.;1 192 000,00;1 242 457,00;-50 457,00;-4,06
680;10;Металлург;2877;Москва и обл.;1 188 618,00;1 125 638,00;62 980,00;5,60
681;1;Сембанк;2606;Москва и обл.;1 185 478,00;1 167 852,00;17 626,00;1,51
682;-5;БВА Банк;1684;Москва и обл.;1 185 414,00;1 187 736,00;-2 322,00;-0,20
683;24;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;1 172 558,00;1 038 822,00;133 736,00;12,87
684;26;Жилкредит;1736;Москва и обл.;1 159 968,00;1 027 796,00;132 172,00;12,86
685;-6;Эльбин;2267;Дагестан;1 158 945,00;1 183 666,00;-24 721,00;-2,09
686;-12;Торговый Городской Банк;3180;Тверская обл.;1 156 339,00;1 204 194,00;-47 855,00;-3,97
687;36;Агора;3231;Москва и обл.;1 138 852,00;932 120,00;206 732,00;22,18
688;4;Вэлкомбанк;589;Ставропольский край;1 135 695,00;1 122 009,00;13 686,00;1,22
689;-8;Златкомбанк;568;Москва и обл.;1 134 499,00;1 171 316,00;-36 817,00;-3,14
690;-2;Калуга;1151;Калужская обл.;1 126 558,00;1 137 683,00;-11 125,00;-0,98
691;-19;Флора-Москва;533;Москва и обл.;1 119 358,00;1 218 737,00;-99 379,00;-8,15
692;-22;Норвик Банк;1407;Москва и обл.;1 118 035,00;1 232 893,00;-114 858,00;-9,32
693;124;Америкэн Экспресс Банк;3460;Москва и обл.;1 114 652,00;529 687,00;584 965,00;110,44
694;0;Сталь Банк;2248;Москва и обл.;1 104 554,00;1 110 805,00;-6 251,00;-0,56
695;18;Сельмашбанк;106;Ростовская обл.;1 099 933,00;1 007 445,00;92 488,00;9,18
696;1;Дон-Тексбанк;1818;Ростовская обл.;1 099 488,00;1 076 873,00;22 615,00;2,10
697;4;Трастовый Республиканский Банк;3404;Москва и обл.;1 094 876,00;1 063 216,00;31 660,00;2,98
698;-23;Московский Вексельный Банк;2697;Москва и обл.;1 085 519,00;1 194 904,00;-109 385,00;-9,15
699;-4;Русский Национальный Банк;469;Ростовская обл.;1 082 813,00;1 102 567,00;-19 754,00;-1,79
700;-9;Сибэс;208;Омская обл.;1 077 868,00;1 123 829,00;-45 961,00;-4,09
701;-3;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 069 034,00;1 070 104,00;-1 070,00;-0,10
702;29;Максима;3379;Москва и обл.;1 056 939,00;894 015,00;162 924,00;18,22
703;-3;Майкопбанк;1136;Адыгея;1 056 692,00;1 063 622,00;-6 930,00;-0,65
704;-2;Бест Эффортс Банк;435;Москва и обл.;1 052 086,00;1 060 940,00;-8 854,00;-0,83
705;-2;Синергия;2884;Саратовская обл.;1 049 583,00;1 053 043,00;-3 460,00;-0,33
706;27;Первоуральскбанк;965;Свердловская обл.;1 048 558,00;887 090,00;161 468,00;18,20
707;12;Бизнес для Бизнеса;1060;Чувашия;1 038 094,00;947 723,00;90 371,00;9,54
708;-4;Бумеранг;1002;Вологодская обл.;1 037 606,00;1 048 997,00;-11 391,00;-1,09
709;2;Аскания Траст;286;Москва и обл.;1 030 029,00;1 021 868,00;8 161,00;0,80
710;-5;Стройиндбанк;155;Москва и обл.;1 027 553,00;1 043 833,00;-16 280,00;-1,56
711;70;Идеалбанк;3491;Москва и обл.;1 012 144,00;642 015,00;370 129,00;57,65
712;0;Северинвестбанк;2264;Белгородская обл.;1 008 136,00;1 018 860,00;-10 724,00;-1,05
713;15;Содружество;2923;Москва и обл.;1 001 967,00;908 671,00;93 296,00;10,27
714;-21;Рублевский;2192;Москва и обл.;1 001 707,00;1 116 451,00;-114 744,00;-10,28
715;12;Сибирский Энергетический Банк;2604;Москва и обл.;999 517,00;914 138,00;85 379,00;9,34
716;-7;Кетовский Коммерческий Банк;842;Курганская обл.;995 794,00;1 028 051,00;-32 257,00;-3,14
717;-34;Кредитимпэкс Банк;2037;Москва и обл.;993 258,00;1 166 584,00;-173 326,00;-14,86
718;4;Смолевич;1121;Смоленская обл.;977 304,00;939 440,00;37 864,00;4,03
719;-23;Яндекс Банк;3027;Москва и обл.;974 729,00;1 092 011,00;-117 282,00;-10,74
720;-21;Тексбанк;2756;Карачаево-Черкесия;973 178,00;1 067 882,00;-94 704,00;-8,87
721;-35;Народный Доверительный Банк;2374;Москва и обл.;966 220,00;1 145 992,00;-179 772,00;-15,69
722;23;Жилстройбанк;2769;Москва и обл.;965 683,00;836 525,00;129 158,00;15,44
723;3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;964 117,00;922 893,00;41 224,00;4,47
724;-4;Алтынбанк;2070;Татарстан;963 413,00;940 493,00;22 920,00;2,44
725;0;Спецстройбанк;236;Москва и обл.;959 512,00;926 879,00;32 633,00;3,52
726;25;Региональный Банк Сбережений;3367;Москва и обл.;952 226,00;815 130,00;137 096,00;16,82
727;-21;Онего;2484;Карелия;949 187,00;1 040 846,00;-91 659,00;-8,81
728;15;Руна-Банк;3207;Москва и обл.;941 113,00;845 411,00;95 702,00;11,32
729;15;Академический Русский Банк;622;Москва и обл.;931 966,00;843 787,00;88 179,00;10,45
730;-13;Банкирский Дом;2928;Санкт-Петербург и обл.;931 367,00;951 401,00;-20 034,00;-2,11
731;-10;Далена Банк;1948;Москва и обл.;930 236,00;939 585,00;-9 349,00;-1,00
732;-8;Местный Кредит;3370;Москва и обл.;929 239,00;930 382,00;-1 143,00;-0,12
733;-15;Башпромбанк;1006;Башкортостан;925 870,00;948 224,00;-22 354,00;-2,36
734;12;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;923 579,00;835 874,00;87 705,00;10,49
735;2;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;920 720,00;863 372,00;57 348,00;6,64
736;0;Симбирск;653;Ульяновская обл.;901 309,00;871 481,00;29 828,00;3,42
737;-5;Булгар Банк;1917;Татарстан;897 092,00;887 924,00;9 168,00;1,03
738;-8;ЕАТП Банк;1765;Астраханская обл.;895 256,00;896 542,00;-1 286,00;-0,14
739;-5;Унифондбанк;3416;Москва и обл.;892 968,00;884 293,00;8 675,00;0,98
740;12;Турбобанк;3203;Санкт-Петербург и обл.;883 150,00;796 354,00;86 796,00;10,90
741;-12;Объединенный Капитал;2611;Санкт-Петербург и обл.;882 527,00;901 875,00;-19 348,00;-2,15
742;-7;Первый Дортрансбанк;3271;Кировская обл.;879 771,00;873 818,00;5 953,00;0,68
743;6;Курган;2568;Курганская обл.;867 492,00;822 041,00;45 451,00;5,53
744;-6;Тетраполис;1586;Санкт-Петербург и обл.;859 102,00;861 304,00;-2 202,00;-0,26
745;2;Балаково-Банк;444;Саратовская обл.;854 432,00;829 772,00;24 660,00;2,97
746;10;Банк Глобус;2438;Москва и обл.;847 062,00;775 563,00;71 499,00;9,22
747;7;Динамичные Системы;3439;Москва и обл.;843 393,00;779 687,00;63 706,00;8,17
748;-8;Одинбанк;3197;Москва и обл.;842 912,00;858 281,00;-15 369,00;-1,79
749;8;ФинТех;3499;Москва и обл.;840 410,00;763 512,00;76 898,00;10,07
750;-11;Народный Банк;2249;Карачаево-Черкесия;839 050,00;860 309,00;-21 259,00;-2,47
751;-9;Бузулукбанк;1282;Оренбургская обл.;834 756,00;852 585,00;-17 829,00;-2,09
752;-36;Ноосфера;2650;Республика Алтай;831 720,00;960 877,00;-129 157,00;-13,44
753;-3;Химик;1114;Нижегородская обл.;826 862,00;817 841,00;9 021,00;1,10
754;13;Космос;2245;Москва и обл.;826 694,00;724 859,00;101 835,00;14,05
755;-7;Анелик РУ;3443;Москва и обл.;826 116,00;826 493,00;-377,00;-0,05
756;27;Расчетный Дом;3350;Москва и обл.;820 101,00;638 163,00;181 938,00;28,51
757;45;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;819 942,00;591 941,00;228 001,00;38,52
758;-3;Адам Интернэшнл;2232;Дагестан;812 180,00;775 889,00;36 291,00;4,68
759;2;Трансэнергобанк;3106;Дагестан;809 933,00;760 420,00;49 513,00;6,51
760;35;Финчер;3486;Москва и обл.;803 169,00;615 796,00;187 373,00;30,43
761;5;ИстКом-Финанс;3435;Москва и обл.;795 421,00;727 110,00;68 311,00;9,39
762;1;Русский Банк Сбережений;779;Ставропольский край;790 736,00;745 265,00;45 471,00;6,10
763;-22;Финарс Банк;2938;Москва и обл.;787 447,00;858 056,00;-70 609,00;-8,23
764;91;Паритет;1860;Москва и обл.;785 723,00;422 024,00;363 699,00;86,18
765;8;МС Банк Рус;2789;Москва и обл.;780 644,00;688 376,00;92 268,00;13,40
766;-6;Международный Расчетный Банк;3028;Москва и обл.;772 193,00;762 639,00;9 554,00;1,25
767;-8;Почта Банк;650;Брянская обл.;761 498,00;763 066,00;-1 568,00;-0,21
768;-10;Месед;184;Дагестан;758 677,00;763 451,00;-4 774,00;-0,63
769;5;Си Ди Би Банк;3339;Краснодарский край;758 563,00;686 853,00;71 710,00;10,44
770;-2;Арзамас;1281;Нижегородская обл.;753 631,00;724 674,00;28 957,00;4,00
771;-18;Аделантбанк;1835;Москва и обл.;753 498,00;781 474,00;-27 976,00;-3,58
772;-58;Прайм Финанс;2758;Санкт-Петербург и обл.;751 764,00;991 337,00;-239 573,00;-24,17
773;-8;Почтобанк;1788;Пермская обл.;743 720,00;731 311,00;12 409,00;1,70
774;10;ИСБ;3010;Москва и обл.;737 961,00;635 443,00;102 518,00;16,13
775;-11;Инвест-Экобанк;1956;Санкт-Петербург и обл.;716 316,00;738 201,00;-21 885,00;-2,96
776;-4;Атлас Банк;3477;Москва и обл.;702 735,00;699 734,00;3 001,00;0,43
777;28;Мурманский Расчетный Центр;3341;Мурманская обл.;691 632,00;574 775,00;116 857,00;20,33
778;30;РУБанк;2813;Ростовская обл.;684 465,00;570 422,00;114 043,00;19,99
779;62;Олма-Банк;3250;Москва и обл.;680 336,00;460 746,00;219 590,00;47,66
780;14;Ресурс-Траст;3122;Москва и обл.;676 801,00;615 983,00;60 818,00;9,87
781;-5;Арсенал;3000;Москва и обл.;675 357,00;683 595,00;-8 238,00;-1,21
782;-20;Кузбассхимбанк;2868;Кемеровская обл.;674 630,00;747 989,00;-73 359,00;-9,81
783;8;Южный Региональный Банк;3015;Ростовская обл.;672 812,00;620 044,00;52 768,00;8,51
784;4;Мико-Банк;3195;Москва и обл.;671 035,00;623 164,00;47 871,00;7,68
785;-15;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;670 783,00;714 471,00;-43 688,00;-6,11
786;-1;Центр Межбанковских Расчетов;3400;Москва и обл.;666 316,00;631 592,00;34 724,00;5,50
787;14;Камчатка;2966;Камчатская обл.;661 500,00;596 458,00;65 042,00;10,90
788;-1;Леноблбанк;1003;Санкт-Петербург и обл.;658 279,00;627 132,00;31 147,00;4,97
789;4;Вакобанк;1291;Псковская обл.;654 332,00;618 317,00;36 015,00;5,82
790;-1;Славянбанк;804;Новгородская обл.;652 198,00;621 251,00;30 947,00;4,98
791;1;Ганзакомбанк;1734;Санкт-Петербург и обл.;636 413,00;619 772,00;16 641,00;2,69
792;-2;Кредитбанк;1035;Калмыкия;626 594,00;620 660,00;5 934,00;0,96
793;-18;Первый Клиентский Банк;3436;Москва и обл.;624 345,00;685 635,00;-61 290,00;-8,94
794;-16;Центрально-Европейский Банк;2670;Москва и обл.;620 225,00;658 070,00;-37 845,00;-5,75
795;15;Идея Банк;430;Краснодарский край;619 903,00;561 858,00;58 045,00;10,33
796;-19;Вестинтербанк;3398;Москва и обл.;617 510,00;661 436,00;-43 926,00;-6,64
797;-1;Классик Эконом Банк;3298;Северная Осетия — Алания;615 467,00;614 590,00;877,00;0,14
798;-1;Региональный Коммерческий Банк;836;Ульяновская обл.;611 621,00;606 126,00;5 495,00;0,91
799;0;МТИ Банк;1052;Москва и обл.;603 119,00;601 909,00;1 210,00;0,20
800;-14;Галабанк;3090;Адыгея;598 964,00;630 359,00;-31 395,00;-4,98
801;11;Взаимодействие;1704;Новосибирская обл.;592 638,00;559 663,00;32 975,00;5,89
802;-31;Кутузовский;3190;Москва и обл.;592 133,00;704 384,00;-112 251,00;-15,94
803;-24;Инвестиционный Республиканский Банк;2571;Москва и обл.;591 551,00;652 749,00;-61 198,00;-9,38
804;10;Агроинкомбанк;1946;Астраханская обл.;588 263,00;552 457,00;35 806,00;6,48
