Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2014, тыс. рублей;Июнь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;-3;Национальный Банк Сбережений;1949;Ивановская обл.;2 383 575,00;2 439 766,00;-56 191,00;-2,30
528;-13;Унифондбанк;3416;Москва и обл.;2 369 449,00;2 513 811,00;-144 362,00;-5,74
529;-23;Зираат Банк;2559;Москва и обл.;2 366 367,00;2 596 737,00;-230 370,00;-8,87
530;-8;Резерв;2364;Челябинская обл.;2 359 810,00;2 451 963,00;-92 153,00;-3,76
531;7;ЕвроАксис Банк;3273;Москва и обл.;2 356 155,00;2 243 436,00;112 719,00;5,02
532;1;Объединенный Резервный Банк;937;Москва и обл.;2 342 969,00;2 282 309,00;60 660,00;2,66
533;28;Сириус;3506;Омская обл.;2 324 023,00;2 069 438,00;254 585,00;12,30
534;-4;Вкабанк;1027;Астраханская обл.;2 321 751,00;2 312 670,00;9 081,00;0,39
535;-3;Рапида;3371;Москва и обл.;2 316 250,00;2 288 780,00;27 470,00;1,20
536;-5;Йошкар-Ола;2802;Марий Эл;2 313 101,00;2 292 859,00;20 242,00;0,88
537;3;Аспект;608;Москва и обл.;2 285 894,00;2 231 134,00;54 760,00;2,45
538;-3;ИК Банк;1732;Татарстан;2 264 325,00;2 273 969,00;-9 644,00;-0,42
539;10;Стелла-Банк;2948;Ростовская обл.;2 242 111,00;2 140 790,00;101 321,00;4,73
540;-3;Межбанковский Кредитный Союз;3242;Москва и обл.;2 239 847,00;2 252 244,00;-12 397,00;-0,55
541;1;Проинвестбанк;784;Пермская обл.;2 216 616,00;2 207 505,00;9 111,00;0,41
542;55;Банк Реалист;2646;Москва и обл.;2 216 208,00;1 727 947,00;488 261,00;28,26
543;20;Союзпромбанк;2965;Москва и обл.;2 213 167,00;2 051 272,00;161 895,00;7,89
544;13;ИРС;272;Москва и обл.;2 206 978,00;2 084 189,00;122 789,00;5,89
545;-1;ИпоТек Банк;2794;Москва и обл.;2 196 422,00;2 192 613,00;3 809,00;0,17
546;2;Бум-Банк;1137;Кабардино-Балкария;2 195 751,00;2 154 118,00;41 633,00;1,93
547;13;Интеркапитал-Банк;2706;Мордовия;2 188 399,00;2 073 499,00;114 900,00;5,54
548;-3;Донхлеббанк;2285;Ростовская обл.;2 147 463,00;2 188 160,00;-40 697,00;-1,86
549;4;Кросна-Банк;2607;Москва и обл.;2 146 468,00;2 120 596,00;25 872,00;1,22
550;-9;Яринтербанк;2564;Ярославская обл.;2 144 122,00;2 222 218,00;-78 096,00;-3,51
551;14;Смартбанк;3408;Москва и обл.;2 142 003,00;2 038 610,00;103 393,00;5,07
552;-16;Спиритбанк;2053;Тульская обл.;2 139 652,00;2 265 126,00;-125 474,00;-5,54
553;-1;Риал-Кредит;3393;Москва и обл.;2 125 188,00;2 122 491,00;2 697,00;0,13
554;14;Владбизнесбанк;903;Владимирская обл.;2 100 109,00;2 019 491,00;80 618,00;3,99
555;-4;Заубер Банк;1614;Санкт-Петербург и обл.;2 099 537,00;2 126 166,00;-26 629,00;-1,25
556;-9;БСТ-Банк;2883;Кемеровская обл.;2 093 227,00;2 166 759,00;-73 532,00;-3,39
557;2;ПК-Банк;2652;Нижегородская обл.;2 086 560,00;2 080 073,00;6 487,00;0,31
558;8;Россита-Банк;3257;Москва и обл.;2 075 565,00;2 022 866,00;52 699,00;2,61
559;27;Акцент;696;Оренбургская обл.;2 059 372,00;1 809 438,00;249 934,00;13,81
560;4;Банк Пермь;875;Пермская обл.;2 055 792,00;2 040 487,00;15 305,00;0,75
561;12;Газнефтьбанк;3223;Саратовская обл.;2 053 187,00;1 990 074,00;63 113,00;3,17
562;37;Банк МБФИ;2073;Москва и обл.;2 048 636,00;1 705 926,00;342 710,00;20,09
563;-9;ФорБанк;2063;Алтайский край;2 046 959,00;2 113 724,00;-66 765,00;-3,16
564;-6;Кредит Экспресс;3186;Ростовская обл.;2 039 372,00;2 083 367,00;-43 995,00;-2,11
565;-3;Банкирский Дом;2928;Санкт-Петербург и обл.;2 035 274,00;2 057 892,00;-22 618,00;-1,10
566;8;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;2 023 032,00;1 951 222,00;71 810,00;3,68
567;5;Новация;840;Адыгея;2 010 567,00;1 992 935,00;17 632,00;0,88
568;2;КОР;2148;Волгоградская обл.;2 005 209,00;2 000 934,00;4 275,00;0,21
569;26;Коммерческий Банк Развития;3364;Москва и обл.;1 999 939,00;1 752 415,00;247 524,00;14,12
570;15;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 999 247,00;1 814 897,00;184 350,00;10,16
571;-25;Евразийский Банк;969;Москва и обл.;1 993 985,00;2 180 224,00;-186 239,00;-8,54
572;-3;Викинг;2;Санкт-Петербург и обл.;1 984 385,00;2 017 144,00;-32 759,00;-1,62
573;-6;Канский;860;Красноярский край;1 983 225,00;2 020 997,00;-37 772,00;-1,87
574;4;Новый Символ;370;Москва и обл.;1 952 544,00;1 904 640,00;47 904,00;2,52
575;-19;Далена Банк;1948;Москва и обл.;1 938 885,00;2 097 271,00;-158 386,00;-7,55
576;-33;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 926 367,00;2 202 988,00;-276 621,00;-12,56
577;24;Уралфинанс;1370;Свердловская обл.;1 903 403,00;1 691 018,00;212 385,00;12,56
578;4;ЮMoney;3510;Россия;1 893 637,00;1 844 302,00;49 335,00;2,67
579;1;Инкаробанк;2696;Москва и обл.;1 891 560,00;1 890 210,00;1 350,00;0,07
580;-4;Современные Стандарты Бизнеса;3397;Москва и обл.;1 885 887,00;1 912 160,00;-26 273,00;-1,37
581;3;Нальчик;695;Кабардино-Балкария;1 885 579,00;1 828 804,00;56 775,00;3,10
582;9;Приско Капитал Банк;2537;Москва и обл.;1 862 005,00;1 793 192,00;68 813,00;3,84
583;-2;Пульс Столицы;3002;Москва и обл.;1 859 264,00;1 863 581,00;-4 317,00;-0,23
584;9;Единственный;3187;Москва и обл.;1 839 408,00;1 775 303,00;64 105,00;3,61
585;79;Сталь Банк;2248;Москва и обл.;1 838 550,00;1 258 425,00;580 125,00;46,10
586;6;Алтынбанк;2070;Татарстан;1 827 421,00;1 786 506,00;40 915,00;2,29
587;-12;Вэлтон Банк;1105;Белгородская обл.;1 801 544,00;1 943 145,00;-141 601,00;-7,29
588;6;Старооскольский Агропромбанк;1050;Белгородская обл.;1 800 504,00;1 773 968,00;26 536,00;1,50
589;1;Международный Строительный Банк;3484;Москва и обл.;1 795 925,00;1 794 471,00;1 454,00;0,08
590;-3;Дом-Банк;3209;Москва и обл.;1 778 008,00;1 809 402,00;-31 394,00;-1,74
591;-8;Банк Глобус;2438;Москва и обл.;1 750 604,00;1 842 231,00;-91 627,00;-4,97
592;-37;Максима;3379;Москва и обл.;1 744 664,00;2 110 253,00;-365 589,00;-17,32
593;15;Лидер;3304;Москва и обл.;1 729 354,00;1 631 427,00;97 927,00;6,00
594;13;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 719 886,00;1 647 035,00;72 851,00;4,42
595;-7;Холмск;503;Сахалинская обл.;1 714 688,00;1 800 992,00;-86 304,00;-4,79
596;6;Тагилбанк;1635;Свердловская обл.;1 712 061,00;1 685 886,00;26 175,00;1,55
597;-8;Мострансбанк;2258;Москва и обл.;1 711 900,00;1 799 670,00;-87 770,00;-4,88
598;-2;Михайловский ПЖСБ;2961;Волгоградская обл.;1 707 191,00;1 728 665,00;-21 474,00;-1,24
599;5;Центрально-Европейский Банк;2670;Москва и обл.;1 707 156,00;1 673 740,00;33 416,00;2,00
600;28;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 697 829,00;1 487 036,00;210 793,00;14,18
601;-24;Социум-Банк;2881;Москва и обл.;1 677 383,00;1 911 609,00;-234 226,00;-12,25
602;1;Объединенный Банк Республики;1016;Чувашия;1 673 935,00;1 673 966,00;-31,00;-0,00
603;2;Первый Клиентский Банк;3436;Москва и обл.;1 649 939,00;1 659 114,00;-9 175,00;-0,55
604;-4;Московский Вексельный Банк;2697;Москва и обл.;1 646 776,00;1 697 526,00;-50 750,00;-2,99
605;9;Траст Капитал Банк;2741;Москва и обл.;1 639 899,00;1 571 942,00;67 957,00;4,32
606;32;Пурпе;709;Тюменская обл.;1 638 213,00;1 460 259,00;177 954,00;12,19
607;-1;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 634 710,00;1 654 483,00;-19 773,00;-1,20
608;4;Приобье;537;Тюменская обл.;1 618 357,00;1 589 558,00;28 799,00;1,81
609;15;Кетовский Коммерческий Банк;842;Курганская обл.;1 615 584,00;1 498 950,00;116 634,00;7,78
610;6;Региональный Коммерческий Банк;836;Ульяновская обл.;1 614 548,00;1 553 349,00;61 199,00;3,94
611;111;Банк ВВБ;1093;Ярославская обл.;1 613 001,00;901 804,00;711 197,00;78,86
612;19;Америкэн Экспресс Банк;3460;Москва и обл.;1 611 002,00;1 469 166,00;141 836,00;9,65
613;19;Мосводоканалбанк;2863;Москва и обл.;1 605 171,00;1 468 910,00;136 261,00;9,28
614;-16;Нарат;1902;Саратовская обл.;1 604 357,00;1 709 912,00;-105 555,00;-6,17
615;-36;Златкомбанк;568;Москва и обл.;1 595 869,00;1 890 525,00;-294 656,00;-15,59
616;-7;Жилкредит;1736;Москва и обл.;1 591 850,00;1 618 246,00;-26 396,00;-1,63
617;-2;Екатерининский;2167;Москва и обл.;1 571 296,00;1 568 835,00;2 461,00;0,16
618;-8;Соколовский;2830;Москва и обл.;1 551 945,00;1 611 431,00;-59 486,00;-3,69
619;2;Плато-Банк;2071;Свердловская обл.;1 540 566,00;1 530 236,00;10 330,00;0,68
620;26;Евросиб Банк;594;Санкт-Петербург и обл.;1 530 283,00;1 400 750,00;129 533,00;9,25
621;-2;Геленджик-Банк;790;Краснодарский край;1 525 774,00;1 540 522,00;-14 748,00;-0,96
622;5;Метрополь;1639;Москва и обл.;1 507 134,00;1 489 736,00;17 398,00;1,17
623;-10;Бумеранг;1002;Вологодская обл.;1 490 468,00;1 583 617,00;-93 149,00;-5,88
624;9;Тайм Банк;3120;Москва и обл.;1 488 380,00;1 467 143,00;21 237,00;1,45
625;-2;Эльбин;2267;Дагестан;1 485 500,00;1 510 695,00;-25 195,00;-1,67
626;-1;Саратов;330;Саратовская обл.;1 480 355,00;1 498 372,00;-18 017,00;-1,20
627;-7;ГринКомБанк;1184;Иркутская обл.;1 476 641,00;1 536 449,00;-59 808,00;-3,89
628;26;Прайм Финанс;2758;Санкт-Петербург и обл.;1 472 175,00;1 341 175,00;131 000,00;9,77
629;6;Калуга;1151;Калужская обл.;1 470 955,00;1 464 991,00;5 964,00;0,41
630;-13;Новый Кредитный Союз;3139;Москва и обл.;1 469 976,00;1 552 109,00;-82 133,00;-5,29
631;-5;Нерюнгрибанк;825;Саха (Якутия);1 466 930,00;1 489 819,00;-22 889,00;-1,54
632;15;Арзамас;1281;Нижегородская обл.;1 462 748,00;1 385 274,00;77 474,00;5,59
633;11;Кемсоцинбанк;96;Кемеровская обл.;1 457 344,00;1 408 043,00;49 301,00;3,50
634;9;Примтеркомбанк;21;Приморский край;1 456 430,00;1 411 976,00;44 454,00;3,15
635;-5;Почтобанк;1788;Пермская обл.;1 450 977,00;1 470 522,00;-19 545,00;-1,33
636;;Н-Банк;3493;Москва и обл.;1 441 128,00;-;-;
637;0;Майкопбанк;1136;Адыгея;1 441 125,00;1 463 858,00;-22 733,00;-1,55
638;12;Вологдабанк;992;Вологодская обл.;1 437 691,00;1 375 458,00;62 233,00;4,52
639;1;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 435 253,00;1 452 953,00;-17 700,00;-1,22
640;1;Кредитинвест;1197;Дагестан;1 434 393,00;1 447 322,00;-12 929,00;-0,89
641;26;Региональный Банк Сбережений;3367;Москва и обл.;1 433 392,00;1 242 949,00;190 443,00;15,32
642;-6;Ростфинанс;481;Ростовская обл.;1 430 082,00;1 464 436,00;-34 354,00;-2,35
643;-9;Уралприватбанк;153;Свердловская обл.;1 420 889,00;1 465 592,00;-44 703,00;-3,05
644;66;Фреско Банк;1415;Москва и обл.;1 417 895,00;940 352,00;477 543,00;50,78
645;-16;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 411 490,00;1 472 633,00;-61 143,00;-4,15
646;3;Азимут;3154;Москва и обл.;1 372 931,00;1 381 826,00;-8 895,00;-0,64
647;4;ЮМК Банк;3495;Краснодарский край;1 364 927,00;1 370 506,00;-5 579,00;-0,41
648;9;Капиталбанк;2547;Ростовская обл.;1 358 832,00;1 319 630,00;39 202,00;2,97
649;7;Кредпромбанк;1165;Ярославская обл.;1 356 115,00;1 320 851,00;35 264,00;2,67
650;10;Великие Луки Банк;598;Псковская обл.;1 345 667,00;1 293 886,00;51 781,00;4,00
651;-80;Европейский Экспресс;3449;Москва и обл.;1 337 377,00;1 994 965,00;-657 588,00;-32,96
652;9;Онего;2484;Карелия;1 322 023,00;1 277 007,00;45 016,00;3,53
653;35;Кредитбанк;1035;Калмыкия;1 315 762,00;1 073 822,00;241 940,00;22,53
654;5;Спутник;1071;Оренбургская обл.;1 314 954,00;1 294 062,00;20 892,00;1,61
655;7;Расчетная Палата РТС;3335;Москва и обл.;1 309 107,00;1 276 385,00;32 722,00;2,56
656;2;Химик;1114;Нижегородская обл.;1 308 592,00;1 305 497,00;3 095,00;0,24
657;-9;Академический Русский Банк;622;Москва и обл.;1 301 347,00;1 384 064,00;-82 717,00;-5,98
658;33;Трастовый Республиканский Банк;3404;Москва и обл.;1 295 974,00;1 057 643,00;238 331,00;22,53
659;-20;Сервис Резерв;2034;Москва и обл.;1 277 331,00;1 458 327,00;-180 996,00;-12,41
660;-8;Бизнес для Бизнеса;1060;Чувашия;1 275 369,00;1 365 578,00;-90 209,00;-6,61
661;8;Алданзолотобанк;854;Саха (Якутия);1 274 544,00;1 223 067,00;51 477,00;4,21
662;1;Агора;3231;Москва и обл.;1 272 367,00;1 272 525,00;-158,00;-0,01
663;-8;Синергия;2884;Саратовская обл.;1 255 769,00;1 332 520,00;-76 751,00;-5,76
664;14;К2 Банк;2851;Карачаево-Черкесия;1 245 746,00;1 137 096,00;108 650,00;9,56
665;5;Агроинкомбанк;1946;Астраханская обл.;1 245 722,00;1 216 291,00;29 431,00;2,42
666;-48;РФИ Банк;3351;Москва и обл.;1 242 950,00;1 550 237,00;-307 287,00;-19,82
667;16;Руна-Банк;3207;Москва и обл.;1 236 693,00;1 115 441,00;121 252,00;10,87
668;-3;Регионфинансбанк;3357;Москва и обл.;1 220 633,00;1 252 669,00;-32 036,00;-2,56
669;-24;Народный Банк;2249;Карачаево-Черкесия;1 214 605,00;1 407 301,00;-192 696,00;-13,69
670;1;Симбирск;653;Ульяновская обл.;1 211 511,00;1 193 572,00;17 939,00;1,50
671;-3;Арт-Банк;2779;Северная Осетия — Алания;1 208 408,00;1 239 574,00;-31 166,00;-2,51
672;0;Дон-Тексбанк;1818;Ростовская обл.;1 195 823,00;1 187 151,00;8 672,00;0,73
673;-7;Новый Промышленный Банк;930;Москва и обл.;1 188 655,00;1 252 512,00;-63 857,00;-5,10
674;11;Булгар Банк;1917;Татарстан;1 163 616,00;1 101 936,00;61 680,00;5,60
675;1;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 152 981,00;1 138 662,00;14 319,00;1,26
676;8;Первый Дортрансбанк;3271;Кировская обл.;1 150 592,00;1 113 821,00;36 771,00;3,30
677;4;Смолевич;1121;Смоленская обл.;1 142 786,00;1 126 583,00;16 203,00;1,44
678;-1;Платежный Сервисный Банк;1943;Башкортостан;1 140 189,00;1 138 643,00;1 546,00;0,14
679;3;Сельмашбанк;106;Ростовская обл.;1 140 049,00;1 116 348,00;23 701,00;2,12
680;-1;Содружество;2923;Москва и обл.;1 128 409,00;1 132 175,00;-3 766,00;-0,33
681;-70;Жилстройбанк;2769;Москва и обл.;1 120 213,00;1 595 032,00;-474 819,00;-29,77
682;23;КИП-Банк;2843;Москва и обл.;1 111 862,00;989 505,00;122 357,00;12,37
683;3;Банк Премьер Кредит;1663;Москва и обл.;1 098 267,00;1 097 312,00;955,00;0,09
684;47;Арксбанк;1868;Воронежская обл.;1 097 020,00;868 855,00;228 165,00;26,26
685;8;Саммит Банк;85;Приморский край;1 095 197,00;1 047 329,00;47 868,00;4,57
686;-64;Металлург;2877;Москва и обл.;1 092 887,00;1 514 050,00;-421 163,00;-27,82
687;-7;Яндекс Банк;3027;Москва и обл.;1 091 075,00;1 128 434,00;-37 359,00;-3,31
688;-13;Республиканский Кредитный Альянс;3017;Москва и обл.;1 086 037,00;1 140 267,00;-54 230,00;-4,76
689;-2;Мико-Банк;3195;Москва и обл.;1 075 621,00;1 074 607,00;1 014,00;0,09
690;-17;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 060 896,00;1 169 306,00;-108 410,00;-9,27
691;7;Миръ;3089;Москва и обл.;1 048 767,00;1 011 204,00;37 563,00;3,71
692;8;Си Ди Би Банк;3339;Краснодарский край;1 042 247,00;1 005 205,00;37 042,00;3,69
693;11;Взаимодействие;1704;Новосибирская обл.;1 032 946,00;990 778,00;42 168,00;4,26
694;-41;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 023 068,00;1 344 396,00;-321 328,00;-23,90
695;-3;Тандем;1951;Москва и обл.;1 020 873,00;1 052 913,00;-32 040,00;-3,04
696;-2;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 014 317,00;1 044 761,00;-30 444,00;-2,91
697;4;Ноосфера;2650;Республика Алтай;1 013 903,00;1 003 626,00;10 277,00;1,02
698;4;Камский Горизонт;2554;Татарстан;1 006 053,00;995 242,00;10 811,00;1,09
699;7;ЕАТП Банк;1765;Астраханская обл.;999 151,00;978 102,00;21 049,00;2,15
700;7;Флора-Москва;533;Москва и обл.;997 633,00;977 527,00;20 106,00;2,06
701;-5;Эсидбанк;1991;Дагестан;997 238,00;1 030 543,00;-33 305,00;-3,23
702;12;Тексбанк;2756;Карачаево-Черкесия;988 301,00;930 337,00;57 964,00;6,23
703;14;Вятич;2796;Рязанская обл.;985 320,00;924 906,00;60 414,00;6,53
704;7;Байкалкредобанк;2990;Иркутская обл.;973 785,00;933 261,00;40 524,00;4,34
705;-2;Новый Век;3417;Москва и обл.;966 390,00;992 626,00;-26 236,00;-2,64
706;-16;Инвест-Экобанк;1956;Санкт-Петербург и обл.;964 333,00;1 062 030,00;-97 697,00;-9,20
707;-12;БВА Банк;1684;Москва и обл.;963 012,00;1 042 581,00;-79 569,00;-7,63
708;0;Тетраполис;1586;Санкт-Петербург и обл.;958 086,00;947 052,00;11 034,00;1,17
709;9;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;955 323,00;917 791,00;37 532,00;4,09
710;-11;Финарс Банк;2938;Москва и обл.;943 612,00;1 010 082,00;-66 470,00;-6,58
711;5;Икано Банк;3519;Москва и обл.;942 571,00;925 061,00;17 510,00;1,89
712;-38;Элекснет;3314;Москва и обл.;941 005,00;1 142 158,00;-201 153,00;-17,61
713;0;Вакобанк;1291;Псковская обл.;934 486,00;930 422,00;4 064,00;0,44
714;1;Курган;2568;Курганская обл.;929 838,00;925 880,00;3 958,00;0,43
715;-3;Джаст Банк;3503;Москва и обл.;929 586,00;932 398,00;-2 812,00;-0,30
716;3;Турбобанк;3203;Санкт-Петербург и обл.;917 554,00;913 364,00;4 190,00;0,46
717;6;1Банк;2896;Северная Осетия — Алания;911 320,00;901 426,00;9 894,00;1,10
718;6;Месед;184;Дагестан;903 272,00;893 039,00;10 233,00;1,15
719;15;Объединенный Национальный Банк;2074;Нижегородская обл.;901 908,00;814 469,00;87 439,00;10,74
720;0;ИстКом-Финанс;3435;Москва и обл.;896 711,00;908 888,00;-12 177,00;-1,34
721;9;Тальменка-Банк;826;Алтайский край;893 024,00;869 551,00;23 473,00;2,70
722;55;Аскания Траст;286;Москва и обл.;878 966,00;595 328,00;283 638,00;47,64
723;3;Бузулукбанк;1282;Оренбургская обл.;878 584,00;881 698,00;-3 114,00;-0,35
724;-3;Тендер-Банк;2252;Москва и обл.;859 528,00;902 648,00;-43 120,00;-4,78
725;4;Динамичные Системы;3439;Москва и обл.;858 773,00;869 809,00;-11 036,00;-1,27
726;7;Акция;927;Ивановская обл.;855 079,00;850 994,00;4 085,00;0,48
727;5;Центрально-Азиатский;3037;Хакасия;846 956,00;862 710,00;-15 754,00;-1,83
728;10;Северинвестбанк;2264;Белгородская обл.;846 447,00;785 533,00;60 914,00;7,75
729;6;Ипозембанк;3026;Самарская обл.;841 547,00;811 583,00;29 964,00;3,69
730;-2;Интеркоопбанк;2803;Москва и обл.;828 725,00;873 792,00;-45 067,00;-5,16
731;10;Классик Эконом Банк;3298;Северная Осетия — Алания;824 643,00;770 567,00;54 076,00;7,02
732;13;Ресурс-Траст;3122;Москва и обл.;805 124,00;726 064,00;79 060,00;10,89
733;20;Славянбанк;804;Новгородская обл.;797 446,00;700 173,00;97 273,00;13,89
734;3;Спецстройбанк;236;Москва и обл.;787 293,00;803 686,00;-16 393,00;-2,04
735;-46;Москва;1661;Москва и обл.;778 706,00;1 068 245,00;-289 539,00;-27,10
736;4;Прохладный;874;Кабардино-Балкария;777 254,00;772 157,00;5 097,00;0,66
737;5;СМБ-Банк;3504;Санкт-Петербург и обл.;775 551,00;759 370,00;16 181,00;2,13
738;6;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;774 681,00;737 417,00;37 264,00;5,05
739;-14;Русский Банк Сбережений;779;Ставропольский край;774 076,00;890 739,00;-116 663,00;-13,10
740;-13;Расчетный Дом;3350;Москва и обл.;773 884,00;881 147,00;-107 263,00;-12,17
741;-2;Русский Финансовый Альянс;2035;Москва и обл.;771 769,00;782 718,00;-10 949,00;-1,40
742;9;Прокоммерцбанк;2996;Москва и обл.;760 821,00;710 325,00;50 496,00;7,11
743;18;Соверен Банк;3206;Москва и обл.;751 293,00;679 113,00;72 180,00;10,63
744;3;РУБанк;2813;Ростовская обл.;748 932,00;721 054,00;27 878,00;3,87
745;1;РусьРегионБанк;685;Москва и обл.;744 437,00;724 911,00;19 526,00;2,69
746;17;Аделантбанк;1835;Москва и обл.;739 601,00;671 162,00;68 439,00;10,20
747;10;Балаково-Банк;444;Саратовская обл.;736 650,00;697 124,00;39 526,00;5,67
748;20;Банк РСИ;3415;Москва и обл.;727 711,00;631 969,00;95 742,00;15,15
749;-40;Региональный Корпоративный Банк;1134;Москва и обл.;723 598,00;940 852,00;-217 254,00;-23,09
750;0;Кузбассхимбанк;2868;Кемеровская обл.;718 515,00;714 871,00;3 644,00;0,51
751;14;Вайлдберриз Банк;841;Адыгея;717 901,00;668 010,00;49 891,00;7,47
752;-9;Первоуральскбанк;965;Свердловская обл.;714 420,00;742 811,00;-28 391,00;-3,82
753;7;Ауэрбанк;3105;Москва и обл.;713 590,00;682 449,00;31 141,00;4,56
754;8;Народный Инвестиционный Банк;2876;Самарская обл.;713 313,00;676 248,00;37 065,00;5,48
755;-7;Гефест;1046;Тверская обл.;704 393,00;717 977,00;-13 584,00;-1,89
756;-1;МТИ Банк;1052;Москва и обл.;700 918,00;699 464,00;1 454,00;0,21
757;1;Майский;1673;Кабардино-Балкария;697 382,00;688 304,00;9 078,00;1,32
758;-4;Южный Региональный Банк;3015;Ростовская обл.;687 491,00;700 050,00;-12 559,00;-1,79
759;26;Озон Банк;3516;Москва и обл.;683 641,00;526 048,00;157 593,00;29,96
760;9;Международный Расчетный Банк;3028;Москва и обл.;680 750,00;625 345,00;55 405,00;8,86
761;-9;Космос;2245;Москва и обл.;679 637,00;705 331,00;-25 694,00;-3,64
762;2;Невастройинвест;1926;Санкт-Петербург и обл.;664 841,00;669 564,00;-4 723,00;-0,71
763;7;Холдинвестбанк;2837;Москва и обл.;646 431,00;622 830,00;23 601,00;3,79
764;10;НСТ-Банк;1738;Оренбургская обл.;643 722,00;611 665,00;32 057,00;5,24
765;;ПэйПал Ру;3517;Москва и обл.;642 092,00;-;-;
766;13;Далетбанк;3049;Москва и обл.;635 368,00;575 696,00;59 672,00;10,37
767;-8;Межрегионбанк;1059;Москва и обл.;632 647,00;687 321,00;-54 674,00;-7,95
768;-12;ГРиС-Банк;1928;Ставропольский край;612 904,00;699 056,00;-86 152,00;-12,32
769;2;Олма-Банк;3250;Москва и обл.;600 369,00;617 138,00;-16 769,00;-2,72
770;5;Внешфинбанк;3173;Краснодарский край;594 140,00;610 628,00;-16 488,00;-2,70
771;-74;Народный Земельно-Промышленный Банк;2873;Алтайский край;582 901,00;1 028 079,00;-445 178,00;-43,30
772;-5;Вестинтербанк;3398;Москва и обл.;561 460,00;653 548,00;-92 088,00;-14,09
773;5;Приполярком;507;Тюменская обл.;560 437,00;588 733,00;-28 296,00;-4,81
774;-2;Телекоммерц Банк;3380;Тульская обл.;557 523,00;614 485,00;-56 962,00;-9,27
775;-26;Азия Банк;3183;Москва и обл.;552 881,00;715 921,00;-163 040,00;-22,77
776;6;АвтоКредитБанк;1973;Татарстан;551 581,00;553 983,00;-2 402,00;-0,43
777;43;Старый Кремль;2657;Москва и обл.;548 486,00;352 468,00;196 018,00;55,61
778;-5;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;548 230,00;614 268,00;-66 038,00;-10,75
779;-3;Анелик РУ;3443;Москва и обл.;546 899,00;599 921,00;-53 022,00;-8,84
780;9;Дружба;990;Тюменская обл.;543 665,00;520 459,00;23 206,00;4,46
781;3;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;539 665,00;532 888,00;6 777,00;1,27
782;1;Геобанк;2027;Москва и обл.;538 565,00;544 540,00;-5 975,00;-1,10
783;-2;АлтайБизнес-Банк;2388;Алтайский край;536 777,00;568 335,00;-31 558,00;-5,55
784;2;ФинТех;3499;Москва и обл.;522 642,00;525 169,00;-2 527,00;-0,48
785;6;Центр Межбанковских Расчетов;3400;Москва и обл.;516 760,00;506 491,00;10 269,00;2,03
786;2;Адам Интернэшнл;2232;Дагестан;509 562,00;523 854,00;-14 292,00;-2,73
787;6;Башпромбанк;1006;Башкортостан;497 263,00;497 244,00;19,00;0,00
788;22;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;491 185,00;408 104,00;83 081,00;20,36
789;7;Межрегиональный Банк Реконструкции;2620;Москва и обл.;490 313,00;463 633,00;26 680,00;5,75
790;4;Новокиб;1747;Кемеровская обл.;482 927,00;480 025,00;2 902,00;0,60
791;6;Рента-Банк;3095;Москва и обл.;478 972,00;461 861,00;17 111,00;3,70
792;11;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;473 375,00;443 848,00;29 527,00;6,65
793;-3;Промсвязьинвест;2761;Дагестан;464 585,00;510 570,00;-45 985,00;-9,01
794;6;МВС Банк;2407;Дагестан;463 211,00;459 016,00;4 195,00;0,91
795;-8;Лада-Кредит;2668;Москва и обл.;462 926,00;524 592,00;-61 666,00;-11,76
796;3;Континенталь;3184;Ставропольский край;461 326,00;459 806,00;1 520,00;0,33
797;-31;Банк Берейт;3505;Санкт-Петербург и обл.;459 431,00;666 271,00;-206 840,00;-31,04
798;0;Финчер;3486;Москва и обл.;453 161,00;461 462,00;-8 301,00;-1,80
799;2;Европейский Стандарт;3200;Кабардино-Балкария;451 865,00;458 319,00;-6 454,00;-1,41
800;4;Энтузиастбанк;3048;Москва и обл.;449 685,00;443 781,00;5 904,00;1,33
801;6;Максимум;466;Ростовская обл.;444 874,00;425 209,00;19 665,00;4,62
802;-7;АББ;2937;Москва и обл.;444 567,00;469 369,00;-24 802,00;-5,28
