Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2010, тыс. рублей;Февраль, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
808;25;Апабанк;2404;Москва и обл.;488 423,00;429 534,00;58 889,00;13,71
809;0;Техноком;2614;Москва и обл.;486 202,00;475 505,00;10 697,00;2,25
810;2;Дагестан;543;Дагестан;484 420,00;469 895,00;14 525,00;3,09
811;10;Мико-Банк;3195;Москва и обл.;479 488,00;450 772,00;28 716,00;6,37
812;13;Академический Русский Банк;622;Москва и обл.;476 817,00;444 771,00;32 046,00;7,21
813;24;Прохладный;874;Кабардино-Балкария;474 656,00;420 202,00;54 454,00;12,96
814;-27;Олма-Банк;3250;Москва и обл.;470 994,00;542 413,00;-71 419,00;-13,17
815;-10;Кредитбанк;1035;Калмыкия;470 787,00;497 049,00;-26 262,00;-5,28
816;10;Центрально-Азиатский;3037;Хакасия;459 491,00;443 016,00;16 475,00;3,72
817;-10;Америкэн Экспресс Банк;3460;Москва и обл.;458 252,00;479 399,00;-21 147,00;-4,41
818;-51;Татсоцбанк;480;Татарстан;457 354,00;606 802,00;-149 448,00;-24,63
819;-2;Камчатка;2966;Камчатская обл.;453 244,00;461 069,00;-7 825,00;-1,70
820;10;Индустриальный Сберегательный Банк;3175;Москва и обл.;452 853,00;435 732,00;17 121,00;3,93
821;10;КБЦ;914;Тверская обл.;445 428,00;433 319,00;12 109,00;2,79
822;31;Байкалкредобанк;2990;Иркутская обл.;441 221,00;376 818,00;64 403,00;17,09
823;-7;Конфидэнс Банк;970;Костромская обл.;440 499,00;461 118,00;-20 619,00;-4,47
824;15;Эл Банк;1025;Республика Алтай;438 431,00;416 655,00;21 776,00;5,23
825;4;Анталбанк;3115;Москва и обл.;437 729,00;436 644,00;1 085,00;0,25
826;-2;Центр Межбанковских Расчетов;3400;Москва и обл.;437 444,00;446 259,00;-8 815,00;-1,98
827;21;Кубаньторгбанк;478;Краснодарский край;437 434,00;391 011,00;46 423,00;11,87
828;-5;Инвестиционный Республиканский Банк;2571;Москва и обл.;436 970,00;448 341,00;-11 371,00;-2,54
829;-10;Народный Инвестиционный Банк;2876;Самарская обл.;432 709,00;454 866,00;-22 157,00;-4,87
830;-20;Эко-Инвест;3116;Москва и обл.;431 828,00;473 942,00;-42 114,00;-8,89
831;-25;ИР-Кредит;1724;Москва и обл.;427 663,00;488 609,00;-60 946,00;-12,47
832;-18;Телекоммерц Банк;3380;Тульская обл.;427 383,00;466 379,00;-38 996,00;-8,36
833;10;Вакобанк;1291;Псковская обл.;426 945,00;407 542,00;19 403,00;4,76
834;-7;Банк ВВБ;1093;Ярославская обл.;423 231,00;440 291,00;-17 060,00;-3,87
835;-20;Классик Эконом Банк;3298;Северная Осетия — Алания;421 783,00;464 828,00;-43 045,00;-9,26
836;-72;Таурус Банк;655;Челябинская обл.;419 693,00;618 666,00;-198 973,00;-32,16
837;-5;ИстКом-Финанс;3435;Москва и обл.;410 187,00;430 956,00;-20 769,00;-4,82
838;4;Удмуртинвестстройбанк;2447;Удмуртия;409 673,00;413 728,00;-4 055,00;-0,98
839;6;Алданзолотобанк;854;Саха (Якутия);405 314,00;402 548,00;2 766,00;0,69
840;1;НКБ;2942;Калмыкия;404 328,00;414 762,00;-10 434,00;-2,52
841;-6;РИТЦ Банк;2677;Москва и обл.;403 819,00;426 680,00;-22 861,00;-5,36
842;10;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;402 583,00;377 460,00;25 123,00;6,66
843;4;Банк РСИ;3415;Москва и обл.;401 249,00;392 233,00;9 016,00;2,30
844;-16;Южный Региональный Банк;3015;Ростовская обл.;396 759,00;437 783,00;-41 024,00;-9,37
845;4;Кузбассхимбанк;2868;Кемеровская обл.;391 418,00;390 743,00;675,00;0,17
846;-24;Банк Глобус;2438;Москва и обл.;389 962,00;449 707,00;-59 745,00;-13,29
847;-13;Расчетный Дом;3350;Москва и обл.;386 478,00;428 674,00;-42 196,00;-9,84
848;-2;Геобанк;2027;Москва и обл.;381 110,00;393 397,00;-12 287,00;-3,12
849;8;Русский Финансовый Альянс;2035;Москва и обл.;379 735,00;368 775,00;10 960,00;2,97
850;15;Ганзакомбанк;1734;Санкт-Петербург и обл.;377 325,00;352 667,00;24 658,00;6,99
851;-326;Еврокапитал-Альянс;2672;Дагестан;375 939,00;1 691 603,00;-1 315 664,00;-77,78
852;6;Арзамас;1281;Нижегородская обл.;375 668,00;366 736,00;8 932,00;2,44
853;10;Конгресс-Банк;2330;Москва и обл.;367 606,00;355 997,00;11 609,00;3,26
854;-4;Плато-Банк;2071;Свердловская обл.;366 111,00;385 665,00;-19 554,00;-5,07
855;0;Заубер Банк;1614;Карачаево-Черкесия;365 258,00;374 341,00;-9 083,00;-2,43
856;6;Логос;3233;Москва и обл.;361 296,00;356 303,00;4 993,00;1,40
857;-17;Дружба;990;Тюменская обл.;358 593,00;416 168,00;-57 575,00;-13,83
858;-2;Промсвязьинвест;2761;Дагестан;347 270,00;369 681,00;-22 411,00;-6,06
859;50;МВС Банк;2407;Дагестан;343 662,00;259 645,00;84 017,00;32,36
860;7;Си Ди Би Банк;3339;Краснодарский край;334 888,00;348 660,00;-13 772,00;-3,95
861;9;Вятич;2796;Рязанская обл.;334 069,00;344 853,00;-10 784,00;-3,13
862;14;Приватхолдингбанк;3372;Москва и обл.;331 919,00;328 906,00;3 013,00;0,92
863;50;Витязь;2890;Москва и обл.;330 891,00;249 643,00;81 248,00;32,55
864;17;Народный Банк;2249;Карачаево-Черкесия;327 929,00;312 457,00;15 472,00;4,95
865;26;АвтоКредитБанк;1973;Татарстан;327 601,00;280 250,00;47 351,00;16,90
866;-12;Паритет;1860;Москва и обл.;326 713,00;375 083,00;-48 370,00;-12,90
867;5;Военно-Промышленный Банк;3065;Москва и обл.;322 371,00;338 530,00;-16 159,00;-4,77
868;3;Балтсоцкомбанк;2545;Калининградская обл.;321 569,00;344 048,00;-22 479,00;-6,53
869;6;Принтбанк;546;Москва и обл.;319 866,00;329 339,00;-9 473,00;-2,88
870;-2;Тройка;2051;Москва и обл.;319 702,00;346 306,00;-26 604,00;-7,68
871;-10;Мурманский Расчетный Центр;3341;Мурманская обл.;318 467,00;357 984,00;-39 517,00;-11,04
872;93;Платежи и Расчеты;3324;Самарская обл.;316 372,00;136 555,00;179 817,00;131,68
873;-22;Северная Клиринговая Палата;3317;Архангельская обл.;316 308,00;378 173,00;-61 865,00;-16,36
874;-14;Атлас Банк;3477;Москва и обл.;314 020,00;359 279,00;-45 259,00;-12,60
875;5;Женская Микрофинансовая Cеть;3458;Москва и обл.;311 191,00;313 617,00;-2 426,00;-0,77
876;24;Имбанк;2098;Дагестан;309 128,00;268 693,00;40 435,00;15,05
877;-4;Евросиб Банк;594;Псковская обл.;307 158,00;337 584,00;-30 426,00;-9,01
878;4;Соверен Банк;3206;Татарстан;306 588,00;311 156,00;-4 568,00;-1,47
879;-2;Далта-Банк;142;Приморский край;304 695,00;326 320,00;-21 625,00;-6,63
880;-6;Кредпромбанк;1165;Ярославская обл.;303 160,00;333 923,00;-30 763,00;-9,21
881;-22;Азия Банк;3183;Москва и обл.;302 935,00;360 752,00;-57 817,00;-16,03
882;-13;Мострансбанк;2258;Москва и обл.;301 980,00;345 396,00;-43 416,00;-12,57
883;-45;Уральская Расчетная Палата;3326;Москва и обл.;299 976,00;417 969,00;-117 993,00;-28,23
884;-6;Международный Торгово-Промышленный Банк;1203;Тверская обл.;298 873,00;319 701,00;-20 828,00;-6,51
885;10;Кредо Финанс;793;Дагестан;297 458,00;273 380,00;24 078,00;8,81
886;-20;Наш Банк;1340;Москва и обл.;295 003,00;349 470,00;-54 467,00;-15,59
887;17;Континент Финанс;149;Калужская обл.;294 492,00;265 350,00;29 142,00;10,98
888;10;Природа;3399;Москва и обл.;293 572,00;270 476,00;23 096,00;8,54
889;-1;Банк Развития Бизнеса;1910;Кемеровская обл.;292 932,00;282 771,00;10 161,00;3,59
890;-6;Энтузиастбанк;3048;Москва и обл.;287 831,00;296 439,00;-8 608,00;-2,90
891;8;Межбанковский Расчетный Центр;3325;Приморский край;286 195,00;268 831,00;17 364,00;6,46
892;-28;Басманный;2158;Москва и обл.;286 106,00;352 738,00;-66 632,00;-18,89
893;14;Адам Интернэшнл;2232;Дагестан;286 027,00;262 938,00;23 089,00;8,78
894;-5;Региональный Коммерческий Банк;836;Ульяновская обл.;282 297,00;281 752,00;545,00;0,19
895;-3;Сибирский Энергетический Банк;2604;Москва и обл.;278 354,00;278 548,00;-194,00;-0,07
896;5;Региональный Корпоративный Банк;1134;Ивановская обл.;276 294,00;267 824,00;8 470,00;3,16
897;-4;Анджибанк;570;Дагестан;275 605,00;277 545,00;-1 940,00;-0,70
898;-11;Регнум;3373;Москва и обл.;274 914,00;283 484,00;-8 570,00;-3,02
899;-3;Терра;3476;Москва и обл.;273 528,00;273 362,00;166,00;0,06
900;-3;Кошелев-Банк;3300;Нижегородская обл.;273 389,00;270 886,00;2 503,00;0,92
901;13;Объединенный Национальный Банк;2074;Москва и обл.;268 989,00;248 556,00;20 433,00;8,22
902;8;Айви Банк;2055;Москва и обл.;267 871,00;259 608,00;8 263,00;3,18
903;21;Идея Банк;430;Краснодарский край;262 752,00;223 728,00;39 024,00;17,44
904;-25;Онлайн Банк;2462;Москва и обл.;260 856,00;315 655,00;-54 799,00;-17,36
905;1;Надежность;2425;Курганская обл.;260 098,00;262 957,00;-2 859,00;-1,09
906;14;Максимум;466;Ростовская обл.;253 443,00;237 707,00;15 736,00;6,62
907;-13;Акция;927;Ивановская обл.;251 568,00;276 337,00;-24 769,00;-8,96
908;4;Народный Банк Тувы;1309;Тыва;248 457,00;252 601,00;-4 144,00;-1,64
909;-1;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;248 323,00;262 470,00;-14 147,00;-5,39
910;22;Международный Расчетный Банк;3028;Москва и обл.;244 570,00;211 642,00;32 928,00;15,56
911;0;Банк ПСА Финанс Рус;3481;Москва и обл.;243 946,00;253 744,00;-9 798,00;-3,86
912;6;Воронеж;654;Воронежская обл.;243 197,00;243 465,00;-268,00;-0,11
913;14;Информпрогресс;2166;Москва и обл.;241 181,00;221 169,00;20 012,00;9,05
914;-24;1Банк;2896;Северная Осетия — Алания;239 584,00;281 658,00;-42 074,00;-14,94
915;-10;Ростфинанс;481;Ростовская обл.;236 426,00;263 111,00;-26 685,00;-10,14
916;9;Центральная Расчетная Палата;3313;Москва и обл.;234 730,00;223 588,00;11 142,00;4,98
917;2;АББ;2937;Москва и обл.;232 780,00;237 990,00;-5 210,00;-2,19
918;-1;Платежный Сервисный Банк;1943;Башкортостан;231 082,00;246 037,00;-14 955,00;-6,08
919;4;Международный Строительный Банк;3484;Москва и обл.;228 479,00;226 153,00;2 326,00;1,03
920;-18;Новый Коммерческий Банк;347;Дагестан;226 527,00;266 040,00;-39 513,00;-14,85
921;12;Гефест;1046;Тверская обл.;224 829,00;210 429,00;14 400,00;6,84
922;-1;Камский Горизонт;2554;Татарстан;224 076,00;236 334,00;-12 258,00;-5,19
923;-38;Линк-Банк;2699;Москва и обл.;223 539,00;293 301,00;-69 762,00;-23,79
924;12;Европейский Индустриальный Банк;2503;Москва и обл.;222 556,00;210 066,00;12 490,00;5,95
925;-3;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;222 544,00;232 981,00;-10 437,00;-4,48
926;-11;Рингкомбанк;1909;Ингушетия;221 363,00;248 444,00;-27 081,00;-10,90
927;10;Майский;1673;Кабардино-Балкария;220 048,00;208 813,00;11 235,00;5,38
928;3;Универсалтраст;3402;Москва и обл.;213 589,00;214 669,00;-1 080,00;-0,50
929;-1;Ипозембанк;3026;Самарская обл.;213 483,00;220 970,00;-7 487,00;-3,39
930;-14;Народный Земельно-Промышленный Банк;2873;Алтайский край;213 409,00;247 978,00;-34 569,00;-13,94
931;16;ТЭСТ;3440;Москва и обл.;210 513,00;188 943,00;21 570,00;11,42
932;-29;Эно;1988;Дагестан;208 181,00;265 473,00;-57 292,00;-21,58
933;-4;РосинтерБанк;226;Москва и обл.;207 888,00;217 898,00;-10 010,00;-4,59
934;-4;Альтернатива;3452;Москва и обл.;204 111,00;216 788,00;-12 677,00;-5,85
935;0;Тальменка-Банк;826;Алтайский край;202 204,00;210 276,00;-8 072,00;-3,84
936;3;Идеалбанк;3491;Москва и обл.;202 140,00;201 610,00;530,00;0,26
937;7;Фреско Банк;1415;Ярославская обл.;200 322,00;198 954,00;1 368,00;0,69
938;5;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;200 102,00;199 696,00;406,00;0,20
939;2;Рента-Банк;3095;Москва и обл.;200 086,00;200 657,00;-571,00;-0,28
940;-2;Лидер;3304;Москва и обл.;194 493,00;202 551,00;-8 058,00;-3,98
941;-15;Холдинвестбанк;2837;Москва и обл.;192 032,00;221 182,00;-29 150,00;-13,18
942;3;Интеррасчет;1618;Карачаево-Черкесия;189 604,00;191 354,00;-1 750,00;-0,91
943;9;Сунжа;2023;Ингушетия;188 883,00;172 890,00;15 993,00;9,25
944;2;Строительно-Коммерческий Банк;3050;Архангельская обл.;187 394,00;190 312,00;-2 918,00;-1,53
945;10;Российская Финансовая Корпорация;3099;Москва и обл.;187 264,00;166 763,00;20 501,00;12,29
946;5;Таганрогбанк;3136;Ростовская обл.;182 797,00;175 300,00;7 497,00;4,28
947;-13;Тайдон;2085;Кемеровская обл.;182 342,00;210 380,00;-28 038,00;-13,33
948;2;Дербент-Кредит;2090;Дагестан;175 161,00;176 542,00;-1 381,00;-0,78
949;9;АлтайБизнес-Банк;2388;Алтайский край;171 670,00;152 891,00;18 779,00;12,28
950;-10;Леноблбанк;1003;Санкт-Петербург и обл.;170 288,00;201 343,00;-31 055,00;-15,42
951;2;ПрестижКредитБанк;2922;Дагестан;168 826,00;170 567,00;-1 741,00;-1,02
952;5;Межрегиональный Банк Реконструкции;2620;Москва и обл.;168 216,00;158 306,00;9 910,00;6,26
953;39;Умут;2435;Дагестан;162 961,00;63 049,00;99 912,00;158,47
954;29;Хоум-Банк;2397;Москва и обл.;162 514,00;102 560,00;59 954,00;58,46
955;4;Евросоюз;3411;Москва и обл.;161 117,00;152 082,00;9 035,00;5,94
956;0;Инстройбанк;2743;Москва и обл.;155 595,00;161 978,00;-6 383,00;-3,94
957;13;Европейский Стандарт;3200;Кабардино-Балкария;151 287,00;130 370,00;20 917,00;16,04
958;2;Зеленокумская;1239;Ставропольский край;149 796,00;147 116,00;2 680,00;1,82
959;4;Капиталбанк;2547;Ростовская обл.;139 395,00;137 044,00;2 351,00;1,72
960;7;Трастовый Банк;2780;Дагестан;134 064,00;135 440,00;-1 376,00;-1,02
961;5;Банк Фридом Финанс;1143;Сахалинская обл.;133 087,00;136 145,00;-3 058,00;-2,25
962;-1;Рунэтбанк;2829;Москва и обл.;130 876,00;144 039,00;-13 163,00;-9,14
963;-9;Тувакредит;1202;Тыва;129 141,00;166 806,00;-37 665,00;-22,58
964;11;Церих;3278;Орловская обл.;128 820,00;121 258,00;7 562,00;6,24
965;4;Лэнд Кредит;1478;Москва и обл.;128 441,00;131 519,00;-3 078,00;-2,34
966;2;Первый Депозитный Банк;1244;Тверская обл.;126 676,00;134 482,00;-7 806,00;-5,80
967;6;Континенталь;3184;Дагестан;121 983,00;124 431,00;-2 448,00;-1,97
968;4;ГРиС-Банк;1928;Ставропольский край;121 929,00;126 202,00;-4 273,00;-3,39
969;5;Бизнесбанк;2862;Дагестан;119 607,00;121 999,00;-2 392,00;-1,96
971;-88;КредитАльянс;3472;Вологодская обл.;118 561,00;301 017,00;-182 456,00;-60,61
972;-8;Алжан;2491;Дагестан;116 103,00;136 716,00;-20 613,00;-15,08
973;-11;Объединенная Расчетная Палата;3451;Москва и обл.;115 294,00;138 998,00;-23 704,00;-17,05
974;12;Платежный Клиринговый Дом;3343;Москва и обл.;114 502,00;99 447,00;15 055,00;15,14
975;16;Внешфинбанк;3173;Дагестан;112 487,00;86 752,00;25 735,00;29,67
976;0;К2 Банк;2851;Дагестан;109 499,00;117 359,00;-7 860,00;-6,70
977;2;Майма;1037;Республика Алтай;107 033,00;110 597,00;-3 564,00;-3,22
978;6;Газтрансбанк;665;Адыгея;106 773,00;101 088,00;5 685,00;5,62
979;3;Каспий;639;Дагестан;106 755,00;106 177,00;578,00;0,54
980;1;Русское Финансовое Общество;3427;Москва и обл.;104 441,00;108 810,00;-4 369,00;-4,02
981;-4;Невастройинвест;1926;Санкт-Петербург и обл.;102 763,00;116 907,00;-14 144,00;-12,10
982;3;Вайлдберриз Банк;841;Адыгея;100 697,00;99 656,00;1 041,00;1,04
983;-12;Дальний Восток;3318;Тульская обл.;99 916,00;129 853,00;-29 937,00;-23,05
984;4;Галабанк;3090;Адыгея;99 263,00;96 166,00;3 097,00;3,22
985;-37;Национальная Расчетная Компания;3386;Москва и обл.;98 646,00;182 756,00;-84 110,00;-46,02
986;4;Евроинвест;3383;Москва и обл.;97 432,00;89 277,00;8 155,00;9,13
987;-45;Единая Расчетная Палата;384;Москва и обл.;96 941,00;200 166,00;-103 225,00;-51,57
988;-1;Нафтабанк;715;Дагестан;77 212,00;96 949,00;-19 737,00;-20,36
989;7;ЭнергоБизнес;3485;Москва и обл.;58 856,00;47 604,00;11 252,00;23,64
990;4;Мигом;3323;Москва и обл.;52 202,00;52 286,00;-84,00;-0,16
991;7;РИБ;2749;Москва и обл.;47 161,00;46 356,00;805,00;1,74
992;1;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;44 462,00;53 166,00;-8 704,00;-16,37
993;4;Красноярский Краевой Расчетный Центр;3483;Красноярский край;44 374,00;47 016,00;-2 642,00;-5,62
994;-5;Трансэнергобанк;3106;Дагестан;43 881,00;91 810,00;-47 929,00;-52,20
995;7;Инновационный Расчетный Центр;3447;Москва и обл.;40 115,00;28 838,00;11 277,00;39,10
996;5;Финчер;3486;Москва и обл.;34 033,00;34 313,00;-280,00;-0,82
997;3;Первый Земельный Расчетный Центр;3381;Курская обл.;31 612,00;35 636,00;-4 024,00;-11,29
998;5;Транштрейд;2676;Дагестан;29 816,00;25 481,00;4 335,00;17,01
999;5;Расчетный Банковский Центр;3487;Москва и обл.;22 688,00;23 981,00;-1 293,00;-5,39
1000;7;Тор Кредит;3497;Москва и обл.;20 609,00;17 525,00;3 084,00;17,60
1001;4;Финансовые Услуги;3496;Москва и обл.;20 267,00;20 344,00;-77,00;-0,38
1002;-3;Транзит;2688;Дагестан;19 627,00;37 361,00;-17 734,00;-47,47
1003;3;Депозитный Кредитный Дом;3474;Москва и обл.;17 699,00;17 733,00;-34,00;-0,19
1005;3;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 584,00;10 433,00;151,00;1,45
1006;3;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 938,00;3 954,00;-16,00;-0,40
1007;3;Межрегиональный Клиринговый Центр;3424;Москва и обл.;3 620,00;3 943,00;-323,00;-8,19
1008;3;Международная Уральская Расчетная Палата;3322;Свердловская обл.;1 908,00;1 956,00;-48,00;-2,45
1009;3;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 742,00;1 560,00;182,00;11,67
