Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2014, тыс. рублей;Апрель, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
798;12;Европейский Стандарт;3200;Кабардино-Балкария;464 973,00;464 984,00;-11,00;-0,00
799;-37;Вестинтербанк;3398;Москва и обл.;463 529,00;689 824,00;-226 295,00;-32,80
800;-1;Промсвязьинвест;2761;Дагестан;462 163,00;513 544,00;-51 381,00;-10,01
801;14;МВС Банк;2407;Дагестан;454 674,00;446 470,00;8 204,00;1,84
802;-12;Банк Берейт;3505;Санкт-Петербург и обл.;450 383,00;569 401,00;-119 018,00;-20,90
803;9;Азия Банк;3183;Москва и обл.;449 248,00;456 056,00;-6 808,00;-1,49
804;10;НКБ;2942;Калмыкия;447 321,00;447 241,00;80,00;0,02
805;-2;Далта-Банк;142;Приморский край;443 946,00;504 064,00;-60 118,00;-11,93
806;35;Финчер;3486;Москва и обл.;442 748,00;279 241,00;163 507,00;58,55
807;-22;Энтузиастбанк;3048;Москва и обл.;442 200,00;596 360,00;-154 160,00;-25,85
808;10;Эко-Инвест;3116;Москва и обл.;441 952,00;409 317,00;32 635,00;7,97
809;-1;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;429 878,00;466 764,00;-36 886,00;-7,90
810;3;ИР-Кредит;1724;Москва и обл.;426 046,00;449 550,00;-23 504,00;-5,23
811;6;Кредо Финанс;793;Дагестан;424 382,00;416 357,00;8 025,00;1,93
812;7;Платежи и Расчеты;3324;Самарская обл.;414 557,00;402 944,00;11 613,00;2,88
813;-4;Межрегиональный Банк Реконструкции;2620;Москва и обл.;412 488,00;465 997,00;-53 509,00;-11,48
814;13;РИТЦ Банк;2677;Москва и обл.;405 623,00;352 175,00;53 448,00;15,18
815;5;Максимум;466;Ростовская обл.;405 502,00;394 920,00;10 582,00;2,68
816;17;Объединенный Национальный Банк;2074;Нижегородская обл.;399 409,00;334 454,00;64 955,00;19,42
817;4;Старый Кремль;2657;Москва и обл.;379 062,00;386 525,00;-7 463,00;-1,93
818;4;Таганрогбанк;3136;Ростовская обл.;378 028,00;385 562,00;-7 534,00;-1,95
819;6;ПрестижКредитБанк;2922;Дагестан;368 179,00;366 536,00;1 643,00;0,45
820;4;Информпрогресс;2166;Москва и обл.;366 417,00;373 639,00;-7 222,00;-1,93
821;-28;Арсенал;3000;Москва и обл.;365 242,00;539 414,00;-174 172,00;-32,29
822;-17;Логос;3233;Москва и обл.;360 364,00;488 612,00;-128 248,00;-26,25
823;0;Алжан;2491;Дагестан;356 051,00;378 488,00;-22 437,00;-5,93
824;2;Народный Банк Тувы;1309;Тыва;355 877,00;353 901,00;1 976,00;0,56
825;6;Альтернатива;3452;Москва и обл.;341 757,00;337 753,00;4 004,00;1,19
826;4;Икано Банк;3519;Москва и обл.;340 066,00;338 666,00;1 400,00;0,41
827;15;Банк Фридом Финанс;1143;Сахалинская обл.;336 831,00;277 061,00;59 770,00;21,57
828;0;Новый Коммерческий Банк;347;Дагестан;335 498,00;346 675,00;-11 177,00;-3,22
829;5;Сетевая Расчетная Палата;3332;Татарстан;335 329,00;328 224,00;7 105,00;2,16
830;14;ТЭСТ;3440;Москва и обл.;332 015,00;270 332,00;61 683,00;22,82
831;-2;Онлайн Банк;2462;Москва и обл.;330 818,00;343 718,00;-12 900,00;-3,75
832;0;Эно;1988;Дагестан;325 575,00;335 878,00;-10 303,00;-3,07
833;;Озон Банк;3516;Москва и обл.;323 036,00;-;-;
834;3;Дорис Банк;1679;Москва и обл.;321 620,00;316 268,00;5 352,00;1,69
835;1;Лэнд Кредит;1478;Москва и обл.;316 636,00;318 502,00;-1 866,00;-0,59
836;3;Терра;3476;Москва и обл.;295 360,00;294 689,00;671,00;0,23
837;6;Континент Финанс;149;Калужская обл.;295 353,00;272 096,00;23 257,00;8,55
838;2;Еврокапитал-Альянс;2672;Дагестан;294 486,00;293 886,00;600,00;0,20
839;-1;Регнум;3373;Москва и обл.;292 610,00;310 230,00;-17 620,00;-5,68
840;-5;Идеалбанк;3491;Москва и обл.;276 520,00;324 950,00;-48 430,00;-14,90
842;4;Конгресс-Банк;2330;Москва и обл.;240 294,00;247 372,00;-7 078,00;-2,86
843;4;Тайдон;2085;Кемеровская обл.;238 707,00;243 464,00;-4 757,00;-1,95
844;5;Рунэтбанк;2829;Москва и обл.;218 248,00;223 556,00;-5 308,00;-2,37
845;5;Северстройбанк;3507;Вологодская обл.;212 871,00;206 954,00;5 917,00;2,86
846;5;Майма;1037;Республика Алтай;205 026,00;205 101,00;-75,00;-0,04
847;5;Деньги.Мэйл.Ру;3511;Москва и обл.;203 787,00;203 787,00;0,00;0
848;6;Красноярский Краевой Расчетный Центр;3483;Красноярский край;197 106,00;174 013,00;23 093,00;13,27
849;13;Русское Финансовое Общество;3427;Москва и обл.;161 064,00;125 068,00;35 996,00;28,78
850;6;Уральская Расчетная Палата;3326;Москва и обл.;153 939,00;151 995,00;1 944,00;1,28
851;6;РИБ;2749;Москва и обл.;153 835,00;146 329,00;7 506,00;5,13
852;1;Евроинвест;3383;Москва и обл.;149 159,00;177 045,00;-27 886,00;-15,75
853;5;КредитАльянс;3472;Вологодская обл.;135 174,00;146 173,00;-10 999,00;-7,52
854;6;Расчетный Банковский Центр;3487;Москва и обл.;126 171,00;126 302,00;-131,00;-0,10
855;8;Зеленокумская;1239;Ставропольский край;121 432,00;121 414,00;18,00;0,01
856;10;Платежный Клиринговый Дом;3343;Москва и обл.;120 503,00;108 805,00;11 698,00;10,75
857;10;Дальний Восток;3318;Тульская обл.;113 667,00;98 198,00;15 469,00;15,75
858;10;Финансовые Услуги;3496;Москва и обл.;112 451,00;92 571,00;19 880,00;21,48
859;0;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;111 862,00;130 731,00;-18 869,00;-14,43
860;4;Умут;2435;Дагестан;108 926,00;119 259,00;-10 333,00;-8,66
861;0;Фидбэк;3502;Москва и обл.;103 041,00;125 742,00;-22 701,00;-18,05
862;-7;Международная Уральская Расчетная Палата;3322;Москва и обл.;94 085,00;157 436,00;-63 351,00;-40,24
863;2;Монета.ру;3508;Марий Эл;83 586,00;115 974,00;-32 388,00;-27,93
864;5;Вест;2605;Москва и обл.;79 903,00;78 707,00;1 196,00;1,52
865;5;Интеррасчет;1618;Карачаево-Черкесия;65 883,00;68 625,00;-2 742,00;-4,00
866;6;Сибирский Расчетный Центр;3308;Новосибирская обл.;64 579,00;47 830,00;16 749,00;35,02
867;4;Единая Расчетная Палата;384;Москва и обл.;49 703,00;49 774,00;-71,00;-0,14
868;5;Первый Земельный Расчетный Центр;3381;Курская обл.;32 274,00;36 533,00;-4 259,00;-11,66
869;5;Инновационный Расчетный Центр;3447;Москва и обл.;27 227,00;33 473,00;-6 246,00;-18,66
870;6;Транзит;2688;Дагестан;25 399,00;25 597,00;-198,00;-0,77
871;6;Тор Кредит;3497;Москва и обл.;24 304,00;24 583,00;-279,00;-1,13
872;3;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;24 304,00;29 646,00;-5 342,00;-18,02
873;5;Финансово-Расчетный Центр;3319;Астраханская обл.;4 825,00;15 718,00;-10 893,00;-69,30
874;5;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 107,00;4 279,00;-172,00;-4,02
875;5;АРБ-Инкасс;3353;Москва и обл.;2 407,00;2 896,00;-489,00;-16,89
