Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2012, тыс. рублей;Август, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
804;32;Дружба;990;Тюменская обл.;592 417,00;482 305,00;110 112,00;22,83
805;-3;Одинбанк;3197;Москва и обл.;586 479,00;600 235,00;-13 756,00;-2,29
806;-36;Природа;3399;Москва и обл.;581 783,00;737 809,00;-156 026,00;-21,15
807;-8;Ипозембанк;3026;Самарская обл.;579 712,00;623 426,00;-43 714,00;-7,01
808;-11;Центрально-Европейский Банк;2670;Москва и обл.;579 395,00;630 600,00;-51 205,00;-8,12
809;3;Имбанк;2098;Дагестан;575 965,00;569 969,00;5 996,00;1,05
810;-1;Элекснет;3314;Москва и обл.;575 829,00;575 829,00;0,00;0
811;-55;Кутузовский;3190;Москва и обл.;569 384,00;811 231,00;-241 847,00;-29,81
812;-2;Анджибанк;570;Дагестан;554 242,00;570 608,00;-16 366,00;-2,87
813;-5;Почта Банк;650;Брянская обл.;548 126,00;576 649,00;-28 523,00;-4,95
814;-8;Внешфинбанк;3173;Краснодарский край;534 985,00;586 059,00;-51 074,00;-8,71
815;16;Москва;1661;Москва и обл.;531 273,00;491 305,00;39 968,00;8,14
816;4;Майский;1673;Кабардино-Балкария;528 872,00;529 756,00;-884,00;-0,17
817;8;Надежность;2425;Курганская обл.;523 953,00;517 860,00;6 093,00;1,18
818;50;Далта-Банк;142;Приморский край;520 329,00;385 647,00;134 682,00;34,92
819;13;Старый Кремль;2657;Москва и обл.;514 433,00;490 681,00;23 752,00;4,84
820;-6;Ауэрбанк;3105;Москва и обл.;505 276,00;556 448,00;-51 172,00;-9,20
821;24;Эко-Инвест;3116;Москва и обл.;500 723,00;460 613,00;40 110,00;8,71
822;1;Евросиб Банк;594;Псковская обл.;500 412,00;526 038,00;-25 626,00;-4,87
823;-30;Стар Альянс;3433;Москва и обл.;496 208,00;643 864,00;-147 656,00;-22,93
824;5;ФинТех;3499;Москва и обл.;495 073,00;497 004,00;-1 931,00;-0,39
825;17;Европейский Стандарт;3200;Кабардино-Балкария;490 588,00;470 275,00;20 313,00;4,32
826;11;Тальменка-Банк;826;Алтайский край;482 336,00;480 561,00;1 775,00;0,37
827;-22;Регнум;3373;Москва и обл.;481 916,00;588 591,00;-106 675,00;-18,12
828;-4;Банк РСИ;3415;Москва и обл.;480 932,00;521 092,00;-40 160,00;-7,71
829;-1;РУБанк;2813;Ростовская обл.;477 583,00;498 475,00;-20 892,00;-4,19
830;-11;Европейский Экспресс;3449;Москва и обл.;473 159,00;534 433,00;-61 274,00;-11,47
831;8;Гефест;1046;Тверская обл.;472 935,00;473 382,00;-447,00;-0,09
832;1;Русский Финансовый Альянс;2035;Москва и обл.;471 108,00;485 183,00;-14 075,00;-2,90
833;23;МВС Банк;2407;Дагестан;462 622,00;415 439,00;47 183,00;11,36
834;0;Северная Клиринговая Палата;3317;Архангельская обл.;459 214,00;484 169,00;-24 955,00;-5,15
835;-24;АББ;2937;Москва и обл.;457 871,00;570 271,00;-112 400,00;-19,71
836;18;ИР-Кредит;1724;Москва и обл.;454 973,00;422 565,00;32 408,00;7,67
837;-22;Азия Банк;3183;Москва и обл.;454 871,00;550 699,00;-95 828,00;-17,40
838;-3;Конгресс-Банк;2330;Москва и обл.;454 572,00;483 783,00;-29 211,00;-6,04
839;10;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;451 891,00;451 712,00;179,00;0,04
840;7;Ростфинанс;481;Ростовская обл.;449 075,00;457 311,00;-8 236,00;-1,80
841;26;Холдинвестбанк;2837;Москва и обл.;448 231,00;386 362,00;61 869,00;16,01
842;1;Новый Коммерческий Банк;347;Дагестан;446 989,00;464 791,00;-17 802,00;-3,83
843;7;Индустриальный Сберегательный Банк;3175;Москва и обл.;446 927,00;446 373,00;554,00;0,12
844;-18;Алданзолотобанк;854;Саха (Якутия);444 614,00;511 289,00;-66 675,00;-13,04
845;3;Принтбанк;546;Москва и обл.;439 985,00;455 912,00;-15 927,00;-3,49
846;11;Межрегиональный Банк Реконструкции;2620;Москва и обл.;436 456,00;414 255,00;22 201,00;5,36
847;-6;Сунжа;2023;Ингушетия;435 930,00;473 179,00;-37 249,00;-7,87
848;24;Линк-Банк;2699;Москва и обл.;434 851,00;373 414,00;61 437,00;16,45
849;15;Промсвязьинвест;2761;Дагестан;433 362,00;390 532,00;42 830,00;10,97
850;-12;Рингкомбанк;1909;Ингушетия;429 430,00;478 212,00;-48 782,00;-10,20
851;25;ГРиС-Банк;1928;Ставропольский край;427 590,00;360 861,00;66 729,00;18,49
852;0;Кредпромбанк;1165;Ярославская обл.;424 552,00;438 908,00;-14 356,00;-3,27
853;-2;Каспий;639;Дагестан;424 374,00;438 924,00;-14 550,00;-3,31
854;-1;НКБ;2942;Калмыкия;422 522,00;434 329,00;-11 807,00;-2,72
855;-9;Российская Финансовая Корпорация;3099;Москва и обл.;420 970,00;459 144,00;-38 174,00;-8,31
856;22;Басманный;2158;Москва и обл.;417 935,00;359 876,00;58 059,00;16,13
857;4;ПрестижКредитБанк;2922;Дагестан;416 854,00;393 056,00;23 798,00;6,05
858;0;АлтайБизнес-Банк;2388;Алтайский край;415 651,00;404 998,00;10 653,00;2,63
859;-19;Трансинвестбанк;3238;Москва и обл.;413 515,00;473 262,00;-59 747,00;-12,62
860;11;Народный Инвестиционный Банк;2876;Самарская обл.;411 378,00;374 430,00;36 948,00;9,87
861;9;Вестинтербанк;3398;Москва и обл.;406 337,00;378 287,00;28 050,00;7,42
862;7;Кредо Финанс;793;Дагестан;405 469,00;385 306,00;20 163,00;5,23
863;-19;Максимум;466;Ростовская обл.;397 677,00;461 669,00;-63 992,00;-13,86
864;10;Южный Региональный Банк;3015;Ростовская обл.;394 733,00;363 345,00;31 388,00;8,64
865;25;Континенталь;3184;Ставропольский край;388 576,00;296 449,00;92 127,00;31,08
866;-4;Энтузиастбанк;3048;Москва и обл.;388 495,00;390 716,00;-2 221,00;-0,57
867;-7;АвтоКредитБанк;1973;Татарстан;383 644,00;393 086,00;-9 442,00;-2,40
868;-5;РИТЦ Банк;2677;Москва и обл.;375 522,00;390 620,00;-15 098,00;-3,87
869;11;Народный Банк Тувы;1309;Тыва;369 405,00;350 726,00;18 679,00;5,33
870;9;Еврокапитал-Альянс;2672;Дагестан;367 053,00;354 673,00;12 380,00;3,49
871;16;Невастройинвест;1926;Санкт-Петербург и обл.;366 065,00;312 164,00;53 901,00;17,27
872;9;КБЦ;914;Тверская обл.;358 904,00;339 598,00;19 306,00;5,68
873;-14;Лидер;3304;Москва и обл.;355 131,00;399 204,00;-44 073,00;-11,04
874;33;Еврокапитал-Альянс;3459;Ярославская обл.;349 427,00;245 073,00;104 354,00;42,58
875;-20;Алжан;2491;Дагестан;345 212,00;421 315,00;-76 103,00;-18,06
876;-10;Мигом;3323;Москва и обл.;341 502,00;388 604,00;-47 102,00;-12,12
877;23;ЭнергоБизнес;3485;Москва и обл.;338 895,00;276 707,00;62 188,00;22,47
878;5;Кошелев-Банк;3300;Нижегородская обл.;333 648,00;333 432,00;216,00;0,06
879;7;1Банк;2896;Северная Осетия — Алания;331 875,00;316 276,00;15 599,00;4,93
880;5;Альтернатива;3452;Москва и обл.;324 524,00;318 578,00;5 946,00;1,87
881;-8;Информпрогресс;2166;Москва и обл.;320 828,00;368 482,00;-47 654,00;-12,93
882;-5;К2 Банк;2851;Дагестан;317 829,00;360 334,00;-42 505,00;-11,80
883;13;ТЭСТ;3440;Москва и обл.;317 582,00;284 898,00;32 684,00;11,47
884;-2;Таганрогбанк;3136;Ростовская обл.;316 673,00;339 229,00;-22 556,00;-6,65
885;10;Джаст Банк;3503;Москва и обл.;315 118,00;286 865,00;28 253,00;9,85
887;-3;Эно;1988;Дагестан;297 148,00;325 294,00;-28 146,00;-8,65
888;10;Рента-Банк;3095;Москва и обл.;296 073,00;281 132,00;14 941,00;5,31
889;-24;Платежи и Расчеты;3324;Самарская обл.;295 924,00;390 163,00;-94 239,00;-24,15
890;4;Дорис Банк;1679;Москва и обл.;294 896,00;286 942,00;7 954,00;2,77
891;-3;Логос;3233;Москва и обл.;294 716,00;309 696,00;-14 980,00;-4,84
892;0;Терра;3476;Москва и обл.;287 248,00;290 432,00;-3 184,00;-1,10
893;-18;Трастовый Банк;2780;Дагестан;286 636,00;362 751,00;-76 115,00;-20,98
894;3;Дербент-Кредит;2090;Дагестан;283 396,00;283 484,00;-88,00;-0,03
895;7;Онлайн Банк;2462;Москва и обл.;277 107,00;270 981,00;6 126,00;2,26
896;5;Соверен Банк;3206;Татарстан;273 994,00;272 580,00;1 414,00;0,52
897;6;Континент Финанс;149;Калужская обл.;273 079,00;266 573,00;6 506,00;2,44
898;6;Сетевая Расчетная Палата;3332;Татарстан;272 037,00;260 105,00;11 932,00;4,59
899;26;Платежный Клиринговый Дом;3343;Москва и обл.;271 080,00;116 172,00;154 908,00;133,34
900;5;Бизнесбанк;2862;Дагестан;270 201,00;250 949,00;19 252,00;7,67
901;13;Первый Депозитный Банк;1244;Тверская обл.;250 825,00;227 016,00;23 809,00;10,49
902;4;Воронеж;654;Воронежская обл.;245 967,00;246 058,00;-91,00;-0,04
903;5;Лэнд Кредит;1478;Москва и обл.;243 887,00;242 108,00;1 779,00;0,73
904;5;Майма;1037;Республика Алтай;234 102,00;239 680,00;-5 578,00;-2,33
905;8;Рунэтбанк;2829;Москва и обл.;233 097,00;232 769,00;328,00;0,14
906;-7;Городской Расчетный Центр;3346;Курганская обл.;232 737,00;279 179,00;-46 442,00;-16,64
907;4;Тайдон;2085;Кемеровская обл.;232 650,00;235 570,00;-2 920,00;-1,24
908;4;Инстройбанк;2743;Москва и обл.;232 101,00;234 600,00;-2 499,00;-1,07
909;1;Фреско Банк;1415;Ярославская обл.;223 656,00;239 594,00;-15 938,00;-6,65
910;6;Банк Фридом Финанс;1143;Сахалинская обл.;217 592,00;215 179,00;2 413,00;1,12
911;-22;Межбанковский Расчетный Центр;3325;Приморский край;210 026,00;296 782,00;-86 756,00;-29,23
912;3;Дальний Восток;3318;Тульская обл.;203 635,00;223 907,00;-20 272,00;-9,05
913;4;Уральская Расчетная Палата;3326;Москва и обл.;186 593,00;202 936,00;-16 343,00;-8,05
914;-23;Русское Финансовое Общество;3427;Москва и обл.;169 488,00;291 559,00;-122 071,00;-41,87
915;3;Умут;2435;Дагестан;146 235,00;163 124,00;-16 889,00;-10,35
916;5;КредитАльянс;3472;Вологодская обл.;140 797,00;132 248,00;8 549,00;6,46
917;2;Финчер;3486;Москва и обл.;139 780,00;158 309,00;-18 529,00;-11,70
918;6;Красноярский Краевой Расчетный Центр;3483;Красноярский край;127 227,00;116 753,00;10 474,00;8,97
919;3;Финансовые Услуги;3496;Москва и обл.;125 067,00;128 803,00;-3 736,00;-2,90
920;0;Евроинвест;3383;Москва и обл.;119 410,00;147 437,00;-28 027,00;-19,01
921;5;Расчетный Банковский Центр;3487;Москва и обл.;115 775,00;115 792,00;-17,00;-0,01
922;5;Зеленокумская;1239;Ставропольский край;112 382,00;112 019,00;363,00;0,32
923;5;Интеррасчет;1618;Карачаево-Черкесия;112 198,00;109 512,00;2 686,00;2,45
924;6;Вест;2605;Москва и обл.;106 580,00;104 985,00;1 595,00;1,52
925;-2;Фидбэк;3502;Воронежская обл.;103 303,00;123 361,00;-20 058,00;-16,26
926;3;Паритет;1860;Москва и обл.;99 198,00;108 282,00;-9 084,00;-8,39
927;7;Национальная Расчетная Компания;3386;Москва и обл.;97 866,00;66 676,00;31 190,00;46,78
928;16;Межрегиональный Клиринговый Центр;3424;Москва и обл.;88 593,00;21 898,00;66 695,00;304,57
929;2;Единая Расчетная Палата;384;Москва и обл.;86 296,00;80 089,00;6 207,00;7,75
930;-117;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;85 227,00;565 030,00;-479 803,00;-84,92
931;4;Сулак;749;Дагестан;78 529,00;56 116,00;22 413,00;39,94
932;0;Межрегиональный центр микрокредитования;3489;Воронежская обл.;71 015,00;79 876,00;-8 861,00;-11,09
933;0;Объединенная Расчетная Палата;3451;Москва и обл.;56 972,00;72 413,00;-15 441,00;-21,32
934;4;Международная Уральская Расчетная Палата;3322;Москва и обл.;55 848,00;36 707,00;19 141,00;52,15
935;1;РИБ;2749;Москва и обл.;53 246,00;45 187,00;8 059,00;17,83
936;3;Инновационный Расчетный Центр;3447;Москва и обл.;43 015,00;36 570,00;6 445,00;17,62
937;4;Транзит;2688;Дагестан;39 071,00;34 858,00;4 213,00;12,09
938;2;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;35 506,00;35 477,00;29,00;0,08
939;-2;Первый Земельный Расчетный Центр;3381;Курская обл.;28 115,00;38 221,00;-10 106,00;-26,44
940;2;Тор Кредит;3497;Москва и обл.;23 970,00;23 907,00;63,00;0,26
941;2;Финансово-Расчетный Центр;3319;Астраханская обл.;22 225,00;22 290,00;-65,00;-0,29
942;3;Депозитный Кредитный Дом;3474;Москва и обл.;19 745,00;19 099,00;646,00;3,38
943;3;Сибирский Расчетный Центр;3308;Новосибирская обл.;16 075,00;13 920,00;2 155,00;15,48
944;3;Ассигнация;865;Ставропольский край;5 813,00;10 159,00;-4 346,00;-42,78
945;3;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 102,00;4 164,00;-62,00;-1,49
946;3;АРБ-Инкасс;3353;Москва и обл.;2 890,00;2 887,00;3,00;0,10
