Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Август, 2012, тыс. рублей;Июль, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
800;13;Агроинкомбанк;1946;Астраханская обл.;620 618,00;556 078,00;64 540,00;11,61
801;0;Центр Межбанковских Расчетов;3400;Москва и обл.;608 053,00;594 465,00;13 588,00;2,29
802;6;Одинбанк;3197;Москва и обл.;600 235,00;573 116,00;27 119,00;4,73
803;-1;Камский Горизонт;2554;Татарстан;597 271,00;591 354,00;5 917,00;1,00
804;11;ЮМК Банк;3495;Краснодарский край;594 252,00;543 296,00;50 956,00;9,38
805;42;Регнум;3373;Москва и обл.;588 591,00;473 632,00;114 959,00;24,27
806;6;Внешфинбанк;3173;Краснодарский край;586 059,00;562 526,00;23 533,00;4,18
807;-3;Объединенный Национальный Банк;2074;Москва и обл.;581 977,00;587 428,00;-5 451,00;-0,93
808;2;Почта Банк;650;Брянская обл.;576 649,00;567 297,00;9 352,00;1,65
809;-4;Элекснет;3314;Москва и обл.;575 829,00;575 829,00;0,00;0
810;-34;Анджибанк;570;Дагестан;570 608,00;719 375,00;-148 767,00;-20,68
811;52;АББ;2937;Москва и обл.;570 271,00;430 875,00;139 396,00;32,35
812;17;Имбанк;2098;Дагестан;569 969,00;511 554,00;58 415,00;11,42
813;65;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;565 030,00;357 289,00;207 741,00;58,14
814;26;Ауэрбанк;3105;Москва и обл.;556 448,00;488 119,00;68 329,00;14,00
815;13;Азия Банк;3183;Москва и обл.;550 699,00;511 919,00;38 780,00;7,58
816;-35;Строительно-Коммерческий Банк;3050;Архангельская обл.;548 972,00;692 056,00;-143 084,00;-20,68
817;-8;Далетбанк;3049;Москва и обл.;540 932,00;569 931,00;-28 999,00;-5,09
818;34;Региональный Корпоративный Банк;1134;Ивановская обл.;537 045,00;457 788,00;79 257,00;17,31
819;3;Европейский Экспресс;3449;Москва и обл.;534 433,00;532 839,00;1 594,00;0,30
820;3;Майский;1673;Кабардино-Балкария;529 756,00;527 462,00;2 294,00;0,43
821;16;Банк Развития Бизнеса;1910;Кемеровская обл.;528 968,00;493 320,00;35 648,00;7,23
822;-1;Платежный Сервисный Банк;1943;Башкортостан;526 446,00;533 197,00;-6 751,00;-1,27
823;1;Евросиб Банк;594;Псковская обл.;526 038,00;519 085,00;6 953,00;1,34
824;14;Банк РСИ;3415;Москва и обл.;521 092,00;489 711,00;31 381,00;6,41
825;0;Надежность;2425;Курганская обл.;517 860,00;516 664,00;1 196,00;0,23
826;-6;Алданзолотобанк;854;Саха (Якутия);511 289,00;533 500,00;-22 211,00;-4,16
827;-8;Вайлдберриз Банк;841;Адыгея;504 086,00;538 658,00;-34 572,00;-6,42
828;6;РУБанк;2813;Ростовская обл.;498 475,00;497 772,00;703,00;0,14
829;-11;ФинТех;3499;Москва и обл.;497 004,00;540 228,00;-43 224,00;-8,00
830;-82;Камчатка;2966;Камчатская обл.;496 722,00;850 276,00;-353 554,00;-41,58
831;-24;Москва;1661;Москва и обл.;491 305,00;573 851,00;-82 546,00;-14,38
832;-16;Старый Кремль;2657;Москва и обл.;490 681,00;542 706,00;-52 025,00;-9,59
833;9;Русский Финансовый Альянс;2035;Москва и обл.;485 183,00;485 951,00;-768,00;-0,16
834;-2;Северная Клиринговая Палата;3317;Архангельская обл.;484 169,00;507 366,00;-23 197,00;-4,57
835;-9;Конгресс-Банк;2330;Москва и обл.;483 783,00;516 336,00;-32 553,00;-6,30
836;10;Дружба;990;Тюменская обл.;482 305,00;474 805,00;7 500,00;1,58
837;8;Тальменка-Банк;826;Алтайский край;480 561,00;477 175,00;3 386,00;0,71
838;37;Рингкомбанк;1909;Ингушетия;478 212,00;381 725,00;96 487,00;25,28
839;31;Гефест;1046;Тверская обл.;473 382,00;408 857,00;64 525,00;15,78
840;24;Трансинвестбанк;3238;Москва и обл.;473 262,00;425 344,00;47 918,00;11,27
841;-6;Сунжа;2023;Ингушетия;473 179,00;496 610,00;-23 431,00;-4,72
842;11;Европейский Стандарт;3200;Кабардино-Балкария;470 275,00;450 931,00;19 344,00;4,29
843;5;Новый Коммерческий Банк;347;Дагестан;464 791,00;468 648,00;-3 857,00;-0,82
844;6;Максимум;466;Ростовская обл.;461 669,00;463 637,00;-1 968,00;-0,42
845;-31;Эко-Инвест;3116;Москва и обл.;460 613,00;551 595,00;-90 982,00;-16,49
846;-2;Российская Финансовая Корпорация;3099;Москва и обл.;459 144,00;479 887,00;-20 743,00;-4,32
847;-6;Ростфинанс;481;Ростовская обл.;457 311,00;487 314,00;-30 003,00;-6,16
848;3;Принтбанк;546;Москва и обл.;455 912,00;462 250,00;-6 338,00;-1,37
849;-13;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;451 712,00;494 858,00;-43 146,00;-8,72
850;19;Индустриальный Сберегательный Банк;3175;Москва и обл.;446 373,00;410 085,00;36 288,00;8,85
851;-124;Каспий;639;Дагестан;438 924,00;939 524,00;-500 600,00;-53,28
852;15;Кредпромбанк;1165;Ярославская обл.;438 908,00;415 937,00;22 971,00;5,52
853;13;НКБ;2942;Калмыкия;434 329,00;416 974,00;17 355,00;4,16
854;3;ИР-Кредит;1724;Москва и обл.;422 565,00;442 507,00;-19 942,00;-4,51
855;30;Алжан;2491;Дагестан;421 315,00;331 272,00;90 043,00;27,18
856;2;МВС Банк;2407;Дагестан;415 439,00;442 276,00;-26 837,00;-6,07
857;-26;Межрегиональный Банк Реконструкции;2620;Москва и обл.;414 255,00;509 804,00;-95 549,00;-18,74
858;-3;АлтайБизнес-Банк;2388;Алтайский край;404 998,00;448 027,00;-43 029,00;-9,60
859;9;Лидер;3304;Москва и обл.;399 204,00;410 780,00;-11 576,00;-2,82
860;1;АвтоКредитБанк;1973;Татарстан;393 086,00;437 982,00;-44 896,00;-10,25
861;13;ПрестижКредитБанк;2922;Дагестан;393 056,00;381 933,00;11 123,00;2,91
862;-2;Энтузиастбанк;3048;Москва и обл.;390 716,00;438 674,00;-47 958,00;-10,93
863;27;РИТЦ Банк;2677;Москва и обл.;390 620,00;311 701,00;78 919,00;25,32
864;-10;Промсвязьинвест;2761;Дагестан;390 532,00;450 874,00;-60 342,00;-13,38
865;-35;Платежи и Расчеты;3324;Самарская обл.;390 163,00;510 829,00;-120 666,00;-23,62
866;10;Мигом;3323;Москва и обл.;388 604,00;378 422,00;10 182,00;2,69
867;-11;Холдинвестбанк;2837;Москва и обл.;386 362,00;447 124,00;-60 762,00;-13,59
868;4;Далта-Банк;142;Приморский край;385 647,00;386 641,00;-994,00;-0,26
869;-4;Кредо Финанс;793;Дагестан;385 306,00;417 024,00;-31 718,00;-7,61
870;-53;Вестинтербанк;3398;Москва и обл.;378 287,00;540 731,00;-162 444,00;-30,04
871;0;Народный Инвестиционный Банк;2876;Самарская обл.;374 430,00;391 511,00;-17 081,00;-4,36
872;16;Линк-Банк;2699;Москва и обл.;373 414,00;318 670,00;54 744,00;17,18
873;7;Информпрогресс;2166;Москва и обл.;368 482,00;356 466,00;12 016,00;3,37
874;-1;Южный Региональный Банк;3015;Ростовская обл.;363 345,00;384 634,00;-21 289,00;-5,53
875;14;Трастовый Банк;2780;Дагестан;362 751,00;314 480,00;48 271,00;15,35
876;8;ГРиС-Банк;1928;Ставропольский край;360 861,00;337 970,00;22 891,00;6,77
877;-38;К2 Банк;2851;Дагестан;360 334,00;488 814,00;-128 480,00;-26,28
878;1;Басманный;2158;Москва и обл.;359 876,00;356 664,00;3 212,00;0,90
879;-17;Еврокапитал-Альянс;2672;Дагестан;354 673,00;430 989,00;-76 316,00;-17,71
880;1;Народный Банк Тувы;1309;Тыва;350 726,00;354 061,00;-3 335,00;-0,94
881;-22;КБЦ;914;Тверская обл.;339 598,00;442 131,00;-102 533,00;-23,19
882;0;Таганрогбанк;3136;Ростовская обл.;339 229,00;346 034,00;-6 805,00;-1,97
883;17;Кошелев-Банк;3300;Нижегородская обл.;333 432,00;282 534,00;50 898,00;18,01
884;2;Эно;1988;Дагестан;325 294,00;328 670,00;-3 376,00;-1,03
885;8;Альтернатива;3452;Москва и обл.;318 578,00;308 153,00;10 425,00;3,38
886;9;1Банк;2896;Северная Осетия — Алания;316 276,00;296 963,00;19 313,00;6,50
887;5;Невастройинвест;1926;Санкт-Петербург и обл.;312 164,00;310 867,00;1 297,00;0,42
888;3;Логос;3233;Москва и обл.;309 696,00;311 643,00;-1 947,00;-0,62
889;-232;Межбанковский Расчетный Центр;3325;Приморский край;296 782,00;1 312 512,00;-1 015 730,00;-77,39
890;6;Континенталь;3184;Ставропольский край;296 449,00;290 194,00;6 255,00;2,16
891;12;Русское Финансовое Общество;3427;Москва и обл.;291 559,00;268 675,00;22 884,00;8,52
892;2;Терра;3476;Москва и обл.;290 432,00;301 984,00;-11 552,00;-3,83
894;3;Дорис Банк;1679;Москва и обл.;286 942,00;289 452,00;-2 510,00;-0,87
895;21;Джаст Банк;3503;Москва и обл.;286 865,00;228 631,00;58 234,00;25,47
896;-53;ТЭСТ;3440;Москва и обл.;284 898,00;485 942,00;-201 044,00;-41,37
897;1;Дербент-Кредит;2090;Дагестан;283 484,00;289 081,00;-5 597,00;-1,94
898;-11;Рента-Банк;3095;Москва и обл.;281 132,00;326 831,00;-45 699,00;-13,98
899;9;Городской Расчетный Центр;3346;Курганская обл.;279 179,00;248 261,00;30 918,00;12,45
900;-51;ЭнергоБизнес;3485;Москва и обл.;276 707,00;466 789,00;-190 082,00;-40,72
901;0;Соверен Банк;3206;Татарстан;272 580,00;278 042,00;-5 462,00;-1,96
902;0;Онлайн Банк;2462;Москва и обл.;270 981,00;276 358,00;-5 377,00;-1,95
903;-4;Континент Финанс;149;Калужская обл.;266 573,00;284 433,00;-17 860,00;-6,28
904;1;Сетевая Расчетная Палата;3332;Татарстан;260 105,00;265 238,00;-5 133,00;-1,94
905;-1;Бизнесбанк;2862;Дагестан;250 949,00;268 044,00;-17 095,00;-6,38
906;3;Воронеж;654;Воронежская обл.;246 058,00;248 224,00;-2 166,00;-0,87
907;3;Еврокапитал-Альянс;3459;Ярославская обл.;245 073,00;246 450,00;-1 377,00;-0,56
908;-1;Лэнд Кредит;1478;Москва и обл.;242 108,00;250 475,00;-8 367,00;-3,34
909;5;Майма;1037;Республика Алтай;239 680,00;233 405,00;6 275,00;2,69
910;-4;Фреско Банк;1415;Ярославская обл.;239 594,00;251 863,00;-12 269,00;-4,87
911;1;Тайдон;2085;Кемеровская обл.;235 570,00;239 117,00;-3 547,00;-1,48
912;-1;Инстройбанк;2743;Москва и обл.;234 600,00;242 987,00;-8 387,00;-3,45
913;0;Рунэтбанк;2829;Москва и обл.;232 769,00;234 180,00;-1 411,00;-0,60
914;3;Первый Депозитный Банк;1244;Тверская обл.;227 016,00;224 794,00;2 222,00;0,99
915;3;Дальний Восток;3318;Тульская обл.;223 907,00;223 901,00;6,00;0,00
916;3;Банк Фридом Финанс;1143;Сахалинская обл.;215 179,00;218 659,00;-3 480,00;-1,59
917;5;Уральская Расчетная Палата;3326;Москва и обл.;202 936,00;163 471,00;39 465,00;24,14
918;6;Умут;2435;Дагестан;163 124,00;143 900,00;19 224,00;13,36
919;13;Финчер;3486;Москва и обл.;158 309,00;101 072,00;57 237,00;56,63
920;0;Евроинвест;3383;Москва и обл.;147 437,00;213 396,00;-65 959,00;-30,91
921;-38;КредитАльянс;3472;Вологодская обл.;132 248,00;340 609,00;-208 361,00;-61,17
922;1;Финансовые Услуги;3496;Москва и обл.;128 803,00;145 537,00;-16 734,00;-11,50
923;4;Фидбэк;3502;Воронежская обл.;123 361,00;118 051,00;5 310,00;4,50
924;1;Красноярский Краевой Расчетный Центр;3483;Красноярский край;116 753,00;126 896,00;-10 143,00;-7,99
925;8;Платежный Клиринговый Дом;3343;Москва и обл.;116 172,00;88 600,00;27 572,00;31,12
926;3;Расчетный Банковский Центр;3487;Москва и обл.;115 792,00;115 812,00;-20,00;-0,02
927;3;Зеленокумская;1239;Ставропольский край;112 019,00;110 839,00;1 180,00;1,06
928;-2;Интеррасчет;1618;Карачаево-Черкесия;109 512,00;124 772,00;-15 260,00;-12,23
929;-1;Паритет;1860;Москва и обл.;108 282,00;115 942,00;-7 660,00;-6,61
930;1;Вест;2605;Москва и обл.;104 985,00;104 653,00;332,00;0,32
931;4;Единая Расчетная Палата;384;Москва и обл.;80 089,00;63 160,00;16 929,00;26,80
932;-17;Межрегиональный центр микрокредитования;3489;Воронежская обл.;79 876,00;230 620,00;-150 744,00;-65,36
933;1;Объединенная Расчетная Палата;3451;Москва и обл.;72 413,00;77 586,00;-5 173,00;-6,67
934;4;Национальная Расчетная Компания;3386;Москва и обл.;66 676,00;49 679,00;16 997,00;34,21
935;2;Сулак;749;Дагестан;56 116,00;52 426,00;3 690,00;7,04
936;3;РИБ;2749;Москва и обл.;45 187,00;49 024,00;-3 837,00;-7,83
937;5;Первый Земельный Расчетный Центр;3381;Курская обл.;38 221,00;25 121,00;13 100,00;52,15
938;8;Международная Уральская Расчетная Палата;3322;Москва и обл.;36 707,00;11 128,00;25 579,00;229,86
939;1;Инновационный Расчетный Центр;3447;Москва и обл.;36 570,00;37 414,00;-844,00;-2,26
940;1;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;35 477,00;28 349,00;7 128,00;25,14
941;-5;Транзит;2688;Дагестан;34 858,00;58 525,00;-23 667,00;-40,44
942;1;Тор Кредит;3497;Москва и обл.;23 907,00;24 159,00;-252,00;-1,04
943;8;Финансово-Расчетный Центр;3319;Астраханская обл.;22 290,00;2 382,00;19 908,00;835,77
944;5;Межрегиональный Клиринговый Центр;3424;Москва и обл.;21 898,00;3 976,00;17 922,00;450,75
945;-1;Депозитный Кредитный Дом;3474;Москва и обл.;19 099,00;19 441,00;-342,00;-1,76
946;-1;Сибирский Расчетный Центр;3308;Новосибирская обл.;13 920,00;12 323,00;1 597,00;12,96
947;0;Ассигнация;865;Ставропольский край;10 159,00;4 945,00;5 214,00;105,44
948;0;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 164,00;4 051,00;113,00;2,79
949;1;АРБ-Инкасс;3353;Москва и обл.;2 887,00;2 874,00;13,00;0,45
