Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Август, 2011, тыс. рублей;Июль, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
803;6;Акцент;696;Оренбургская обл.;573 729,00;580 440,00;-6 711,00;-1,16
804;16;Первый Клиентский Банк;3436;Москва и обл.;569 117,00;535 337,00;33 780,00;6,31
805;-13;Инвестиционный Республиканский Банк;2571;Москва и обл.;564 305,00;615 365,00;-51 060,00;-8,30
806;-38;Расчетный Дом;3350;Москва и обл.;561 307,00;700 876,00;-139 569,00;-19,91
807;4;Старый Кремль;2657;Москва и обл.;556 057,00;569 823,00;-13 766,00;-2,42
808;15;РУБанк;2813;Ростовская обл.;554 827,00;518 617,00;36 210,00;6,98
809;-75;Кутузовский;3190;Москва и обл.;551 077,00;877 939,00;-326 862,00;-37,23
810;89;Холдинвестбанк;2837;Москва и обл.;550 725,00;312 052,00;238 673,00;76,49
811;-4;Леноблбанк;1003;Санкт-Петербург и обл.;545 971,00;590 636,00;-44 665,00;-7,56
812;5;Кодекс;2746;Москва и обл.;542 616,00;543 974,00;-1 358,00;-0,25
813;-81;Вестинтербанк;3398;Москва и обл.;534 131,00;881 212,00;-347 081,00;-39,39
814;-20;Стар Альянс;3433;Москва и обл.;528 370,00;611 322,00;-82 952,00;-13,57
815;1;Тревел Банк;531;Москва и обл.;528 048,00;550 976,00;-22 928,00;-4,16
816;2;Акция;927;Ивановская обл.;527 640,00;541 130,00;-13 490,00;-2,49
817;5;Идея Банк;430;Краснодарский край;523 526,00;520 868,00;2 658,00;0,51
818;-10;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;520 196,00;581 957,00;-61 761,00;-10,61
819;2;Банк ВВБ;1093;Ярославская обл.;517 690,00;526 362,00;-8 672,00;-1,65
820;15;НСТ-Банк;1738;Оренбургская обл.;514 347,00;482 502,00;31 845,00;6,60
821;-42;Эко-Инвест;3116;Москва и обл.;512 027,00;673 057,00;-161 030,00;-23,93
822;6;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;507 059,00;502 571,00;4 488,00;0,89
823;2;Москва;1661;Москва и обл.;506 630,00;508 445,00;-1 815,00;-0,36
824;15;Региональный Коммерческий Банк;836;Ульяновская обл.;505 473,00;474 942,00;30 531,00;6,43
825;2;Ростфинанс;481;Ростовская обл.;499 943,00;504 782,00;-4 839,00;-0,96
826;-7;Северная Клиринговая Палата;3317;Архангельская обл.;499 127,00;535 776,00;-36 649,00;-6,84
827;42;Платежи и Расчеты;3324;Самарская обл.;496 215,00;374 647,00;121 568,00;32,45
828;3;Плато-Банк;2071;Свердловская обл.;494 827,00;490 743,00;4 084,00;0,83
829;15;Техноком;2614;Москва и обл.;492 997,00;458 668,00;34 329,00;7,48
830;-6;Евросиб Банк;594;Псковская обл.;484 347,00;514 985,00;-30 638,00;-5,95
831;18;КБЦ;914;Тверская обл.;479 965,00;438 289,00;41 676,00;9,51
832;2;Алданзолотобанк;854;Саха (Якутия);476 335,00;483 604,00;-7 269,00;-1,50
833;-7;Кубаньторгбанк;478;Краснодарский край;472 880,00;508 267,00;-35 387,00;-6,96
834;40;Газтрансбанк;665;Адыгея;469 683,00;365 143,00;104 540,00;28,63
835;2;Олма-Банк;3250;Москва и обл.;467 467,00;478 513,00;-11 046,00;-2,31
836;9;Вятич;2796;Рязанская обл.;462 884,00;453 822,00;9 062,00;2,00
838;5;Миръ;3089;Москва и обл.;451 537,00;460 279,00;-8 742,00;-1,90
839;7;Анталбанк;3115;Москва и обл.;451 492,00;447 518,00;3 974,00;0,89
840;17;Дагестан;543;Дагестан;451 410,00;420 498,00;30 912,00;7,35
841;-11;Ауэрбанк;3105;Москва и обл.;450 518,00;500 151,00;-49 633,00;-9,92
842;-6;Сунжа;2023;Ингушетия;449 459,00;481 232,00;-31 773,00;-6,60
843;-5;Промсвязьинвест;2761;Дагестан;441 528,00;477 530,00;-36 002,00;-7,54
844;-3;НКБ;2942;Калмыкия;439 822,00;461 649,00;-21 827,00;-4,73
845;-3;ИР-Кредит;1724;Москва и обл.;437 754,00;460 928,00;-23 174,00;-5,03
846;1;Принтбанк;546;Москва и обл.;430 841,00;445 364,00;-14 523,00;-3,26
847;9;Природа;3399;Москва и обл.;426 703,00;424 926,00;1 777,00;0,42
848;17;Гефест;1046;Тверская обл.;424 882,00;394 841,00;30 041,00;7,61
849;40;Айви Банк;2055;Москва и обл.;423 988,00;338 132,00;85 856,00;25,39
850;4;Надежность;2425;Курганская обл.;418 755,00;428 133,00;-9 378,00;-2,19
851;15;Далта-Банк;142;Приморский край;416 966,00;394 766,00;22 200,00;5,62
852;1;Удмуртинвестстройбанк;2447;Удмуртия;416 861,00;429 212,00;-12 351,00;-2,88
853;-1;Индустриальный Сберегательный Банк;3175;Москва и обл.;413 570,00;434 814,00;-21 244,00;-4,89
854;4;Платежный Сервисный Банк;1943;Башкортостан;409 369,00;418 268,00;-8 899,00;-2,13
855;18;Рингкомбанк;1909;Ингушетия;408 441,00;368 141,00;40 300,00;10,95
856;16;Ипозембанк;3026;Самарская обл.;404 611,00;368 407,00;36 204,00;9,83
857;2;Максимум;466;Ростовская обл.;399 891,00;417 498,00;-17 607,00;-4,22
858;-8;Мурманский Расчетный Центр;3341;Мурманская обл.;394 983,00;436 752,00;-41 769,00;-9,56
859;5;Сетевая Расчетная Палата;3332;Татарстан;394 748,00;398 633,00;-3 885,00;-0,97
860;0;Анджибанк;570;Дагестан;394 219,00;417 056,00;-22 837,00;-5,48
861;2;Дружба;990;Тюменская обл.;391 079,00;405 398,00;-14 319,00;-3,53
862;13;Народный Инвестиционный Банк;2876;Самарская обл.;387 590,00;365 129,00;22 461,00;6,15
863;-15;Народный Земельно-Промышленный Банк;2873;Алтайский край;379 574,00;444 401,00;-64 827,00;-14,59
864;3;РИТЦ Банк;2677;Москва и обл.;378 031,00;389 371,00;-11 340,00;-2,91
865;12;Конгресс-Банк;2330;Москва и обл.;378 015,00;363 469,00;14 546,00;4,00
866;2;Паритет;1860;Москва и обл.;377 985,00;388 181,00;-10 196,00;-2,63
867;13;Кредпромбанк;1165;Ярославская обл.;377 160,00;361 874,00;15 286,00;4,22
868;13;Внешфинбанк;3173;Дагестан;373 423,00;361 374,00;12 049,00;3,33
869;21;Майский;1673;Кабардино-Балкария;366 684,00;338 059,00;28 625,00;8,47
870;17;Русский Финансовый Альянс;2035;Москва и обл.;365 450,00;340 185,00;25 265,00;7,43
871;11;Банк РСИ;3415;Москва и обл.;364 544,00;358 328,00;6 216,00;1,73
872;37;Расчетный Банковский Центр;3487;Москва и обл.;364 177,00;290 790,00;73 387,00;25,24
873;-11;Объединенный Национальный Банк;2074;Москва и обл.;362 649,00;405 667,00;-43 018,00;-10,60
874;-3;Заубер Банк;1614;Карачаево-Черкесия;360 794,00;372 173,00;-11 379,00;-3,06
875;3;Международный Строительный Банк;3484;Москва и обл.;357 846,00;363 046,00;-5 200,00;-1,43
876;0;Соверен Банк;3206;Татарстан;357 831,00;364 142,00;-6 311,00;-1,73
877;-16;Трансинвестбанк;3238;Москва и обл.;356 253,00;415 325,00;-59 072,00;-14,22
878;-77;Межбанковский Расчетный Центр;3325;Приморский край;354 176,00;600 895,00;-246 719,00;-41,06
879;24;АлтайБизнес-Банк;2388;Алтайский край;353 526,00;305 289,00;48 237,00;15,80
880;43;Басманный;2158;Москва и обл.;349 720,00;245 247,00;104 473,00;42,60
881;5;Азия Банк;3183;Москва и обл.;348 523,00;340 501,00;8 022,00;2,36
882;-12;Камский Горизонт;2554;Татарстан;346 241,00;372 290,00;-26 049,00;-7,00
883;1;Информпрогресс;2166;Москва и обл.;343 061,00;351 255,00;-8 194,00;-2,33
884;10;Кредо Финанс;793;Дагестан;342 951,00;325 044,00;17 907,00;5,51
885;16;Еврорасчет;3498;Москва и обл.;341 499,00;310 762,00;30 737,00;9,89
886;-46;Онлайн Банк;2462;Москва и обл.;340 229,00;473 964,00;-133 735,00;-28,22
887;9;Энтузиастбанк;3048;Москва и обл.;338 347,00;320 099,00;18 248,00;5,70
888;25;АвтоКредитБанк;1973;Татарстан;335 932,00;279 850,00;56 082,00;20,04
889;33;Регнум;3373;Москва и обл.;334 952,00;255 849,00;79 103,00;30,92
890;28;Европейский Стандарт;3200;Кабардино-Балкария;330 883,00;267 689,00;63 194,00;23,61
891;11;Таурус Банк;655;Челябинская обл.;330 854,00;309 742,00;21 112,00;6,82
892;-37;Имбанк;2098;Дагестан;329 573,00;426 321,00;-96 748,00;-22,69
893;4;Народный Банк Тувы;1309;Тыва;328 269,00;318 912,00;9 357,00;2,93
894;1;Российская Финансовая Корпорация;3099;Москва и обл.;323 891,00;321 297,00;2 594,00;0,81
895;-66;Трастовый Банк;2780;Дагестан;321 051,00;500 393,00;-179 342,00;-35,84
896;-5;Эно;1988;Дагестан;318 090,00;333 314,00;-15 224,00;-4,57
897;20;Капиталбанк;2547;Ростовская обл.;314 294,00;270 762,00;43 532,00;16,08
898;12;Логос;3233;Москва и обл.;314 288,00;289 762,00;24 526,00;8,46
899;-7;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;313 252,00;332 730,00;-19 478,00;-5,85
900;-15;ЮМК Банк;3495;Краснодарский край;312 676,00;342 621,00;-29 945,00;-8,74
901;-8;Линк-Банк;2699;Москва и обл.;310 653,00;328 212,00;-17 559,00;-5,35
902;18;Лидер;3304;Москва и обл.;306 877,00;262 073,00;44 804,00;17,10
903;-24;Новый Коммерческий Банк;347;Дагестан;302 573,00;362 948,00;-60 375,00;-16,63
904;2;Континенталь;3184;Дагестан;298 724,00;298 047,00;677,00;0,23
905;14;МВС Банк;2407;Дагестан;297 418,00;263 639,00;33 779,00;12,81
906;-1;Тальменка-Банк;826;Алтайский край;296 152,00;300 931,00;-4 779,00;-1,59
907;7;Региональный Корпоративный Банк;1134;Ивановская обл.;293 921,00;273 882,00;20 039,00;7,32
908;4;Терра;3476;Москва и обл.;288 055,00;281 944,00;6 111,00;2,17
909;-9;Банк Развития Бизнеса;1910;Кемеровская обл.;287 149,00;311 156,00;-24 007,00;-7,72
910;-12;Еврокапитал-Альянс;2672;Дагестан;285 476,00;316 089,00;-30 613,00;-9,68
911;-3;Евроинвест;3383;Москва и обл.;284 726,00;295 022,00;-10 296,00;-3,49
912;-5;Дорис Банк;1679;Москва и обл.;284 674,00;297 160,00;-12 486,00;-4,20
913;-30;Вайлдберриз Банк;841;Адыгея;276 261,00;352 320,00;-76 059,00;-21,59
914;2;Кошелев-Банк;3300;Нижегородская обл.;271 486,00;270 936,00;550,00;0,20
915;6;Универсалтраст;3402;Москва и обл.;265 201,00;256 737,00;8 464,00;3,30
916;10;ПрестижКредитБанк;2922;Дагестан;263 143,00;238 377,00;24 766,00;10,39
917;-2;Альтернатива;3452;Москва и обл.;262 019,00;272 351,00;-10 332,00;-3,79
918;7;Европейский Индустриальный Банк;2503;Москва и обл.;261 842,00;239 150,00;22 692,00;9,49
919;-15;АББ;2937;Москва и обл.;249 685,00;304 470,00;-54 785,00;-17,99
920;14;ТЭСТ;3440;Москва и обл.;246 492,00;220 342,00;26 150,00;11,87
921;3;1Банк;2896;Северная Осетия — Алания;241 079,00;241 931,00;-852,00;-0,35
922;6;Воронеж;654;Воронежская обл.;234 130,00;234 150,00;-20,00;-0,01
923;6;Фреско Банк;1415;Ярославская обл.;228 017,00;232 790,00;-4 773,00;-2,05
924;8;Континент Финанс;149;Калужская обл.;225 385,00;222 521,00;2 864,00;1,29
925;6;Центральная Расчетная Палата;3313;Москва и обл.;223 249,00;223 188,00;61,00;0,03
926;4;Таганрогбанк;3136;Ростовская обл.;223 034,00;223 454,00;-420,00;-0,19
927;6;Межрегиональный центр микрокредитования;3489;Воронежская обл.;222 242,00;221 854,00;388,00;0,17
928;9;Нафтабанк;715;Дагестан;220 830,00;208 482,00;12 348,00;5,92
929;-2;Интеррасчет;1618;Карачаево-Черкесия;219 253,00;235 980,00;-16 727,00;-7,09
930;12;ГРиС-Банк;1928;Ставропольский край;216 768,00;192 045,00;24 723,00;12,87
931;5;Мигом;3323;Москва и обл.;212 899,00;208 976,00;3 923,00;1,88
932;17;Строительно-Коммерческий Банк;3050;Архангельская обл.;212 413,00;173 780,00;38 633,00;22,23
933;6;Алжан;2491;Дагестан;200 308,00;197 034,00;3 274,00;1,66
934;10;Межрегиональный Банк Реконструкции;2620;Москва и обл.;199 143,00;189 476,00;9 667,00;5,10
935;-129;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;196 158,00;590 748,00;-394 590,00;-66,79
936;2;ЭнергоБизнес;3485;Москва и обл.;196 077,00;200 836,00;-4 759,00;-2,37
937;3;Рента-Банк;3095;Москва и обл.;192 335,00;193 768,00;-1 433,00;-0,74
938;5;Столичная расчетная палата;3419;Вологодская обл.;190 750,00;190 198,00;552,00;0,29
939;-4;Евросоюз;3411;Москва и обл.;190 644,00;218 109,00;-27 465,00;-12,59
940;1;Дербент-Кредит;2090;Дагестан;189 410,00;192 937,00;-3 527,00;-1,83
941;4;Лэнд Кредит;1478;Москва и обл.;184 372,00;182 341,00;2 031,00;1,11
942;5;Европейский Экспресс;3449;Москва и обл.;182 766,00;179 034,00;3 732,00;2,08
943;8;К2 Банк;2851;Дагестан;181 931,00;169 156,00;12 775,00;7,55
944;2;Городской Расчетный Центр;3346;Курганская обл.;181 332,00;182 144,00;-812,00;-0,45
945;18;Рунэтбанк;2829;Москва и обл.;174 030,00;116 923,00;57 107,00;48,84
946;4;Инстройбанк;2743;Москва и обл.;163 035,00;169 402,00;-6 367,00;-3,76
947;1;Невастройинвест;1926;Санкт-Петербург и обл.;162 533,00;175 038,00;-12 505,00;-7,14
948;4;КредитАльянс;3472;Вологодская обл.;157 596,00;168 004,00;-10 408,00;-6,20
949;7;Тайдон;2085;Кемеровская обл.;153 274,00;159 343,00;-6 069,00;-3,81
950;14;Уральская Расчетная Палата;3326;Москва и обл.;148 284,00;110 732,00;37 552,00;33,91
951;2;Зеленокумская;1239;Ставропольский край;146 880,00;167 556,00;-20 676,00;-12,34
952;2;Дальний Восток;3318;Тульская обл.;144 855,00;162 414,00;-17 559,00;-10,81
953;4;Каспий;639;Дагестан;140 789,00;158 680,00;-17 891,00;-11,27
954;11;Красноярский Краевой Расчетный Центр;3483;Красноярский край;139 206,00;109 709,00;29 497,00;26,89
955;-44;Банк Фридом Финанс;1143;Сахалинская обл.;134 529,00;285 628,00;-151 099,00;-52,90
956;4;Бизнесбанк;2862;Дагестан;132 301,00;121 113,00;11 188,00;9,24
957;1;Межбанковский Кредитный Союз;3242;Москва и обл.;132 174,00;136 773,00;-4 599,00;-3,36
958;1;Первый Депозитный Банк;1244;Тверская обл.;125 882,00;126 498,00;-616,00;-0,49
959;2;Майма;1037;Республика Алтай;114 847,00;119 403,00;-4 556,00;-3,82
960;14;Транзит;2688;Дагестан;105 887,00;55 447,00;50 440,00;90,97
961;6;Вест;2605;Москва и обл.;105 267,00;77 171,00;28 096,00;36,41
962;4;Финансовые Услуги;3496;Москва и обл.;97 329,00;103 523,00;-6 194,00;-5,98
963;-1;Платежный Клиринговый Дом;3343;Москва и обл.;86 120,00;119 369,00;-33 249,00;-27,85
964;4;Единая Расчетная Палата;384;Москва и обл.;84 031,00;75 804,00;8 227,00;10,85
965;-10;Объединенная Расчетная Палата;3451;Москва и обл.;81 467,00;162 051,00;-80 584,00;-49,73
966;4;Умут;2435;Дагестан;71 264,00;68 015,00;3 249,00;4,78
967;2;Русское Финансовое Общество;3427;Москва и обл.;67 527,00;73 003,00;-5 476,00;-7,50
968;8;Тувакредит;1202;Тыва;67 092,00;44 217,00;22 875,00;51,73
969;2;Национальная Расчетная Компания;3386;Москва и обл.;64 696,00;64 857,00;-161,00;-0,25
970;5;РИБ;2749;Москва и обл.;59 697,00;49 127,00;10 570,00;21,52
971;2;Сулак;749;Дагестан;50 431,00;59 535,00;-9 104,00;-15,29
972;5;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;37 467,00;28 005,00;9 462,00;33,79
973;6;Тор Кредит;3497;Москва и обл.;23 633,00;23 679,00;-46,00;-0,19
974;6;Инновационный Расчетный Центр;3447;Москва и обл.;23 300,00;22 892,00;408,00;1,78
975;3;Первый Земельный Расчетный Центр;3381;Курская обл.;22 715,00;27 744,00;-5 029,00;-18,13
976;5;Депозитный Кредитный Дом;3474;Москва и обл.;17 834,00;17 837,00;-3,00;-0,02
977;5;Сибирский Расчетный Центр;3308;Новосибирская обл.;17 105,00;14 049,00;3 056,00;21,75
979;5;Фидбэк;3502;Воронежская обл.;4 732,00;4 760,00;-28,00;-0,59
980;5;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 034,00;4 047,00;-13,00;-0,32
981;5;Межрегиональный Клиринговый Центр;3424;Москва и обл.;3 856,00;2 388,00;1 468,00;61,47
982;5;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 285,00;2 268,00;17,00;0,75
983;5;АРБ-Инкасс;3353;Москва и обл.;1 352,00;1 390,00;-38,00;-2,73
984;5;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 146,00;1 390,00;-244,00;-17,55
