Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2010, тыс. рублей;Апрель, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
805;-16;ИпоТек Банк — Северо-Западный филиал;0;Россия;523 027,00;571 220,00;-48 193,00;-8,44
806;-14;РУБанк;2813;Ростовская обл.;522 296,00;560 509,00;-38 213,00;-6,82
807;-2;Олма-Банк;3250;Москва и обл.;521 848,00;528 945,00;-7 097,00;-1,34
808;-14;Тетраполис;1586;Санкт-Петербург и обл.;519 164,00;558 092,00;-38 928,00;-6,98
809;-13;Академический Русский Банк;622;Москва и обл.;513 879,00;550 467,00;-36 588,00;-6,65
810;5;Старый Кремль;2657;Москва и обл.;512 936,00;508 697,00;4 239,00;0,83
811;21;Удмуртинвестстройбанк;2447;Удмуртия;512 239,00;464 285,00;47 954,00;10,33
812;6;Агроинкомбанк;1946;Астраханская обл.;508 059,00;504 967,00;3 092,00;0,61
813;-1;Миръ;3089;Москва и обл.;506 932,00;511 913,00;-4 981,00;-0,97
814;9;Телекоммерц Банк;3380;Тульская обл.;506 735,00;490 433,00;16 302,00;3,32
815;-15;Индустриальный Сберегательный Банк;3175;Москва и обл.;506 640,00;542 318,00;-35 678,00;-6,58
816;9;Мико-Банк;3195;Москва и обл.;504 646,00;486 233,00;18 413,00;3,79
817;3;Центрально-Азиатский;3037;Хакасия;503 846,00;493 458,00;10 388,00;2,11
818;16;Вакобанк;1291;Псковская обл.;503 483,00;463 046,00;40 437,00;8,73
819;7;Татсоцбанк;480;Татарстан;498 085,00;484 013,00;14 072,00;2,91
820;-11;Курган;2568;Курганская обл.;496 770,00;516 224,00;-19 454,00;-3,77
821;-8;РусьРегионБанк;685;Москва и обл.;496 749,00;511 643,00;-14 894,00;-2,91
822;15;Кредитбанк;1035;Калмыкия;494 565,00;450 099,00;44 466,00;9,88
823;-2;Апабанк;2404;Москва и обл.;490 777,00;492 796,00;-2 019,00;-0,41
824;3;Космос;2245;Москва и обл.;486 901,00;482 794,00;4 107,00;0,85
825;-14;Прохладный;874;Кабардино-Балкария;486 850,00;513 402,00;-26 552,00;-5,17
826;2;Классик Эконом Банк;3298;Северная Осетия — Алания;484 941,00;479 075,00;5 866,00;1,22
827;30;Арзамас;1281;Нижегородская обл.;483 495,00;394 636,00;88 859,00;22,52
828;-14;Камчатка;2966;Камчатская обл.;479 304,00;509 501,00;-30 197,00;-5,93
829;-22;Межбанковский Кредитный Союз;3242;Москва и обл.;470 756,00;516 712,00;-45 956,00;-8,89
830;11;Банк Глобус;2438;Москва и обл.;466 027,00;443 955,00;22 072,00;4,97
831;-2;Конфидэнс Банк;970;Костромская обл.;451 327,00;475 136,00;-23 809,00;-5,01
832;8;Америкэн Экспресс Банк;3460;Москва и обл.;447 344,00;444 909,00;2 435,00;0,55
833;5;Южный Региональный Банк;3015;Ростовская обл.;446 405,00;446 989,00;-584,00;-0,13
834;-55;Стар Альянс;3433;Москва и обл.;446 376,00;596 530,00;-150 154,00;-25,17
835;-18;Прокоммерцбанк;2996;Москва и обл.;443 170,00;506 404,00;-63 234,00;-12,49
836;33;Элекснет;3314;Москва и обл.;439 069,00;369 857,00;69 212,00;18,71
837;18;Эко-Инвест;3116;Москва и обл.;436 297,00;405 201,00;31 096,00;7,67
838;43;Народный Банк;2249;Карачаево-Черкесия;434 112,00;332 242,00;101 870,00;30,66
839;-3;Консервативный Коммерческий Банк;1087;Астраханская обл.;431 524,00;453 738,00;-22 214,00;-4,90
840;-9;Дагестан;543;Дагестан;431 424,00;472 077,00;-40 653,00;-8,61
841;-6;Центр Межбанковских Расчетов;3400;Москва и обл.;428 516,00;457 304,00;-28 788,00;-6,30
842;96;Рингкомбанк;1909;Ингушетия;427 443,00;222 044,00;205 399,00;92,50
843;-197;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;426 091,00;1 099 123,00;-673 032,00;-61,23
844;0;Инвестиционный Республиканский Банк;2571;Москва и обл.;423 877,00;436 046,00;-12 169,00;-2,79
845;4;Таурус Банк;655;Челябинская обл.;422 887,00;415 671,00;7 216,00;1,74
846;49;Северная Клиринговая Палата;3317;Архангельская обл.;421 237,00;299 629,00;121 608,00;40,59
847;-48;Техноком;2614;Москва и обл.;420 831,00;543 382,00;-122 551,00;-22,55
848;-18;Ауэрбанк;3105;Москва и обл.;417 460,00;475 004,00;-57 544,00;-12,11
849;3;ИР-Кредит;1724;Москва и обл.;412 896,00;407 303,00;5 593,00;1,37
850;-4;Анталбанк;3115;Москва и обл.;410 825,00;435 767,00;-24 942,00;-5,72
851;26;МВС Банк;2407;Дагестан;409 069,00;344 932,00;64 137,00;18,59
852;-28;ИстКом-Финанс;3435;Москва и обл.;408 241,00;486 977,00;-78 736,00;-16,17
853;-37;КБЦ;914;Тверская обл.;408 055,00;508 654,00;-100 599,00;-19,78
854;7;Банк РСИ;3415;Москва и обл.;405 764,00;385 196,00;20 568,00;5,34
855;-5;Кузбассхимбанк;2868;Кемеровская обл.;404 293,00;414 516,00;-10 223,00;-2,47
856;7;Кубаньторгбанк;478;Краснодарский край;403 625,00;382 493,00;21 132,00;5,52
857;-18;Алданзолотобанк;854;Саха (Якутия);403 263,00;446 874,00;-43 611,00;-9,76
858;-16;Тайдон;2085;Кемеровская обл.;401 888,00;439 471,00;-37 583,00;-8,55
859;-14;Банк ВВБ;1093;Ярославская обл.;401 164,00;436 007,00;-34 843,00;-7,99
860;-7;Коммерческий Банк Развития;3364;Москва и обл.;394 613,00;406 832,00;-12 219,00;-3,00
861;21;Азия Банк;3183;Москва и обл.;394 535,00;331 075,00;63 460,00;19,17
862;-14;НКБ;2942;Калмыкия;392 410,00;415 792,00;-23 382,00;-5,62
863;-12;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;390 906,00;410 543,00;-19 637,00;-4,78
864;-5;Далта-Банк;142;Приморский край;388 290,00;389 110,00;-820,00;-0,21
865;-7;РИТЦ Банк;2677;Москва и обл.;384 583,00;390 893,00;-6 310,00;-1,61
866;-58;Ганзакомбанк;1734;Санкт-Петербург и обл.;383 670,00;516 347,00;-132 677,00;-25,70
867;0;Плато-Банк;2071;Свердловская обл.;381 142,00;370 903,00;10 239,00;2,76
868;-21;Приватхолдингбанк;3372;Москва и обл.;379 802,00;422 921,00;-43 119,00;-10,20
869;-9;Геобанк;2027;Москва и обл.;379 721,00;388 585,00;-8 864,00;-2,28
870;-4;Русско-Германский Торговый Банк;2747;Москва и обл.;375 931,00;372 455,00;3 476,00;0,93
871;42;Байкалкредобанк;2990;Иркутская обл.;374 461,00;268 202,00;106 259,00;39,62
872;45;Атлас Банк;3477;Москва и обл.;368 222,00;264 663,00;103 559,00;39,13
873;16;Эл Банк;1025;Республика Алтай;367 952,00;311 588,00;56 364,00;18,09
874;-12;Конгресс-Банк;2330;Москва и обл.;367 079,00;385 188,00;-18 109,00;-4,70
875;-4;Дружба;990;Тюменская обл.;366 868,00;362 839,00;4 029,00;1,11
876;-8;Максимум;466;Ростовская обл.;363 104,00;370 573,00;-7 469,00;-2,02
877;-21;Витязь;2890;Москва и обл.;362 310,00;398 694,00;-36 384,00;-9,13
878;-3;Си Ди Би Банк;3339;Краснодарский край;361 744,00;348 911,00;12 833,00;3,68
879;-9;Русский Финансовый Альянс;2035;Москва и обл.;358 745,00;365 028,00;-6 283,00;-1,72
880;-8;Народный Инвестиционный Банк;2876;Самарская обл.;357 219,00;358 473,00;-1 254,00;-0,35
881;26;Ростфинанс;481;Ростовская обл.;350 506,00;274 625,00;75 881,00;27,63
882;-4;АвтоКредитБанк;1973;Татарстан;341 098,00;344 344,00;-3 246,00;-0,94
883;-19;Логос;3233;Москва и обл.;340 605,00;376 154,00;-35 549,00;-9,45
884;15;Адам Интернэшнл;2232;Дагестан;339 226,00;293 914,00;45 312,00;15,42
885;-9;Заубер Банк;1614;Карачаево-Черкесия;339 009,00;348 761,00;-9 752,00;-2,80
886;-12;Вятич;2796;Рязанская обл.;334 362,00;349 624,00;-15 262,00;-4,37
887;38;Басманный;2158;Москва и обл.;334 166,00;250 044,00;84 122,00;33,64
888;-55;Расчетный Дом;3350;Москва и обл.;332 993,00;463 954,00;-130 961,00;-28,23
889;2;Энтузиастбанк;3048;Москва и обл.;332 135,00;309 392,00;22 743,00;7,35
890;-86;Народный Земельно-Промышленный Банк;2873;Алтайский край;326 546,00;529 604,00;-203 058,00;-38,34
891;-4;Евросиб Банк;594;Псковская обл.;322 377,00;313 520,00;8 857,00;2,83
892;-27;Еврорасчет;3498;Москва и обл.;312 507,00;372 596,00;-60 089,00;-16,13
893;-20;Наш Банк;1340;Москва и обл.;311 356,00;354 494,00;-43 138,00;-12,17
894;-6;Женская Микрофинансовая Cеть;3458;Москва и обл.;310 259,00;311 600,00;-1 341,00;-0,43
895;-9;Международный Торгово-Промышленный Банк;1203;Тверская обл.;308 816,00;314 247,00;-5 431,00;-1,73
896;6;Принтбанк;546;Москва и обл.;302 533,00;288 728,00;13 805,00;4,78
897;61;Дербент-Кредит;2090;Дагестан;299 214,00;190 392,00;108 822,00;57,16
898;3;Региональный Коммерческий Банк;836;Ульяновская обл.;296 022,00;291 442,00;4 580,00;1,57
899;-16;Соверен Банк;3206;Татарстан;294 364,00;321 635,00;-27 271,00;-8,48
900;-8;Мострансбанк;2258;Москва и обл.;293 908,00;306 103,00;-12 195,00;-3,98
901;13;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;293 120,00;267 638,00;25 482,00;9,52
902;-22;Паритет;1860;Москва и обл.;289 466,00;335 801,00;-46 335,00;-13,80
903;-7;Банк Развития Бизнеса;1910;Кемеровская обл.;287 999,00;297 867,00;-9 868,00;-3,31
904;-11;Айви Банк;2055;Москва и обл.;286 072,00;304 199,00;-18 127,00;-5,96
905;-11;Кредпромбанк;1165;Ярославская обл.;283 602,00;299 986,00;-16 384,00;-5,46
906;27;Регнум;3373;Москва и обл.;283 494,00;229 863,00;53 631,00;23,33
907;5;Надежность;2425;Курганская обл.;280 760,00;269 371,00;11 389,00;4,23
908;-3;Европейский Индустриальный Банк;2503;Москва и обл.;278 914,00;282 151,00;-3 237,00;-1,15
909;6;Объединенный Национальный Банк;2074;Москва и обл.;275 168,00;267 066,00;8 102,00;3,03
910;-12;Акция;927;Ивановская обл.;274 903,00;293 931,00;-19 028,00;-6,47
911;-1;Дорис Банк;1679;Москва и обл.;272 919,00;272 107,00;812,00;0,30
912;-4;Терра;3476;Москва и обл.;272 596,00;273 990,00;-1 394,00;-0,51
913;-2;Кошелев-Банк;3300;Нижегородская обл.;270 712,00;272 044,00;-1 332,00;-0,49
914;-8;Природа;3399;Москва и обл.;268 437,00;275 271,00;-6 834,00;-2,48
915;-18;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;261 727,00;295 641,00;-33 914,00;-11,47
916;-12;Онлайн Банк;2462;Москва и обл.;258 054,00;282 500,00;-24 446,00;-8,65
917;2;Платежный Сервисный Банк;1943;Башкортостан;257 904,00;259 835,00;-1 931,00;-0,74
918;9;Народный Банк Тувы;1309;Тыва;255 171,00;245 791,00;9 380,00;3,82
919;-16;Континент Финанс;149;Калужская обл.;254 710,00;282 697,00;-27 987,00;-9,90
920;3;Балтсоцкомбанк;2545;Калининградская обл.;253 073,00;254 787,00;-1 714,00;-0,67
921;-37;Промсвязьинвест;2761;Дагестан;251 620,00;319 552,00;-67 932,00;-21,26
922;-22;Имбанк;2098;Дагестан;250 891,00;292 872,00;-41 981,00;-14,33
923;7;Камский Горизонт;2554;Татарстан;249 158,00;239 937,00;9 221,00;3,84
924;-6;Региональный Корпоративный Банк;1134;Ивановская обл.;246 723,00;262 595,00;-15 872,00;-6,04
925;10;Универсалтраст;3402;Москва и обл.;246 339,00;229 294,00;17 045,00;7,43
926;-5;Анджибанк;570;Дагестан;246 067,00;255 695,00;-9 628,00;-3,77
927;4;ЮМК Банк;3495;Краснодарский край;244 131,00;238 145,00;5 986,00;2,51
928;0;Воронеж;654;Воронежская обл.;242 996,00;243 019,00;-23,00;-0,01
929;-7;Кредо Финанс;793;Дагестан;242 769,00;255 316,00;-12 547,00;-4,91
930;-51;Мурманский Расчетный Центр;3341;Мурманская обл.;238 985,00;342 331,00;-103 346,00;-30,19
931;-7;1Банк;2896;Северная Осетия — Алания;238 786,00;250 332,00;-11 546,00;-4,61
932;-6;АББ;2937;Москва и обл.;238 698,00;248 891,00;-10 193,00;-4,10
933;6;Майский;1673;Кабардино-Балкария;238 149,00;221 447,00;16 702,00;7,54
934;-5;Международный Строительный Банк;3484;Москва и обл.;236 155,00;240 677,00;-4 522,00;-1,88
935;-45;Уральская Расчетная Палата;3326;Москва и обл.;235 208,00;309 734,00;-74 526,00;-24,06
936;6;Сибирский Энергетический Банк;2604;Москва и обл.;233 834,00;214 928,00;18 906,00;8,80
937;9;Ипозембанк;3026;Самарская обл.;233 287,00;209 515,00;23 772,00;11,35
938;-29;Еврокапитал-Альянс;2672;Дагестан;232 447,00;273 458,00;-41 011,00;-15,00
939;-7;Центральная Расчетная Палата;3313;Москва и обл.;232 328,00;232 335,00;-7,00;-0,00
940;-55;Тройка;2051;Москва и обл.;231 428,00;318 269,00;-86 841,00;-27,29
941;-25;Международный Расчетный Банк;3028;Москва и обл.;231 157,00;266 722,00;-35 565,00;-13,33
942;17;Линк-Банк;2699;Москва и обл.;228 869,00;188 442,00;40 427,00;21,45
943;-2;Гефест;1046;Тверская обл.;225 312,00;216 377,00;8 935,00;4,13
944;16;ПрестижКредитБанк;2922;Дагестан;222 553,00;187 098,00;35 455,00;18,95
945;11;Церих;3278;Орловская обл.;222 181,00;191 518,00;30 663,00;16,01
946;-12;Фреско Банк;1415;Ярославская обл.;218 835,00;229 312,00;-10 477,00;-4,57
947;6;Лидер;3304;Москва и обл.;217 010,00;198 861,00;18 149,00;9,13
948;-5;Идея Банк;430;Краснодарский край;216 726,00;213 811,00;2 915,00;1,36
949;30;Межбанковский Расчетный Центр;3325;Приморский край;214 657,00;137 527,00;77 130,00;56,08
950;-10;Тальменка-Банк;826;Алтайский край;212 863,00;219 327,00;-6 464,00;-2,95
951;-4;Информпрогресс;2166;Москва и обл.;211 949,00;207 446,00;4 503,00;2,17
952;-4;Холдинвестбанк;2837;Москва и обл.;211 620,00;205 419,00;6 201,00;3,02
953;-8;Строительно-Коммерческий Банк;3050;Архангельская обл.;211 140,00;211 510,00;-370,00;-0,17
954;-17;Новый Коммерческий Банк;347;Дагестан;210 089,00;222 198,00;-12 109,00;-5,45
955;-19;Банк ПСА Финанс Рус;3481;Москва и обл.;207 821,00;225 332,00;-17 511,00;-7,77
956;-6;Идеалбанк;3491;Москва и обл.;203 564,00;202 681,00;883,00;0,44
957;-37;Рента-Банк;3095;Москва и обл.;202 082,00;258 859,00;-56 777,00;-21,93
958;-9;Интеррасчет;1618;Карачаево-Черкесия;201 700,00;204 969,00;-3 269,00;-1,59
959;-4;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;195 764,00;198 431,00;-2 667,00;-1,34
960;-3;ТЭСТ;3440;Москва и обл.;195 230,00;191 174,00;4 056,00;2,12
961;-9;Российская Финансовая Корпорация;3099;Москва и обл.;194 852,00;200 167,00;-5 315,00;-2,66
962;8;Инстройбанк;2743;Москва и обл.;192 931,00;157 442,00;35 489,00;22,54
963;0;Эно;1988;Дагестан;192 464,00;183 700,00;8 764,00;4,77
964;-10;ФинТех;3499;Москва и обл.;190 994,00;198 678,00;-7 684,00;-3,87
965;0;Хоум-Банк;2397;Москва и обл.;181 805,00;168 088,00;13 717,00;8,16
966;-2;Таганрогбанк;3136;Ростовская обл.;179 620,00;183 397,00;-3 777,00;-2,06
967;-1;Альтернатива;3452;Москва и обл.;178 399,00;167 418,00;10 981,00;6,56
968;-24;Сунжа;2023;Ингушетия;174 876,00;212 650,00;-37 774,00;-17,76
969;-1;Евросоюз;3411;Москва и обл.;171 094,00;163 094,00;8 000,00;4,91
970;-8;Межрегиональный Банк Реконструкции;2620;Москва и обл.;169 998,00;184 363,00;-14 365,00;-7,79
971;-10;Леноблбанк;1003;Санкт-Петербург и обл.;161 717,00;184 802,00;-23 085,00;-12,49
972;-5;АлтайБизнес-Банк;2388;Алтайский край;161 306,00;166 773,00;-5 467,00;-3,28
973;0;Зеленокумская;1239;Ставропольский край;149 013,00;142 772,00;6 241,00;4,37
974;6;Континенталь;3184;Дагестан;148 024,00;136 507,00;11 517,00;8,44
975;7;Внешфинбанк;3173;Дагестан;144 258,00;128 581,00;15 677,00;12,19
976;0;ГРиС-Банк;1928;Ставропольский край;141 735,00;140 159,00;1 576,00;1,12
977;-8;РосинтерБанк;226;Москва и обл.;138 229,00;159 578,00;-21 349,00;-13,38
978;-3;Капиталбанк;2547;Ростовская обл.;136 239,00;141 094,00;-4 855,00;-3,44
979;5;Европейский Стандарт;3200;Кабардино-Балкария;133 690,00;122 077,00;11 613,00;9,51
980;-6;Трастовый Банк;2780;Дагестан;132 965,00;142 481,00;-9 516,00;-6,68
981;-10;Рунэтбанк;2829;Москва и обл.;131 476,00;151 525,00;-20 049,00;-13,23
982;-4;Банк Фридом Финанс;1143;Сахалинская обл.;131 188,00;137 609,00;-6 421,00;-4,67
983;11;Майма;1037;Республика Алтай;130 343,00;107 861,00;22 482,00;20,84
984;-1;Первый Депозитный Банк;1244;Тверская обл.;126 831,00;123 791,00;3 040,00;2,46
985;-8;Лэнд Кредит;1478;Москва и обл.;125 651,00;139 115,00;-13 464,00;-9,68
987;-1;Алжан;2491;Дагестан;123 971,00;116 801,00;7 170,00;6,14
988;-3;Бизнесбанк;2862;Дагестан;120 615,00;118 231,00;2 384,00;2,02
989;14;ЭнергоБизнес;3485;Москва и обл.;119 548,00;81 272,00;38 276,00;47,10
990;-18;КредитАльянс;3472;Вологодская обл.;118 739,00;147 420,00;-28 681,00;-19,46
991;-40;Объединенная Расчетная Палата;3451;Москва и обл.;109 497,00;200 361,00;-90 864,00;-45,35
992;0;Каспий;639;Дагестан;105 563,00;108 634,00;-3 071,00;-2,83
993;4;Газтрансбанк;665;Адыгея;105 511,00;105 984,00;-473,00;-0,45
994;-7;К2 Банк;2851;Дагестан;105 073,00;116 338,00;-11 265,00;-9,68
995;1;Тувакредит;1202;Тыва;104 917,00;106 153,00;-1 236,00;-1,16
996;-6;Дальний Восток;3318;Тульская обл.;104 885,00;110 152,00;-5 267,00;-4,78
997;-4;Невастройинвест;1926;Санкт-Петербург и обл.;102 878,00;108 326,00;-5 448,00;-5,03
998;2;Национальная Расчетная Компания;3386;Москва и обл.;98 260,00;98 762,00;-502,00;-0,51
999;-4;Вайлдберриз Банк;841;Адыгея;96 273,00;106 188,00;-9 915,00;-9,34
1000;-2;Галабанк;3090;Адыгея;96 219,00;103 961,00;-7 742,00;-7,45
1001;-2;Русское Финансовое Общество;3427;Москва и обл.;94 052,00;103 567,00;-9 515,00;-9,19
1002;-11;Платежный Клиринговый Дом;3343;Москва и обл.;89 365,00;109 431,00;-20 066,00;-18,34
1003;-2;Единая Расчетная Палата;384;Москва и обл.;87 252,00;90 090,00;-2 838,00;-3,15
1004;1;Нафтабанк;715;Дагестан;82 325,00;77 762,00;4 563,00;5,87
1005;1;Красноярский Краевой Расчетный Центр;3483;Красноярский край;82 207,00;63 955,00;18 252,00;28,54
1006;-4;Евроинвест;3383;Москва и обл.;76 174,00;86 122,00;-9 948,00;-11,55
1007;-26;Трансэнергобанк;3106;Дагестан;73 761,00;135 439,00;-61 678,00;-45,54
1008;1;Финансовые Услуги;3496;Москва и обл.;56 667,00;43 313,00;13 354,00;30,83
1009;-2;Мигом;3323;Москва и обл.;52 441,00;52 637,00;-196,00;-0,37
1010;-6;Умут;2435;Дагестан;46 098,00;80 387,00;-34 289,00;-42,65
1011;-3;РИБ;2749;Москва и обл.;45 475,00;49 024,00;-3 549,00;-7,24
1012;-1;Финчер;3486;Москва и обл.;33 957,00;34 808,00;-851,00;-2,44
1013;-1;Первый Земельный Расчетный Центр;3381;Курская обл.;33 167,00;32 136,00;1 031,00;3,21
1014;-26;Инновационный Расчетный Центр;3447;Москва и обл.;32 279,00;115 918,00;-83 639,00;-72,15
1015;-5;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 743,00;35 898,00;-7 155,00;-19,93
1016;-3;Транштрейд;2676;Дагестан;22 793,00;22 722,00;71,00;0,31
1017;-3;Расчетный Банковский Центр;3487;Москва и обл.;21 027,00;21 330,00;-303,00;-1,42
1018;-3;Тор Кредит;3497;Москва и обл.;20 701,00;20 700,00;1,00;0,00
1019;-3;Транзит;2688;Дагестан;18 918,00;19 123,00;-205,00;-1,07
1020;-3;Депозитный Кредитный Дом;3474;Москва и обл.;17 720,00;17 717,00;3,00;0,02
1022;-3;Сибирский Расчетный Центр;3308;Новосибирская обл.;10 092,00;10 371,00;-279,00;-2,69
1023;-2;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 964,00;3 929,00;35,00;0,89
1024;-4;Межрегиональный Клиринговый Центр;3424;Москва и обл.;3 858,00;4 185,00;-327,00;-7,81
1025;-1;Финансово-Расчетный Центр;3319;Нижегородская обл.;2 114,00;1 678,00;436,00;25,98
1026;-3;Международная Уральская Расчетная Палата;3322;Свердловская обл.;1 998,00;1 976,00;22,00;1,11
1027;-5;АРБ-Инкасс;3353;Москва и обл.;1 978,00;2 140,00;-162,00;-7,57
