Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Декабрь, 2011, тыс. рублей;Ноябрь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
806;7;Кубаньторгбанк;478;Краснодарский край;618 663,00;581 116,00;37 547,00;6,46
807;-13;Центр Межбанковских Расчетов;3400;Москва и обл.;617 044,00;664 612,00;-47 568,00;-7,16
808;3;Газтрансбанк;665;Адыгея;616 279,00;589 752,00;26 527,00;4,50
809;3;Агроинкомбанк;1946;Астраханская обл.;613 851,00;583 605,00;30 246,00;5,18
810;-33;Геобанк;2027;Москва и обл.;599 709,00;722 592,00;-122 883,00;-17,01
811;-23;Вестинтербанк;3398;Москва и обл.;592 705,00;680 408,00;-87 703,00;-12,89
812;-2;Акцент;696;Оренбургская обл.;589 475,00;590 864,00;-1 389,00;-0,24
813;5;Старый Кремль;2657;Москва и обл.;588 030,00;565 841,00;22 189,00;3,92
814;-18;Олма-Банк;3250;Москва и обл.;587 099,00;647 903,00;-60 804,00;-9,38
815;18;НСТ-Банк;1738;Оренбургская обл.;551 938,00;511 843,00;40 095,00;7,83
816;-10;Элекснет;3314;Москва и обл.;547 141,00;617 215,00;-70 074,00;-11,35
817;5;Дагестан;543;Дагестан;545 436,00;544 112,00;1 324,00;0,24
818;12;Тревел Банк;531;Москва и обл.;540 945,00;519 821,00;21 124,00;4,06
819;-4;Финчер;3486;Москва и обл.;539 474,00;572 295,00;-32 821,00;-5,73
820;11;Северная Клиринговая Палата;3317;Архангельская обл.;538 774,00;514 847,00;23 927,00;4,65
821;21;Анджибанк;570;Дагестан;537 805,00;486 483,00;51 322,00;10,55
822;15;Линк-Банк;2699;Москва и обл.;537 587,00;501 393,00;36 194,00;7,22
823;2;Алданзолотобанк;854;Саха (Якутия);534 426,00;533 006,00;1 420,00;0,27
824;11;Вятич;2796;Рязанская обл.;526 787,00;503 977,00;22 810,00;4,53
825;-6;Прокоммерцбанк;2996;Москва и обл.;526 056,00;562 854,00;-36 798,00;-6,54
826;8;Миръ;3089;Москва и обл.;512 835,00;505 252,00;7 583,00;1,50
827;12;Плато-Банк;2071;Свердловская обл.;506 327,00;496 423,00;9 904,00;2,00
828;10;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;503 562,00;500 469,00;3 093,00;0,62
829;34;Трастовый Банк;2780;Дагестан;498 707,00;407 196,00;91 511,00;22,47
830;-31;Сунжа;2023;Ингушетия;494 680,00;628 982,00;-134 302,00;-21,35
831;-11;Стар Альянс;3433;Москва и обл.;494 406,00;556 095,00;-61 689,00;-11,09
832;16;Надежность;2425;Курганская обл.;492 703,00;461 936,00;30 767,00;6,66
833;13;Объединенный Национальный Банк;2074;Москва и обл.;490 767,00;465 987,00;24 780,00;5,32
834;36;Платежный Сервисный Банк;1943;Башкортостан;490 617,00;394 830,00;95 787,00;24,26
835;8;Таурус Банк;655;Челябинская обл.;488 496,00;482 222,00;6 274,00;1,30
836;-20;Ауэрбанк;3105;Москва и обл.;484 598,00;570 570,00;-85 972,00;-15,07
837;12;Евросиб Банк;594;Псковская обл.;483 996,00;458 089,00;25 907,00;5,66
838;44;Эко-Инвест;3116;Москва и обл.;478 770,00;378 227,00;100 543,00;26,58
839;5;Конгресс-Банк;2330;Москва и обл.;469 901,00;479 395,00;-9 494,00;-1,98
840;7;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;462 917,00;462 225,00;692,00;0,15
841;20;Принтбанк;546;Москва и обл.;460 903,00;412 693,00;48 210,00;11,68
842;-6;ИР-Кредит;1724;Москва и обл.;459 897,00;501 643,00;-41 746,00;-8,32
843;2;Дружба;990;Тюменская обл.;457 302,00;467 643,00;-10 341,00;-2,21
844;-4;Далта-Банк;142;Приморский край;457 269,00;494 086,00;-36 817,00;-7,45
845;14;Европейский Индустриальный Банк;2503;Москва и обл.;454 495,00;419 078,00;35 417,00;8,45
846;31;Русский Финансовый Альянс;2035;Москва и обл.;452 168,00;385 262,00;66 906,00;17,37
847;11;Банк Развития Бизнеса;1910;Кемеровская обл.;451 345,00;423 664,00;27 681,00;6,53
848;4;Международный Строительный Банк;3484;Москва и обл.;450 495,00;443 956,00;6 539,00;1,47
849;6;Нафтабанк;715;Дагестан;448 225,00;433 615,00;14 610,00;3,37
850;0;Внешфинбанк;3173;Дагестан;447 002,00;457 022,00;-10 020,00;-2,19
851;17;Информпрогресс;2166;Москва и обл.;445 353,00;396 152,00;49 201,00;12,42
852;-11;Промсвязьинвест;2761;Дагестан;442 986,00;493 960,00;-50 974,00;-10,32
853;0;Индустриальный Сберегательный Банк;3175;Москва и обл.;440 699,00;443 753,00;-3 054,00;-0,69
854;-27;Платежи и Расчеты;3324;Самарская обл.;438 272,00;525 813,00;-87 541,00;-16,65
855;-4;Анталбанк;3115;Москва и обл.;433 888,00;449 750,00;-15 862,00;-3,53
856;0;НКБ;2942;Калмыкия;432 907,00;430 068,00;2 839,00;0,66
857;-29;Регнум;3373;Москва и обл.;427 605,00;523 766,00;-96 161,00;-18,36
858;9;Имбанк;2098;Дагестан;427 281,00;400 381,00;26 900,00;6,72
859;-2;Майский;1673;Кабардино-Балкария;424 795,00;428 578,00;-3 783,00;-0,88
860;14;ЮМК Банк;3495;Краснодарский край;424 613,00;389 040,00;35 573,00;9,14
861;20;Кредпромбанк;1165;Ярославская обл.;424 383,00;379 847,00;44 536,00;11,72
862;13;Российская Финансовая Корпорация;3099;Москва и обл.;424 282,00;387 394,00;36 888,00;9,52
863;-9;Вайлдберриз Банк;841;Адыгея;422 101,00;438 051,00;-15 950,00;-3,64
864;14;Гефест;1046;Тверская обл.;420 079,00;383 004,00;37 075,00;9,68
865;26;Новый Коммерческий Банк;347;Дагестан;414 483,00;347 494,00;66 989,00;19,28
866;6;Заубер Банк;1614;Карачаево-Черкесия;410 874,00;389 453,00;21 421,00;5,50
867;18;Строительно-Коммерческий Банк;3050;Архангельская обл.;408 814,00;374 718,00;34 096,00;9,10
868;1;Холдинвестбанк;2837;Москва и обл.;408 455,00;394 843,00;13 612,00;3,45
869;25;Банк РСИ;3415;Москва и обл.;403 945,00;337 766,00;66 179,00;19,59
870;1;Тальменка-Банк;826;Алтайский край;403 371,00;393 031,00;10 340,00;2,63
871;-5;Камский Горизонт;2554;Татарстан;401 488,00;401 110,00;378,00;0,09
872;29;Европейский Стандарт;3200;Кабардино-Балкария;398 820,00;310 680,00;88 140,00;28,37
873;-9;Капиталбанк;2547;Ростовская обл.;397 345,00;406 081,00;-8 736,00;-2,15
874;66;К2 Банк;2851;Дагестан;396 588,00;186 762,00;209 826,00;112,35
875;-10;Энтузиастбанк;3048;Москва и обл.;394 120,00;403 921,00;-9 801,00;-2,43
876;23;ЭнергоБизнес;3485;Москва и обл.;393 710,00;326 455,00;67 255,00;20,60
877;-93;Азия Банк;3183;Москва и обл.;392 820,00;693 429,00;-300 609,00;-43,35
878;5;Басманный;2158;Москва и обл.;383 260,00;377 978,00;5 282,00;1,40
879;21;Трансинвестбанк;3238;Москва и обл.;381 125,00;313 178,00;67 947,00;21,70
880;0;Максимум;466;Ростовская обл.;378 018,00;381 008,00;-2 990,00;-0,78
881;6;Рингкомбанк;1909;Ингушетия;377 430,00;369 710,00;7 720,00;2,09
882;-3;РИТЦ Банк;2677;Москва и обл.;370 893,00;382 903,00;-12 010,00;-3,14
883;3;Еврорасчет;3498;Москва и обл.;359 862,00;370 283,00;-10 421,00;-2,81
884;0;Народный Инвестиционный Банк;2876;Самарская обл.;357 423,00;375 241,00;-17 818,00;-4,75
885;18;АвтоКредитБанк;1973;Татарстан;355 702,00;302 487,00;53 215,00;17,59
886;10;КБЦ;914;Тверская обл.;352 003,00;333 535,00;18 468,00;5,54
887;-55;Паритет;1860;Москва и обл.;349 949,00;511 851,00;-161 902,00;-31,63
888;4;Межбанковский Расчетный Центр;3325;Приморский край;348 726,00;346 443,00;2 283,00;0,66
889;6;Кредо Финанс;793;Дагестан;340 922,00;337 221,00;3 701,00;1,10
890;-30;АББ;2937;Москва и обл.;339 605,00;417 801,00;-78 196,00;-18,72
891;-2;Соверен Банк;3206;Татарстан;338 586,00;361 633,00;-23 047,00;-6,37
892;-19;АлтайБизнес-Банк;2388;Алтайский край;335 504,00;389 167,00;-53 663,00;-13,79
893;26;Европейский Экспресс;3449;Москва и обл.;327 903,00;260 384,00;67 519,00;25,93
894;8;Логос;3233;Москва и обл.;322 528,00;306 090,00;16 438,00;5,37
895;31;Невастройинвест;1926;Санкт-Петербург и обл.;315 511,00;240 826,00;74 685,00;31,01
896;8;МВС Банк;2407;Дагестан;313 849,00;297 219,00;16 630,00;5,60
897;-4;Мигом;3323;Москва и обл.;313 198,00;340 270,00;-27 072,00;-7,96
898;30;ТЭСТ;3440;Москва и обл.;312 486,00;234 162,00;78 324,00;33,45
899;-2;Каспий;639;Дагестан;311 326,00;329 347,00;-18 021,00;-5,47
900;29;Региональный Корпоративный Банк;1134;Ивановская обл.;301 171,00;231 076,00;70 095,00;30,33
901;6;Лидер;3304;Москва и обл.;299 677,00;291 375,00;8 302,00;2,85
902;14;Дорис Банк;1679;Москва и обл.;293 510,00;273 058,00;20 452,00;7,49
903;7;Терра;3476;Москва и обл.;289 283,00;284 131,00;5 152,00;1,81
904;-6;Континенталь;3184;Дагестан;288 228,00;328 711,00;-40 483,00;-12,32
905;17;Народный Банк Тувы;1309;Тыва;284 256,00;248 332,00;35 924,00;14,47
906;5;КредитАльянс;3472;Вологодская обл.;284 061,00;280 567,00;3 494,00;1,25
907;8;Инстройбанк;2743;Москва и обл.;283 669,00;273 106,00;10 563,00;3,87
908;5;1Банк;2896;Северная Осетия — Алания;276 981,00;276 505,00;476,00;0,17
909;0;Еврокапитал-Альянс;2672;Дагестан;275 899,00;284 749,00;-8 850,00;-3,11
910;-4;Рента-Банк;3095;Москва и обл.;275 712,00;292 601,00;-16 889,00;-5,77
911;-3;Онлайн Банк;2462;Москва и обл.;273 661,00;285 771,00;-12 110,00;-4,24
912;5;Кошелев-Банк;3300;Нижегородская обл.;273 643,00;272 866,00;777,00;0,28
913;34;Городской Расчетный Центр;3346;Курганская обл.;272 439,00;139 043,00;133 396,00;95,94
914;11;Фреско Банк;1415;Ярославская обл.;272 072,00;245 748,00;26 324,00;10,71
915;-10;Универсалтраст;3402;Москва и обл.;268 307,00;294 983,00;-26 676,00;-9,04
916;2;Эно;1988;Дагестан;267 467,00;272 636,00;-5 169,00;-1,90
917;6;ГРиС-Банк;1928;Ставропольский край;263 899,00;248 125,00;15 774,00;6,36
918;2;Альтернатива;3452;Москва и обл.;263 813,00;259 100,00;4 713,00;1,82
919;18;Межрегиональный Банк Реконструкции;2620;Москва и обл.;257 344,00;195 792,00;61 552,00;31,44
920;-8;Континент Финанс;149;Калужская обл.;256 290,00;279 500,00;-23 210,00;-8,30
921;0;ПрестижКредитБанк;2922;Дагестан;234 903,00;250 620,00;-15 717,00;-6,27
922;5;Воронеж;654;Воронежская обл.;234 728,00;234 411,00;317,00;0,14
923;20;Тайдон;2085;Кемеровская обл.;233 642,00;153 380,00;80 262,00;52,33
924;9;Таганрогбанк;3136;Ростовская обл.;233 265,00;224 301,00;8 964,00;4,00
925;7;Интеррасчет;1618;Карачаево-Черкесия;232 281,00;225 619,00;6 662,00;2,95
926;5;Межрегиональный центр микрокредитования;3489;Воронежская обл.;226 529,00;227 557,00;-1 028,00;-0,45
927;11;Рунэтбанк;2829;Москва и обл.;221 909,00;190 320,00;31 589,00;16,60
929;6;Центральная Расчетная Палата;3313;Москва и обл.;218 465,00;217 885,00;580,00;0,27
930;-6;Дальний Восток;3318;Тульская обл.;214 072,00;246 853,00;-32 781,00;-13,28
931;-1;Лэнд Кредит;1478;Москва и обл.;213 443,00;229 794,00;-16 351,00;-7,12
932;18;Первый Депозитный Банк;1244;Тверская обл.;211 213,00;126 309,00;84 904,00;67,22
933;3;Дербент-Кредит;2090;Дагестан;207 036,00;211 645,00;-4 609,00;-2,18
934;15;Бизнесбанк;2862;Дагестан;203 166,00;134 511,00;68 655,00;51,04
935;4;Алжан;2491;Дагестан;201 423,00;188 215,00;13 208,00;7,02
936;-22;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;196 134,00;276 275,00;-80 141,00;-29,01
937;4;Столичная расчетная палата;3419;Вологодская обл.;186 778,00;186 006,00;772,00;0,42
938;4;Зеленокумская;1239;Ставропольский край;159 083,00;157 643,00;1 440,00;0,91
939;5;Евроинвест;3383;Москва и обл.;143 637,00;149 334,00;-5 697,00;-3,81
940;8;Банк Фридом Финанс;1143;Сахалинская обл.;140 737,00;137 745,00;2 992,00;2,17
941;-53;Расчетный Банковский Центр;3487;Москва и обл.;133 315,00;362 366,00;-229 051,00;-63,21
942;9;Межбанковский Кредитный Союз;3242;Москва и обл.;119 719,00;118 217,00;1 502,00;1,27
943;16;Русское Финансовое Общество;3427;Москва и обл.;117 013,00;83 612,00;33 401,00;39,95
944;1;Фидбэк;3502;Воронежская обл.;116 334,00;140 633,00;-24 299,00;-17,28
945;8;Майма;1037;Республика Алтай;114 339,00;110 638,00;3 701,00;3,35
946;17;Транзит;2688;Дагестан;108 644,00;38 251,00;70 393,00;184,03
947;-1;Умут;2435;Дагестан;107 886,00;140 391,00;-32 505,00;-23,15
948;4;Финансовые Услуги;3496;Москва и обл.;104 608,00;111 044,00;-6 436,00;-5,80
949;6;Вест;2605;Москва и обл.;104 417,00;104 245,00;172,00;0,16
950;7;Объединенная Расчетная Палата;3451;Москва и обл.;103 766,00;84 027,00;19 739,00;23,49
951;3;Красноярский Краевой Расчетный Центр;3483;Красноярский край;99 822,00;108 762,00;-8 940,00;-8,22
952;8;Единая Расчетная Палата;384;Москва и обл.;90 887,00;79 575,00;11 312,00;14,22
953;5;Платежный Клиринговый Дом;3343;Москва и обл.;83 397,00;83 884,00;-487,00;-0,58
954;2;Уральская Расчетная Палата;3326;Москва и обл.;72 379,00;87 447,00;-15 068,00;-17,23
955;6;РИБ;2749;Москва и обл.;50 406,00;63 511,00;-13 105,00;-20,63
956;8;Сулак;749;Дагестан;48 543,00;31 052,00;17 491,00;56,33
957;8;Первый Земельный Расчетный Центр;3381;Курская обл.;35 641,00;28 983,00;6 658,00;22,97
958;8;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;25 639,00;27 779,00;-2 140,00;-7,70
959;8;Тор Кредит;3497;Москва и обл.;23 828,00;23 795,00;33,00;0,14
960;10;Депозитный Кредитный Дом;3474;Москва и обл.;17 959,00;17 907,00;52,00;0,29
961;8;Сибирский Расчетный Центр;3308;Новосибирская обл.;17 304,00;18 919,00;-1 615,00;-8,54
962;9;Инновационный Расчетный Центр;3447;Москва и обл.;16 320,00;16 851,00;-531,00;-3,15
964;9;Национальная Расчетная Компания;3386;Москва и обл.;8 388,00;8 372,00;16,00;0,19
965;9;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 061,00;4 048,00;13,00;0,32
966;6;Межрегиональный Клиринговый Центр;3424;Москва и обл.;3 979,00;8 593,00;-4 614,00;-53,69
967;9;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 810,00;1 423,00;387,00;27,20
968;7;Международная Уральская Расчетная Палата;3322;Свердловская обл.;1 773,00;2 351,00;-578,00;-24,59
969;8;АРБ-Инкасс;3353;Москва и обл.;1 157,00;1 370,00;-213,00;-15,55
