Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июнь, 2013, тыс. рублей;Май, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
801;-10;Европейский Экспресс;3449;Москва и обл.;626 449,00;662 166,00;-35 717,00;-5,39
802;-3;Майский;1673;Кабардино-Балкария;625 738,00;621 381,00;4 357,00;0,70
803;-5;Балаково-Банк;444;Саратовская обл.;624 493,00;626 942,00;-2 449,00;-0,39
804;-7;Народный Земельно-Промышленный Банк;2873;Алтайский край;623 899,00;627 326,00;-3 427,00;-0,55
805;49;Природа;3399;Москва и обл.;618 502,00;432 102,00;186 400,00;43,14
806;95;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;618 019,00;214 020,00;403 999,00;188,77
807;19;Сириус;3506;Москва и обл.;610 343,00;496 826,00;113 517,00;22,85
808;-2;Ресурс-Траст;3122;Москва и обл.;610 181,00;585 849,00;24 332,00;4,15
809;-5;Азия Банк;3183;Москва и обл.;607 332,00;594 329,00;13 003,00;2,19
810;-3;Одинбанк;3197;Москва и обл.;591 240,00;584 009,00;7 231,00;1,24
811;-23;Арксбанк;1868;Воронежская обл.;591 153,00;701 088,00;-109 935,00;-15,68
812;8;Еврокапитал-Альянс;3459;Ярославская обл.;583 323,00;527 307,00;56 016,00;10,62
813;-11;Лада-Кредит;2668;Самарская обл.;572 164,00;598 096,00;-25 932,00;-4,34
814;-14;Олма-Банк;3250;Москва и обл.;569 805,00;614 746,00;-44 941,00;-7,31
815;19;Стар Альянс;3433;Москва и обл.;569 471,00;480 452,00;89 019,00;18,53
816;29;Москва;1661;Москва и обл.;564 552,00;450 208,00;114 344,00;25,40
817;-5;Внешфинбанк;3173;Краснодарский край;558 655,00;560 318,00;-1 663,00;-0,30
818;-10;Вятич;2796;Рязанская обл.;558 355,00;582 659,00;-24 304,00;-4,17
819;12;Северная Клиринговая Палата;3317;Архангельская обл.;553 943,00;486 271,00;67 672,00;13,92
820;-4;Объединенный Национальный Банк;2074;Москва и обл.;551 498,00;540 676,00;10 822,00;2,00
821;17;Рингкомбанк;1909;Ингушетия;549 540,00;461 011,00;88 529,00;19,20
822;-7;Дружба;990;Тюменская обл.;548 677,00;544 230,00;4 447,00;0,82
823;-12;Ауэрбанк;3105;Москва и обл.;548 481,00;562 833,00;-14 352,00;-2,55
824;-11;Джаст Банк;3503;Москва и обл.;539 811,00;553 578,00;-13 767,00;-2,49
825;-15;Банк РСИ;3415;Москва и обл.;530 486,00;571 201,00;-40 715,00;-7,13
826;1;Промсвязьинвест;2761;Дагестан;526 216,00;495 534,00;30 682,00;6,19
827;15;Народный Инвестиционный Банк;2876;Самарская обл.;521 646,00;453 877,00;67 769,00;14,93
828;-4;Европейский Стандарт;3200;Кабардино-Балкария;520 121,00;510 725,00;9 396,00;1,84
829;-10;Старый Кремль;2657;Москва и обл.;518 027,00;530 201,00;-12 174,00;-2,30
830;-12;Анджибанк;570;Дагестан;517 756,00;533 423,00;-15 667,00;-2,94
831;-1;Невастройинвест;1926;Санкт-Петербург и обл.;517 018,00;489 637,00;27 381,00;5,59
832;1;Дагестан;543;Дагестан;510 982,00;482 409,00;28 573,00;5,92
833;-10;Алданзолотобанк;854;Саха (Якутия);505 386,00;513 776,00;-8 390,00;-1,63
834;-5;Надежность;2425;Курганская обл.;503 101,00;493 225,00;9 876,00;2,00
835;-7;НКБ;2942;Калмыкия;500 691,00;493 501,00;7 190,00;1,46
836;-14;Центрально-Европейский Банк;2670;Москва и обл.;500 381,00;518 415,00;-18 034,00;-3,48
837;-12;Гефест;1046;Тверская обл.;499 510,00;501 684,00;-2 174,00;-0,43
838;-24;Лидер;3304;Москва и обл.;492 126,00;545 044,00;-52 918,00;-9,71
839;7;Ростфинанс;481;Ростовская обл.;491 715,00;449 221,00;42 494,00;9,46
840;-5;Имбанк;2098;Дагестан;483 855,00;469 849,00;14 006,00;2,98
841;2;Далта-Банк;142;Приморский край;480 224,00;451 241,00;28 983,00;6,42
842;-10;Вайлдберриз Банк;841;Адыгея;476 913,00;483 415,00;-6 502,00;-1,35
843;29;Бизнесбанк;2862;Дагестан;473 053,00;365 834,00;107 219,00;29,31
844;6;1Банк;2896;Северная Осетия — Алания;464 405,00;436 858,00;27 547,00;6,31
845;3;Принтбанк;546;Москва и обл.;463 334,00;444 157,00;19 177,00;4,32
846;-10;Банк Премьер Кредит;1663;Москва и обл.;462 694,00;466 136,00;-3 442,00;-0,74
847;-3;Энтузиастбанк;3048;Москва и обл.;453 926,00;451 151,00;2 775,00;0,62
848;-9;Русский Финансовый Альянс;2035;Москва и обл.;453 711,00;460 996,00;-7 285,00;-1,58
849;10;Сунжа;2023;Ингушетия;450 532,00;410 934,00;39 598,00;9,64
850;24;АвтоКредитБанк;1973;Татарстан;449 822,00;359 476,00;90 346,00;25,13
851;-14;Соверен Банк;3206;Москва и обл.;444 792,00;462 773,00;-17 981,00;-3,89
852;9;Рента-Банк;3095;Москва и обл.;444 637,00;405 129,00;39 508,00;9,75
853;-6;ИР-Кредит;1724;Москва и обл.;443 429,00;445 635,00;-2 206,00;-0,50
854;-14;Новый Коммерческий Банк;347;Дагестан;442 348,00;454 778,00;-12 430,00;-2,73
855;-14;Мигом;3323;Москва и обл.;440 736,00;454 015,00;-13 279,00;-2,92
856;6;Межрегиональный Банк Реконструкции;2620;Москва и обл.;435 335,00;403 867,00;31 468,00;7,79
857;-6;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;434 922,00;436 056,00;-1 134,00;-0,26
858;-5;МВС Банк;2407;Дагестан;433 462,00;433 140,00;322,00;0,07
859;-3;Максимум;466;Ростовская обл.;430 132,00;423 965,00;6 167,00;1,45
860;0;Народный Банк Тувы;1309;Тыва;428 190,00;409 287,00;18 903,00;4,62
861;-6;СМБ-Банк;3504;Санкт-Петербург и обл.;425 511,00;424 727,00;784,00;0,18
862;-4;Далетбанк;3049;Москва и обл.;413 613,00;419 064,00;-5 451,00;-1,30
863;4;АлтайБизнес-Банк;2388;Алтайский край;411 535,00;392 350,00;19 185,00;4,89
864;0;Алжан;2491;Дагестан;407 741,00;400 243,00;7 498,00;1,87
865;0;Южный Региональный Банк;3015;Ростовская обл.;405 054,00;397 225,00;7 829,00;1,97
866;-17;Кредо Финанс;793;Дагестан;401 145,00;438 007,00;-36 862,00;-8,42
867;1;Таганрогбанк;3136;Ростовская обл.;391 266,00;383 220,00;8 046,00;2,10
868;-11;Каспий;639;Дагестан;390 825,00;422 011,00;-31 186,00;-7,39
869;1;ГРиС-Банк;1928;Ставропольский край;388 987,00;372 559,00;16 428,00;4,41
870;6;Евросиб Банк;594;Псковская обл.;385 973,00;350 200,00;35 773,00;10,22
871;-19;РИТЦ Банк;2677;Москва и обл.;384 401,00;434 321,00;-49 920,00;-11,49
872;-1;ФинТех;3499;Москва и обл.;368 484,00;370 262,00;-1 778,00;-0,48
873;6;Еврокапитал-Альянс;2672;Дагестан;360 106,00;336 681,00;23 425,00;6,96
874;-8;Конгресс-Банк;2330;Москва и обл.;359 703,00;397 114,00;-37 411,00;-9,42
875;-2;Вестинтербанк;3398;Москва и обл.;354 354,00;360 790,00;-6 436,00;-1,78
876;8;Альтернатива;3452;Москва и обл.;353 607,00;315 361,00;38 246,00;12,13
877;-2;Финчер;3486;Москва и обл.;346 002,00;355 772,00;-9 770,00;-2,75
878;-1;Межотраслевая Банковская Корпорация;3471;Москва и обл.;343 991,00;348 374,00;-4 383,00;-1,26
879;-16;АББ;2937;Москва и обл.;341 087,00;402 661,00;-61 574,00;-15,29
880;2;Российская Финансовая Корпорация;3099;Москва и обл.;339 764,00;321 447,00;18 317,00;5,70
881;-12;ПрестижКредитБанк;2922;Дагестан;336 727,00;375 358,00;-38 631,00;-10,29
882;-4;Логос;3233;Москва и обл.;330 599,00;343 373,00;-12 774,00;-3,72
883;3;Континенталь;3184;Ставропольский край;314 131,00;313 590,00;541,00;0,17
885;-4;Дорис Банк;1679;Москва и обл.;306 199,00;323 250,00;-17 051,00;-5,27
886;-6;Онлайн Банк;2462;Москва и обл.;300 465,00;336 531,00;-36 066,00;-10,72
887;4;КБЦ;914;Тверская обл.;299 872,00;278 997,00;20 875,00;7,48
888;-3;Эно;1988;Дагестан;299 837,00;314 408,00;-14 571,00;-4,63
889;-6;Сетевая Расчетная Палата;3332;Татарстан;298 030,00;319 634,00;-21 604,00;-6,76
890;0;Терра;3476;Москва и обл.;286 923,00;287 795,00;-872,00;-0,30
891;-4;Информпрогресс;2166;Москва и обл.;284 431,00;312 590,00;-28 159,00;-9,01
892;-3;Басманный;2158;Москва и обл.;283 370,00;294 469,00;-11 099,00;-3,77
893;2;Банк Берейт;3505;Санкт-Петербург и обл.;282 437,00;241 653,00;40 784,00;16,88
894;6;ТЭСТ;3440;Москва и обл.;271 696,00;214 979,00;56 717,00;26,38
895;-3;Континент Финанс;149;Калужская обл.;266 704,00;268 840,00;-2 136,00;-0,79
896;-2;К2 Банк;2851;Дагестан;261 889,00;261 089,00;800,00;0,31
897;-4;Регнум;3373;Москва и обл.;261 555,00;264 904,00;-3 349,00;-1,26
898;0;Майма;1037;Республика Алтай;255 216,00;228 806,00;26 410,00;11,54
899;-2;Тайдон;2085;Кемеровская обл.;245 849,00;237 174,00;8 675,00;3,66
900;-4;Инстройбанк;2743;Москва и обл.;240 783,00;237 613,00;3 170,00;1,33
901;4;Русское Финансовое Общество;3427;Москва и обл.;240 580,00;200 948,00;39 632,00;19,72
902;-3;Лэнд Кредит;1478;Москва и обл.;223 860,00;223 608,00;252,00;0,11
903;1;Фреско Банк;1415;Москва и обл.;210 367,00;204 593,00;5 774,00;2,82
904;-2;Рунэтбанк;2829;Москва и обл.;208 186,00;212 372,00;-4 186,00;-1,97
905;-2;Банк Фридом Финанс;1143;Сахалинская обл.;208 109,00;208 691,00;-582,00;-0,28
906;3;Первый Депозитный Банк;1244;Москва и обл.;196 861,00;191 111,00;5 750,00;3,01
907;0;Платежи и Расчеты;3324;Самарская обл.;184 115,00;197 139,00;-13 024,00;-6,61
908;3;Дальний Восток;3318;Тульская обл.;181 869,00;169 855,00;12 014,00;7,07
909;-3;Северстройбанк;3507;Вологодская обл.;179 555,00;199 889,00;-20 334,00;-10,17
910;-2;Евроинвест;3383;Москва и обл.;170 179,00;193 396,00;-23 217,00;-12,00
911;-1;Красноярский Краевой Расчетный Центр;3483;Красноярский край;156 454,00;183 257,00;-26 803,00;-14,63
912;17;Национальная Расчетная Компания;3386;Москва и обл.;155 208,00;53 573,00;101 635,00;189,71
913;1;КредитАльянс;3472;Вологодская обл.;148 703,00;124 914,00;23 789,00;19,04
914;-1;Расчетный Банковский Центр;3487;Москва и обл.;146 787,00;141 333,00;5 454,00;3,86
915;1;Уральская Расчетная Палата;3326;Москва и обл.;137 100,00;118 319,00;18 781,00;15,87
916;1;Платежный Клиринговый Дом;3343;Москва и обл.;125 353,00;118 239,00;7 114,00;6,02
917;5;Зеленокумская;1239;Ставропольский край;114 934,00;114 346,00;588,00;0,51
918;2;Финансовые Услуги;3496;Москва и обл.;114 229,00;116 779,00;-2 550,00;-2,18
919;-4;Фидбэк;3502;Воронежская обл.;108 597,00;118 847,00;-10 250,00;-8,62
920;4;РИБ;2749;Москва и обл.;101 691,00;81 775,00;19 916,00;24,35
921;5;Умут;2435;Дагестан;97 061,00;71 327,00;25 734,00;36,08
922;;Деньги.Мэйл.Ру;3511;Москва и обл.;93 094,00;-;-;
923;-2;Инновационный Расчетный Центр;3447;Москва и обл.;92 823,00;115 373,00;-22 550,00;-19,55
924;-5;Интеррасчет;1618;Карачаево-Черкесия;85 467,00;116 860,00;-31 393,00;-26,86
925;-2;Паритет;1860;Москва и обл.;85 347,00;86 252,00;-905,00;-1,05
926;-1;Вест;2605;Москва и обл.;82 129,00;75 606,00;6 523,00;8,63
927;-9;Международная Уральская Расчетная Палата;3322;Москва и обл.;78 335,00;117 337,00;-39 002,00;-33,24
928;-1;Единая Расчетная Палата;384;Москва и обл.;71 141,00;68 737,00;2 404,00;3,50
929;-1;Межрегиональный центр микрокредитования;3489;Воронежская обл.;64 351,00;63 881,00;470,00;0,74
930;-18;Финансово-Расчетный Центр;3319;Астраханская обл.;48 667,00;169 704,00;-121 037,00;-71,32
931;-1;Первый Земельный Расчетный Центр;3381;Курская обл.;43 642,00;45 013,00;-1 371,00;-3,05
932;-1;Транзит;2688;Дагестан;30 672,00;36 891,00;-6 219,00;-16,86
933;-1;Сибирский Расчетный Центр;3308;Новосибирская обл.;24 892,00;30 008,00;-5 116,00;-17,05
934;-1;Тор Кредит;3497;Москва и обл.;24 184,00;24 041,00;143,00;0,59
935;0;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;23 211,00;18 468,00;4 743,00;25,68
936;-2;Депозитный Кредитный Дом;3474;Москва и обл.;19 706,00;20 011,00;-305,00;-1,52
937;0;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 993,00;3 997,00;-4,00;-0,10
938;-2;Ассигнация;865;Ставропольский край;3 711,00;4 549,00;-838,00;-18,42
939;-1;АРБ-Инкасс;3353;Москва и обл.;2 709,00;2 370,00;339,00;14,30
