Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2014, тыс. рублей;Март, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
800;1;Центр Межбанковских Расчетов;3400;Москва и обл.;513 426,00;553 234,00;-39 808,00;-7,20
801;2;Башпромбанк;1006;Башкортостан;512 788,00;538 769,00;-25 981,00;-4,82
802;2;Аскания Траст;286;Москва и обл.;508 799,00;527 130,00;-18 331,00;-3,48
803;24;Далта-Банк;142;Приморский край;504 064,00;419 484,00;84 580,00;20,16
804;4;Южный Региональный Банк;3015;Ростовская обл.;496 860,00;507 165,00;-10 305,00;-2,03
805;27;Логос;3233;Москва и обл.;488 612,00;398 785,00;89 827,00;22,53
806;-1;Северная Клиринговая Палата;3317;Архангельская обл.;480 781,00;518 713,00;-37 932,00;-7,31
807;4;Кутузовский;3190;Москва и обл.;479 988,00;484 936,00;-4 948,00;-1,02
808;6;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;466 764,00;460 173,00;6 591,00;1,43
809;9;Межрегиональный Банк Реконструкции;2620;Москва и обл.;465 997,00;443 841,00;22 156,00;4,99
810;3;Европейский Стандарт;3200;Кабардино-Балкария;464 984,00;478 899,00;-13 915,00;-2,91
811;-12;АББ;2937;Москва и обл.;457 219,00;557 701,00;-100 482,00;-18,02
812;-72;Азия Банк;3183;Москва и обл.;456 056,00;865 488,00;-409 432,00;-47,31
813;16;ИР-Кредит;1724;Москва и обл.;449 550,00;412 010,00;37 540,00;9,11
814;2;НКБ;2942;Калмыкия;447 241,00;446 956,00;285,00;0,06
815;5;МВС Банк;2407;Дагестан;446 470,00;432 819,00;13 651,00;3,15
816;17;Далетбанк;3049;Москва и обл.;423 908,00;394 443,00;29 465,00;7,47
817;19;Кредо Финанс;793;Дагестан;416 357,00;383 655,00;32 702,00;8,52
818;-1;Эко-Инвест;3116;Москва и обл.;409 317,00;446 589,00;-37 272,00;-8,35
819;6;Платежи и Расчеты;3324;Самарская обл.;402 944,00;423 195,00;-20 251,00;-4,79
820;14;Максимум;466;Ростовская обл.;394 920,00;390 371,00;4 549,00;1,17
821;-24;Старый Кремль;2657;Москва и обл.;386 525,00;568 065,00;-181 540,00;-31,96
822;9;Таганрогбанк;3136;Ростовская обл.;385 562,00;400 025,00;-14 463,00;-3,62
823;3;Алжан;2491;Дагестан;378 488,00;420 138,00;-41 650,00;-9,91
824;14;Информпрогресс;2166;Москва и обл.;373 639,00;377 242,00;-3 603,00;-0,96
825;14;ПрестижКредитБанк;2922;Дагестан;366 536,00;355 193,00;11 343,00;3,19
826;9;Народный Банк Тувы;1309;Тыва;353 901,00;388 097,00;-34 196,00;-8,81
827;-6;РИТЦ Банк;2677;Москва и обл.;352 175,00;431 746,00;-79 571,00;-18,43
828;9;Новый Коммерческий Банк;347;Дагестан;346 675,00;378 108,00;-31 433,00;-8,31
829;11;Онлайн Банк;2462;Москва и обл.;343 718,00;354 517,00;-10 799,00;-3,05
830;14;Икано Банк;3519;Москва и обл.;338 666,00;331 239,00;7 427,00;2,24
831;10;Альтернатива;3452;Москва и обл.;337 753,00;343 048,00;-5 295,00;-1,54
832;10;Эно;1988;Дагестан;335 878,00;336 759,00;-881,00;-0,26
833;-3;Объединенный Национальный Банк;2074;Нижегородская обл.;334 454,00;400 336,00;-65 882,00;-16,46
834;14;Сетевая Расчетная Палата;3332;Татарстан;328 224,00;312 363,00;15 861,00;5,08
835;-12;Идеалбанк;3491;Москва и обл.;324 950,00;427 606,00;-102 656,00;-24,01
836;11;Лэнд Кредит;1478;Москва и обл.;318 502,00;314 038,00;4 464,00;1,42
837;9;Дорис Банк;1679;Москва и обл.;316 268,00;319 717,00;-3 449,00;-1,08
838;16;Регнум;3373;Москва и обл.;310 230,00;267 424,00;42 806,00;16,01
839;10;Терра;3476;Москва и обл.;294 689,00;295 950,00;-1 261,00;-0,43
840;3;Еврокапитал-Альянс;2672;Дагестан;293 886,00;331 714,00;-37 828,00;-11,40
841;16;Финчер;3486;Москва и обл.;279 241,00;260 947,00;18 294,00;7,01
842;9;Банк Фридом Финанс;1143;Сахалинская обл.;277 061,00;282 794,00;-5 733,00;-2,03
843;9;Континент Финанс;149;Калужская обл.;272 096,00;275 000,00;-2 904,00;-1,06
844;6;ТЭСТ;3440;Москва и обл.;270 332,00;286 301,00;-15 969,00;-5,58
846;10;Конгресс-Банк;2330;Москва и обл.;247 372,00;261 123,00;-13 751,00;-5,27
847;13;Тайдон;2085;Кемеровская обл.;243 464,00;238 638,00;4 826,00;2,02
848;11;Каспий;639;Дагестан;238 856,00;248 741,00;-9 885,00;-3,97
849;6;Рунэтбанк;2829;Москва и обл.;223 556,00;264 225,00;-40 669,00;-15,39
850;14;Северстройбанк;3507;Вологодская обл.;206 954,00;203 217,00;3 737,00;1,84
851;11;Майма;1037;Республика Алтай;205 101,00;206 492,00;-1 391,00;-0,67
852;11;Деньги.Мэйл.Ру;3511;Москва и обл.;203 787,00;203 787,00;0,00;0
853;16;Евроинвест;3383;Москва и обл.;177 045,00;149 533,00;27 512,00;18,40
854;14;Красноярский Краевой Расчетный Центр;3483;Красноярский край;174 013,00;174 927,00;-914,00;-0,52
855;22;Международная Уральская Расчетная Палата;3322;Москва и обл.;157 436,00;85 957,00;71 479,00;83,16
856;25;Уральская Расчетная Палата;3326;Москва и обл.;151 995,00;57 170,00;94 825,00;165,86
857;16;РИБ;2749;Москва и обл.;146 329,00;132 869,00;13 460,00;10,13
858;12;КредитАльянс;3472;Вологодская обл.;146 173,00;146 306,00;-133,00;-0,09
859;-14;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;130 731,00;329 845,00;-199 114,00;-60,37
860;6;Расчетный Банковский Центр;3487;Москва и обл.;126 302,00;187 865,00;-61 563,00;-32,77
861;4;Фидбэк;3502;Москва и обл.;125 742,00;193 816,00;-68 074,00;-35,12
862;-1;Русское Финансовое Общество;3427;Москва и обл.;125 068,00;238 629,00;-113 561,00;-47,59
863;11;Зеленокумская;1239;Ставропольский край;121 414,00;117 865,00;3 549,00;3,01
864;11;Умут;2435;Дагестан;119 259,00;116 915,00;2 344,00;2,00
865;6;Монета.ру;3508;Марий Эл;115 974,00;145 948,00;-29 974,00;-20,54
866;12;Платежный Клиринговый Дом;3343;Москва и обл.;108 805,00;80 925,00;27 880,00;34,45
867;5;Дальний Восток;3318;Тульская обл.;98 198,00;134 540,00;-36 342,00;-27,01
868;8;Финансовые Услуги;3496;Москва и обл.;92 571,00;94 053,00;-1 482,00;-1,58
869;10;Вест;2605;Москва и обл.;78 707,00;80 924,00;-2 217,00;-2,74
870;10;Интеррасчет;1618;Карачаево-Черкесия;68 625,00;66 747,00;1 878,00;2,81
871;11;Единая Расчетная Палата;384;Москва и обл.;49 774,00;50 635,00;-861,00;-1,70
872;11;Сибирский Расчетный Центр;3308;Новосибирская обл.;47 830,00;48 377,00;-547,00;-1,13
873;11;Первый Земельный Расчетный Центр;3381;Курская обл.;36 533,00;33 676,00;2 857,00;8,48
874;11;Инновационный Расчетный Центр;3447;Москва и обл.;33 473,00;33 579,00;-106,00;-0,32
875;11;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;29 646,00;28 691,00;955,00;3,33
876;12;Транзит;2688;Дагестан;25 597,00;24 027,00;1 570,00;6,53
877;10;Тор Кредит;3497;Москва и обл.;24 583,00;24 394,00;189,00;0,77
878;11;Финансово-Расчетный Центр;3319;Астраханская обл.;15 718,00;4 716,00;11 002,00;233,29
879;11;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 279,00;4 263,00;16,00;0,38
880;11;АРБ-Инкасс;3353;Москва и обл.;2 896,00;2 936,00;-40,00;-1,36
