Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2012, тыс. рублей;Март, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
801;6;Элекснет;3314;Москва и обл.;631 209,00;631 209,00;0,00;0
802;19;Межбанковский Расчетный Центр;3325;Приморский край;624 520,00;543 175,00;81 345,00;14,98
803;-84;Прокоммерцбанк;2996;Москва и обл.;624 270,00;1 015 954,00;-391 684,00;-38,55
804;15;Ауэрбанк;3105;Москва и обл.;620 513,00;560 088,00;60 425,00;10,79
805;24;Миръ;3089;Москва и обл.;619 649,00;516 429,00;103 220,00;19,99
806;-18;Ресурс-Траст;3122;Москва и обл.;606 561,00;688 026,00;-81 465,00;-11,84
807;16;Анджибанк;570;Дагестан;604 815,00;537 522,00;67 293,00;12,52
808;6;РУБанк;2813;Ростовская обл.;604 271,00;586 018,00;18 253,00;3,11
809;4;Акция;927;Ивановская обл.;602 134,00;598 300,00;3 834,00;0,64
810;-19;Дагестан;543;Дагестан;596 201,00;683 568,00;-87 367,00;-12,78
811;4;НСТ-Банк;1738;Оренбургская обл.;595 778,00;568 641,00;27 137,00;4,77
812;-16;Кузбассхимбанк;2868;Кемеровская обл.;590 756,00;669 093,00;-78 337,00;-11,71
813;-14;Европейский Экспресс;3449;Москва и обл.;590 343,00;658 341,00;-67 998,00;-10,33
814;-27;Геобанк;2027;Москва и обл.;584 955,00;700 256,00;-115 301,00;-16,47
815;1;Вятич;2796;Рязанская обл.;573 613,00;566 191,00;7 422,00;1,31
816;-7;Москва;1661;Москва и обл.;568 208,00;612 483,00;-44 275,00;-7,23
817;3;Старый Кремль;2657;Москва и обл.;566 058,00;551 631,00;14 427,00;2,62
818;30;Капиталбанк;2547;Ростовская обл.;563 809,00;453 819,00;109 990,00;24,24
819;-236;Далетбанк;3049;Москва и обл.;563 601,00;1 782 783,00;-1 219 182,00;-68,39
820;-19;Банк ВВБ;1093;Ярославская обл.;560 303,00;656 274,00;-95 971,00;-14,62
821;-18;Линк-Банк;2699;Москва и обл.;553 763,00;649 168,00;-95 405,00;-14,70
822;24;Конгресс-Банк;2330;Москва и обл.;549 313,00;460 873,00;88 440,00;19,19
823;9;Объединенный Национальный Банк;2074;Москва и обл.;543 793,00;508 609,00;35 184,00;6,92
824;16;Тальменка-Банк;826;Алтайский край;540 926,00;476 274,00;64 652,00;13,57
825;-3;Ипозембанк;3026;Самарская обл.;534 600,00;542 305,00;-7 705,00;-1,42
826;-9;Стар Альянс;3433;Москва и обл.;531 395,00;563 814,00;-32 419,00;-5,75
827;-3;Русский Финансовый Альянс;2035;Москва и обл.;525 802,00;537 253,00;-11 451,00;-2,13
828;-23;Народный Земельно-Промышленный Банк;2873;Алтайский край;525 041,00;645 590,00;-120 549,00;-18,67
829;-4;Платежный Сервисный Банк;1943;Башкортостан;522 158,00;529 185,00;-7 027,00;-1,33
830;9;Банк РСИ;3415;Москва и обл.;508 291,00;478 245,00;30 046,00;6,28
831;-3;Северная Клиринговая Палата;3317;Архангельская обл.;507 049,00;518 217,00;-11 168,00;-2,16
832;-2;Международный Строительный Банк;3484;Москва и обл.;506 329,00;512 040,00;-5 711,00;-1,12
833;-25;Алданзолотобанк;854;Саха (Якутия);502 635,00;627 381,00;-124 746,00;-19,88
834;17;Анталбанк;3115;Москва и обл.;499 096,00;450 261,00;48 835,00;10,85
835;23;Заубер Банк;1614;Карачаево-Черкесия;497 351,00;429 651,00;67 700,00;15,76
836;7;Камский Горизонт;2554;Татарстан;497 333,00;469 828,00;27 505,00;5,85
837;-3;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;492 977,00;494 308,00;-1 331,00;-0,27
838;-7;Нафтабанк;715;Дагестан;491 073,00;509 194,00;-18 121,00;-3,56
839;-2;ИР-Кредит;1724;Москва и обл.;481 987,00;484 996,00;-3 009,00;-0,62
840;7;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;480 606,00;459 724,00;20 882,00;4,54
841;1;Надежность;2425;Курганская обл.;480 408,00;471 197,00;9 211,00;1,95
842;-6;Майский;1673;Кабардино-Балкария;479 568,00;486 284,00;-6 716,00;-1,38
843;6;Внешфинбанк;3173;Дагестан;478 510,00;453 178,00;25 332,00;5,59
844;36;Холдинвестбанк;2837;Москва и обл.;478 238,00;363 086,00;115 152,00;31,71
845;-7;Сунжа;2023;Ингушетия;478 001,00;482 985,00;-4 984,00;-1,03
846;8;Платежи и Расчеты;3324;Самарская обл.;475 319,00;443 412,00;31 907,00;7,20
847;12;Строительно-Коммерческий Банк;3050;Архангельская обл.;471 452,00;429 575,00;41 877,00;9,75
848;4;Банк Развития Бизнеса;1910;Кемеровская обл.;471 142,00;448 852,00;22 290,00;4,97
849;18;Индустриальный Сберегательный Банк;3175;Москва и обл.;470 943,00;417 941,00;53 002,00;12,68
850;14;Каспий;639;Дагестан;464 609,00;418 904,00;45 705,00;10,91
851;10;ЮМК Банк;3495;Краснодарский край;458 997,00;428 319,00;30 678,00;7,16
852;5;Кредо Финанс;793;Дагестан;457 779,00;430 142,00;27 637,00;6,43
853;-3;Дружба;990;Тюменская обл.;456 074,00;451 375,00;4 699,00;1,04
854;-21;Принтбанк;546;Москва и обл.;454 764,00;502 776,00;-48 012,00;-9,55
855;-2;Эко-Инвест;3116;Москва и обл.;450 325,00;445 774,00;4 551,00;1,02
856;-11;Имбанк;2098;Дагестан;449 372,00;461 751,00;-12 379,00;-2,68
857;3;Рингкомбанк;1909;Ингушетия;444 024,00;428 581,00;15 443,00;3,60
858;5;Далта-Банк;142;Приморский край;431 221,00;424 150,00;7 071,00;1,67
859;-24;Российская Финансовая Корпорация;3099;Москва и обл.;430 175,00;493 789,00;-63 614,00;-12,88
860;9;Кредпромбанк;1165;Ярославская обл.;429 174,00;412 518,00;16 656,00;4,04
861;5;НКБ;2942;Калмыкия;424 299,00;418 339,00;5 960,00;1,42
862;-7;Евросиб Банк;594;Псковская обл.;419 114,00;436 483,00;-17 369,00;-3,98
863;-36;КБЦ;914;Тверская обл.;414 026,00;520 003,00;-105 977,00;-20,38
864;-23;Вайлдберриз Банк;841;Адыгея;412 071,00;473 113,00;-61 042,00;-12,90
865;5;Европейский Стандарт;3200;Кабардино-Балкария;412 023,00;406 486,00;5 537,00;1,36
866;-40;Гефест;1046;Тверская обл.;412 020,00;526 789,00;-114 769,00;-21,79
867;-23;Новый Коммерческий Банк;347;Дагестан;409 371,00;467 002,00;-57 631,00;-12,34
868;56;Межбанковский Кредитный Союз;3242;Москва и обл.;405 320,00;217 585,00;187 735,00;86,28
869;-13;К2 Банк;2851;Дагестан;400 815,00;434 712,00;-33 897,00;-7,80
870;-5;Промсвязьинвест;2761;Дагестан;399 374,00;418 613,00;-19 239,00;-4,60
871;61;ЭнергоБизнес;3485;Москва и обл.;398 355,00;189 960,00;208 395,00;109,70
872;5;Максимум;466;Ростовская обл.;397 734,00;378 909,00;18 825,00;4,97
873;-2;Басманный;2158;Москва и обл.;395 581,00;398 897,00;-3 316,00;-0,83
874;-12;АББ;2937;Москва и обл.;392 533,00;426 376,00;-33 843,00;-7,94
875;6;Энтузиастбанк;3048;Москва и обл.;388 359,00;361 652,00;26 707,00;7,38
876;-3;Региональный Корпоративный Банк;1134;Ивановская обл.;382 881,00;397 119,00;-14 238,00;-3,59
877;-2;АлтайБизнес-Банк;2388;Алтайский край;375 132,00;391 214,00;-16 082,00;-4,11
878;9;МВС Банк;2407;Дагестан;371 968,00;331 557,00;40 411,00;12,19
879;-7;Южный Региональный Банк;3015;Ростовская обл.;369 295,00;397 662,00;-28 367,00;-7,13
880;-2;Информпрогресс;2166;Москва и обл.;359 428,00;374 914,00;-15 486,00;-4,13
881;1;ПрестижКредитБанк;2922;Дагестан;358 622,00;358 195,00;427,00;0,12
882;-3;АвтоКредитБанк;1973;Татарстан;354 184,00;366 829,00;-12 645,00;-3,45
883;-15;Трастовый Банк;2780;Дагестан;349 754,00;417 788,00;-68 034,00;-16,28
884;14;Невастройинвест;1926;Санкт-Петербург и обл.;349 406,00;300 551,00;48 855,00;16,26
885;-11;Азия Банк;3183;Москва и обл.;348 714,00;393 217,00;-44 503,00;-11,32
886;-3;РИТЦ Банк;2677;Москва и обл.;345 687,00;345 774,00;-87,00;-0,03
887;2;Трансинвестбанк;3238;Москва и обл.;343 056,00;329 903,00;13 153,00;3,99
888;-4;Народный Инвестиционный Банк;2876;Самарская обл.;336 506,00;343 657,00;-7 151,00;-2,08
889;19;Мигом;3323;Москва и обл.;335 445,00;277 568,00;57 877,00;20,85
890;-5;Универсалтраст;3402;Москва и обл.;333 070,00;339 699,00;-6 629,00;-1,95
891;0;Логос;3233;Москва и обл.;327 115,00;314 069,00;13 046,00;4,15
892;4;Лидер;3304;Москва и обл.;316 213,00;301 125,00;15 088,00;5,01
893;18;Межрегиональный Банк Реконструкции;2620;Москва и обл.;312 409,00;266 656,00;45 753,00;17,16
894;-1;Регнум;3373;Москва и обл.;310 637,00;306 580,00;4 057,00;1,32
895;-19;Еврокапитал-Альянс;2672;Дагестан;307 875,00;380 697,00;-72 822,00;-19,13
896;-4;Таганрогбанк;3136;Ростовская обл.;307 468,00;308 944,00;-1 476,00;-0,48
897;3;Фреско Банк;1415;Ярославская обл.;301 815,00;293 555,00;8 260,00;2,81
898;-10;Континенталь;3184;Ставропольский край;301 701,00;329 974,00;-28 273,00;-8,57
899;3;ТЭСТ;3440;Москва и обл.;299 939,00;286 849,00;13 090,00;4,56
900;14;Народный Банк Тувы;1309;Тыва;299 231,00;246 068,00;53 163,00;21,61
901;-4;1Банк;2896;Северная Осетия — Алания;297 911,00;301 022,00;-3 111,00;-1,03
902;-16;Дербент-Кредит;2090;Дагестан;294 887,00;332 669,00;-37 782,00;-11,36
903;-8;Терра;3476;Москва и обл.;292 973,00;301 633,00;-8 660,00;-2,87
904;0;Континент Финанс;149;Калужская обл.;290 664,00;285 531,00;5 133,00;1,80
905;-15;Альтернатива;3452;Москва и обл.;290 656,00;318 078,00;-27 422,00;-8,62
906;-3;Сетевая Расчетная Палата;3332;Татарстан;289 755,00;285 582,00;4 173,00;1,46
907;-2;Эно;1988;Дагестан;283 137,00;280 147,00;2 990,00;1,07
908;1;Кошелев-Банк;3300;Нижегородская обл.;282 051,00;274 643,00;7 408,00;2,70
909;-8;Дорис Банк;1679;Москва и обл.;276 782,00;290 282,00;-13 500,00;-4,65
910;12;Городской Расчетный Центр;3346;Курганская обл.;274 749,00;230 554,00;44 195,00;19,17
911;-12;Онлайн Банк;2462;Москва и обл.;274 466,00;300 457,00;-25 991,00;-8,65
912;-5;Рента-Банк;3095;Москва и обл.;272 628,00;277 616,00;-4 988,00;-1,80
913;-19;ГРиС-Банк;1928;Ставропольский край;270 027,00;304 185,00;-34 158,00;-11,23
914;-4;Алжан;2491;Дагестан;259 101,00;268 387,00;-9 286,00;-3,46
915;5;Лэнд Кредит;1478;Москва и обл.;247 816,00;233 437,00;14 379,00;6,16
916;-1;Воронеж;654;Воронежская обл.;235 454,00;235 577,00;-123,00;-0,05
917;-1;Тайдон;2085;Кемеровская обл.;235 377,00;235 563,00;-186,00;-0,08
918;0;Первый Депозитный Банк;1244;Тверская обл.;233 809,00;234 968,00;-1 159,00;-0,49
919;4;Межрегиональный центр микрокредитования;3489;Воронежская обл.;233 672,00;228 941,00;4 731,00;2,07
920;-14;Соверен Банк;3206;Татарстан;232 978,00;279 326,00;-46 348,00;-16,59
921;4;Майма;1037;Республика Алтай;232 285,00;213 987,00;18 298,00;8,55
922;4;Бизнесбанк;2862;Дагестан;230 294,00;212 244,00;18 050,00;8,50
923;-6;Инстройбанк;2743;Москва и обл.;229 162,00;235 055,00;-5 893,00;-2,51
924;3;Джаст Банк;3503;Москва и обл.;225 453,00;212 127,00;13 326,00;6,28
925;-4;Рунэтбанк;2829;Москва и обл.;214 096,00;232 368,00;-18 272,00;-7,86
926;4;Дальний Восток;3318;Тульская обл.;210 809,00;197 918,00;12 891,00;6,51
927;1;Банк Фридом Финанс;1143;Сахалинская обл.;207 025,00;203 177,00;3 848,00;1,89
928;3;Евроинвест;3383;Москва и обл.;203 475,00;194 087,00;9 388,00;4,84
929;0;Столичная расчетная палата;3419;Вологодская обл.;198 195,00;199 434,00;-1 239,00;-0,62
930;-11;КредитАльянс;3472;Вологодская обл.;196 892,00;233 970,00;-37 078,00;-15,85
931;-18;Умут;2435;Дагестан;187 019,00;257 334,00;-70 315,00;-27,32
932;-20;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;173 912,00;263 070,00;-89 158,00;-33,89
933;3;Финчер;3486;Москва и обл.;150 580,00;141 033,00;9 547,00;6,77
934;0;Интеррасчет;1618;Карачаево-Черкесия;149 980,00;157 778,00;-7 798,00;-4,94
935;0;Русское Финансовое Общество;3427;Москва и обл.;149 802,00;152 550,00;-2 748,00;-1,80
936;-3;Паритет;1860;Москва и обл.;147 424,00;168 817,00;-21 393,00;-12,67
937;7;Финансовые Услуги;3496;Москва и обл.;146 784,00;109 026,00;37 758,00;34,63
938;1;Фидбэк;3502;Воронежская обл.;127 161,00;116 114,00;11 047,00;9,51
939;1;Расчетный Банковский Центр;3487;Москва и обл.;115 354,00;115 333,00;21,00;0,02
940;2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;114 692,00;114 300,00;392,00;0,34
941;0;Зеленокумская;1239;Ставропольский край;112 475,00;114 618,00;-2 143,00;-1,87
942;-5;Уральская Расчетная Палата;3326;Москва и обл.;107 262,00;120 261,00;-12 999,00;-10,81
943;7;Транзит;2688;Дагестан;105 456,00;25 253,00;80 203,00;317,60
944;-6;Платежный Клиринговый Дом;3343;Москва и обл.;103 771,00;119 846,00;-16 075,00;-13,41
945;-2;Вест;2605;Москва и обл.;102 099,00;110 438,00;-8 339,00;-7,55
946;-1;Единая Расчетная Палата;384;Москва и обл.;86 961,00;82 416,00;4 545,00;5,51
947;-1;Объединенная Расчетная Палата;3451;Москва и обл.;56 949,00;69 958,00;-13 009,00;-18,60
948;-1;РИБ;2749;Москва и обл.;42 681,00;43 607,00;-926,00;-2,12
949;-1;Сулак;749;Дагестан;39 635,00;38 850,00;785,00;2,02
950;3;Национальная Расчетная Компания;3386;Москва и обл.;35 436,00;20 936,00;14 500,00;69,26
951;0;Первый Земельный Расчетный Центр;3381;Курская обл.;26 622,00;24 115,00;2 507,00;10,40
952;0;Тор Кредит;3497;Москва и обл.;23 812,00;23 881,00;-69,00;-0,29
953;-4;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;18 507,00;32 098,00;-13 591,00;-42,34
954;0;Депозитный Кредитный Дом;3474;Москва и обл.;18 485,00;17 856,00;629,00;3,52
955;3;Межрегиональный Клиринговый Центр;3424;Москва и обл.;17 915,00;6 324,00;11 591,00;183,29
956;-1;Инновационный Расчетный Центр;3447;Москва и обл.;14 901,00;14 529,00;372,00;2,56
957;-1;Сибирский Расчетный Центр;3308;Новосибирская обл.;13 371,00;12 908,00;463,00;3,59
959;0;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 011,00;4 075,00;-64,00;-1,57
960;1;Международная Уральская Расчетная Палата;3322;Москва и обл.;2 721,00;2 793,00;-72,00;-2,58
961;-1;АРБ-Инкасс;3353;Москва и обл.;2 676,00;2 884,00;-208,00;-7,21
962;0;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 979,00;1 904,00;75,00;3,94
