Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2013, тыс. рублей;Февраль, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
800;7;Кубаньторгбанк;478;Краснодарский край;629 226,00;615 334,00;13 892,00;2,26
801;-4;Лада-Кредит;2668;Самарская обл.;622 835,00;658 340,00;-35 505,00;-5,39
802;8;Майский;1673;Кабардино-Балкария;620 307,00;597 697,00;22 610,00;3,78
803;-51;Олма-Банк;3250;Москва и обл.;617 330,00;876 814,00;-259 484,00;-29,59
804;5;Одинбанк;3197;Москва и обл.;612 251,00;603 658,00;8 593,00;1,42
805;-25;Эко-Инвест;3116;Москва и обл.;610 088,00;755 412,00;-145 324,00;-19,24
806;6;Анджибанк;570;Дагестан;606 553,00;592 175,00;14 378,00;2,43
807;10;СМБ-Банк;3504;Санкт-Петербург и обл.;598 567,00;555 247,00;43 320,00;7,80
808;15;РУБанк;2813;Ростовская обл.;574 100,00;530 938,00;43 162,00;8,13
809;4;Стар Альянс;3433;Москва и обл.;566 651,00;584 601,00;-17 950,00;-3,07
810;-16;Объединенный Национальный Банк;2074;Москва и обл.;565 774,00;665 129,00;-99 355,00;-14,94
811;5;Межотраслевая Банковская Корпорация;3471;Москва и обл.;557 091,00;564 832,00;-7 741,00;-1,37
812;-4;Центрально-Европейский Банк;2670;Москва и обл.;554 464,00;607 279,00;-52 815,00;-8,70
813;-10;Дагестан;543;Дагестан;550 498,00;617 863,00;-67 365,00;-10,90
814;0;Банк ВВБ;1093;Ярославская обл.;549 468,00;581 971,00;-32 503,00;-5,58
815;-9;Кредпромбанк;1165;Ярославская обл.;547 362,00;615 641,00;-68 279,00;-11,09
816;-1;Кутузовский;3190;Москва и обл.;537 173,00;568 699,00;-31 526,00;-5,54
817;5;Старый Кремль;2657;Москва и обл.;534 498,00;534 562,00;-64,00;-0,01
818;6;Банк РСИ;3415;Москва и обл.;530 970,00;525 219,00;5 751,00;1,09
819;6;Имбанк;2098;Дагестан;525 833,00;524 046,00;1 787,00;0,34
820;-1;Тальменка-Банк;826;Алтайский край;523 287,00;542 599,00;-19 312,00;-3,56
821;11;Внешфинбанк;3173;Краснодарский край;520 148,00;502 727,00;17 421,00;3,47
822;-18;Промсвязьинвест;2761;Дагестан;516 850,00;616 815,00;-99 965,00;-16,21
823;-31;Рингкомбанк;1909;Ингушетия;516 197,00;678 148,00;-161 951,00;-23,88
824;4;Вайлдберриз Банк;841;Адыгея;511 662,00;510 338,00;1 324,00;0,26
825;21;Джаст Банк;3503;Москва и обл.;507 543,00;469 839,00;37 704,00;8,02
826;1;Надежность;2425;Курганская обл.;502 960,00;518 131,00;-15 171,00;-2,93
827;2;Народный Банк Тувы;1309;Тыва;501 037,00;507 914,00;-6 877,00;-1,35
828;7;Еврокапитал-Альянс;3459;Ярославская обл.;499 011,00;498 156,00;855,00;0,17
829;20;Ростфинанс;481;Ростовская обл.;493 630,00;463 276,00;30 354,00;6,55
830;23;Бизнесбанк;2862;Дагестан;490 096,00;450 376,00;39 720,00;8,82
831;33;Далта-Банк;142;Приморский край;488 827,00;426 326,00;62 501,00;14,66
832;-1;Европейский Стандарт;3200;Кабардино-Балкария;485 847,00;505 716,00;-19 869,00;-3,93
833;-12;Ауэрбанк;3105;Москва и обл.;485 528,00;534 576,00;-49 048,00;-9,18
834;-41;Новый Коммерческий Банк;347;Дагестан;482 669,00;670 291,00;-187 622,00;-27,99
835;-1;Гефест;1046;Тверская обл.;478 638,00;499 985,00;-21 347,00;-4,27
836;-25;Невастройинвест;1926;Санкт-Петербург и обл.;477 751,00;595 527,00;-117 776,00;-19,78
837;10;Природа;3399;Москва и обл.;476 229,00;465 014,00;11 215,00;2,41
838;4;Дружба;990;Тюменская обл.;474 311,00;486 778,00;-12 467,00;-2,56
839;-1;Москва;1661;Москва и обл.;472 687,00;494 341,00;-21 654,00;-4,38
840;15;Кошелев-Банк;3300;Самарская обл.;472 358,00;442 615,00;29 743,00;6,72
841;-1;Северная Клиринговая Палата;3317;Архангельская обл.;469 318,00;493 556,00;-24 238,00;-4,91
842;-9;Вятич;2796;Рязанская обл.;463 710,00;500 102,00;-36 392,00;-7,28
843;9;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;460 914,00;455 967,00;4 947,00;1,08
844;-3;Азия Банк;3183;Москва и обл.;459 123,00;490 300,00;-31 177,00;-6,36
845;-8;ИР-Кредит;1724;Москва и обл.;454 684,00;495 776,00;-41 092,00;-8,29
846;-7;МВС Банк;2407;Дагестан;448 129,00;493 958,00;-45 829,00;-9,28
847;18;1Банк;2896;Северная Осетия — Алания;447 521,00;421 274,00;26 247,00;6,23
848;23;Народный Инвестиционный Банк;2876;Самарская обл.;447 039,00;394 988,00;52 051,00;13,18
849;-1;Энтузиастбанк;3048;Москва и обл.;444 291,00;463 523,00;-19 232,00;-4,15
850;0;Соверен Банк;3206;Москва и обл.;442 027,00;462 116,00;-20 089,00;-4,35
851;0;НКБ;2942;Калмыкия;437 197,00;457 453,00;-20 256,00;-4,43
852;11;Русский Финансовый Альянс;2035;Москва и обл.;436 369,00;428 569,00;7 800,00;1,82
853;16;Сунжа;2023;Ингушетия;432 209,00;410 882,00;21 327,00;5,19
854;-9;Конгресс-Банк;2330;Москва и обл.;431 045,00;480 280,00;-49 235,00;-10,25
855;2;Далетбанк;3049;Москва и обл.;431 009,00;439 921,00;-8 912,00;-2,03
856;2;Максимум;466;Ростовская обл.;429 936,00;437 567,00;-7 631,00;-1,74
857;3;Еврокапитал-Альянс;2672;Дагестан;429 690,00;435 615,00;-5 925,00;-1,36
858;1;РИТЦ Банк;2677;Москва и обл.;424 872,00;437 427,00;-12 555,00;-2,87
859;-16;Алжан;2491;Дагестан;423 330,00;483 171,00;-59 841,00;-12,39
860;7;АлтайБизнес-Банк;2388;Алтайский край;419 966,00;416 667,00;3 299,00;0,79
861;-7;Принтбанк;546;Москва и обл.;419 289,00;449 101,00;-29 812,00;-6,64
862;4;Южный Региональный Банк;3015;Ростовская обл.;415 317,00;421 027,00;-5 710,00;-1,36
863;9;Рента-Банк;3095;Москва и обл.;412 611,00;384 799,00;27 812,00;7,23
864;-2;Кредо Финанс;793;Дагестан;412 062,00;428 898,00;-16 836,00;-3,93
865;13;Межрегиональный Банк Реконструкции;2620;Москва и обл.;397 937,00;369 472,00;28 465,00;7,70
866;9;Вестинтербанк;3398;Москва и обл.;395 900,00;376 251,00;19 649,00;5,22
867;-49;ГРиС-Банк;1928;Ставропольский край;390 830,00;543 517,00;-152 687,00;-28,09
868;0;Лидер;3304;Москва и обл.;387 410,00;415 843,00;-28 433,00;-6,84
869;-8;ФинТех;3499;Москва и обл.;386 976,00;431 892,00;-44 916,00;-10,40
870;-34;ТЭСТ;3440;Москва и обл.;384 650,00;496 013,00;-111 363,00;-22,45
871;2;Каспий;639;Дагестан;377 085,00;382 749,00;-5 664,00;-1,48
872;4;Таганрогбанк;3136;Ростовская обл.;375 973,00;371 491,00;4 482,00;1,21
873;1;ПрестижКредитБанк;2922;Дагестан;374 409,00;376 773,00;-2 364,00;-0,63
874;-30;Басманный;2158;Москва и обл.;359 204,00;481 305,00;-122 101,00;-25,37
875;-5;Евросиб Банк;594;Псковская обл.;353 073,00;395 622,00;-42 549,00;-10,75
876;6;Дорис Банк;1679;Москва и обл.;348 079,00;333 349,00;14 730,00;4,42
877;11;Мигом;3323;Москва и обл.;347 697,00;294 303,00;53 394,00;18,14
878;3;Альтернатива;3452;Москва и обл.;341 746,00;334 742,00;7 004,00;2,09
879;-59;Российская Финансовая Корпорация;3099;Москва и обл.;338 979,00;538 437,00;-199 458,00;-37,04
880;-24;АвтоКредитБанк;1973;Татарстан;336 168,00;440 500,00;-104 332,00;-23,68
881;-2;Континенталь;3184;Ставропольский край;332 929,00;367 764,00;-34 835,00;-9,47
883;-6;КБЦ;914;Тверская обл.;320 596,00;370 977,00;-50 381,00;-13,58
884;12;Банк Берейт;3505;Санкт-Петербург и обл.;319 529,00;259 036,00;60 493,00;23,35
885;2;Логос;3233;Москва и обл.;312 531,00;312 292,00;239,00;0,08
886;0;Сетевая Расчетная Палата;3332;Татарстан;309 417,00;317 092,00;-7 675,00;-2,42
887;4;Эно;1988;Дагестан;301 534,00;288 506,00;13 028,00;4,52
888;-3;К2 Банк;2851;Дагестан;297 203,00;319 627,00;-22 424,00;-7,02
889;0;Информпрогресс;2166;Москва и обл.;293 062,00;291 549,00;1 513,00;0,52
890;-10;ЭнергоБизнес;3485;Москва и обл.;290 153,00;360 559,00;-70 406,00;-19,53
891;-1;Терра;3476;Москва и обл.;289 043,00;290 000,00;-957,00;-0,33
892;1;Регнум;3373;Москва и обл.;278 363,00;276 417,00;1 946,00;0,70
893;-1;Онлайн Банк;2462;Москва и обл.;273 476,00;282 064,00;-8 588,00;-3,04
894;0;Континент Финанс;149;Калужская обл.;267 787,00;271 172,00;-3 385,00;-1,25
895;-12;Русское Финансовое Общество;3427;Москва и обл.;264 560,00;330 897,00;-66 337,00;-20,05
896;15;Финчер;3486;Москва и обл.;264 271,00;158 324,00;105 947,00;66,92
897;0;Майма;1037;Республика Алтай;259 486,00;253 330,00;6 156,00;2,43
898;1;Инстройбанк;2743;Москва и обл.;248 537,00;240 752,00;7 785,00;3,23
899;-1;Лэнд Кредит;1478;Москва и обл.;244 116,00;249 816,00;-5 700,00;-2,28
900;0;Тайдон;2085;Кемеровская обл.;239 290,00;237 090,00;2 200,00;0,93
901;-6;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;223 763,00;270 933,00;-47 170,00;-17,41
902;-1;Платежи и Расчеты;3324;Самарская обл.;222 022,00;229 677,00;-7 655,00;-3,33
903;5;Сириус;3506;Москва и обл.;220 717,00;203 352,00;17 365,00;8,54
904;15;Умут;2435;Дагестан;218 970,00;113 891,00;105 079,00;92,26
905;-2;Рунэтбанк;2829;Москва и обл.;211 743,00;226 930,00;-15 187,00;-6,69
906;1;Банк Фридом Финанс;1143;Сахалинская обл.;210 658,00;208 359,00;2 299,00;1,10
907;-3;Фреско Банк;1415;Москва и обл.;206 719,00;224 239,00;-17 520,00;-7,81
908;-3;Первый Депозитный Банк;1244;Москва и обл.;197 419,00;218 367,00;-20 948,00;-9,59
909;-7;Дальний Восток;3318;Тульская обл.;196 619,00;229 105,00;-32 486,00;-14,18
910;-1;КредитАльянс;3472;Вологодская обл.;187 796,00;193 070,00;-5 274,00;-2,73
911;;Северстройбанк;3507;Вологодская обл.;185 453,00;-;-;
912;-2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;161 430,00;167 659,00;-6 229,00;-3,72
913;2;Евроинвест;3383;Москва и обл.;156 986,00;124 023,00;32 963,00;26,58
914;-2;Уральская Расчетная Палата;3326;Москва и обл.;147 328,00;148 871,00;-1 543,00;-1,04
915;5;Национальная Расчетная Компания;3386;Москва и обл.;146 447,00;109 588,00;36 859,00;33,63
916;0;Расчетный Банковский Центр;3487;Москва и обл.;134 707,00;124 018,00;10 689,00;8,62
917;0;Фидбэк;3502;Воронежская обл.;130 593,00;120 475,00;10 118,00;8,40
918;-4;Интеррасчет;1618;Карачаево-Черкесия;125 607,00;134 311,00;-8 704,00;-6,48
919;-1;Зеленокумская;1239;Ставропольский край;115 886,00;115 497,00;389,00;0,34
920;1;Финансовые Услуги;3496;Москва и обл.;112 655,00;100 143,00;12 512,00;12,49
921;-15;Международная Уральская Расчетная Палата;3322;Москва и обл.;104 765,00;208 979,00;-104 214,00;-49,87
922;5;РИБ;2749;Москва и обл.;101 884,00;69 907,00;31 977,00;45,74
923;0;Единая Расчетная Палата;384;Москва и обл.;92 444,00;89 238,00;3 206,00;3,59
924;2;Паритет;1860;Москва и обл.;84 802,00;81 350,00;3 452,00;4,24
925;-12;Инновационный Расчетный Центр;3447;Москва и обл.;82 849,00;142 031,00;-59 182,00;-41,67
926;-4;Вест;2605;Москва и обл.;80 755,00;96 610,00;-15 855,00;-16,41
927;-3;Платежный Клиринговый Дом;3343;Москва и обл.;75 705,00;88 776,00;-13 071,00;-14,72
928;-3;Финансово-Расчетный Центр;3319;Астраханская обл.;69 007,00;85 120,00;-16 113,00;-18,93
929;-1;Межрегиональный центр микрокредитования;3489;Воронежская обл.;68 782,00;69 514,00;-732,00;-1,05
930;-1;Первый Земельный Расчетный Центр;3381;Курская обл.;43 181,00;45 060,00;-1 879,00;-4,17
931;2;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;39 522,00;19 940,00;19 582,00;98,20
932;-1;Транзит;2688;Дагестан;39 465,00;37 102,00;2 363,00;6,37
933;-1;Тор Кредит;3497;Москва и обл.;24 120,00;24 043,00;77,00;0,32
934;0;Сибирский Расчетный Центр;3308;Новосибирская обл.;21 909,00;19 583,00;2 326,00;11,88
935;0;Депозитный Кредитный Дом;3474;Москва и обл.;18 820,00;19 175,00;-355,00;-1,85
936;0;Ассигнация;865;Ставропольский край;5 329,00;6 529,00;-1 200,00;-18,38
937;0;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 129,00;4 133,00;-4,00;-0,10
938;0;АРБ-Инкасс;3353;Москва и обл.;3 413,00;3 127,00;286,00;9,15
939;-9;Сулак;749;Дагестан;972,00;41 604,00;-40 632,00;-97,66
