Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2013, тыс. рублей;Июнь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
804;-1;Балаково-Банк;444;Саратовская обл.;630 131,00;624 493,00;5 638,00;0,90
805;3;Ресурс-Траст;3122;Москва и обл.;628 924,00;610 181,00;18 743,00;3,07
806;-18;Холдинвестбанк;2837;Москва и обл.;624 195,00;692 976,00;-68 781,00;-9,93
807;-17;Тальменка-Банк;826;Алтайский край;623 570,00;678 083,00;-54 513,00;-8,04
808;13;Рингкомбанк;1909;Ингушетия;623 254,00;549 540,00;73 714,00;13,41
809;-29;Кутузовский;3190;Москва и обл.;614 996,00;739 568,00;-124 572,00;-16,84
810;3;Лада-Кредит;2668;Самарская обл.;614 244,00;572 164,00;42 080,00;7,35
811;0;Арксбанк;1868;Воронежская обл.;613 500,00;591 153,00;22 347,00;3,78
812;4;Москва;1661;Москва и обл.;611 925,00;564 552,00;47 373,00;8,39
813;5;Вятич;2796;Рязанская обл.;603 197,00;558 355,00;44 842,00;8,03
814;34;Русский Финансовый Альянс;2035;Москва и обл.;592 595,00;453 711,00;138 884,00;30,61
815;-3;Еврокапитал-Альянс;3459;Ярославская обл.;588 900,00;583 323,00;5 577,00;0,96
816;6;Дружба;990;Тюменская обл.;588 269,00;548 677,00;39 592,00;7,22
817;8;Банк РСИ;3415;Москва и обл.;584 120,00;530 486,00;53 634,00;10,11
818;-4;Олма-Банк;3250;Москва и обл.;566 411,00;569 805,00;-3 394,00;-0,60
819;18;Гефест;1046;Тверская обл.;560 836,00;499 510,00;61 326,00;12,28
820;-3;Внешфинбанк;3173;Краснодарский край;551 688,00;558 655,00;-6 967,00;-1,25
821;3;Джаст Банк;3503;Москва и обл.;551 650,00;539 811,00;11 839,00;2,19
822;14;Центрально-Европейский Банк;2670;Москва и обл.;550 583,00;500 381,00;50 202,00;10,03
823;6;Старый Кремль;2657;Москва и обл.;548 874,00;518 027,00;30 847,00;5,95
824;4;Европейский Стандарт;3200;Кабардино-Балкария;543 823,00;520 121,00;23 702,00;4,56
825;2;Народный Инвестиционный Банк;2876;Самарская обл.;542 005,00;521 646,00;20 359,00;3,90
826;-6;Объединенный Национальный Банк;2074;Москва и обл.;540 640,00;551 498,00;-10 858,00;-1,97
827;-29;Банк ВВБ;1093;Ярославская обл.;539 034,00;630 040,00;-91 006,00;-14,44
828;-9;Северная Клиринговая Палата;3317;Архангельская обл.;527 988,00;553 943,00;-25 955,00;-4,69
829;-3;Промсвязьинвест;2761;Дагестан;523 489,00;526 216,00;-2 727,00;-0,52
830;-7;Ауэрбанк;3105;Москва и обл.;517 072,00;548 481,00;-31 409,00;-5,73
831;42;Еврокапитал-Альянс;2672;Дагестан;514 882,00;360 106,00;154 776,00;42,98
832;1;Алданзолотобанк;854;Саха (Якутия);514 829,00;505 386,00;9 443,00;1,87
833;11;1Банк;2896;Северная Осетия — Алания;511 860,00;464 405,00;47 455,00;10,22
834;4;Лидер;3304;Москва и обл.;511 204,00;492 126,00;19 078,00;3,88
835;-3;Дагестан;543;Дагестан;508 251,00;510 982,00;-2 731,00;-0,53
836;5;Далта-Банк;142;Приморский край;506 887,00;480 224,00;26 663,00;5,55
837;3;Имбанк;2098;Дагестан;506 673,00;483 855,00;22 818,00;4,72
838;41;АББ;2937;Москва и обл.;506 537,00;341 087,00;165 450,00;48,51
839;-9;Анджибанк;570;Дагестан;501 073,00;517 756,00;-16 683,00;-3,22
840;23;АлтайБизнес-Банк;2388;Алтайский край;500 677,00;411 535,00;89 142,00;21,66
841;-6;НКБ;2942;Калмыкия;494 519,00;500 691,00;-6 172,00;-1,23
842;-8;Надежность;2425;Курганская обл.;493 784,00;503 101,00;-9 317,00;-1,85
843;12;Мигом;3323;Москва и обл.;484 157,00;440 736,00;43 421,00;9,85
844;-5;Ростфинанс;481;Ростовская обл.;477 819,00;491 715,00;-13 896,00;-2,83
845;-2;Бизнесбанк;2862;Дагестан;469 375,00;473 053,00;-3 678,00;-0,78
846;6;Рента-Банк;3095;Москва и обл.;467 596,00;444 637,00;22 959,00;5,16
847;-2;Принтбанк;546;Москва и обл.;466 653,00;463 334,00;3 319,00;0,72
848;-1;Энтузиастбанк;3048;Москва и обл.;458 020,00;453 926,00;4 094,00;0,90
849;-3;Банк Премьер Кредит;1663;Москва и обл.;456 609,00;462 694,00;-6 085,00;-1,32
850;-1;Сунжа;2023;Ингушетия;455 020,00;450 532,00;4 488,00;1,00
851;0;Соверен Банк;3206;Москва и обл.;446 014,00;444 792,00;1 222,00;0,27
852;-21;Невастройинвест;1926;Санкт-Петербург и обл.;442 464,00;517 018,00;-74 554,00;-14,42
853;5;МВС Банк;2407;Дагестан;438 717,00;433 462,00;5 255,00;1,21
854;6;Народный Банк Тувы;1309;Тыва;435 703,00;428 190,00;7 513,00;1,75
855;-1;Новый Коммерческий Банк;347;Дагестан;434 956,00;442 348,00;-7 392,00;-1,67
856;1;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;433 645,00;434 922,00;-1 277,00;-0,29
857;12;ГРиС-Банк;1928;Ставропольский край;428 983,00;388 987,00;39 996,00;10,28
858;-5;ИР-Кредит;1724;Москва и обл.;427 266,00;443 429,00;-16 163,00;-3,65
859;0;Максимум;466;Ростовская обл.;424 538,00;430 132,00;-5 594,00;-1,30
860;21;ПрестижКредитБанк;2922;Дагестан;420 111,00;336 727,00;83 384,00;24,76
861;9;Евросиб Банк;594;Псковская обл.;419 365,00;385 973,00;33 392,00;8,65
862;4;Кредо Финанс;793;Дагестан;414 910,00;401 145,00;13 765,00;3,43
863;-1;Далетбанк;3049;Москва и обл.;409 471,00;413 613,00;-4 142,00;-1,00
864;-14;АвтоКредитБанк;1973;Татарстан;409 368,00;449 822,00;-40 454,00;-8,99
865;-9;Межрегиональный Банк Реконструкции;2620;Москва и обл.;405 279,00;435 335,00;-30 056,00;-6,90
866;-1;Южный Региональный Банк;3015;Ростовская обл.;402 531,00;405 054,00;-2 523,00;-0,62
867;0;Таганрогбанк;3136;Ростовская обл.;386 620,00;391 266,00;-4 646,00;-1,19
868;3;РИТЦ Банк;2677;Москва и обл.;383 097,00;384 401,00;-1 304,00;-0,34
869;-5;Алжан;2491;Дагестан;378 263,00;407 741,00;-29 478,00;-7,23
870;12;Логос;3233;Москва и обл.;374 783,00;330 599,00;44 184,00;13,36
871;35;Первый Депозитный Банк;1244;Москва и обл.;366 073,00;196 861,00;169 212,00;85,96
872;4;Альтернатива;3452;Москва и обл.;361 960,00;353 607,00;8 353,00;2,36
873;1;Конгресс-Банк;2330;Москва и обл.;349 581,00;359 703,00;-10 122,00;-2,81
874;14;Эно;1988;Дагестан;347 545,00;299 837,00;47 708,00;15,91
875;-7;Каспий;639;Дагестан;342 546,00;390 825,00;-48 279,00;-12,35
876;-1;Вестинтербанк;3398;Москва и обл.;342 397,00;354 354,00;-11 957,00;-3,37
877;1;Межотраслевая Банковская Корпорация;3471;Москва и обл.;340 818,00;343 991,00;-3 173,00;-0,92
878;5;Континенталь;3184;Ставропольский край;327 547,00;314 131,00;13 416,00;4,27
879;-7;ФинТех;3499;Москва и обл.;324 226,00;368 484,00;-44 258,00;-12,01
880;0;Российская Финансовая Корпорация;3099;Москва и обл.;322 051,00;339 764,00;-17 713,00;-5,21
881;11;Басманный;2158;Москва и обл.;319 687,00;283 370,00;36 317,00;12,82
882;3;Дорис Банк;1679;Москва и обл.;309 920,00;306 199,00;3 721,00;1,22
883;6;Сетевая Расчетная Палата;3332;Татарстан;307 599,00;298 030,00;9 569,00;3,21
885;18;Фреско Банк;1415;Москва и обл.;304 717,00;210 367,00;94 350,00;44,85
886;5;Информпрогресс;2166;Москва и обл.;299 757,00;284 431,00;15 326,00;5,39
887;-1;Онлайн Банк;2462;Москва и обл.;298 211,00;300 465,00;-2 254,00;-0,75
888;-1;КБЦ;914;Тверская обл.;296 343,00;299 872,00;-3 529,00;-1,18
889;-12;Финчер;3486;Москва и обл.;295 740,00;346 002,00;-50 262,00;-14,53
890;0;Терра;3476;Москва и обл.;287 485,00;286 923,00;562,00;0,20
891;-85;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;278 747,00;618 019,00;-339 272,00;-54,90
892;1;Банк Берейт;3505;Санкт-Петербург и обл.;278 582,00;282 437,00;-3 855,00;-1,36
893;2;Континент Финанс;149;Калужская обл.;270 244,00;266 704,00;3 540,00;1,33
894;0;ТЭСТ;3440;Москва и обл.;264 501,00;271 696,00;-7 195,00;-2,65
895;2;Регнум;3373;Москва и обл.;258 452,00;261 555,00;-3 103,00;-1,19
896;-96;ЭнергоБизнес;3485;Москва и обл.;258 210,00;627 206,00;-368 996,00;-58,83
897;1;Майма;1037;Республика Алтай;253 686,00;255 216,00;-1 530,00;-0,60
898;-2;К2 Банк;2851;Дагестан;252 643,00;261 889,00;-9 246,00;-3,53
899;3;Лэнд Кредит;1478;Москва и обл.;243 560,00;223 860,00;19 700,00;8,80
900;-1;Тайдон;2085;Кемеровская обл.;241 533,00;245 849,00;-4 316,00;-1,76
901;-1;Инстройбанк;2743;Москва и обл.;238 466,00;240 783,00;-2 317,00;-0,96
902;5;Платежи и Расчеты;3324;Самарская обл.;229 555,00;184 115,00;45 440,00;24,68
903;1;Рунэтбанк;2829;Москва и обл.;216 970,00;208 186,00;8 784,00;4,22
904;1;Банк Фридом Финанс;1143;Сахалинская обл.;209 406,00;208 109,00;1 297,00;0,62
905;22;Международная Уральская Расчетная Палата;3322;Москва и обл.;208 750,00;78 335,00;130 415,00;166,48
906;2;Дальний Восток;3318;Тульская обл.;198 326,00;181 869,00;16 457,00;9,05
907;-6;Русское Финансовое Общество;3427;Москва и обл.;196 922,00;240 580,00;-43 658,00;-18,15
908;1;Северстройбанк;3507;Вологодская обл.;184 321,00;179 555,00;4 766,00;2,65
909;2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;182 703,00;156 454,00;26 249,00;16,78
910;0;Евроинвест;3383;Москва и обл.;160 884,00;170 179,00;-9 295,00;-5,46
911;3;Расчетный Банковский Центр;3487;Москва и обл.;158 637,00;146 787,00;11 850,00;8,07
912;5;Зеленокумская;1239;Ставропольский край;115 102,00;114 934,00;168,00;0,15
913;2;Уральская Расчетная Палата;3326;Москва и обл.;111 357,00;137 100,00;-25 743,00;-18,78
914;4;Финансовые Услуги;3496;Москва и обл.;106 665,00;114 229,00;-7 564,00;-6,62
915;5;РИБ;2749;Москва и обл.;105 941,00;101 691,00;4 250,00;4,18
916;3;Фидбэк;3502;Москва и обл.;105 680,00;108 597,00;-2 917,00;-2,69
917;-4;КредитАльянс;3472;Вологодская обл.;104 913,00;148 703,00;-43 790,00;-29,45
918;6;Интеррасчет;1618;Карачаево-Черкесия;94 464,00;85 467,00;8 997,00;10,53
919;6;Паритет;1860;Москва и обл.;86 140,00;85 347,00;793,00;0,93
920;2;Деньги.Мэйл.Ру;3511;Москва и обл.;82 417,00;93 094,00;-10 677,00;-11,47
921;5;Вест;2605;Москва и обл.;81 324,00;82 129,00;-805,00;-0,98
922;-1;Умут;2435;Дагестан;76 274,00;97 061,00;-20 787,00;-21,42
923;-11;Национальная Расчетная Компания;3386;Москва и обл.;75 333,00;155 208,00;-79 875,00;-51,46
924;-8;Платежный Клиринговый Дом;3343;Москва и обл.;64 876,00;125 353,00;-60 477,00;-48,25
925;-2;Инновационный Расчетный Центр;3447;Москва и обл.;62 441,00;92 823,00;-30 382,00;-32,73
926;2;Единая Расчетная Палата;384;Москва и обл.;58 254,00;71 141,00;-12 887,00;-18,11
927;2;Межрегиональный центр микрокредитования;3489;Воронежская обл.;43 047,00;64 351,00;-21 304,00;-33,11
928;3;Первый Земельный Расчетный Центр;3381;Курская обл.;38 011,00;43 642,00;-5 631,00;-12,90
929;3;Транзит;2688;Дагестан;33 933,00;30 672,00;3 261,00;10,63
930;3;Сибирский Расчетный Центр;3308;Новосибирская обл.;30 673,00;24 892,00;5 781,00;23,22
931;3;Тор Кредит;3497;Москва и обл.;24 139,00;24 184,00;-45,00;-0,19
932;3;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;23 275,00;23 211,00;64,00;0,28
933;-3;Финансово-Расчетный Центр;3319;Астраханская обл.;22 422,00;48 667,00;-26 245,00;-53,93
934;2;Депозитный Кредитный Дом;3474;Москва и обл.;19 240,00;19 706,00;-466,00;-2,36
935;3;Ассигнация;865;Ставропольский край;7 211,00;3 711,00;3 500,00;94,31
936;1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 141,00;3 993,00;148,00;3,71
937;2;АРБ-Инкасс;3353;Москва и обл.;2 623,00;2 709,00;-86,00;-3,17
