Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2012, тыс. рублей;Июнь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
803;-14;Прокоммерцбанк;2996;Москва и обл.;590 180,00;656 598,00;-66 418,00;-10,12
804;-18;Объединенный Национальный Банк;2074;Москва и обл.;587 428,00;660 047,00;-72 619,00;-11,00
805;-10;Элекснет;3314;Москва и обл.;575 829,00;631 209,00;-55 380,00;-8,77
806;11;Капиталбанк;2547;Ростовская обл.;574 416,00;551 305,00;23 111,00;4,19
807;43;Москва;1661;Москва и обл.;573 851,00;440 813,00;133 038,00;30,18
808;-16;Одинбанк;3197;Москва и обл.;573 116,00;636 202,00;-63 086,00;-9,92
809;2;Далетбанк;3049;Москва и обл.;569 931,00;573 777,00;-3 846,00;-0,67
810;-23;Почта Банк;650;Брянская обл.;567 297,00;657 645,00;-90 348,00;-13,74
811;-4;Банк ВВБ;1093;Ярославская обл.;566 944,00;591 604,00;-24 660,00;-4,17
812;12;Внешфинбанк;3173;Дагестан;562 526,00;525 634,00;36 892,00;7,02
813;-1;Агроинкомбанк;1946;Астраханская обл.;556 078,00;567 047,00;-10 969,00;-1,93
814;16;Эко-Инвест;3116;Москва и обл.;551 595,00;510 480,00;41 115,00;8,05
815;18;ЮМК Банк;3495;Краснодарский край;543 296,00;492 461,00;50 835,00;10,32
816;9;Старый Кремль;2657;Москва и обл.;542 706,00;523 005,00;19 701,00;3,77
817;-26;Вестинтербанк;3398;Москва и обл.;540 731,00;642 043,00;-101 312,00;-15,78
818;-46;ФинТех;3499;Москва и обл.;540 228,00;732 427,00;-192 199,00;-26,24
819;-26;Вайлдберриз Банк;841;Адыгея;538 658,00;634 239,00;-95 581,00;-15,07
820;16;Алданзолотобанк;854;Саха (Якутия);533 500,00;474 564,00;58 936,00;12,42
821;-15;Платежный Сервисный Банк;1943;Башкортостан;533 197,00;605 123,00;-71 926,00;-11,89
822;7;Европейский Экспресс;3449;Москва и обл.;532 839,00;512 167,00;20 672,00;4,04
823;0;Майский;1673;Кабардино-Балкария;527 462,00;526 911,00;551,00;0,10
824;18;Евросиб Банк;594;Псковская обл.;519 085,00;457 994,00;61 091,00;13,34
825;7;Надежность;2425;Курганская обл.;516 664,00;493 857,00;22 807,00;4,62
826;-4;Конгресс-Банк;2330;Москва и обл.;516 336,00;527 693,00;-11 357,00;-2,15
827;1;Заубер Банк;1614;Карачаево-Черкесия;516 002,00;512 358,00;3 644,00;0,71
828;-34;Азия Банк;3183;Москва и обл.;511 919,00;633 602,00;-121 683,00;-19,20
829;10;Имбанк;2098;Дагестан;511 554,00;465 967,00;45 587,00;9,78
830;25;Платежи и Расчеты;3324;Самарская обл.;510 829,00;429 816,00;81 013,00;18,85
831;63;Межрегиональный Банк Реконструкции;2620;Москва и обл.;509 804,00;286 900,00;222 904,00;77,69
832;2;Северная Клиринговая Палата;3317;Архангельская обл.;507 366,00;484 366,00;23 000,00;4,75
833;2;Стар Альянс;3433;Москва и обл.;498 493,00;482 023,00;16 470,00;3,42
834;-18;РУБанк;2813;Ростовская обл.;497 772,00;553 260,00;-55 488,00;-10,03
835;-22;Сунжа;2023;Ингушетия;496 610,00;562 941,00;-66 331,00;-11,78
836;1;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;494 858,00;466 729,00;28 129,00;6,03
837;-6;Банк Развития Бизнеса;1910;Кемеровская обл.;493 320,00;501 149,00;-7 829,00;-1,56
838;-17;Банк РСИ;3415;Москва и обл.;489 711,00;531 738,00;-42 027,00;-7,90
839;2;К2 Банк;2851;Дагестан;488 814,00;460 128,00;28 686,00;6,23
840;-14;Ауэрбанк;3105;Москва и обл.;488 119,00;522 884,00;-34 765,00;-6,65
841;-32;Ростфинанс;481;Ростовская обл.;487 314,00;576 121,00;-88 807,00;-15,41
842;12;Русский Финансовый Альянс;2035;Москва и обл.;485 951,00;430 029,00;55 922,00;13,00
843;31;ТЭСТ;3440;Москва и обл.;485 942,00;348 503,00;137 439,00;39,44
844;-1;Российская Финансовая Корпорация;3099;Москва и обл.;479 887,00;452 113,00;27 774,00;6,14
845;-7;Тальменка-Банк;826;Алтайский край;477 175,00;466 119,00;11 056,00;2,37
846;1;Дружба;990;Тюменская обл.;474 805,00;444 571,00;30 234,00;6,80
847;42;Регнум;3373;Москва и обл.;473 632,00;291 343,00;182 289,00;62,57
848;-2;Новый Коммерческий Банк;347;Дагестан;468 648,00;449 809,00;18 839,00;4,19
849;47;ЭнергоБизнес;3485;Москва и обл.;466 789,00;285 367,00;181 422,00;63,57
850;-23;Максимум;466;Ростовская обл.;463 637,00;519 375,00;-55 738,00;-10,73
851;-3;Принтбанк;546;Москва и обл.;462 250,00;444 537,00;17 713,00;3,98
852;0;Региональный Корпоративный Банк;1134;Ивановская обл.;457 788,00;437 592,00;20 196,00;4,62
853;3;Европейский Стандарт;3200;Кабардино-Балкария;450 931,00;426 191,00;24 740,00;5,80
854;-14;Промсвязьинвест;2761;Дагестан;450 874,00;463 667,00;-12 793,00;-2,76
855;-4;АлтайБизнес-Банк;2388;Алтайский край;448 027,00;439 662,00;8 365,00;1,90
856;6;Холдинвестбанк;2837;Москва и обл.;447 124,00;414 532,00;32 592,00;7,86
857;-8;ИР-Кредит;1724;Москва и обл.;442 507,00;440 843,00;1 664,00;0,38
858;12;МВС Банк;2407;Дагестан;442 276,00;360 127,00;82 149,00;22,81
859;20;КБЦ;914;Тверская обл.;442 131,00;329 223,00;112 908,00;34,30
860;3;Энтузиастбанк;3048;Москва и обл.;438 674,00;410 694,00;27 980,00;6,81
861;12;АвтоКредитБанк;1973;Татарстан;437 982,00;349 700,00;88 282,00;25,25
862;31;Еврокапитал-Альянс;2672;Дагестан;430 989,00;288 454,00;142 535,00;49,41
863;5;АББ;2937;Москва и обл.;430 875,00;364 216,00;66 659,00;18,30
864;-3;Трансинвестбанк;3238;Москва и обл.;425 344,00;415 841,00;9 503,00;2,29
865;-7;Кредо Финанс;793;Дагестан;417 024,00;422 331,00;-5 307,00;-1,26
866;-7;НКБ;2942;Калмыкия;416 974,00;420 050,00;-3 076,00;-0,73
867;-14;Кредпромбанк;1165;Ярославская обл.;415 937,00;435 344,00;-19 407,00;-4,46
868;4;Лидер;3304;Москва и обл.;410 780,00;355 787,00;54 993,00;15,46
869;-4;Индустриальный Сберегательный Банк;3175;Москва и обл.;410 085,00;401 560,00;8 525,00;2,12
870;-13;Гефест;1046;Тверская обл.;408 857,00;425 414,00;-16 557,00;-3,89
871;0;Народный Инвестиционный Банк;2876;Самарская обл.;391 511,00;357 229,00;34 282,00;9,60
872;-28;Далта-Банк;142;Приморский край;386 641,00;450 847,00;-64 206,00;-14,24
873;-7;Южный Региональный Банк;3015;Ростовская обл.;384 634,00;383 215,00;1 419,00;0,37
874;2;ПрестижКредитБанк;2922;Дагестан;381 933,00;342 317,00;39 616,00;11,57
875;-15;Рингкомбанк;1909;Ингушетия;381 725,00;417 930,00;-36 205,00;-8,66
876;-7;Мигом;3323;Москва и обл.;378 422,00;362 814,00;15 608,00;4,30
878;46;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;357 289,00;137 312,00;219 977,00;160,20
879;-15;Басманный;2158;Москва и обл.;356 664,00;403 780,00;-47 116,00;-11,67
880;-3;Информпрогресс;2166;Москва и обл.;356 466,00;341 495,00;14 971,00;4,38
881;2;Народный Банк Тувы;1309;Тыва;354 061,00;311 119,00;42 942,00;13,80
882;-7;Таганрогбанк;3136;Ростовская обл.;346 034,00;342 672,00;3 362,00;0,98
883;29;КредитАльянс;3472;Вологодская обл.;340 609,00;234 408,00;106 201,00;45,31
884;-2;ГРиС-Банк;1928;Ставропольский край;337 970,00;314 207,00;23 763,00;7,56
885;2;Алжан;2491;Дагестан;331 272,00;293 295,00;37 977,00;12,95
886;-8;Эно;1988;Дагестан;328 670,00;332 378,00;-3 708,00;-1,12
887;-1;Рента-Банк;3095;Москва и обл.;326 831,00;297 053,00;29 778,00;10,02
888;-7;Линк-Банк;2699;Москва и обл.;318 670,00;317 249,00;1 421,00;0,45
889;9;Трастовый Банк;2780;Дагестан;314 480,00;284 230,00;30 250,00;10,64
890;14;РИТЦ Банк;2677;Москва и обл.;311 701,00;265 862,00;45 839,00;17,24
891;-11;Логос;3233;Москва и обл.;311 643,00;326 870,00;-15 227,00;-4,66
892;-8;Невастройинвест;1926;Санкт-Петербург и обл.;310 867,00;310 554,00;313,00;0,10
893;-8;Альтернатива;3452;Москва и обл.;308 153,00;308 272,00;-119,00;-0,04
894;-2;Терра;3476;Москва и обл.;301 984,00;289 124,00;12 860,00;4,45
895;-7;1Банк;2896;Северная Осетия — Алания;296 963,00;291 356,00;5 607,00;1,92
896;5;Континенталь;3184;Ставропольский край;290 194,00;281 348,00;8 846,00;3,14
897;5;Дорис Банк;1679;Москва и обл.;289 452,00;281 031,00;8 421,00;3,00
898;-8;Дербент-Кредит;2090;Дагестан;289 081,00;290 202,00;-1 121,00;-0,39
899;0;Континент Финанс;149;Калужская обл.;284 433,00;283 501,00;932,00;0,33
900;0;Кошелев-Банк;3300;Нижегородская обл.;282 534,00;282 522,00;12,00;0,00
901;-10;Соверен Банк;3206;Татарстан;278 042,00;289 186,00;-11 144,00;-3,85
902;-7;Онлайн Банк;2462;Москва и обл.;276 358,00;286 629,00;-10 271,00;-3,58
903;15;Русское Финансовое Общество;3427;Москва и обл.;268 675,00;227 593,00;41 082,00;18,05
904;3;Бизнесбанк;2862;Дагестан;268 044,00;249 131,00;18 913,00;7,59
905;-8;Сетевая Расчетная Палата;3332;Татарстан;265 238,00;285 194,00;-19 956,00;-7,00
906;0;Фреско Банк;1415;Ярославская обл.;251 863,00;252 673,00;-810,00;-0,32
907;6;Лэнд Кредит;1478;Москва и обл.;250 475,00;233 716,00;16 759,00;7,17
908;-5;Городской Расчетный Центр;3346;Курганская обл.;248 261,00;278 452,00;-30 191,00;-10,84
909;-1;Воронеж;654;Воронежская обл.;248 224,00;243 454,00;4 770,00;1,96
910;9;Еврокапитал-Альянс;3459;Ярославская обл.;246 450,00;207 979,00;38 471,00;18,50
911;4;Инстройбанк;2743;Москва и обл.;242 987,00;232 413,00;10 574,00;4,55
912;-3;Тайдон;2085;Кемеровская обл.;239 117,00;237 382,00;1 735,00;0,73
913;1;Рунэтбанк;2829;Москва и обл.;234 180,00;232 480,00;1 700,00;0,73
914;3;Майма;1037;Республика Алтай;233 405,00;229 731,00;3 674,00;1,60
915;-4;Межрегиональный центр микрокредитования;3489;Воронежская обл.;230 620,00;234 788,00;-4 168,00;-1,78
916;-6;Джаст Банк;3503;Москва и обл.;228 631,00;234 922,00;-6 291,00;-2,68
917;-1;Первый Депозитный Банк;1244;Тверская обл.;224 794,00;232 358,00;-7 564,00;-3,26
918;4;Дальний Восток;3318;Тульская обл.;223 901,00;183 208,00;40 693,00;22,21
919;1;Банк Фридом Финанс;1143;Сахалинская обл.;218 659,00;203 676,00;14 983,00;7,36
920;-15;Евроинвест;3383;Москва и обл.;213 396,00;259 041,00;-45 645,00;-17,62
921;0;Столичная расчетная палата;3419;Вологодская обл.;188 313,00;187 674,00;639,00;0,34
922;13;Уральская Расчетная Палата;3326;Москва и обл.;163 471,00;93 593,00;69 878,00;74,66
923;3;Финансовые Услуги;3496;Москва и обл.;145 537,00;135 325,00;10 212,00;7,55
924;-1;Умут;2435;Дагестан;143 900,00;161 279,00;-17 379,00;-10,78
925;9;Красноярский Краевой Расчетный Центр;3483;Красноярский край;126 896,00;94 860,00;32 036,00;33,77
926;1;Интеррасчет;1618;Карачаево-Черкесия;124 772,00;129 813,00;-5 041,00;-3,88
927;1;Фидбэк;3502;Воронежская обл.;118 051,00;129 444,00;-11 393,00;-8,80
928;1;Паритет;1860;Москва и обл.;115 942,00;124 667,00;-8 725,00;-7,00
929;1;Расчетный Банковский Центр;3487;Москва и обл.;115 812,00;115 717,00;95,00;0,08
930;1;Зеленокумская;1239;Ставропольский край;110 839,00;110 753,00;86,00;0,08
931;1;Вест;2605;Москва и обл.;104 653,00;103 464,00;1 189,00;1,15
932;1;Финчер;3486;Москва и обл.;101 072,00;101 088,00;-16,00;-0,02
933;-8;Платежный Клиринговый Дом;3343;Москва и обл.;88 600,00;136 482,00;-47 882,00;-35,08
934;2;Объединенная Расчетная Палата;3451;Москва и обл.;77 586,00;72 060,00;5 526,00;7,67
935;2;Единая Расчетная Палата;384;Москва и обл.;63 160,00;65 471,00;-2 311,00;-3,53
936;3;Транзит;2688;Дагестан;58 525,00;50 827,00;7 698,00;15,15
937;4;Сулак;749;Дагестан;52 426,00;43 007,00;9 419,00;21,90
938;2;Национальная Расчетная Компания;3386;Москва и обл.;49 679,00;47 052,00;2 627,00;5,58
939;-1;РИБ;2749;Москва и обл.;49 024,00;57 189,00;-8 165,00;-14,28
940;2;Инновационный Расчетный Центр;3447;Москва и обл.;37 414,00;36 010,00;1 404,00;3,90
941;5;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 349,00;18 054,00;10 295,00;57,02
942;1;Первый Земельный Расчетный Центр;3381;Курская обл.;25 121,00;25 184,00;-63,00;-0,25
943;1;Тор Кредит;3497;Москва и обл.;24 159,00;23 808,00;351,00;1,47
944;1;Депозитный Кредитный Дом;3474;Москва и обл.;19 441,00;18 942,00;499,00;2,63
945;2;Сибирский Расчетный Центр;3308;Новосибирская обл.;12 323,00;12 274,00;49,00;0,40
946;5;Международная Уральская Расчетная Палата;3322;Москва и обл.;11 128,00;4 053,00;7 075,00;174,56
947;1;Ассигнация;865;Ставропольский край;4 945,00;6 829,00;-1 884,00;-27,59
948;1;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 051,00;4 125,00;-74,00;-1,79
949;1;Межрегиональный Клиринговый Центр;3424;Москва и обл.;3 976,00;4 101,00;-125,00;-3,05
950;2;АРБ-Инкасс;3353;Москва и обл.;2 874,00;2 882,00;-8,00;-0,28
951;2;Финансово-Расчетный Центр;3319;Астраханская обл.;2 382,00;2 047,00;335,00;16,37
