Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2011, тыс. рублей;Июнь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
531;3;Профессионал Банк;2471;Москва и обл.;2 070 286,00;2 008 928,00;61 358,00;3,05
532;9;Северный Кредит;2398;Вологодская обл.;2 048 365,00;1 952 187,00;96 178,00;4,93
533;23;Банк Пермь;875;Пермская обл.;2 047 476,00;1 874 517,00;172 959,00;9,23
534;-33;Система;2846;Москва и обл.;2 042 542,00;2 242 628,00;-200 086,00;-8,92
535;-8;Коммерческий Индо Банк;3446;Москва и обл.;2 041 798,00;2 034 244,00;7 554,00;0,37
536;-16;Бум-Банк;1137;Кабардино-Балкария;2 040 928,00;2 064 268,00;-23 340,00;-1,13
537;33;Военно-Промышленный Банк;3065;Москва и обл.;2 033 484,00;1 747 323,00;286 161,00;16,38
538;-30;Союзпромбанк;2965;Москва и обл.;2 023 522,00;2 173 555,00;-150 033,00;-6,90
539;-2;Донхлеббанк;2285;Ростовская обл.;2 021 332,00;1 991 817,00;29 515,00;1,48
540;-18;Агророс;2860;Саратовская обл.;2 021 217,00;2 054 606,00;-33 389,00;-1,63
541;-1;Бест Эффортс Банк;435;Москва и обл.;2 015 899,00;1 952 511,00;63 388,00;3,25
542;-23;МФБанк;3163;Москва и обл.;2 006 675,00;2 076 864,00;-70 189,00;-3,38
543;1;Новый Символ;370;Москва и обл.;1 976 255,00;1 943 472,00;32 783,00;1,69
544;-13;Кроссинвестбанк;2849;Москва и обл.;1 975 463,00;2 025 441,00;-49 978,00;-2,47
545;67;Владпромбанк;870;Владимирская обл.;1 949 574,00;1 500 195,00;449 379,00;29,95
546;-18;Банк Экономический Союз;2798;Москва и обл.;1 943 456,00;2 034 145,00;-90 689,00;-4,46
547;-1;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 924 002,00;1 941 629,00;-17 627,00;-0,91
548;15;Национальный Банк Сбережений;1949;Ивановская обл.;1 909 236,00;1 782 161,00;127 075,00;7,13
549;-23;Ноябрьскнефтекомбанк;2274;Тюменская обл.;1 904 532,00;2 035 409,00;-130 877,00;-6,43
550;2;Крокус-Банк;2682;Москва и обл.;1 896 466,00;1 903 635,00;-7 169,00;-0,38
551;26;Компания Розничного Кредитования;3385;Москва и обл.;1 887 112,00;1 706 164,00;180 948,00;10,61
552;45;Русский Трастовый Банк;1139;Москва и обл.;1 884 852,00;1 558 125,00;326 727,00;20,97
553;2;РСКБ;2050;Москва и обл.;1 874 513,00;1 883 142,00;-8 629,00;-0,46
554;-18;Норвик Банк;1407;Москва и обл.;1 869 094,00;1 993 708,00;-124 614,00;-6,25
555;4;Приско Капитал Банк;2537;Москва и обл.;1 859 142,00;1 810 330,00;48 812,00;2,70
556;-9;Михайловский ПЖСБ;2961;Волгоградская обл.;1 848 920,00;1 940 878,00;-91 958,00;-4,74
557;-7;ФорБанк;2063;Алтайский край;1 834 619,00;1 920 605,00;-85 986,00;-4,48
558;185;РФИ Банк;3351;Москва и обл.;1 827 987,00;845 224,00;982 763,00;116,27
559;22;Смартбанк;3408;Москва и обл.;1 827 175,00;1 691 078,00;136 097,00;8,05
560;19;Кубанский Универсальный Банк;2898;Краснодарский край;1 826 926,00;1 703 691,00;123 235,00;7,23
561;4;Выборг-Банк;720;Санкт-Петербург и обл.;1 818 205,00;1 756 787,00;61 418,00;3,50
562;-2;Таатта;1249;Саха (Якутия);1 817 681,00;1 798 619,00;19 062,00;1,06
563;-1;Новый Век;3417;Москва и обл.;1 813 939,00;1 786 856,00;27 083,00;1,52
564;-26;Татсоцбанк;480;Татарстан;1 812 426,00;1 965 641,00;-153 215,00;-7,79
565;31;Москва-Сити;3247;Москва и обл.;1 806 470,00;1 579 548,00;226 922,00;14,37
566;28;Банк РМП;2574;Москва и обл.;1 804 331,00;1 591 980,00;212 351,00;13,34
567;-10;Мой Банк. Ипотека;2436;Башкортостан;1 798 415,00;1 865 193,00;-66 778,00;-3,58
568;7;Межтрастбанк;2493;Москва и обл.;1 798 118,00;1 717 817,00;80 301,00;4,67
569;7;Липецкий Областной Банк;1794;Липецкая обл.;1 793 832,00;1 709 949,00;83 883,00;4,91
570;44;ИпоТек Банк — Северо-Западный филиал;0;Россия;1 773 437,00;1 496 081,00;277 356,00;18,54
571;-67;ВЕБРР;3418;Москва и обл.;1 769 233,00;2 206 844,00;-437 611,00;-19,83
572;-11;Мобилбанк;532;Удмуртия;1 768 220,00;1 796 375,00;-28 155,00;-1,57
573;-1;КОР;2148;Волгоградская обл.;1 758 285,00;1 736 687,00;21 598,00;1,24
574;4;Кросна-Банк;2607;Москва и обл.;1 754 670,00;1 703 774,00;50 896,00;2,99
575;-11;Радиотехбанк;1166;Нижегородская обл.;1 754 083,00;1 759 979,00;-5 896,00;-0,34
576;-18;Банк МБФИ;2073;Москва и обл.;1 753 715,00;1 826 016,00;-72 301,00;-3,96
577;24;Богородский;1277;Нижегородская обл.;1 749 699,00;1 547 958,00;201 741,00;13,03
578;9;Объединенный Банк Республики;1016;Чувашия;1 749 090,00;1 622 613,00;126 477,00;7,79
579;3;Мегаполис;3265;Чувашия;1 748 340,00;1 664 721,00;83 619,00;5,02
580;-12;Стелла-Банк;2948;Ростовская обл.;1 744 401,00;1 748 959,00;-4 558,00;-0,26
581;122;Объединенный Кредитный Банк;1118;Владимирская обл.;1 738 418,00;1 007 304,00;731 114,00;72,58
582;-9;Юнистрим;3467;Москва и обл.;1 725 495,00;1 736 229,00;-10 734,00;-0,62
583;-12;Ринвестбанк;3262;Рязанская обл.;1 721 057,00;1 738 620,00;-17 563,00;-1,01
584;16;Межрегионбанк;1059;Москва и обл.;1 698 889,00;1 555 691,00;143 198,00;9,20
585;3;Соколовский;2830;Москва и обл.;1 686 824,00;1 622 355,00;64 469,00;3,97
586;-89;Уралфинанс;1370;Свердловская обл.;1 682 886,00;2 267 742,00;-584 856,00;-25,79
587;58;Апабанк;2404;Москва и обл.;1 682 599,00;1 285 424,00;397 175,00;30,90
588;4;Объединенный Резервный Банк;937;Москва и обл.;1 682 339,00;1 611 609,00;70 730,00;4,39
589;0;Интеркапитал-Банк;2706;Мордовия;1 676 465,00;1 618 557,00;57 908,00;3,58
590;-6;Иваново;1763;Ивановская обл.;1 674 945,00;1 644 943,00;30 002,00;1,82
591;-11;Йошкар-Ола;2802;Марий Эл;1 672 645,00;1 693 454,00;-20 809,00;-1,23
592;-7;Фольксваген Банк Рус;3500;Москва и обл.;1 667 326,00;1 626 777,00;40 549,00;2,49
593;-7;Россита-Банк;3257;Москва и обл.;1 665 399,00;1 626 313,00;39 086,00;2,40
594;46;Столичный Кредит;2853;Москва и обл.;1 659 851,00;1 327 175,00;332 676,00;25,07
595;36;Витязь;2890;Москва и обл.;1 651 017,00;1 396 548,00;254 469,00;18,22
596;-6;Пульс Столицы;3002;Москва и обл.;1 624 080,00;1 617 996,00;6 084,00;0,38
597;-6;Газнефтьбанк;3223;Саратовская обл.;1 618 414,00;1 614 332,00;4 082,00;0,25
598;25;Мираф-Банк;2244;Омская обл.;1 613 487,00;1 429 052,00;184 435,00;12,91
599;22;Земкомбанк;574;Ростовская обл.;1 595 774,00;1 436 565,00;159 209,00;11,08
600;-5;Спутник;1071;Оренбургская обл.;1 580 449,00;1 583 782,00;-3 333,00;-0,21
601;24;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 578 884,00;1 424 912,00;153 972,00;10,81
602;17;Татагропромбанк;728;Татарстан;1 576 759,00;1 442 745,00;134 014,00;9,29
603;4;Ваш Личный Банк;1222;Иркутская обл.;1 574 858,00;1 524 889,00;49 969,00;3,28
604;1;Спиритбанк;2053;Тульская обл.;1 574 402,00;1 530 080,00;44 322,00;2,90
605;1;Старооскольский Агропромбанк;1050;Белгородская обл.;1 567 129,00;1 529 390,00;37 739,00;2,47
606;2;Охотный Ряд;3375;Москва и обл.;1 564 190,00;1 523 701,00;40 489,00;2,66
607;-24;Банк Реалист;2646;Москва и обл.;1 563 218,00;1 655 294,00;-92 076,00;-5,56
608;-6;Нальчик;695;Кабардино-Балкария;1 538 827,00;1 543 163,00;-4 336,00;-0,28
609;9;Дом-Банк;3209;Москва и обл.;1 536 109,00;1 464 297,00;71 812,00;4,90
610;24;Невский Банк;1068;Санкт-Петербург и обл.;1 527 185,00;1 390 196,00;136 989,00;9,85
611;40;Далетбанк;3049;Москва и обл.;1 521 046,00;1 248 934,00;272 112,00;21,79
612;-3;Новация;840;Адыгея;1 516 445,00;1 517 682,00;-1 237,00;-0,08
613;-14;Зираат Банк;2559;Москва и обл.;1 508 340,00;1 556 257,00;-47 917,00;-3,08
614;-48;Сервис Резерв;2034;Москва и обл.;1 508 225,00;1 751 604,00;-243 379,00;-13,89
615;26;Промсельхозбанк;538;Москва и обл.;1 507 985,00;1 314 834,00;193 151,00;14,69
616;1;Уральский Трастовый Банк;2523;Удмуртия;1 506 448,00;1 469 308,00;37 140,00;2,53
617;-19;Эсидбанк;1991;Дагестан;1 505 839,00;1 556 626,00;-50 787,00;-3,26
618;-25;Русич Центр Банк;2793;Москва и обл.;1 502 696,00;1 602 778,00;-100 082,00;-6,24
619;-15;Саратов;330;Саратовская обл.;1 496 230,00;1 534 026,00;-37 796,00;-2,46
620;-17;УМ-Банк;1441;Свердловская обл.;1 491 177,00;1 540 571,00;-49 394,00;-3,21
621;3;Диг-Банк;2423;Северная Осетия — Алания;1 469 694,00;1 427 556,00;42 138,00;2,95
622;-9;Консервативный Коммерческий Банк;1087;Астраханская обл.;1 466 657,00;1 497 786,00;-31 129,00;-2,08
623;50;Новое Время;3492;Москва и обл.;1 463 661,00;1 116 199,00;347 462,00;31,13
624;3;Приобье;537;Тюменская обл.;1 457 449,00;1 415 626,00;41 823,00;2,95
625;-56;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 454 478,00;1 747 785,00;-293 307,00;-16,78
626;-6;Викинг;2;Санкт-Петербург и обл.;1 452 905,00;1 439 445,00;13 460,00;0,94
627;5;Нерюнгрибанк;825;Саха (Якутия);1 440 222,00;1 395 052,00;45 170,00;3,24
628;-13;Единственный;3187;Москва и обл.;1 439 290,00;1 480 645,00;-41 355,00;-2,79
629;-1;Евразийский Банк;969;Забайкальский край;1 436 158,00;1 407 063,00;29 095,00;2,07
630;3;РТС-Банк;3401;Самарская обл.;1 426 958,00;1 393 971,00;32 987,00;2,37
631;-1;Владбизнесбанк;903;Владимирская обл.;1 425 403,00;1 397 173,00;28 230,00;2,02
632;-6;Навигатор;2469;Москва и обл.;1 419 816,00;1 416 864,00;2 952,00;0,21
633;4;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 414 181,00;1 356 398,00;57 783,00;4,26
634;-18;Национальный Корпоративный Банк;3422;Москва и обл.;1 401 765,00;1 479 600,00;-77 835,00;-5,26
635;3;Арт-Банк;2779;Северная Осетия — Алания;1 399 201,00;1 353 084,00;46 117,00;3,41
636;22;Проинвестбанк;784;Пермская обл.;1 391 283,00;1 211 791,00;179 492,00;14,81
637;16;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;1 388 562,00;1 245 540,00;143 022,00;11,48
638;-3;Бинбанк Столица;3052;Москва и обл.;1 382 347,00;1 387 294,00;-4 947,00;-0,36
639;0;БСТ-Банк;2883;Кемеровская обл.;1 379 974,00;1 337 493,00;42 481,00;3,18
640;6;Пурпе;709;Тюменская обл.;1 374 648,00;1 280 040,00;94 608,00;7,39
641;16;Тандем;1951;Москва и обл.;1 373 495,00;1 215 176,00;158 319,00;13,03
642;12;Холмск;503;Сахалинская обл.;1 359 343,00;1 227 794,00;131 549,00;10,71
643;0;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 349 456,00;1 293 506,00;55 950,00;4,33
644;0;Элита;1399;Калужская обл.;1 347 837,00;1 288 663,00;59 174,00;4,59
645;5;Финанс Бизнес Банк;520;Краснодарский край;1 343 227,00;1 250 543,00;92 684,00;7,41
646;-4;Нарат;1902;Саратовская обл.;1 330 826,00;1 308 501,00;22 325,00;1,71
647;45;Регионфинансбанк;3357;Москва и обл.;1 320 074,00;1 045 106,00;274 968,00;26,31
648;1;Современные Стандарты Бизнеса;3397;Москва и обл.;1 314 884,00;1 252 741,00;62 143,00;4,96
649;-2;Геленджик-Банк;790;Краснодарский край;1 313 318,00;1 277 516,00;35 802,00;2,80
650;-14;УИК-Банк;1300;Челябинская обл.;1 291 181,00;1 362 753,00;-71 572,00;-5,25
651;207;Церих;3278;Орловская обл.;1 287 291,00;418 259,00;869 032,00;207,77
652;58;Яндекс Банк;3027;Москва и обл.;1 279 864,00;989 231,00;290 633,00;29,38
653;-31;Интеркоопбанк;2803;Москва и обл.;1 273 488,00;1 434 441,00;-160 953,00;-11,22
654;12;Новый Промышленный Банк;930;Москва и обл.;1 270 842,00;1 160 414,00;110 428,00;9,52
655;4;Крона-Банк;2499;Иркутская обл.;1 262 385,00;1 206 225,00;56 160,00;4,66
656;14;Саммит Банк;85;Приморский край;1 261 703,00;1 146 127,00;115 576,00;10,08
657;-46;Национальный Республиканский Банк;3359;Москва и обл.;1 237 460,00;1 505 307,00;-267 847,00;-17,79
658;6;Новый Кредитный Союз;3139;Москва и обл.;1 237 112,00;1 165 316,00;71 796,00;6,16
659;12;Тайм Банк;3120;Москва и обл.;1 230 692,00;1 129 587,00;101 105,00;8,95
660;75;Сталь Банк;2248;Москва и обл.;1 230 448,00;860 883,00;369 565,00;42,93
661;38;БВА Банк;1684;Москва и обл.;1 226 776,00;1 020 396,00;206 380,00;20,23
662;7;Мострансбанк;2258;Москва и обл.;1 221 957,00;1 151 015,00;70 942,00;6,16
663;19;Эргобанк;2856;Москва и обл.;1 220 283,00;1 077 168,00;143 115,00;13,29
664;-12;Примтеркомбанк;21;Приморский край;1 211 627,00;1 246 264,00;-34 637,00;-2,78
665;-91;РЕСО Кредит;3450;Москва и обл.;1 209 041,00;1 718 099,00;-509 058,00;-29,63
666;-6;Азимут;3154;Москва и обл.;1 208 099,00;1 199 400,00;8 699,00;0,73
667;-38;Объединенная Расчетная Система;3342;Москва и обл.;1 197 712,00;1 406 033,00;-208 321,00;-14,82
668;-1;ГринКомБанк;1184;Иркутская обл.;1 185 464,00;1 158 178,00;27 286,00;2,36
669;5;Металлург;2877;Москва и обл.;1 183 138,00;1 105 290,00;77 848,00;7,04
670;-2;Сембанк;2606;Москва и обл.;1 176 061,00;1 157 486,00;18 575,00;1,60
671;-9;Приполярком;507;Тюменская обл.;1 174 726,00;1 167 330,00;7 396,00;0,63
672;-17;Вологдабанк;992;Вологодская обл.;1 171 750,00;1 222 552,00;-50 802,00;-4,16
673;6;Кемсоцинбанк;96;Кемеровская обл.;1 156 501,00;1 087 894,00;68 607,00;6,31
674;-13;Кредитинвест;1197;Дагестан;1 147 194,00;1 188 946,00;-41 752,00;-3,51
675;0;Богородский Муниципальный Банк;2992;Москва и обл.;1 145 010,00;1 103 549,00;41 461,00;3,76
676;9;Метрополь;1639;Москва и обл.;1 143 677,00;1 060 810,00;82 867,00;7,81
677;-21;Русский Национальный Банк;469;Ростовская обл.;1 132 854,00;1 216 137,00;-83 283,00;-6,85
678;22;Екатерининский;2167;Москва и обл.;1 128 893,00;1 019 810,00;109 083,00;10,70
679;2;Великие Луки Банк;598;Псковская обл.;1 124 565,00;1 078 794,00;45 771,00;4,24
680;29;Риал-Кредит;3393;Москва и обл.;1 121 279,00;991 386,00;129 893,00;13,10
681;26;Радиан;1675;Иркутская обл.;1 117 420,00;996 410,00;121 010,00;12,14
682;-5;Златкомбанк;568;Москва и обл.;1 116 522,00;1 094 018,00;22 504,00;2,06
683;35;Республиканский Кредитный Альянс;3017;Москва и обл.;1 114 928,00;933 180,00;181 748,00;19,48
684;6;Калуга;1151;Калужская обл.;1 114 795,00;1 052 869,00;61 926,00;5,88
685;9;Байкалкредобанк;2990;Иркутская обл.;1 114 144,00;1 041 807,00;72 337,00;6,94
686;10;Верхневолжский;1084;Ярославская обл.;1 113 579,00;1 031 273,00;82 306,00;7,98
687;-39;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 110 896,00;1 266 705,00;-155 809,00;-12,30
688;-10;Вэлкомбанк;589;Ставропольский край;1 110 699,00;1 089 184,00;21 515,00;1,98
689;-24;Московский Вексельный Банк;2697;Москва и обл.;1 109 236,00;1 161 017,00;-51 781,00;-4,46
690;-7;Инбанк;1829;Москва и обл.;1 100 959,00;1 072 121,00;28 838,00;2,69
691;-28;КИП-Банк;2843;Москва и обл.;1 098 535,00;1 165 615,00;-67 080,00;-5,75
692;-12;Трастовый Республиканский Банк;3404;Москва и обл.;1 097 085,00;1 084 755,00;12 330,00;1,14
693;-7;Дон-Тексбанк;1818;Ростовская обл.;1 095 637,00;1 059 911,00;35 726,00;3,37
694;47;Канский;860;Красноярский край;1 094 900,00;851 794,00;243 106,00;28,54
695;-7;Эльбин;2267;Дагестан;1 089 361,00;1 055 031,00;34 330,00;3,25
696;-9;Флора-Москва;533;Москва и обл.;1 081 325,00;1 058 878,00;22 447,00;2,12
697;5;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;1 068 225,00;1 016 730,00;51 495,00;5,06
698;-26;Башпромбанк;1006;Башкортостан;1 067 745,00;1 117 896,00;-50 151,00;-4,49
699;-6;Конфидэнс Банк;970;Костромская обл.;1 058 288,00;1 041 856,00;16 432,00;1,58
700;20;Северинвестбанк;2264;Белгородская обл.;1 053 102,00;930 671,00;122 431,00;13,16
701;-4;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 041 711,00;1 023 871,00;17 840,00;1,74
702;14;Синергия;2884;Саратовская обл.;1 035 325,00;945 997,00;89 328,00;9,44
703;24;Агора;3231;Москва и обл.;1 030 782,00;893 087,00;137 695,00;15,42
704;7;Сибэс;208;Омская обл.;1 028 904,00;985 797,00;43 107,00;4,37
705;3;Народный Доверительный Банк;2374;Москва и обл.;1 005 661,00;993 804,00;11 857,00;1,19
706;-2;Майкопбанк;1136;Адыгея;999 903,00;1 001 067,00;-1 164,00;-0,12
707;-9;Торговый Городской Банк;3180;Тверская обл.;997 753,00;1 021 212,00;-23 459,00;-2,30
708;-2;Онего;2484;Карелия;996 130,00;997 892,00;-1 762,00;-0,18
709;13;Кетовский Коммерческий Банк;842;Курганская обл.;982 670,00;916 307,00;66 363,00;7,24
710;3;Бумеранг;1002;Вологодская обл.;979 100,00;964 803,00;14 297,00;1,48
711;21;Содружество;2923;Москва и обл.;974 201,00;883 101,00;91 100,00;10,32
712;-23;Стройиндбанк;155;Москва и обл.;973 287,00;1 054 156,00;-80 869,00;-7,67
713;2;Местный Кредит;3370;Москва и обл.;957 264,00;956 879,00;385,00;0,04
714;11;Банкирский Дом;2928;Санкт-Петербург и обл.;956 365,00;899 374,00;56 991,00;6,34
715;-14;Сельмашбанк;106;Ростовская обл.;953 615,00;1 019 070,00;-65 455,00;-6,42
716;3;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;944 568,00;931 322,00;13 246,00;1,42
717;-33;Трансэнергобанк;3106;Дагестан;942 170,00;1 069 522,00;-127 352,00;-11,91
718;27;Кредитимпэкс Банк;2037;Москва и обл.;942 076,00;842 207,00;99 869,00;11,86
719;11;Жилкредит;1736;Москва и обл.;936 572,00;889 005,00;47 567,00;5,35
720;11;Максима;3379;Москва и обл.;934 797,00;885 879,00;48 918,00;5,52
721;-26;Руна-Банк;3207;Москва и обл.;930 957,00;1 032 694,00;-101 737,00;-9,85
722;25;Смолевич;1121;Смоленская обл.;918 850,00;821 822,00;97 028,00;11,81
723;1;Аскания Траст;286;Москва и обл.;913 665,00;911 930,00;1 735,00;0,19
724;12;Булгар Банк;1917;Татарстан;911 926,00;859 635,00;52 291,00;6,08
725;8;Тексбанк;2756;Карачаево-Черкесия;909 464,00;876 448,00;33 016,00;3,77
726;-3;ЕАТП Банк;1765;Астраханская обл.;909 176,00;916 037,00;-6 861,00;-0,75
727;25;Унифондбанк;3416;Москва и обл.;908 763,00;800 867,00;107 896,00;13,47
728;12;Кредит Экспресс;3186;Ростовская обл.;908 292,00;852 347,00;55 945,00;6,56
729;-3;Алтынбанк;2070;Татарстан;908 232,00;897 129,00;11 103,00;1,24
730;-2;Первоуральскбанк;965;Свердловская обл.;886 350,00;892 670,00;-6 320,00;-0,71
731;3;Объединенный Капитал;2611;Санкт-Петербург и обл.;885 765,00;874 589,00;11 176,00;1,28
732;-27;Вестинтербанк;3398;Москва и обл.;881 212,00;998 180,00;-116 968,00;-11,72
733;-57;Рублевский;2192;Москва и обл.;879 468,00;1 098 002,00;-218 534,00;-19,90
734;64;Кутузовский;3190;Москва и обл.;877 939,00;596 063,00;281 876,00;47,29
735;15;Первый Дортрансбанк;3271;Кировская обл.;877 015,00;813 377,00;63 638,00;7,82
736;15;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;873 040,00;805 520,00;67 520,00;8,38
737;9;Ноосфера;2650;Республика Алтай;869 878,00;830 096,00;39 782,00;4,79
738;4;Спецстройбанк;236;Москва и обл.;862 977,00;850 164,00;12 813,00;1,51
739;29;Арсенал;3000;Москва и обл.;860 219,00;710 068,00;150 151,00;21,15
740;13;Симбирск;653;Ульяновская обл.;850 685,00;796 959,00;53 726,00;6,74
741;26;Инвест-Экобанк;1956;Санкт-Петербург и обл.;848 917,00;711 864,00;137 053,00;19,25
742;-51;Динамичные Системы;3439;Москва и обл.;847 716,00;1 052 783,00;-205 067,00;-19,48
743;-4;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;846 685,00;852 508,00;-5 823,00;-0,68
744;16;Тетраполис;1586;Санкт-Петербург и обл.;839 596,00;763 928,00;75 668,00;9,91
745;3;Бузулукбанк;1282;Оренбургская обл.;835 559,00;821 633,00;13 926,00;1,69
746;35;Бизнес для Бизнеса;1060;Чувашия;831 522,00;657 244,00;174 278,00;26,52
747;-9;Академический Русский Банк;622;Москва и обл.;830 104,00;853 380,00;-23 276,00;-2,73
748;7;Химик;1114;Нижегородская обл.;822 978,00;778 727,00;44 251,00;5,68
749;-12;Далена Банк;1948;Москва и обл.;822 965,00;858 485,00;-35 520,00;-4,14
750;-29;Турбобанк;3203;Санкт-Петербург и обл.;822 895,00;920 717,00;-97 822,00;-10,62
751;3;Эл Банк;1025;Республика Алтай;816 361,00;793 798,00;22 563,00;2,84
752;-3;Анелик РУ;3443;Москва и обл.;806 114,00;819 959,00;-13 845,00;-1,69
753;4;Курган;2568;Курганская обл.;787 558,00;772 615,00;14 943,00;1,93
754;23;Ресурс-Траст;3122;Москва и обл.;779 158,00;676 626,00;102 532,00;15,15
755;3;Почта Банк;650;Брянская обл.;761 337,00;769 067,00;-7 730,00;-1,01
756;10;Балаково-Банк;444;Саратовская обл.;760 685,00;715 904,00;44 781,00;6,26
757;5;Месед;184;Дагестан;753 723,00;744 408,00;9 315,00;1,25
758;35;Прайм Финанс;2758;Санкт-Петербург и обл.;741 316,00;622 853,00;118 463,00;19,02
759;13;Одинбанк;3197;Москва и обл.;737 134,00;687 686,00;49 448,00;7,19
760;1;Почтобанк;1788;Пермская обл.;735 021,00;750 885,00;-15 864,00;-2,11
761;30;Америкэн Экспресс Банк;3460;Москва и обл.;735 005,00;630 052,00;104 953,00;16,66
762;-6;Региональный Банк Сбережений;3367;Москва и обл.;723 784,00;772 623,00;-48 839,00;-6,32
763;2;Арзамас;1281;Нижегородская обл.;721 485,00;722 302,00;-817,00;-0,11
764;15;Банк Глобус;2438;Москва и обл.;713 948,00;664 811,00;49 137,00;7,39
765;30;ФинТех;3499;Москва и обл.;710 910,00;603 591,00;107 319,00;17,78
766;35;Народный Банк;2249;Карачаево-Черкесия;702 914,00;591 615,00;111 299,00;18,81
767;11;Аделантбанк;1835;Москва и обл.;702 065,00;668 872,00;33 193,00;4,96
768;50;Расчетный Дом;3350;Москва и обл.;700 876,00;543 762,00;157 114,00;28,89
769;27;Сибирский Энергетический Банк;2604;Москва и обл.;699 774,00;597 848,00;101 926,00;17,05
770;10;Адам Интернэшнл;2232;Дагестан;699 303,00;659 487,00;39 816,00;6,04
771;16;МТИ Банк;1052;Москва и обл.;696 855,00;650 952,00;45 903,00;7,05
772;41;Финчер;3486;Москва и обл.;695 051,00;557 116,00;137 935,00;24,76
773;-14;Международный Расчетный Банк;3028;Москва и обл.;690 179,00;767 189,00;-77 010,00;-10,04
774;-11;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;689 779,00;737 234,00;-47 455,00;-6,44
775;-61;Жилстройбанк;2769;Москва и обл.;681 668,00;962 037,00;-280 369,00;-29,14
776;8;Кузбассхимбанк;2868;Кемеровская обл.;679 043,00;655 429,00;23 614,00;3,60
777;-3;Камчатка;2966;Камчатская обл.;675 621,00;686 904,00;-11 283,00;-1,64
778;-5;Русский Банк Сбережений;779;Ставропольский край;673 922,00;686 990,00;-13 068,00;-1,90
779;-4;Эко-Инвест;3116;Москва и обл.;673 057,00;684 125,00;-11 068,00;-1,62
780;39;Ганзакомбанк;1734;Санкт-Петербург и обл.;670 604,00;541 647,00;128 957,00;23,81
781;-69;Сибирьгазбанк;3042;Тюменская обл.;669 718,00;977 298,00;-307 580,00;-31,47
782;7;Атлас Банк;3477;Москва и обл.;668 029,00;641 034,00;26 995,00;4,21
783;0;Финарс Банк;2938;Москва и обл.;660 806,00;655 610,00;5 196,00;0,79
784;1;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;658 822,00;655 257,00;3 565,00;0,54
785;5;ИстКом-Финанс;3435;Москва и обл.;655 224,00;635 436,00;19 788,00;3,11
786;2;Галабанк;3090;Адыгея;653 424,00;643 730,00;9 694,00;1,51
787;-5;Центрально-Европейский Банк;2670;Москва и обл.;644 642,00;655 853,00;-11 211,00;-1,71
788;-19;Ратибор-Банк;2174;Москва и обл.;639 456,00;707 117,00;-67 661,00;-9,57
789;18;ИСБ;3010;Москва и обл.;630 421,00;575 322,00;55 099,00;9,58
790;10;Агроинкомбанк;1946;Астраханская обл.;629 875,00;592 154,00;37 721,00;6,37
791;18;Славянбанк;804;Новгородская обл.;616 235,00;572 296,00;43 939,00;7,68
792;41;Инвестиционный Республиканский Банк;2571;Москва и обл.;615 365,00;498 781,00;116 584,00;23,37
793;10;Классик Эконом Банк;3298;Северная Осетия — Алания;613 617,00;583 530,00;30 087,00;5,16
794;47;Стар Альянс;3433;Москва и обл.;611 322,00;462 769,00;148 553,00;32,10
795;-24;Центрально-Азиатский;3037;Хакасия;609 318,00;691 011,00;-81 693,00;-11,82
796;3;Кредитбанк;1035;Калмыкия;608 739,00;596 040,00;12 699,00;2,13
797;13;Прокоммерцбанк;2996;Москва и обл.;606 402,00;568 178,00;38 224,00;6,73
798;13;Вакобанк;1291;Псковская обл.;606 171,00;563 181,00;42 990,00;7,63
799;13;Си Ди Би Банк;3339;Краснодарский край;601 786,00;557 670,00;44 116,00;7,91
800;-24;Мико-Банк;3195;Москва и обл.;601 242,00;680 125,00;-78 883,00;-11,60
801;23;Межбанковский Расчетный Центр;3325;Приморский край;600 895,00;529 780,00;71 115,00;13,42
802;30;Геобанк;2027;Москва и обл.;596 602,00;501 692,00;94 910,00;18,92
803;-86;МС Банк Рус;2789;Москва и обл.;593 072,00;945 026,00;-351 954,00;-37,24
804;-18;Центр Межбанковских Расчетов;3400;Москва и обл.;592 935,00;652 338,00;-59 403,00;-9,11
805;-61;Космос;2245;Москва и обл.;591 421,00;844 388,00;-252 967,00;-29,96
806;154;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;590 748,00;146 044,00;444 704,00;304,50
807;20;Леноблбанк;1003;Санкт-Петербург и обл.;590 636,00;517 294,00;73 342,00;14,18
